,Col001Vs,Col001Id,Col001Vi,Col002Vs,Col002Id,Col002Vi,Col003Vs,Col003Id,Col003Vi,Col004Vs,Col004Id,Col004Vi,Col005Vs,Col005Id,Col005Vi,Col006Vs,Col006Id,Col006Vi,Col007Vs,Col007Id,Col007Vi,Col008Vs,Col008Id,Col008Vi,Col009Vs,Col009Id,Col009Vi,Col010Vs,Col010Id,Col010Vi,Col011Vs,Col011Id,Col011Vi,Col012Vs,Col012Id,Col012Vi,Col013Vs,Col013Id,Col013Vi,Col014Vs,Col014Id,Col014Vi,Col015Vs,Col015Id,Col015Vi,Col016Vs,Col016Id,Col016Vi,Col017Vs,Col017Id,Col017Vi,Col018Vs,Col018Id,Col018Vi,Col019Vs,Col019Id,Col019Vi,Col020Vs,Col020Id,Col020Vi,Col021Vs,Col021Id,Col021Vi,Col022Vs,Col022Id,Col022Vi,Col023Vs,Col023Id,Col023Vi,Col024Vs,Col024Id,Col024Vi,Col025Vs,Col025Id,Col025Vi,Col026Vs,Col026Id,Col026Vi,Col027Vs,Col027Id,Col027Vi,Col028Vs,Col028Id,Col028Vi,Col029Vs,Col029Id,Col029Vi,Col030Vs,Col030Id,Col030Vi,Col031Vs,Col031Id,Col031Vi,Col032Vs,Col032Id,Col032Vi
26,1.10964,9e-10,1.31163,0.995591,9e-10,1.34011,0.994925,9e-10,1.31879,1.11237,9e-10,1.30479,1.11551,9e-10,1.31752,1.0683,9e-10,1.3491,1.05258,9e-10,1.34385,1.03113,9e-10,1.3516,1.0262,9e-10,1.3104,0.984424,9e-10,1.31367,0.983196,9e-10,1.31656,1.13516,9e-10,1.30058,1.13362,9e-10,1.34119,0.991405,9e-10,1.33706,0.992063,9e-10,1.30989,1.11939,9e-10,1.34092,1.09658,9e-10,1.31598,0.76041,9e-10,1.37096,0.763679,9e-10,1.34673,0.922521,9e-10,1.35766,0.972872,9e-10,1.32771,0.830464,9e-10,1.32752,0.829494,9e-10,1.33775,0.77798,9e-10,1.36581,0.79597,9e-10,1.36781,0.740702,9e-10,1.37436,0.748187,9e-10,1.36,0.889062,9e-10,1.35235,0.880446,9e-10,1.36779,0.726978,9e-10,1.35503,0.738079,9e-10,1.3434,0.254171,9e-10,1.38632
27,1.10743,1e-09,1.31102,0.99218,1e-09,1.35345,0.991513,1e-09,1.31939,1.11023,1e-09,1.3223,1.11343,1e-09,1.34568,1.06551,1e-09,1.35102,1.04963,1e-09,1.35337,1.028,1e-09,1.34572,1.02304,1e-09,1.32546,0.981045,1e-09,1.32723,0.979815,1e-09,1.31971,1.13365,1e-09,1.32296,1.13216,1e-09,1.31203,0.988211,1e-09,1.33822,0.988885,1e-09,1.34706,1.11724,1e-09,1.34063,1.09404,1e-09,1.31168,0.756652,1e-09,1.39148,0.760194,1e-09,1.35637,0.919137,1e-09,1.34584,0.969516,1e-09,1.3555,0.827275,1e-09,1.34126,0.826365,1e-09,1.38315,0.774789,1e-09,1.38273,0.792756,1e-09,1.3631,0.737259,1e-09,1.35101,0.744866,1e-09,1.3869,0.885725,1e-09,1.37113,0.877161,1e-09,1.37315,0.723786,1e-09,1.35475,0.734634,1e-09,1.35114,0.254048,1e-09,1.38503
28,1.09063,2e-09,1.38992,0.968712,2e-09,1.40223,0.968016,2e-09,1.41056,1.09433,2e-09,1.40272,1.09759,2e-09,1.37247,1.04634,2e-09,1.36985,1.02951,2e-09,1.38385,1.00705,2e-09,1.39715,1.00176,2e-09,1.41085,0.958192,2e-09,1.40236,0.957345,2e-09,1.40427,1.12323,2e-09,1.38714,1.12099,2e-09,1.40498,0.96728,2e-09,1.38597,0.967824,2e-09,1.38518,1.10209,2e-09,1.36874,1.07555,2e-09,1.40951,0.733257,2e-09,1.41604,0.736167,2e-09,1.424,0.896875,2e-09,1.40733,0.947637,2e-09,1.38752,0.806161,2e-09,1.42988,0.805419,2e-09,1.39717,0.753729,2e-09,1.41788,0.771196,2e-09,1.40773,0.714997,2e-09,1.43549,0.722218,2e-09,1.41271,0.864006,2e-09,1.40198,0.855068,2e-09,1.39422,0.702893,2e-09,1.4515,0.711972,2e-09,1.44841,0.252977,2e-09,1.48177
29,1.07946,3e-09,1.41452,0.953819,3e-09,1.43577,0.953029,3e-09,1.45312,1.0837,3e-09,1.42249,1.08707,3e-09,1.4172,1.03416,3e-09,1.43962,1.01687,3e-09,1.41862,0.993928,3e-09,1.4302,0.988303,3e-09,1.42538,0.943812,3e-09,1.4451,0.94297,3e-09,1.42437,1.11539,3e-09,1.43147,1.11291,3e-09,1.44173,0.954234,3e-09,1.43399,0.954816,3e-09,1.42974,1.0916,3e-09,1.43119,1.06374,3e-09,1.43304,0.718764,3e-09,1.45305,0.721211,3e-09,1.47133,0.883254,3e-09,1.4314,0.934519,3e-09,1.43245,0.792873,3e-09,1.44313,0.792726,3e-09,1.45667,0.74065,3e-09,1.47515,0.757523,3e-09,1.46014,0.701638,3e-09,1.47618,0.708637,3e-09,1.45926,0.850776,3e-09,1.43827,0.841589,3e-09,1.46647,0.690452,3e-09,1.48523,0.698452,3e-09,1.48437,0.252446,3e-09,1.5159
30,1.07134,4e-09,1.46556,0.942912,4e-09,1.45761,0.941958,4e-09,1.47602,1.07589,4e-09,1.44995,1.07923,4e-09,1.44802,1.02537,4e-09,1.45594,1.00784,4e-09,1.45916,0.984594,4e-09,1.45333,0.978854,4e-09,1.46243,0.933358,4e-09,1.4781,0.932694,4e-09,1.47768,1.10915,4e-09,1.46299,1.10652,4e-09,1.46282,0.945051,4e-09,1.4744,0.945693,4e-09,1.46241,1.08388,4e-09,1.45974,1.05504,4e-09,1.44551,0.708423,4e-09,1.49137,0.71065,4e-09,1.50319,0.87372,4e-09,1.47791,0.925224,4e-09,1.46638,0.783533,4e-09,1.48969,0.783686,4e-09,1.49612,0.731599,4e-09,1.47941,0.747912,4e-09,1.49946,0.692253,4e-09,1.50491,0.698957,4e-09,1.4905,0.841707,4e-09,1.46446,0.832234,4e-09,1.47278,0.681856,4e-09,1.50647,0.689116,4e-09,1.5064,0.251741,4e-09,1.52793
31,1.06479,5e-09,1.47037,0.934138,5e-09,1.47527,0.933075,5e-09,1.48081,1.06964,5e-09,1.48221,1.07287,5e-09,1.47492,1.01844,5e-09,1.47347,1.00062,5e-09,1.48703,0.977093,5e-09,1.47152,0.971222,5e-09,1.48866,0.924987,5e-09,1.49746,0.92438,5e-09,1.48566,1.104,5e-09,1.4688,1.10133,5e-09,1.47957,0.937979,5e-09,1.47681,0.938576,5e-09,1.49665,1.07753,5e-09,1.46632,1.04813,5e-09,1.48451,0.700493,5e-09,1.52594,0.702213,5e-09,1.52654,0.866244,5e-09,1.49992,0.917898,5e-09,1.49866,0.776377,5e-09,1.50999,0.776777,5e-09,1.50316,0.724554,5e-09,1.52078,0.740319,5e-09,1.50014,0.684998,5e-09,1.50921,0.691356,5e-09,1.51782,0.83448,5e-09,1.4896,0.82501,5e-09,1.49999,0.675191,5e-09,1.5215,0.682053,5e-09,1.52223,0.25144,5e-09,1.53692
32,1.05937,6e-09,1.48909,0.926696,6e-09,1.49598,0.925572,6e-09,1.49736,1.06432,6e-09,1.48204,1.06764,6e-09,1.49788,1.01272,6e-09,1.50228,0.994812,6e-09,1.49567,0.970987,6e-09,1.4987,0.965055,6e-09,1.49242,0.917971,6e-09,1.50489,0.917389,6e-09,1.50109,1.0996,6e-09,1.48371,1.09691,6e-09,1.48964,0.932145,6e-09,1.51272,0.932688,6e-09,1.50601,1.06746,6e-09,1.49971,1.04242,6e-09,1.49464,0.693974,6e-09,1.53187,0.694994,6e-09,1.53386,0.86013,6e-09,1.50377,0.911939,6e-09,1.50477,0.770419,6e-09,1.51592,0.771083,6e-09,1.51607,0.718774,6e-09,1.53064,0.733885,6e-09,1.53358,0.678933,6e-09,1.54329,0.685093,6e-09,1.53872,0.828547,6e-09,1.52093,0.819134,6e-09,1.52204,0.66983,6e-09,1.52665,0.676253,6e-09,1.53385,0.251557,6e-09,1.56416
33,1.05463,7e-09,1.51072,0.920346,7e-09,1.51383,0.918982,7e-09,1.52678,1.05984,7e-09,1.50991,1.06314,7e-09,1.49731,1.00782,7e-09,1.50221,0.98966,7e-09,1.50368,0.966583,7e-09,1.52051,0.959751,7e-09,1.52223,0.912041,7e-09,1.51281,0.911558,7e-09,1.52609,1.0959,7e-09,1.5122,1.09301,7e-09,1.49854,0.927125,7e-09,1.51382,0.927622,7e-09,1.51075,1.06274,7e-09,1.49857,1.03743,7e-09,1.50073,0.688245,7e-09,1.541,0.689183,7e-09,1.5405,0.854919,7e-09,1.5323,0.906986,7e-09,1.51367,0.765344,7e-09,1.5448,0.766212,7e-09,1.54575,0.713655,7e-09,1.53917,0.728775,7e-09,1.54411,0.673924,7e-09,1.54919,0.679958,7e-09,1.55652,0.823562,7e-09,1.53377,0.814169,7e-09,1.52493,0.665227,7e-09,1.55013,0.671414,7e-09,1.54284,0.251715,7e-09,1.58132
34,1.0505,8e-09,1.51152,0.914576,8e-09,1.53092,0.913226,8e-09,1.52852,1.05591,8e-09,1.51818,1.05912,8e-09,1.51959,1.00351,8e-09,1.52958,0.985325,8e-09,1.52048,0.96195,8e-09,1.52296,0.955081,8e-09,1.52028,0.9067,8e-09,1.5368,0.906344,8e-09,1.52635,1.09248,8e-09,1.51815,1.08968,8e-09,1.50976,0.922913,8e-09,1.53115,0.923221,8e-09,1.53194,1.05859,8e-09,1.51865,1.03321,8e-09,1.52426,0.683465,8e-09,1.56683,0.68432,8e-09,1.5629,0.850379,8e-09,1.54096,0.902627,8e-09,1.54008,0.760743,8e-09,1.55627,0.762027,8e-09,1.55295,0.709507,8e-09,1.56318,0.724246,8e-09,1.55053,0.669568,8e-09,1.55708,0.675512,8e-09,1.56703,0.819313,8e-09,1.53676,0.809804,8e-09,1.5513,0.6614,8e-09,1.56754,0.667229,8e-09,1.55599,0.251743,8e-09,1.58046
35,1.0468,9e-09,1.53533,0.909352,9e-09,1.54792,0.907957,9e-09,1.54236,1.05241,9e-09,1.52374,1.0555,9e-09,1.53243,0.999681,9e-09,1.53097,0.981295,9e-09,1.54173,0.957835,9e-09,1.53361,0.951021,9e-09,1.53982,0.901997,9e-09,1.54474,0.901668,9e-09,1.55066,1.08943,9e-09,1.52241,1.08661,9e-09,1.52261,0.918952,9e-09,1.54455,0.919448,9e-09,1.54729,1.05489,9e-09,1.53152,1.0293,9e-09,1.5354,0.679241,9e-09,1.57431,0.679865,9e-09,1.57576,0.846532,9e-09,1.54493,0.898744,9e-09,1.5444,0.756942,9e-09,1.56126,0.758253,9e-09,1.55596,0.705658,9e-09,1.562,0.720042,9e-09,1.57239,0.665546,9e-09,1.57778,0.671572,9e-09,1.57386,0.81537,9e-09,1.55921,0.806028,9e-09,1.54933,0.657946,9e-09,1.56658,0.663715,9e-09,1.57898,0.251902,9e-09,1.59743
36,1.04342,1e-08,1.53671,0.904679,1e-08,1.55879,0.90326,1e-08,1.55708,1.04921,1e-08,1.54519,1.0523,1e-08,1.5339,0.996261,1e-08,1.54289,0.977755,1e-08,1.54593,0.954122,1e-08,1.55395,0.94732,1e-08,1.54997,0.89769,1e-08,1.54955,0.897427,1e-08,1.54978,1.08676,1e-08,1.54347,1.0838,1e-08,1.54317,0.915484,1e-08,1.5473,0.915958,1e-08,1.5465,1.05165,1e-08,1.53467,1.02575,1e-08,1.53583,0.67546,1e-08,1.57624,0.675914,1e-08,1.57616,0.842886,1e-08,1.56635,0.895413,1e-08,1.55196,0.753395,1e-08,1.56671,0.754971,1e-08,1.57271,0.702407,1e-08,1.58356,0.71646,1e-08,1.57132,0.661868,1e-08,1.5764,0.667893,1e-08,1.57687,0.811796,1e-08,1.56571,0.802675,1e-08,1.5666,0.654813,1e-08,1.58112,0.660374,1e-08,1.58292,0.252123,1e-08,1.61226
37,1.02092,2e-08,1.60941,0.870963,2e-08,1.61846,0.869171,2e-08,1.6209,1.02737,2e-08,1.60339,1.02993,2e-08,1.60915,0.973174,2e-08,1.6109,0.954046,2e-08,1.61311,0.928649,2e-08,1.61295,0.921861,2e-08,1.61659,0.867887,2e-08,1.62551,0.868355,2e-08,1.62593,1.06743,2e-08,1.60099,1.06439,2e-08,1.60138,0.892626,2e-08,1.62196,0.89292,2e-08,1.62318,1.02842,2e-08,1.60755,1.00223,2e-08,1.61256,0.649616,2e-08,1.64987,0.649476,2e-08,1.64954,0.819301,2e-08,1.62546,0.872119,2e-08,1.62301,0.729886,2e-08,1.64279,0.732867,2e-08,1.63995,0.680353,2e-08,1.64131,0.692263,2e-08,1.6464,0.63825,2e-08,1.65019,0.643641,2e-08,1.64996,0.788937,2e-08,1.63181,0.78018,2e-08,1.62993,0.634888,2e-08,1.64996,0.639199,2e-08,1.64675,0.250639,2e-08,1.66796
38,1.00707,3e-08,1.64881,0.848705,3e-08,1.66453,0.846875,3e-08,1.6679,1.01411,3e-08,1.6514,1.01621,3e-08,1.6485,0.959102,3e-08,1.65359,0.939428,3e-08,1.65872,0.912667,3e-08,1.65948,0.906214,3e-08,1.66046,0.849222,3e-08,1.66396,0.850075,3e-08,1.66469,1.05549,3e-08,1.6487,1.05234,3e-08,1.64667,0.878951,3e-08,1.66075,0.879107,3e-08,1.66434,1.01393,3e-08,1.64781,0.987934,3e-08,1.65269,0.633832,3e-08,1.6869,0.633274,3e-08,1.68592,0.80508,3e-08,1.67384,0.858283,3e-08,1.66311,0.716024,3e-08,1.68456,0.719388,3e-08,1.68004,0.667202,3e-08,1.68759,0.678061,3e-08,1.68322,0.62338,3e-08,1.68654,0.628583,3e-08,1.68611,0.775249,3e-08,1.67683,0.767195,3e-08,1.67563,0.623202,3e-08,1.68675,0.627091,3e-08,1.69049,0.249283,3e-08,1.71139
39,0.997044,4e-08,1.68008,0.831751,4e-08,1.69804,0.82976,4e-08,1.69642,1.00434,4e-08,1.68061,1.00618,4e-08,1.67997,0.948792,4e-08,1.68778,0.928766,4e-08,1.68704,0.900797,4e-08,1.69262,0.894577,4e-08,1.68981,0.835643,4e-08,1.69757,0.836791,4e-08,1.69736,1.04648,4e-08,1.67821,1.04341,4e-08,1.67981,0.869082,4e-08,1.69581,0.86915,4e-08,1.69296,1.00325,4e-08,1.68288,0.977525,4e-08,1.6824,0.621935,4e-08,1.7177,0.621433,4e-08,1.71998,0.794981,4e-08,1.70209,0.848204,4e-08,1.69832,0.705978,4e-08,1.71363,0.710147,4e-08,1.71426,0.657967,4e-08,1.7164,0.667793,4e-08,1.71632,0.612663,4e-08,1.71924,0.617438,4e-08,1.71853,0.76533,4e-08,1.70441,0.757794,4e-08,1.70729,0.615545,4e-08,1.71872,0.618701,4e-08,1.71839,0.248854,4e-08,1.73832
40,0.989092,5e-08,1.70695,0.818038,5e-08,1.72526,0.815764,5e-08,1.72536,0.996661,5e-08,1.70529,0.99817,5e-08,1.70697,0.940578,5e-08,1.71143,0.9203,5e-08,1.71232,0.891355,5e-08,1.71507,0.885237,5e-08,1.71784,0.824937,5e-08,1.72438,0.826328,5e-08,1.72386,1.03946,5e-08,1.70192,1.03634,5e-08,1.70198,0.861253,5e-08,1.71764,0.861378,5e-08,1.72076,0.99461,5e-08,1.70496,0.969614,5e-08,1.71003,0.612154,5e-08,1.74351,0.611852,5e-08,1.74123,0.786906,5e-08,1.72715,0.840122,5e-08,1.7209,0.698371,5e-08,1.7362,0.702725,5e-08,1.73899,0.650646,5e-08,1.73958,0.659907,5e-08,1.74018,0.603814,5e-08,1.74303,0.608666,5e-08,1.74416,0.757561,5e-08,1.73222,0.750664,5e-08,1.73041,0.609474,5e-08,1.74383,0.6123,5e-08,1.7411,0.248359,5e-08,1.75975
41,0.982456,6e-08,1.72573,0.806325,6e-08,1.74515,0.803886,6e-08,1.74515,0.990306,6e-08,1.72788,0.991683,6e-08,1.72574,0.933754,6e-08,1.7314,0.913177,6e-08,1.73563,0.883259,6e-08,1.7367,0.877338,6e-08,1.73644,0.81618,6e-08,1.74395,0.817569,6e-08,1.74305,1.03358,6e-08,1.72518,1.03045,6e-08,1.72354,0.855036,6e-08,1.74015,0.854909,6e-08,1.74011,0.987483,6e-08,1.72755,0.962976,6e-08,1.72994,0.604097,6e-08,1.76096,0.603524,6e-08,1.76191,0.780291,6e-08,1.74931,0.833567,6e-08,1.74208,0.692076,6e-08,1.75783,0.696278,6e-08,1.75656,0.644701,6e-08,1.76129,0.653188,6e-08,1.75892,0.596466,6e-08,1.76182,0.60129,6e-08,1.76199,0.751152,6e-08,1.75288,0.74489,6e-08,1.75349,0.604536,6e-08,1.7613,0.607259,6e-08,1.76335,0.248128,6e-08,1.78054
42,0.976956,7e-08,1.74617,0.796033,7e-08,1.76245,0.79352,7e-08,1.76291,0.984931,7e-08,1.74395,0.986,7e-08,1.74586,0.927885,7e-08,1.75143,0.907082,7e-08,1.75264,0.876371,7e-08,1.75664,0.870511,7e-08,1.75624,0.808515,7e-08,1.76137,0.810225,7e-08,1.76332,1.02849,7e-08,1.74274,1.02545,7e-08,1.74314,0.849583,7e-08,1.75813,0.849506,7e-08,1.7573,0.98133,7e-08,1.74596,0.957398,7e-08,1.74715,0.596808,7e-08,1.78045,0.596358,7e-08,1.77996,0.774488,7e-08,1.76522,0.82796,7e-08,1.76133,0.686694,7e-08,1.77584,0.691327,7e-08,1.77438,0.639224,7e-08,1.7762,0.647651,7e-08,1.77858,0.590344,7e-08,1.78088,0.594978,7e-08,1.77885,0.745848,7e-08,1.76828,0.739794,7e-08,1.7687,0.600507,7e-08,1.78066,0.603304,7e-08,1.77936,0.248204,7e-08,1.79494
43,0.972102,8e-08,1.76094,0.786877,8e-08,1.78083,0.784341,8e-08,1.78059,0.980179,8e-08,1.76169,0.981022,8e-08,1.7598,0.922635,8e-08,1.76607,0.901605,8e-08,1.76761,0.870107,8e-08,1.77159,0.864629,8e-08,1.77191,0.802005,8e-08,1.77946,0.803674,8e-08,1.7772,1.0241,8e-08,1.75709,1.02091,8e-08,1.75696,0.844726,8e-08,1.77312,0.844711,8e-08,1.77509,0.976009,8e-08,1.76083,0.952389,8e-08,1.76464,0.590442,8e-08,1.79448,0.589875,8e-08,1.7937,0.769676,8e-08,1.78284,0.822995,8e-08,1.77529,0.682117,8e-08,1.78954,0.686877,8e-08,1.79058,0.63479,8e-08,1.79351,0.642642,8e-08,1.79125,0.585011,8e-08,1.79513,0.589487,8e-08,1.79571,0.741185,8e-08,1.78462,0.735553,8e-08,1.78548,0.597143,8e-08,1.79439,0.599676,8e-08,1.79345,0.248056,8e-08,1.81093
44,0.967724,9e-08,1.77494,0.778681,9e-08,1.7943,0.775915,9e-08,1.79329,0.975949,9e-08,1.77431,0.976662,9e-08,1.77526,0.918011,9e-08,1.78022,0.896797,9e-08,1.78317,0.86464,9e-08,1.785,0.859255,9e-08,1.78548,0.79611,9e-08,1.79274,0.797968,9e-08,1.79211,1.02016,9e-08,1.77214,1.01715,9e-08,1.77253,0.840651,9e-08,1.78872,0.840568,9e-08,1.78835,0.971244,9e-08,1.77675,0.948075,9e-08,1.77738,0.584541,9e-08,1.80777,0.584074,9e-08,1.80889,0.765232,9e-08,1.79578,0.818751,9e-08,1.79118,0.678243,9e-08,1.80338,0.682805,9e-08,1.80449,0.630561,9e-08,1.80599,0.638181,9e-08,1.80625,0.580295,9e-08,1.80815,0.584611,9e-08,1.80914,0.737199,9e-08,1.80007,0.731715,9e-08,1.79952,0.594156,9e-08,1.80749,0.596553,9e-08,1.80811,0.248419,9e-08,1.82317
45,0.963853,1e-07,1.78897,0.771112,1e-07,1.80651,0.768456,1e-07,1.80787,0.972239,1e-07,1.78841,0.972846,1e-07,1.78838,0.913869,1e-07,1.79418,0.892453,1e-07,1.79614,0.859655,1e-07,1.79917,0.854398,1e-07,1.79974,0.790814,1e-07,1.80469,0.792774,1e-07,1.80536,1.0166,1e-07,1.78587,1.0136,1e-07,1.78537,0.836904,1e-07,1.80007,0.836701,1e-07,1.80039,0.966924,1e-07,1.78825,0.94418,1e-07,1.79192,0.579291,1e-07,1.82119,0.578787,1e-07,1.81968,0.761361,1e-07,1.80826,0.814705,1e-07,1.80325,0.674715,1e-07,1.81633,0.679306,1e-07,1.81526,0.626783,1e-07,1.81789,0.634077,1e-07,1.81828,0.576083,1e-07,1.82137,0.580459,1e-07,1.81995,0.733455,1e-07,1.81174,0.728403,1e-07,1.81123,0.591767,1e-07,1.82069,0.593927,1e-07,1.82053,0.248227,1e-07,1.83406
46,0.937448,2e-07,1.87839,0.718808,2e-07,1.89768,0.715677,2e-07,1.89727,0.946808,2e-07,1.87806,0.946459,2e-07,1.87845,0.884348,2e-07,1.88334,0.86202,2e-07,1.88525,0.82514,2e-07,1.88798,0.821082,2e-07,1.88871,0.755272,2e-07,1.89486,0.757329,2e-07,1.89488,0.992861,2e-07,1.87517,0.989839,2e-07,1.87621,0.811634,2e-07,1.89002,0.81127,2e-07,1.89022,0.937075,2e-07,1.88013,0.917864,2e-07,1.88083,0.539724,2e-07,1.90558,0.539332,2e-07,1.90655,0.735003,2e-07,1.89612,0.78771,2e-07,1.89233,0.651716,2e-07,1.90182,0.65553,2e-07,1.90187,0.600363,2e-07,1.90269,0.605828,2e-07,1.9038,0.548658,2e-07,1.90518,0.552375,2e-07,1.90599,0.709495,2e-07,1.898,0.706309,2e-07,1.89867,0.575035,2e-07,1.90416,0.576852,2e-07,1.90399,0.245798,2e-07,1.91554
47,0.921216,3e-07,1.93566,0.687437,3e-07,1.9524,0.6845,3e-07,1.95249,0.931608,3e-07,1.93522,0.930737,3e-07,1.93575,0.865477,3e-07,1.94046,0.842989,3e-07,1.94211,0.804057,3e-07,1.94456,0.80085,3e-07,1.94514,0.73366,3e-07,1.94964,0.735555,3e-07,1.9499,0.978692,3e-07,1.93285,0.975667,3e-07,1.9324,0.79622,3e-07,1.94498,0.795925,3e-07,1.945,0.918757,3e-07,1.93635,0.901877,3e-07,1.93815,0.512738,3e-07,1.95924,0.512372,3e-07,1.95924,0.719292,3e-07,1.95106,0.770989,3e-07,1.94706,0.637866,3e-07,1.95463,0.640987,3e-07,1.95493,0.583692,3e-07,1.95649,0.587562,3e-07,1.95669,0.53224,3e-07,1.9586,0.535881,3e-07,1.95898,0.696486,3e-07,1.95263,0.693842,3e-07,1.95252,0.565302,3e-07,1.95786,0.566801,3e-07,1.95765,0.243915,3e-07,1.96647
48,0.909369,4e-07,1.97752,0.666087,4e-07,1.99346,0.66328,4e-07,1.99357,0.920539,4e-07,1.97796,0.919192,4e-07,1.97805,0.851135,4e-07,1.98207,0.828795,4e-07,1.98369,0.788833,4e-07,1.98686,0.786111,4e-07,1.98651,0.717702,4e-07,1.99109,0.719801,4e-07,1.99116,0.968542,4e-07,1.9751,0.965573,4e-07,1.97515,0.784855,4e-07,1.98722,0.784564,4e-07,1.98686,0.905169,4e-07,1.97941,0.89047,4e-07,1.97995,0.490441,4e-07,1.9995,0.490068,4e-07,1.99991,0.708127,4e-07,1.99238,0.758763,4e-07,1.98878,0.628131,4e-07,1.99482,0.630338,4e-07,1.99476,0.571321,4e-07,1.99673,0.574316,4e-07,1.99667,0.520019,4e-07,1.99902,0.52351,4e-07,1.99823,0.687463,4e-07,1.99345,0.685349,4e-07,1.9935,0.558201,4e-07,1.99728,0.559869,4e-07,1.99716,0.242971,4e-07,2.00531
49,0.899925,5e-07,2.01213,0.649732,5e-07,2.0267,0.64695,5e-07,2.02664,0.911828,5e-07,2.01189,0.910236,5e-07,2.01207,0.839537,5e-07,2.01624,0.817688,5e-07,2.01749,0.776954,5e-07,2.02038,0.774645,5e-07,2.02069,0.705412,5e-07,2.02467,0.707234,5e-07,2.02468,0.9607,5e-07,2.00922,0.957758,5e-07,2.00964,0.775894,5e-07,2.02031,0.775539,5e-07,2.02074,0.894279,5e-07,2.01345,0.881454,5e-07,2.0139,0.470637,5e-07,2.03197,0.47038,5e-07,2.03184,0.699523,5e-07,2.02474,0.748945,5e-07,2.02232,0.620172,5e-07,2.02743,0.621485,5e-07,2.02737,0.561875,5e-07,2.02889,0.563811,5e-07,2.0295,0.509912,5e-07,2.03119,0.513397,5e-07,2.03064,0.68058,5e-07,2.02631,0.678896,5e-07,2.02556,0.552708,5e-07,2.02922,0.553967,5e-07,2.02929,0.242484,5e-07,2.0362
50,0.891964,6e-07,2.04065,0.636196,6e-07,2.05396,0.633667,6e-07,2.05391,0.904613,6e-07,2.0405,0.902869,6e-07,2.04058,0.829641,6e-07,2.04519,0.808415,6e-07,2.04634,0.767048,6e-07,2.04861,0.765209,6e-07,2.04868,0.695384,6e-07,2.05244,0.697113,6e-07,2.05229,0.95419,6e-07,2.03848,0.95128,6e-07,2.0383,0.768362,6e-07,2.0487,0.767922,6e-07,2.04882,0.885298,6e-07,2.04216,0.873853,6e-07,2.043,0.452498,6e-07,2.05914,0.452158,6e-07,2.05925,0.692372,6e-07,2.05261,0.741085,6e-07,2.05015,0.613785,6e-07,2.05532,0.614361,6e-07,2.05507,0.554049,6e-07,2.05658,0.555343,6e-07,2.0564,0.501042,6e-07,2.05825,0.504782,6e-07,2.05817,0.675198,6e-07,2.05364,0.673525,6e-07,2.05343,0.54778,6e-07,2.05684,0.549257,6e-07,2.05663,0.242159,6e-07,2.06321
51,0.885311,7e-07,2.06563,0.624868,7e-07,2.07798,0.622245,7e-07,2.07802,0.898496,7e-07,2.06561,0.89653,7e-07,2.06566,0.821072,7e-07,2.06976,0.800437,7e-07,2.07117,0.758775,7e-07,2.0734,0.757188,7e-07,2.07347,0.686804,7e-07,2.07658,0.688668,7e-07,2.07692,0.948702,7e-07,2.06369,0.945744,7e-07,2.06379,0.761755,7e-07,2.07324,0.761314,7e-07,2.0732,0.877572,7e-07,2.06742,0.867392,7e-07,2.06758,0.435256,7e-07,2.08272,0.434699,7e-07,2.08325,0.686288,7e-07,2.07728,0.733972,7e-07,2.07498,0.607877,7e-07,2.07917,0.607993,7e-07,2.07862,0.547398,7e-07,2.08015,0.548335,7e-07,2.08047,0.492926,7e-07,2.08188,0.496883,7e-07,2.08207,0.670726,7e-07,2.07753,0.66908,7e-07,2.07757,0.543766,7e-07,2.08074,0.544841,7e-07,2.08071,0.242291,7e-07,2.08633
52,0.879307,8e-07,2.08799,0.614941,8e-07,2.0996,0.612041,8e-07,2.09964,0.893042,8e-07,2.08804,0.890992,8e-07,2.08812,0.813633,8e-07,2.09231,0.793637,8e-07,2.09293,0.751777,8e-07,2.09523,0.750157,8e-07,2.09541,0.679445,8e-07,2.09846,0.681198,8e-07,2.09838,0.943913,8e-07,2.08564,0.941025,8e-07,2.08575,0.755896,8e-07,2.09488,0.755458,8e-07,2.0952,0.870675,8e-07,2.08946,0.861853,8e-07,2.0902,0.418805,8e-07,2.10418,0.418504,8e-07,2.10424,0.681327,8e-07,2.09873,0.727781,8e-07,2.09652,0.602751,8e-07,2.10023,0.602188,8e-07,2.10011,0.541555,8e-07,2.1015,0.54218,8e-07,2.10189,0.48569,8e-07,2.10326,0.489588,8e-07,2.10301,0.666911,8e-07,2.09884,0.665408,8e-07,2.0988,0.539946,8e-07,2.10161,0.541196,8e-07,2.10164,0.242568,8e-07,2.1069
