,Time,V1,currIn
0,,3.29599,
1,0,3.29646,
2,0.01,3.29641,
3,0.02,3.29675,
4,0.03,3.29672,
5,0.04,3.29643,
6,0.05,3.29649,
7,0.06,3.29661,
8,0.07,3.297,
9,0.08,3.29648,
10,0.09,3.29651,
11,0.1,3.29642,
12,0.11,3.29662,
13,0.12,3.29652,
14,0.13,3.29646,
15,0.14,3.29642,
16,0.15,3.29669,
17,0.16,3.29646,
18,0.17,3.29662,
19,0.18,3.29652,
20,0.19,3.26263,
21,0.2,3.25812,
22,0.21,3.2589,
23,0.22,3.2597,
24,0.23,3.25924,
25,0.24,3.25977,
26,0.25,3.25904,
27,0.26,3.26002,
28,0.27,3.25966,
29,0.28,3.25928,
30,0.29,3.2595,
31,0.3,3.25821,
32,0.31,3.25832,
33,0.32,3.26035,
34,0.33,3.25854,
35,0.34,3.25994,
36,0.35,3.26079,
37,0.36,3.26081,
38,0.37,3.25861,
39,0.38,3.26036,
40,0.39,3.2597,
41,0.4,3.25864,
42,0.41,3.25938,
43,0.42,3.25854,
44,0.43,3.25875,
45,0.44,3.25867,
46,0.45,3.2594,
47,0.46,3.2599,
48,0.47,3.26007,
49,0.48,3.25944,
50,0.49,3.25957,
51,0.5,3.25749,
52,0.51,3.2589,
53,0.52,3.25816,
54,0.53,3.25973,
55,0.54,3.26,
56,0.55,3.26025,
57,0.56,3.25913,
58,0.57,3.26042,
59,0.58,3.25917,
60,0.59,3.25976,
61,0.6,3.25822,
62,0.61,3.25897,
63,0.62,3.26022,
64,0.63,3.2587,
65,0.64,3.25897,
66,0.65,3.26107,
67,0.66,3.25972,
68,0.67,3.25831,
69,0.68,3.25829,
70,0.69,3.25826,
71,0.7,3.2597,
72,0.71,3.2603,
73,0.72,3.25967,
74,0.73,3.25948,
75,0.74,3.25974,
76,0.75,3.25992,
77,0.76,3.2595,
78,0.77,3.26025,
79,0.78,3.26109,
80,0.79,3.26125,
81,0.8,3.25983,
82,0.81,3.25957,
83,0.82,3.2588,
84,0.83,3.26007,
85,0.84,3.25962,
86,0.85,3.26016,
87,0.86,3.25934,
88,0.87,3.25927,
89,0.88,3.25907,
90,0.89,3.25782,
91,0.9,3.25785,
92,0.91,3.2588,
93,0.92,3.25881,
94,0.93,3.26102,
95,0.94,3.26007,
96,0.95,3.25994,
97,0.96,3.2587,
98,0.97,3.25916,
99,0.98,3.25926,
100,0.99,3.25983,
101,1,3.26016,
102,1.01,3.25921,
103,1.02,3.25944,
104,1.03,3.26015,
105,1.04,3.25996,
106,1.05,3.25839,
107,1.06,3.25941,
108,1.07,3.25788,
109,1.08,3.25914,
110,1.09,3.25884,
111,1.1,3.2596,
112,1.11,3.25964,
113,1.12,3.25858,
114,1.13,3.25887,
115,1.14,3.25963,
116,1.15,3.25956,
117,1.16,3.25865,
118,1.17,3.25908,
119,1.18,3.26032,
120,1.19,3.25916,
121,1.2,3.25895,
122,1.21,3.25848,
123,1.22,3.25872,
124,1.23,3.26023,
125,1.24,3.25997,
126,1.25,3.25954,
127,1.26,3.25875,
128,1.27,3.25976,
129,1.28,3.26058,
130,1.29,3.25885,
131,1.3,3.25924,
132,1.31,3.25964,
133,1.32,3.25865,
134,1.33,3.26015,
135,1.34,3.2601,
136,1.35,3.2587,
137,1.36,3.26135,
138,1.37,3.26032,
139,1.38,3.25916,
140,1.39,3.25862,
141,1.4,3.26107,
142,1.41,3.25897,
143,1.42,3.25987,
