,currIn,v2
0,2.72099e-10,-0.26351
1,8.06488e-10,-0.22743
2,9.48803e-10,-0.200834
3,9.83764e-10,-0.184016
4,9.93741e-10,-0.170217
5,9.93911e-10,-0.159004
6,9.95361e-10,-0.148797
7,9.93229e-10,-0.134134
8,9.95532e-10,-0.122058
9,9.94081e-10,-0.105097
10,9.95446e-10,-0.0981975
11,9.95106e-10,-0.0885653
12,9.95873e-10,-0.0708842
13,9.96726e-10,-0.0579453
14,9.92036e-10,-0.0415587
15,9.96469e-10,-0.0309205
16,9.94424e-10,-0.0159717
17,9.95617e-10,0.00228405
18,9.94594e-10,0.0226951
19,9.96128e-10,0.0431037
20,9.93144e-10,0.0603533
21,9.94679e-10,0.0771713
22,9.95532e-10,0.0901079
23,9.93826e-10,0.108361
24,9.94167e-10,0.119143
25,9.94679e-10,0.134954
26,9.97578e-10,0.14746
27,9.9519e-10,0.166287
28,9.95787e-10,0.178075
29,9.9519e-10,0.190294
30,9.95532e-10,0.19906
31,9.96214e-10,0.207684
32,9.94849e-10,0.214872
33,9.93997e-10,0.221341
34,9.97067e-10,0.226946
35,9.96044e-10,0.226803
36,9.95532e-10,0.231977
37,9.94935e-10,0.230396
38,9.97067e-10,0.238876
39,9.95446e-10,0.237296
40,9.96385e-10,0.235283
41,9.93059e-10,0.238588
42,9.97493e-10,0.240746
43,9.97664e-10,0.243189
44,9.95361e-10,0.241895
45,9.9357e-10,0.24405
46,9.95958e-10,0.24477
47,9.96044e-10,0.244913
48,9.94081e-10,0.242612
49,9.9519e-10,0.241175
50,9.97748e-10,0.240889
51,9.97152e-10,0.241463
52,9.9502e-10,0.240169
53,9.95617e-10,0.240169
54,9.98602e-10,0.22939
55,9.96469e-10,0.222347
56,9.97578e-10,0.216453
57,9.97323e-10,0.208404
58,9.98943e-10,0.198917
59,9.97067e-10,0.189717
60,9.99028e-10,0.179799
61,9.97578e-10,0.171175
62,9.9519e-10,0.161977
63,9.97834e-10,0.153928
64,9.95958e-10,0.144296
65,9.97323e-10,0.141423
66,9.95873e-10,0.135384
67,9.9664e-10,0.129347
68,9.99113e-10,0.120723
69,9.9681e-10,0.111094
70,9.97493e-10,0.103905
71,9.99028e-10,0.0971508
72,9.98602e-10,0.0905395
73,9.98089e-10,0.0836396
74,9.98005e-10,0.078752
75,9.96299e-10,0.0712776
76,9.97919e-10,0.057478
77,9.93911e-10,0.0494289
78,9.97067e-10,0.0409484
79,9.97493e-10,0.034194
80,9.98005e-10,0.0229812
81,9.99625e-10,0.00544548
82,9.9826e-10,-0.00633955
83,9.99028e-10,-0.0243092
84,9.99028e-10,-0.0332212
85,9.96555e-10,-0.0419903
86,9.97237e-10,-0.048027
87,9.95703e-10,-0.0576591
88,9.94679e-10,-0.0710273
89,9.99284e-10,-0.0792217
90,9.97919e-10,-0.0861216
91,9.9519e-10,-0.0948906
92,9.95787e-10,-0.104091
93,9.95873e-10,-0.111709
94,9.96555e-10,-0.116742
95,9.98089e-10,-0.113435
96,9.9502e-10,-0.11631
97,9.92804e-10,-0.115733
98,9.97237e-10,-0.114727
99,9.96044e-10,-0.109696
100,9.95446e-10,-0.105529
101,9.95873e-10,-0.10294
102,9.93997e-10,-0.0997782
103,9.96299e-10,-0.0974774
104,9.92632e-10,-0.0901461
105,9.94765e-10,-0.0902891
106,9.95276e-10,-0.0871277
107,9.99454e-10,-0.0833893
108,9.92718e-10,-0.0786471
109,9.9519e-10,-0.0723219
110,9.94849e-10,-0.0720334
111,9.95873e-10,-0.0621152
112,9.9502e-10,-0.0621152
113,9.97834e-10,-0.0536346
114,9.9681e-10,-0.0507593
115,9.94081e-10,-0.0385404
116,9.94253e-10,-0.0358081
117,9.95446e-10,-0.0253153
118,9.93144e-10,-0.010221
119,9.94679e-10,0.00257015
120,9.9502e-10,0.017662
121,9.934e-10,0.0245619
122,9.94935e-10,0.0397992
123,9.96044e-10,0.050292
124,9.9664e-10,0.0691223
125,9.94679e-10,0.0810528
126,9.96385e-10,0.0962877
127,9.96214e-10,0.106494
128,9.95703e-10,0.117416
129,9.94338e-10,0.130067
130,9.93059e-10,0.139265
131,9.98602e-10,0.152922
132,9.95617e-10,0.162694
133,9.94167e-10,0.176926
134,9.93229e-10,0.18713
135,9.96982e-10,0.201216
136,9.96044e-10,0.211709
137,9.95787e-10,0.220621
138,9.93911e-10,0.2406
139,9.94167e-10,0.250375
140,9.94679e-10,0.270929
141,9.9502e-10,0.27668
142,9.92547e-10,0.29321
143,9.95276e-10,0.306001
144,9.934e-10,0.327706
145,9.94424e-10,0.346248
146,9.92718e-10,0.366371
147,9.95361e-10,0.38204
148,9.94253e-10,0.394688
149,9.96555e-10,0.410786
150,9.93656e-10,0.420129
151,9.94849e-10,0.43709
152,9.94081e-10,0.448158
153,9.93911e-10,0.464401
154,9.93656e-10,0.476043
155,9.97237e-10,0.493293
156,9.95703e-10,0.502205
157,9.96555e-10,0.511403
158,9.95532e-10,0.516722
159,9.98346e-10,0.52506
160,9.93229e-10,0.527072
161,9.9519e-10,0.530233
162,9.93485e-10,0.528653
163,9.96044e-10,0.534976
164,9.94765e-10,0.534976
165,9.9502e-10,0.535553
166,9.96469e-10,0.532963
167,9.99113e-10,0.53354
168,9.92718e-10,0.538139
169,9.94849e-10,0.537419
170,9.94765e-10,0.540726
171,9.98175e-10,0.535264
172,9.9664e-10,0.53972
173,9.96299e-10,0.537276
174,9.96385e-10,0.542021
175,9.97664e-10,0.537708
176,9.99881e-10,0.533683
177,9.96128e-10,0.534546
178,9.95873e-10,0.531096
179,9.96214e-10,0.530951
180,9.95958e-10,0.52592
181,9.95703e-10,0.518734
182,9.94765e-10,0.508959
183,9.97067e-10,0.500624
184,9.97067e-10,0.493004
185,9.96469e-10,0.485098
186,9.95446e-10,0.475183
187,9.97919e-10,0.464976
188,9.97919e-10,0.455203
189,9.98516e-10,0.445285
190,9.97493e-10,0.437379
191,9.96385e-10,0.431197
192,9.97323e-10,0.42516
193,9.94508e-10,0.417831
194,9.97664e-10,0.410211
195,9.98943e-10,0.399864
196,9.97067e-10,0.39397
197,9.9681e-10,0.385633
198,9.95873e-10,0.378733
199,9.98602e-10,0.368671
200,9.9681e-10,0.366659
201,9.96214e-10,0.353866
202,9.96299e-10,0.344236
203,9.98687e-10,0.333886
204,9.97578e-10,0.329144
205,9.96128e-10,0.3198
206,9.95532e-10,0.30859
207,9.98857e-10,0.293641
208,9.99198e-10,0.277686
209,9.97664e-10,0.264175
210,9.98687e-10,0.249801
211,9.96896e-10,0.2406
212,9.99113e-10,0.231688
213,9.98857e-10,0.21976
214,9.97152e-10,0.209122
215,9.9502e-10,0.19906
216,9.96299e-10,0.190148
217,9.94253e-10,0.18023
218,9.96299e-10,0.174625
219,9.96555e-10,0.164707
220,9.97919e-10,0.156946
221,9.95703e-10,0.155509
222,9.96555e-10,0.157232
223,9.96555e-10,0.15594
224,9.9664e-10,0.156372
225,9.95958e-10,0.155509
226,9.96555e-10,0.160825
227,9.93911e-10,0.163989
228,9.98431e-10,0.169451
229,9.97237e-10,0.169451
230,9.97407e-10,0.174913
231,9.95532e-10,0.177212
232,9.94508e-10,0.179224
233,9.93911e-10,0.182962
234,9.94679e-10,0.18368
235,9.9519e-10,0.190005
236,9.94424e-10,0.193887
237,9.96214e-10,0.202367
238,9.94424e-10,0.201504
239,9.95617e-10,0.209553
240,9.96128e-10,0.214009
241,9.98089e-10,0.224645
242,9.95276e-10,0.227809
243,9.94679e-10,0.236001
244,9.92547e-10,0.246925
245,9.96128e-10,0.261731
246,9.94679e-10,0.275242
247,9.97834e-10,0.285878
248,9.93911e-10,0.298815
249,9.94253e-10,0.308876
250,9.96726e-10,0.326269
251,9.92974e-10,0.339348
252,9.93656e-10,0.356598
253,9.9519e-10,0.367954
254,9.96726e-10,0.373416
255,9.95106e-10,0.385776
256,9.9357e-10,0.395262
257,9.95446e-10,0.410357
258,9.93059e-10,0.419412
259,9.95873e-10,0.43278
260,9.93485e-10,0.442984
261,9.9502e-10,0.456784
262,9.93485e-10,0.467994
263,9.934e-10,0.475469
264,9.93826e-10,0.489123
265,9.95617e-10,0.505366
266,9.9519e-10,0.523477
267,9.96044e-10,0.531957
268,9.94253e-10,0.542595
269,9.95106e-10,0.556393
270,9.93911e-10,0.579104
271,9.94167e-10,0.596783
272,9.94508e-10,0.615902
273,9.94253e-10,0.630131
274,9.93826e-10,0.646374
275,9.9681e-10,0.660172
276,9.94338e-10,0.673108
277,9.94594e-10,0.688202
278,9.96214e-10,0.698695
279,9.96385e-10,0.714793
280,9.94765e-10,0.726435
281,9.9502e-10,0.741673
282,9.93656e-10,0.751734
283,9.93485e-10,0.76122
284,9.97067e-10,0.768981
285,9.93144e-10,0.773008
286,9.94679e-10,0.779331
287,9.94849e-10,0.78393
288,9.93485e-10,0.784218
289,9.97407e-10,0.787811
290,9.96555e-10,0.786231
291,9.96128e-10,0.786374
292,9.94508e-10,0.785367
293,9.96044e-10,0.788674
294,9.95787e-10,0.79155
295,9.9664e-10,0.790112
296,9.94081e-10,0.793273
297,9.97152e-10,0.788817
298,9.97407e-10,0.791693
299,9.96128e-10,0.789249
300,9.97237e-10,0.794137
301,9.97919e-10,0.789824
302,9.95276e-10,0.787668
303,9.9681e-10,0.788817
304,9.96214e-10,0.785942
305,9.99028e-10,0.784075
306,9.92974e-10,0.783644
307,9.94594e-10,0.774157
308,9.96128e-10,0.764382
309,9.98943e-10,0.75619
310,9.94508e-10,0.749147
311,9.96214e-10,0.744977
312,9.93997e-10,0.733767
313,9.98602e-10,0.722699
314,9.97834e-10,0.712781
315,9.95532e-10,0.704157
316,9.96555e-10,0.696969
317,9.97664e-10,0.686619
318,9.96469e-10,0.683169
319,9.97407e-10,0.671816
320,9.94253e-10,0.666208
321,9.97323e-10,0.657873
322,9.95532e-10,0.65083
323,9.97067e-10,0.642779
324,9.9826e-10,0.632863
325,9.98005e-10,0.627832
326,9.95446e-10,0.619781
327,9.96128e-10,0.61389
328,9.95873e-10,0.599084
329,9.98005e-10,0.593047
330,9.9502e-10,0.583417
331,9.96555e-10,0.575655
332,9.9664e-10,0.564587
333,9.96385e-10,0.550787
334,9.95787e-10,0.538282
335,9.97493e-10,0.520747
336,9.97323e-10,0.507953
337,9.98772e-10,0.496454
338,9.96726e-10,0.486536
339,9.97407e-10,0.47863
340,9.97748e-10,0.469432
341,9.98516e-10,0.457358
342,9.98346e-10,0.447009
343,9.97919e-10,0.43896
344,9.98346e-10,0.433209
345,9.97493e-10,0.421567
346,9.97237e-10,0.415099
347,9.9502e-10,0.410786
348,9.9826e-10,0.414381
349,9.96896e-10,0.411937
350,9.98175e-10,0.409062
351,9.94765e-10,0.410786
352,9.95617e-10,0.413518
353,9.94338e-10,0.419123
354,9.96555e-10,0.421567
355,9.96555e-10,0.424011
356,9.95617e-10,0.426166
357,9.97237e-10,0.42933
358,9.9664e-10,0.431485
359,9.99113e-10,0.43709
360,9.94935e-10,0.439103
361,9.94424e-10,0.441978
362,9.95703e-10,0.447009
363,9.94679e-10,0.45089
364,9.95703e-10,0.455058
365,9.934e-10,0.459802
366,9.95873e-10,0.465982
367,9.96385e-10,0.473025
368,9.95106e-10,0.476906
369,9.94338e-10,0.484238
370,9.97237e-10,0.493579
371,9.96555e-10,0.509822
372,9.95106e-10,0.523477
373,9.93144e-10,0.531383
374,9.95787e-10,0.545039
375,9.93997e-10,0.554955
376,9.93656e-10,0.571916
377,9.92718e-10,0.584424
378,9.95446e-10,0.602245
379,9.95446e-10,0.611877
380,9.93656e-10,0.622225
381,9.92888e-10,0.634012
382,9.93997e-10,0.643787
383,9.9681e-10,0.658879
384,9.92974e-10,0.666928
385,9.96982e-10,0.680008
386,9.934e-10,0.689063
387,9.9681e-10,0.703294
388,9.92632e-10,0.71465
389,9.95106e-10,0.728736
390,9.96982e-10,0.734341
391,9.96469e-10,0.751159
392,9.95361e-10,0.7674
393,9.95787e-10,0.779331
394,9.93485e-10,0.791404
395,9.9519e-10,0.801036
396,9.95106e-10,0.82274
397,9.9195e-10,0.838695
398,9.91439e-10,0.859969
399,9.94253e-10,0.877361
400,9.92291e-10,0.89231
401,9.94338e-10,0.908408
402,9.92206e-10,0.917895
403,9.94081e-10,0.934713
404,9.93997e-10,0.945349
405,9.95787e-10,0.960586
406,9.94167e-10,0.974526
407,9.9681e-10,0.987608
408,9.93997e-10,1.00141
409,9.97493e-10,1.00945
410,9.93911e-10,1.01779
411,9.97493e-10,1.02369
412,9.95106e-10,1.02785
413,9.94424e-10,1.03576
414,9.95361e-10,1.03749
415,9.97493e-10,1.0395
416,9.96555e-10,1.0382
417,9.95532e-10,1.03849
418,9.96469e-10,1.04079
419,9.96385e-10,1.03964
420,9.94081e-10,1.04223
421,9.95703e-10,1.04151
422,9.97664e-10,1.0474
423,9.95276e-10,1.04496
424,9.97493e-10,1.04525
425,9.94338e-10,1.04309
426,9.93911e-10,1.04654
427,9.9681e-10,1.0451
428,9.95617e-10,1.04438
429,9.96299e-10,1.04007
430,9.96469e-10,1.03605
431,9.99709e-10,1.03892
432,9.95703e-10,1.03576
433,9.96726e-10,1.03346
434,9.94508e-10,1.01822
435,9.9826e-10,1.01276
436,9.95958e-10,1.00385
437,9.94081e-10,1.00241
438,9.9519e-10,0.991633
439,9.99113e-10,0.976539
440,9.96982e-10,0.967484
441,9.96214e-10,0.955842
442,9.94253e-10,0.948656
443,9.95276e-10,0.939598
444,9.95703e-10,0.935719
445,9.96044e-10,0.928531
446,9.94765e-10,0.920913
447,9.99198e-10,0.909703
448,9.97748e-10,0.901508
449,9.97834e-10,0.895329
450,9.98687e-10,0.888429
451,9.98089e-10,0.882392
452,9.94849e-10,0.872617
453,9.9681e-10,0.867012
454,9.97407e-10,0.857236
455,9.96896e-10,0.847032
456,9.97919e-10,0.839269
457,9.96044e-10,0.830357
458,9.96214e-10,0.81929
459,9.97748e-10,0.80621
460,9.95532e-10,0.793562
461,9.99368e-10,0.780194
462,9.96726e-10,0.764382
463,9.98175e-10,0.754178
464,9.97323e-10,0.741527
465,9.97919e-10,0.735204
466,9.97578e-10,0.725429
467,9.99113e-10,0.715942
468,9.97407e-10,0.705881
469,9.97237e-10,0.694957
470,9.95106e-10,0.687625
471,9.98005e-10,0.677421
472,9.97664e-10,0.672822
473,9.9681e-10,0.663047
474,9.94338e-10,0.666354
475,9.95617e-10,0.662329
476,9.95703e-10,0.661323
477,9.96469e-10,0.661609
478,9.95703e-10,0.664628
479,9.95958e-10,0.670521
480,9.97664e-10,0.670378
481,9.96726e-10,0.679145
482,9.95617e-10,0.67699
483,9.95276e-10,0.681157
484,9.96555e-10,0.682883
485,9.94679e-10,0.688632
486,9.94935e-10,0.691364
487,9.95703e-10,0.692945
488,9.97493e-10,0.697258
489,9.96044e-10,0.700276
490,9.95276e-10,0.708036
491,9.94338e-10,0.710769
492,9.94849e-10,0.716662
493,9.94765e-10,0.723131
494,9.9502e-10,0.726435
495,9.94167e-10,0.733624
496,9.94594e-10,0.741527
497,9.94424e-10,0.754609
498,9.92974e-10,0.769413
499,9.96299e-10,0.782495
500,9.96044e-10,0.795
501,9.94849e-10,0.802903
502,9.93656e-10,0.819578
503,9.94424e-10,0.830503
504,9.95276e-10,0.850482
505,9.96982e-10,0.860543
506,9.95361e-10,0.871754
507,9.93059e-10,0.880954
508,9.95532e-10,0.890727
509,9.94081e-10,0.903234
510,9.94424e-10,0.91574
511,9.93144e-10,0.929968
512,9.9357e-10,0.938592
513,9.95276e-10,0.952966
514,9.92547e-10,0.963459
515,9.93826e-10,0.978982
516,9.96299e-10,0.987034
517,9.93911e-10,0.997238
518,9.96044e-10,1.01362
519,9.92888e-10,1.02685
520,9.94167e-10,1.03921
521,9.95106e-10,1.05071
522,9.94679e-10,1.06882
523,9.93144e-10,1.08621
524,9.94424e-10,1.10562
525,9.93485e-10,1.1243
526,9.9212e-10,1.13623
527,9.94338e-10,1.15406
528,9.95361e-10,1.16728
529,9.93997e-10,1.18395
530,9.92888e-10,1.1933
531,9.93741e-10,1.20925
532,9.93741e-10,1.2219
533,9.934e-10,1.23987
534,9.92291e-10,1.24892
535,9.9212e-10,1.26042
536,9.9519e-10,1.26862
537,9.94679e-10,1.27508
538,9.95276e-10,1.28011
539,9.94167e-10,1.28587
540,9.94167e-10,1.28989
541,9.96299e-10,1.28788
542,9.93826e-10,1.29104
543,9.95446e-10,1.29118
544,9.94167e-10,1.29219
545,9.9826e-10,1.29535
546,9.96214e-10,1.29276
547,9.95617e-10,1.2942
548,9.94765e-10,1.29521
549,9.96469e-10,1.29664
550,9.96044e-10,1.29722
551,9.9502e-10,1.29607
552,9.95532e-10,1.29837
553,9.96044e-10,1.29679
554,9.95361e-10,1.29535
555,9.94508e-10,1.29147
556,9.98516e-10,1.29205
557,9.96299e-10,1.29003
558,9.95106e-10,1.28802
559,9.9519e-10,1.2873
560,9.96128e-10,1.27508
561,9.98857e-10,1.26775
562,9.99113e-10,1.25927
563,9.95532e-10,1.25597
564,9.9681e-10,1.24533
565,9.95532e-10,1.23383
566,9.98431e-10,1.22708
567,9.95873e-10,1.21371
568,9.96469e-10,1.2081
569,9.95106e-10,1.19531
570,9.97664e-10,1.19243
571,9.96299e-10,1.18165
572,9.96896e-10,1.17576
573,9.95532e-10,1.16599
574,9.95361e-10,1.16024
575,9.97664e-10,1.15305
576,9.98431e-10,1.14443
577,9.97834e-10,1.13767
578,9.9681e-10,1.12703
579,9.94849e-10,1.12401
580,9.98175e-10,1.1151
581,9.97237e-10,1.10662
582,9.96726e-10,1.09311
583,9.94338e-10,1.08535
584,9.9826e-10,1.07888
585,9.9826e-10,1.06652
586,9.98005e-10,1.05373
587,9.9826e-10,1.03447
588,9.99113e-10,1.02412
589,9.97323e-10,1.01061
590,9.98005e-10,0.996664
591,9.96299e-10,0.990913
592,9.99113e-10,0.979702
593,9.96214e-10,0.973377
594,9.95703e-10,0.961592
595,9.98943e-10,0.948079
596,9.98602e-10,0.941181
597,9.98175e-10,0.931263
598,9.96214e-10,0.92695
599,9.95617e-10,0.917177
600,9.93656e-10,0.917752
601,9.97407e-10,0.914156
602,9.95276e-10,0.914013
603,9.94167e-10,0.913727
604,9.94338e-10,0.916169
605,9.96896e-10,0.919907
606,9.93911e-10,0.922925
607,9.95532e-10,0.929825
608,9.95787e-10,0.929394
609,9.95276e-10,0.93313
610,9.94765e-10,0.935862
611,9.96385e-10,0.942042
612,9.93911e-10,0.944917
613,9.96044e-10,0.947936
614,9.94253e-10,0.947218
615,9.95276e-10,0.953255
616,9.94594e-10,0.960009
617,9.96385e-10,0.964179
618,9.96299e-10,0.969496
619,9.94849e-10,0.97266
620,9.94508e-10,0.979989
621,9.94594e-10,0.986171
622,9.95276e-10,0.993788
623,9.94765e-10,1.00601
624,9.93229e-10,1.01822
625,9.95276e-10,1.03303
626,9.94935e-10,1.04295
