,V1,currIn,v2
299,3.30904,4.996e-10,1.63486
300,3.30832,2.82928e-10,1.63673
301,3.31048,1.28675e-10,1.64291
302,3.30933,-5.50818e-11,1.67424
303,3.30976,-2.57683e-10,1.72067
304,3.31379,-3.39031e-10,1.76422
305,3.3122,-4.22937e-10,1.81051
306,3.31379,-5.3771e-10,1.87519
307,3.31292,-5.56128e-10,1.92262
308,3.31206,-3.60945e-10,1.9311
309,3.31163,-1.74545e-10,1.92866
310,3.30962,-3.69191e-11,1.91501
311,3.31336,1.91348e-10,1.86412
312,3.30919,3.20362e-10,1.81899
313,3.3112,3.97532e-10,1.77242
314,3.31364,5.17848e-10,1.70846
315,3.31307,5.79925e-10,1.6547
316,3.31379,4.35989e-10,1.63127
317,3.31149,2.24433e-10,1.63888
318,3.31177,8.40783e-11,1.64809
319,3.31192,-1.14088e-10,1.68531
320,3.31077,-2.89319e-10,1.73505
321,3.31163,-3.751e-10,1.77745
322,3.31249,-4.51417e-10,1.83552
323,3.31292,-5.72757e-10,1.89344
324,3.31336,-5.11361e-10,1.92981
325,3.31163,-2.95287e-10,1.92924
326,3.31163,-1.27817e-10,1.92291
327,3.3099,4.88615e-11,1.8946
328,3.31062,2.5172e-10,1.84587
329,3.31163,3.38525e-10,1.80346
330,3.30818,4.09043e-10,1.75991
331,3.31407,5.37971e-10,1.69466
332,3.31379,5.57669e-10,1.64377
333,3.31105,3.50292e-10,1.63759
334,3.31235,1.80945e-10,1.64061
335,3.31436,4.3149e-11,1.65297
336,3.31249,-2.01235e-10,1.70026
337,3.31048,-3.22232e-10,1.7464
338,3.31062,-3.91557e-10,1.79168
339,3.31163,-5.09827e-10,1.85607
340,3.30875,-5.74547e-10,1.91184
341,3.31062,-4.36921e-10,1.93412
342,3.3122,-2.27157e-10,1.93038
343,3.31077,-8.05771e-11,1.91874
344,3.31235,1.10853e-10,1.88396
345,3.31264,2.82161e-10,1.83149
346,3.31192,3.6419e-10,1.78938
347,3.31091,4.50228e-10,1.73375
348,3.31336,5.61165e-10,1.67381
349,3.31393,5.02158e-10,1.63572
350,3.31177,2.84549e-10,1.63802
351,3.31033,1.30892e-10,1.6455
352,3.31321,-4.76634e-11,1.66778
353,3.31206,-2.54869e-10,1.71923
354,3.31077,-3.39627e-10,1.76466
355,3.31436,-4.2268e-10,1.80864
356,3.31264,-5.343e-10,1.87375
357,3.31163,-5.67213e-10,1.92665
358,3.31149,-3.65294e-10,1.9334
359,3.31206,-1.76592e-10,1.92651
360,3.30976,-4.35698e-11,1.91314
361,3.31033,1.81457e-10,1.8657
362,3.31091,3.1985e-10,1.81784
363,3.31307,3.99407e-10,1.77242
364,3.31005,5.0284e-10,1.71349
365,3.31235,5.74553e-10,1.65355
366,3.31321,4.37096e-10,1.63127
367,3.31033,2.27759e-10,1.63903
368,3.31364,8.8768e-11,1.64751
369,3.31134,-1.12638e-10,1.68244
370,3.31091,-2.93838e-10,1.73447
371,3.31091,-3.64612e-10,1.78162
372,3.31033,-4.58409e-10,1.83293
373,3.31379,-5.54594e-10,1.89186
374,3.30904,-4.98571e-10,1.93125
375,3.31149,-2.91023e-10,1.93053
376,3.31652,-1.26282e-10,1.92205
377,3.31192,2.87378e-11,1.89618
378,3.31149,2.44472e-10,1.84644
379,3.31091,3.43555e-10,1.80232
380,3.31091,4.19872e-10,1.7556
381,3.3112,5.43174e-10,1.69322
382,3.30919,5.51444e-10,1.64018
383,3.31235,3.54129e-10,1.63558
384,3.31206,1.84015e-10,1.64233
385,3.31379,4.05049e-11,1.65556
386,3.31465,-1.94157e-10,1.69882
387,3.31177,-3.18224e-10,1.74942
388,3.31005,-3.99573e-10,1.79542
389,3.31091,-5.12385e-10,1.85392
390,3.30962,-5.83074e-10,1.91242
391,3.3099,-4.52099e-10,1.93657
392,3.31091,-2.30227e-10,1.93139
393,3.31307,-8.90195e-11,1.91759
394,3.31278,1.08892e-10,1.88381
395,3.31105,2.85572e-10,1.83365
396,3.3135,3.71268e-10,1.7865
397,3.3135,4.50399e-10,1.73447
398,3.31163,5.51274e-10,1.67496
399,3.3099,5.00623e-10,1.63457
400,3.30861,2.84207e-10,1.63472
401,3.31091,1.29015e-10,1.64521
402,3.31105,-4.4508e-11,1.66921
403,3.31105,-2.62117e-10,1.71938
404,3.3135,-3.41163e-10,1.76408
405,3.31149,-4.24643e-10,1.81051
406,3.31393,-5.37113e-10,1.87318
407,3.31177,-5.6602e-10,1.92119
408,3.31105,-3.55659e-10,1.93326
409,3.30919,-1.84777e-10,1.9242
410,3.31192,-4.44233e-11,1.91098
411,3.31077,1.83418e-10,1.86959
412,3.31192,3.18485e-10,1.82043
413,3.31062,3.90369e-10,1.77328
414,3.3145,5.10344e-10,1.71061
415,3.31321,5.73444e-10,1.65556
416,3.31264,4.36585e-10,1.63227
417,3.31637,2.26564e-10,1.63788
418,3.31278,7.94733e-11,1.64765
419,3.30962,-1.12724e-10,1.68416
420,3.31105,-2.84373e-10,1.73418
421,3.30976,-3.73821e-10,1.7796
422,3.30919,-4.58238e-10,1.83063
423,3.31134,-5.6133e-10,1.88971
424,3.31134,-5.15796e-10,1.92996
425,3.31163,-2.9145e-10,1.93096
426,3.31033,-1.3515e-10,1.92349
427,3.31235,3.93116e-11,1.89589
428,3.31192,2.48308e-10,1.84874
429,3.30847,3.39804e-10,1.80634
430,3.31508,4.19617e-10,1.75704
431,3.31307,5.40274e-10,1.69293
432,3.31105,5.56731e-10,1.64334
433,3.31149,3.57199e-10,1.63587
434,3.31177,1.78472e-10,1.63874
435,3.31235,4.32336e-11,1.65225
436,3.30703,-1.89638e-10,1.69969
437,3.31177,-3.18822e-10,1.74626
438,3.3135,-3.95309e-10,1.79211
439,3.31091,-5.11447e-10,1.8555
440,3.31149,-5.76508e-10,1.90926
441,3.31177,-4.50565e-10,1.93398
442,3.31163,-2.32528e-10,1.92952
443,3.31379,-8.47554e-11,1.91846
444,3.31091,9.97674e-11,1.88267
445,3.31307,2.84549e-10,1.83537
446,3.31062,3.65299e-10,1.78967
447,3.31163,4.49461e-10,1.73634
448,3.3145,5.56902e-10,1.67281
449,3.3089,5.06166e-10,1.63702
450,3.31192,2.86851e-10,1.63774
451,3.30976,1.39674e-10,1.64176
452,3.31149,-4.28879e-11,1.67353
453,3.31048,-2.48219e-10,1.72053
454,3.31077,-3.47131e-10,1.76178
455,3.31336,-4.24216e-10,1.81022
456,3.31336,-5.43935e-10,1.87303
457,3.31077,-5.63035e-10,1.92291
458,3.31479,-3.62395e-10,1.93225
459,3.31235,-1.88955e-10,1.92492
460,3.3099,-4.37403e-11,1.91113
461,3.30904,1.80689e-10,1.86398
462,3.30803,3.1644e-10,1.8177
463,3.31077,3.8602e-10,1.77443
464,3.31019,5.03693e-10,1.70975
465,3.31278,5.71738e-10,1.65901
466,3.31422,4.43237e-10,1.63429
467,3.31062,2.28014e-10,1.63845
468,3.31379,8.97062e-11,1.6478
469,3.31206,-1.07608e-10,1.68129
470,3.30861,-2.88721e-10,1.73375
471,3.31177,-3.67512e-10,1.77544
472,3.31249,-4.54913e-10,1.82891
473,3.30947,-5.57323e-10,1.8946
474,3.31134,-5.12811e-10,1.93154
475,3.31163,-2.91109e-10,1.9288
476,3.31379,-1.34724e-10,1.92104
477,3.31264,3.54743e-11,1.89761
478,3.31321,2.48479e-10,1.84788
479,3.31479,3.40656e-10,1.80246
480,3.31206,4.22004e-10,1.75833
481,3.31033,5.35926e-10,1.69466
482,3.31005,5.62956e-10,1.64219
483,3.30919,3.5447e-10,1.63774
484,3.31091,1.81968e-10,1.64003
485,3.31321,4.16136e-11,1.65398
486,3.31292,-1.83413e-10,1.7004
487,3.3122,-3.22829e-10,1.74741
488,3.31235,-3.89851e-10,1.79082
489,3.3112,-5.15028e-10,1.85291
490,3.30818,-5.81539e-10,1.91227
491,3.30645,-4.47494e-10,1.93858
492,3.31235,-2.31506e-10,1.92852
493,3.31019,-8.84223e-11,1.92104
494,3.31177,1.10853e-10,1.8864
495,3.31249,2.79773e-10,1.83307
496,3.31264,3.61718e-10,1.78507
497,3.3135,4.46988e-10,1.73332
498,3.30976,5.62189e-10,1.67453
499,3.31321,5.06678e-10,1.63472
500,3.31422,2.87874e-10,1.635
501,3.30976,1.26032e-10,1.6442
502,3.31077,-3.67486e-11,1.66821
503,3.31048,-2.46342e-10,1.71923
504,3.31091,-3.42271e-10,1.76293
505,3.31249,-4.13642e-10,1.80835
506,3.31278,-5.36261e-10,1.87217
507,3.31307,-5.61756e-10,1.92564
508,3.31033,-3.65549e-10,1.93038
509,3.31105,-1.83754e-10,1.92579
510,3.31307,-3.82829e-11,1.91113
511,3.30962,1.78984e-10,1.86987
512,3.31393,3.17122e-10,1.82071
513,3.31091,3.85679e-10,1.77357
514,3.31206,5.08041e-10,1.7155
515,3.31192,5.76514e-10,1.65743
516,3.31177,4.42469e-10,1.62954
517,3.3135,2.38588e-10,1.63615
518,3.30976,9.0729e-11,1.64593
519,3.31005,-1.12213e-10,1.68114
520,3.31235,-2.89574e-10,1.73131
521,3.31149,-3.67682e-10,1.77903
522,3.30962,-4.52526e-10,1.8302
523,3.30976,-5.62267e-10,1.89028
524,3.30962,-5.0454e-10,1.93197
525,3.3135,-2.8838e-10,1.93154
526,3.3135,-1.32251e-10,1.92104
527,3.3135,3.33428e-11,1.90034
528,3.31192,2.47883e-10,1.84802
529,3.31149,3.4151e-10,1.80246
530,3.31321,4.21834e-10,1.7556
531,3.30947,5.3277e-10,1.6925
532,3.30789,5.61677e-10,1.6442
533,3.3112,3.59416e-10,1.63155
534,3.31422,1.87426e-10,1.64119
535,3.31077,4.28927e-11,1.65786
536,3.31321,-1.87762e-10,1.69839
537,3.31249,-3.18907e-10,1.74525
538,3.31407,-3.89851e-10,1.79556
539,3.31192,-5.10936e-10,1.85464
540,3.31321,-5.84949e-10,1.90954
541,3.31307,-4.42038e-10,1.9347
542,3.3099,-2.40885e-10,1.92837
543,3.3089,-9.19187e-11,1.91687
544,3.30962,1.02496e-10,1.88381
545,3.30933,2.83611e-10,1.83681
546,3.30976,3.62145e-10,1.78622
547,3.31321,4.45623e-10,1.73763
548,3.31235,5.54003e-10,1.67755
549,3.31206,4.97127e-10,1.63615
550,3.31192,2.90518e-10,1.63529
551,3.3112,1.34473e-10,1.64406
552,3.31192,-3.62372e-11,1.66979
553,3.31033,-2.51118e-10,1.72125
554,3.31292,-3.45852e-10,1.76063
555,3.3089,-4.29076e-10,1.81051
556,3.31206,-5.4419e-10,1.87275
557,3.3135,-5.66702e-10,1.92176
558,3.31321,-3.64612e-10,1.93053
559,3.31206,-1.88273e-10,1.92349
560,3.31134,-4.68099e-11,1.91213
561,3.3112,1.70287e-10,1.86628
562,3.31177,3.14564e-10,1.821
563,3.30976,3.85935e-10,1.77457
564,3.31134,5.00282e-10,1.71147
565,3.31105,5.76344e-10,1.65958
566,3.31551,4.53895e-10,1.63256
567,3.31336,2.33728e-10,1.63558
568,3.31264,8.45051e-11,1.64737
569,3.31307,-1.02748e-10,1.68445
570,3.30919,-2.82838e-10,1.72843
571,3.31091,-3.7672e-10,1.77817
572,3.31048,-4.5099e-10,1.82891
573,3.30832,-5.60733e-10,1.89273
574,3.31336,-5.0437e-10,1.93096
575,3.3135,-3.03814e-10,1.93283
576,3.31077,-1.41375e-10,1.92579
577,3.31192,3.05283e-11,1.89704
578,3.3145,2.44643e-10,1.84673
579,3.31336,3.43044e-10,1.80375
580,3.31105,4.16461e-10,1.75603
581,3.31077,5.31832e-10,1.69149
582,3.31206,5.62103e-10,1.64392
583,3.30976,3.6078e-10,1.63472
584,3.3099,1.78558e-10,1.63845
585,3.31048,3.86286e-11,1.65398
586,3.30832,-1.85033e-10,1.69882
587,3.31206,-3.1345e-10,1.74611
588,3.3135,-3.77573e-10,1.78895
589,3.31249,-5.07013e-10,1.85564
590,3.31062,-5.79151e-10,1.90653
591,3.31264,-4.50735e-10,1.93427
592,3.31149,-2.50862e-10,1.93067
593,3.31091,-9.32825e-11,1.91975
594,3.31077,9.79769e-11,1.88568
595,3.31321,2.84036e-10,1.83423
596,3.31321,3.65982e-10,1.78794
597,3.31033,4.45282e-10,1.73778
598,3.31379,5.5477e-10,1.67295
599,3.3135,5.11965e-10,1.63587
600,3.31005,2.82075e-10,1.6363
601,3.31149,1.32512e-10,1.64564
602,3.31163,-3.75164e-11,1.66936
603,3.30933,-2.55808e-10,1.71866
604,3.30962,-3.43806e-10,1.76092
605,3.31192,-4.17138e-10,1.80663
606,3.31033,-5.46151e-10,1.87275
607,3.31149,-5.59795e-10,1.92492
608,3.31264,-3.65891e-10,1.92967
609,3.31336,-1.89552e-10,1.92708
610,3.3099,-4.58729e-11,1.91357
611,3.31249,1.70201e-10,1.86628
612,3.31033,3.1175e-10,1.81885
613,3.31033,3.80648e-10,1.77644
614,3.31005,4.9798e-10,1.71449
615,3.31019,5.73444e-10,1.65757
616,3.31364,4.43833e-10,1.63141
617,3.31033,2.45495e-10,1.63845
618,3.31177,8.98766e-11,1.64492
619,3.31465,-1.06499e-10,1.68028
620,3.3122,-2.8838e-10,1.73145
621,3.31192,-3.74674e-10,1.77601
622,3.3112,-4.55595e-10,1.82733
623,3.31105,-5.69431e-10,1.89086
624,3.31062,-5.1409e-10,1.93125
625,3.30976,-2.98784e-10,1.92895
626,3.3112,-1.41034e-10,1.92392
627,3.31149,2.81405e-11,1.90178
628,3.31292,2.40208e-10,1.84817
629,3.31551,3.34687e-10,1.80318
630,3.31192,4.16547e-10,1.75948
631,3.31091,5.30639e-10,1.69494
632,3.31005,5.58948e-10,1.6409
633,3.31048,3.66749e-10,1.63745
634,3.31048,1.85635e-10,1.64233
635,3.31062,4.29773e-11,1.6557
636,3.31407,-1.74118e-10,1.69811
637,3.31292,-3.17031e-10,1.74712
638,3.31206,-3.87549e-10,1.78938
639,3.31264,-5.05904e-10,1.85004
640,3.3122,-5.76081e-10,1.90609
641,3.31105,-4.54146e-10,1.93326
642,3.30904,-2.44893e-10,1.92737
643,3.30947,-8.919e-11,1.91874
644,3.31091,9.84037e-11,1.88626
645,3.30947,2.75339e-10,1.83466
646,3.31163,3.63338e-10,1.79053
647,3.31336,4.4929e-10,1.73878
648,3.3122,5.59204e-10,1.67856
649,3.3135,5.07103e-10,1.63472
650,3.31321,3.00238e-10,1.63357
651,3.30947,1.31147e-10,1.64449
652,3.30875,-3.53837e-11,1.66375
653,3.31149,-2.48901e-10,1.71722
654,3.3089,-3.47558e-10,1.76322
655,3.31163,-4.15944e-10,1.80878
656,3.31105,-5.36431e-10,1.87102
657,3.31537,-5.62694e-10,1.92334
658,3.31479,-3.65038e-10,1.93197
659,3.31105,-1.86483e-10,1.92478
660,3.31551,-4.62139e-11,1.90954
661,3.31278,1.76938e-10,1.86829
662,3.31077,3.11921e-10,1.82071
663,3.31206,3.89346e-10,1.77615
664,3.31134,4.99003e-10,1.71593
665,3.30962,5.74467e-10,1.65771
666,3.31077,4.41958e-10,1.62882
667,3.31163,2.42937e-10,1.63558
668,3.31048,8.67212e-11,1.64636
669,3.31105,-1.07523e-10,1.68057
670,3.31292,-2.85481e-10,1.72901
671,3.3122,-3.73821e-10,1.77889
672,3.30861,-4.54401e-10,1.82948
673,3.31235,-5.62439e-10,1.88798
674,3.31177,-5.18439e-10,1.93211
675,3.31206,-2.9469e-10,1.93197
676,3.31235,-1.35236e-10,1.92306
677,3.31235,2.25127e-11,1.89761
678,3.3122,2.40549e-10,1.84687
679,3.30832,3.42959e-10,1.80332
680,3.31033,4.11516e-10,1.75373
681,3.31436,5.36692e-10,1.69264
682,3.31091,5.58265e-10,1.64363
