,Time,V1,currIn
244,0.251701,0.952196,1.0007e-09
245,0.252732,0.97966,1.00022e-09
246,0.253763,1.00987,1.00029e-09
247,0.254795,1.03184,1.00084e-09
248,0.255826,1.04287,1.00093e-09
249,0.256857,1.04718,1.00108e-09
250,0.257889,1.03975,1.00183e-09
251,0.25892,1.02411,1.00206e-09
252,0.259951,1.00429,1.00217e-09
253,0.260983,0.977259,1.00265e-09
254,0.262015,0.948415,1.00254e-09
255,0.263046,0.932333,1.00198e-09
256,0.264078,0.922272,1.00223e-09
257,0.26511,0.916884,1.00196e-09
258,0.266141,0.922604,1.00146e-09
259,0.267172,0.93745,1.00114e-09
260,0.268204,0.956678,1.00087e-09
261,0.269236,0.982478,1.0004e-09
262,0.270268,1.0121,1.00031e-09
263,0.271299,1.03646,1.00075e-09
264,0.272331,1.04805,1.00126e-09
265,0.273363,1.053,1.00131e-09
266,0.274394,1.04823,1.00191e-09
267,0.275425,1.03322,1.00206e-09
268,0.276457,1.01401,1.00227e-09
269,0.277488,0.988483,1.00261e-09
270,0.27852,0.959296,1.00246e-09
271,0.279551,0.94146,1.00217e-09
272,0.280583,0.931399,1.00213e-09
273,0.281615,0.92499,1.00203e-09
274,0.282646,0.928497,1.00143e-09
275,0.283678,0.942538,1.00111e-09
276,0.28471,0.960803,1.00097e-09
277,0.285742,0.984976,1.00024e-09
278,0.286773,1.01441,1.0005e-09
279,0.287805,1.04068,1.00074e-09
280,0.288836,1.05339,1.00093e-09
281,0.289868,1.05915,1.00094e-09
282,0.290899,1.0564,1.00126e-09
283,0.291931,1.04236,1.00138e-09
284,0.292963,1.02388,1.00208e-09
285,0.293994,0.999722,1.00276e-09
286,0.295026,0.970204,1.00252e-09
287,0.296057,0.951045,1.00196e-09
288,0.297089,0.939808,1.0019e-09
289,0.29812,0.933397,1.00204e-09
290,0.299151,0.934446,1.00142e-09
291,0.300183,0.947554,1.0014e-09
292,0.301215,0.965059,1.00102e-09
293,0.302246,0.987637,1.00047e-09
294,0.303278,1.01638,1.00025e-09
295,0.304309,1.04394,1.00047e-09
296,0.30534,1.0583,1.00076e-09
297,0.306372,1.06483,1.00123e-09
298,0.307404,1.06348,1.00132e-09
299,0.308435,1.05083,1.0019e-09
300,0.309466,1.03347,1.00216e-09
301,0.310498,1.01007,1.00244e-09
302,0.31153,0.980537,1.0029e-09
303,0.312561,0.959711,1.00194e-09
304,0.313593,0.947912,1.00186e-09
305,0.314625,0.940397,1.00193e-09
306,0.315656,0.940137,1.00146e-09
307,0.316687,0.951693,1.00133e-09
308,0.317719,0.968506,1.00103e-09
309,0.318751,0.989649,1.00061e-09
310,0.319782,1.01846,1.0003e-09
311,0.320814,1.04601,1.0004e-09
312,0.321846,1.06189,1.00101e-09
313,0.322877,1.06992,1.00123e-09
314,0.323909,1.0697,1.0011e-09
315,0.32494,1.05844,1.00204e-09
316,0.325972,1.04147,1.00204e-09
317,0.327003,1.0195,1.00262e-09
318,0.328034,0.990093,1.00278e-09
319,0.329066,0.967917,1.00232e-09
320,0.330099,0.955329,1.00212e-09
321,0.33113,0.946906,1.00174e-09
322,0.332161,0.945239,1.00155e-09
323,0.333193,0.955343,1.00137e-09
324,0.334225,0.970964,1.00092e-09
325,0.335256,0.991631,1.00057e-09
326,0.336288,1.01921,1.00024e-09
327,0.33732,1.04715,1.00035e-09
328,0.338352,1.06517,1.0007e-09
329,0.339384,1.07379,1.00108e-09
330,0.340415,1.07496,1.00127e-09
331,0.341446,1.06522,1.00183e-09
332,0.342478,1.04895,1.00192e-09
333,0.343509,1.02793,1.00256e-09
334,0.34454,0.99988,1.0028e-09
335,0.345572,0.975277,1.0024e-09
336,0.346604,0.962327,1.00221e-09
337,0.347635,0.953317,1.00194e-09
338,0.348667,0.950038,1.00155e-09
339,0.349699,0.958548,1.00132e-09
340,0.35073,0.973337,1.00116e-09
341,0.351761,0.993025,1.00054e-09
342,0.352793,1.01956,1.00012e-09
343,0.353825,1.04785,1.00054e-09
344,0.354856,1.0674,1.00086e-09
345,0.355887,1.07706,1.00101e-09
346,0.356919,1.08009,1.00162e-09
347,0.357951,1.07168,1.00168e-09
348,0.358982,1.05592,1.00188e-09
349,0.360014,1.03562,1.00216e-09
350,0.361045,1.00886,1.00249e-09
351,0.362077,0.982435,1.0024e-09
352,0.363109,0.96832,1.00225e-09
353,0.36414,0.958893,1.00183e-09
354,0.365171,0.954552,1.00166e-09
355,0.366203,0.961335,1.00134e-09
356,0.367234,0.975535,1.0012e-09
357,0.368266,0.994306,1.0008e-09
358,0.369298,1.0195,1.00058e-09
359,0.370329,1.04815,1.00045e-09
360,0.371361,1.0701,1.00056e-09
361,0.372393,1.07989,1.00079e-09
362,0.373425,1.08416,1.00135e-09
363,0.374456,1.0779,1.00163e-09
364,0.375488,1.0625,1.00163e-09
365,0.376519,1.0428,1.00215e-09
366,0.37755,1.01767,1.00275e-09
367,0.378582,0.989878,1.00234e-09
368,0.379613,0.974314,1.00238e-09
369,0.380645,0.964713,1.00227e-09
370,0.381676,0.959151,1.00183e-09
371,0.382708,0.96365,1.00137e-09
372,0.38374,0.977561,1.00151e-09
373,0.384772,0.995541,1.001e-09
374,0.385803,1.01925,1.00049e-09
375,0.386835,1.0478,1.00059e-09
376,0.387866,1.0715,1.00059e-09
377,0.388898,1.08258,1.00117e-09
378,0.389929,1.08763,1.00129e-09
379,0.390961,1.08341,1.00165e-09
380,0.391993,1.06849,1.00196e-09
381,0.393024,1.05007,1.00223e-09
382,0.394056,1.02562,1.00257e-09
383,0.395087,0.997307,1.00257e-09
384,0.396119,0.980134,1.00209e-09
385,0.39715,0.969973,1.00181e-09
386,0.398182,0.963593,1.00181e-09
387,0.399213,0.966036,1.00144e-09
388,0.400244,0.979056,1.00161e-09
389,0.401276,0.99659,1.00108e-09
390,0.402308,1.01921,1.00055e-09
391,0.40334,1.04725,1.00051e-09
392,0.404371,1.07246,1.0005e-09
393,0.405403,1.08508,1.00103e-09
394,0.406435,1.09078,1.00126e-09
395,0.407466,1.08805,1.00186e-09
396,0.408498,1.07444,1.002e-09
397,0.409529,1.05645,1.00204e-09
398,0.410561,1.03308,1.00232e-09
399,0.411592,1.0046,1.00262e-09
400,0.412624,0.985696,1.0022e-09
401,0.413656,0.974846,1.00216e-09
402,0.414688,0.96822,1.00174e-09
403,0.415719,0.968809,1.00139e-09
404,0.41675,0.980551,1.00099e-09
405,0.417782,0.997193,1.00102e-09
406,0.418814,1.01872,1.00056e-09
407,0.419845,1.04639,1.0003e-09
408,0.420876,1.07256,1.00042e-09
409,0.421908,1.0872,1.00087e-09
410,0.42294,1.09343,1.00121e-09
411,0.423971,1.09229,1.00134e-09
412,0.425003,1.07985,1.00159e-09
413,0.426035,1.06279,1.00209e-09
414,0.427066,1.04029,1.0023e-09
415,0.428098,1.01187,1.00244e-09
416,0.429129,0.991402,1.00207e-09
417,0.430161,0.979199,1.00192e-09
418,0.431192,0.971842,1.00184e-09
419,0.432223,0.97131,1.0018e-09
420,0.433255,0.981686,1.00111e-09
421,0.434287,0.997481,1.00123e-09
422,0.435318,1.0181,1.00055e-09
423,0.43635,1.04514,1.00055e-09
424,0.437382,1.07191,1.00054e-09
425,0.438413,1.08838,1.00099e-09
426,0.439444,1.09583,1.00114e-09
427,0.440476,1.09573,1.0015e-09
428,0.441507,1.08528,1.00182e-09
429,0.442539,1.06839,1.00215e-09
430,0.443571,1.04705,1.00201e-09
431,0.444602,1.01917,1.00281e-09
432,0.445634,0.996447,1.00211e-09
433,0.446665,0.983813,1.00209e-09
434,0.447697,0.975881,1.00181e-09
435,0.448729,0.973623,1.00188e-09
436,0.44976,0.982649,1.00137e-09
437,0.450792,0.997856,1.00107e-09
438,0.451824,1.01744,1.00065e-09
439,0.452855,1.04389,1.00055e-09
440,0.453886,1.07121,1.00041e-09
441,0.454918,1.08919,1.00096e-09
442,0.45595,1.09748,1.00121e-09
443,0.456981,1.09906,1.00153e-09
444,0.458012,1.0897,1.00137e-09
445,0.459044,1.07364,1.00193e-09
446,0.460076,1.05316,1.00205e-09
447,0.461107,1.02607,1.00268e-09
448,0.462139,1.00139,1.00244e-09
449,0.463171,0.988512,1.00215e-09
450,0.464202,0.979717,1.00204e-09
451,0.465233,0.975895,1.00161e-09
452,0.466265,0.983512,1.00148e-09
453,0.467296,0.998113,1.00102e-09
454,0.468328,1.01704,1.00095e-09
455,0.469359,1.04203,1.00032e-09
456,0.47039,1.07003,1.00049e-09
457,0.471422,1.09008,1.0011e-09
458,0.472453,1.09886,1.00098e-09
459,0.473485,1.10182,1.00128e-09
460,0.474517,1.09426,1.00167e-09
461,0.475548,1.07855,1.00164e-09
462,0.47658,1.05902,1.00226e-09
463,0.477612,1.03322,1.00268e-09
464,0.478643,1.00669,1.00232e-09
465,0.479674,0.992408,1.00194e-09
466,0.480706,0.983484,1.00219e-09
467,0.481738,0.978653,1.00182e-09
468,0.482769,0.984144,1.00132e-09
469,0.483801,0.998402,1.00123e-09
470,0.484832,1.01614,1.00111e-09
471,0.485864,1.04007,1.00024e-09
472,0.486895,1.06823,1.00041e-09
473,0.487927,1.09021,1.00093e-09
474,0.488959,1.10002,1.00104e-09
475,0.48999,1.10424,1.00106e-09
476,0.491022,1.09837,1.00165e-09
477,0.492053,1.08341,1.00176e-09
478,0.493085,1.06434,1.0021e-09
479,0.494116,1.03978,1.00271e-09
480,0.495147,1.0119,1.00252e-09
481,0.496179,0.996346,1.00228e-09
482,0.497211,0.98686,1.00209e-09
483,0.498242,0.981297,1.00164e-09
484,0.499274,0.985079,1.00146e-09
485,0.500305,0.998271,1.00103e-09
486,0.501336,1.01555,1.00084e-09
487,0.502368,1.03851,1.00042e-09
488,0.5034,1.06582,1.00059e-09
489,0.504432,1.08969,1.00048e-09
490,0.505463,1.10111,1.00114e-09
491,0.506494,1.10589,1.00135e-09
492,0.507526,1.10186,1.00172e-09
493,0.508557,1.08759,1.00159e-09
494,0.509589,1.0693,1.00204e-09
495,0.51062,1.04574,1.00289e-09
496,0.511652,1.01796,1.00264e-09
497,0.512683,1.00044,1.00209e-09
498,0.513715,0.989935,1.002e-09
499,0.514747,0.983741,1.0018e-09
500,0.515778,0.985768,1.00157e-09
501,0.516809,0.998299,1.00119e-09
502,0.517841,1.0146,1.00111e-09
503,0.518872,1.0367,1.00081e-09
504,0.519904,1.06405,1.00037e-09
505,0.520935,1.08883,1.00077e-09
506,0.521966,1.10166,1.00094e-09
507,0.522998,1.10778,1.00119e-09
508,0.52403,1.1052,1.00139e-09
509,0.525061,1.09185,1.00186e-09
510,0.526093,1.07456,1.00207e-09
511,0.527125,1.05176,1.00278e-09
512,0.528156,1.02344,1.00238e-09
513,0.529188,1.00446,1.00207e-09
514,0.530219,0.993571,1.00215e-09
515,0.531251,0.986371,1.00193e-09
516,0.532283,0.986946,1.00163e-09
517,0.533314,0.99817,1.00128e-09
518,0.534345,1.01391,1.00115e-09
519,0.535377,1.03467,1.00067e-09
520,0.536409,1.06174,1.00025e-09
521,0.53744,1.08762,1.00031e-09
522,0.538472,1.10244,1.00077e-09
523,0.539503,1.10888,1.00102e-09
524,0.540535,1.10799,1.00147e-09
525,0.541566,1.09607,1.00161e-09
526,0.542598,1.0791,1.00189e-09
527,0.543629,1.05731,1.00229e-09
528,0.54466,1.02931,1.00258e-09
529,0.545692,1.00835,1.00212e-09
530,0.546724,0.99679,1.00182e-09
531,0.547756,0.989246,1.00171e-09
532,0.548787,0.987766,1.00159e-09
533,0.549819,0.998056,1.00121e-09
534,0.55085,1.0132,1.00111e-09
535,0.551882,1.03284,1.00081e-09
536,0.552913,1.05937,1.00022e-09
537,0.553945,1.08594,1.00052e-09
538,0.554977,1.10251,1.0007e-09
539,0.556009,1.10972,1.00134e-09
540,0.55704,1.11036,1.00142e-09
541,0.558072,1.09997,1.00173e-09
542,0.559104,1.08351,1.00223e-09
543,0.560135,1.06293,1.00236e-09
544,0.561166,1.03565,1.00267e-09
545,0.562198,1.0123,1.00189e-09
546,0.56323,1.0001,1.00195e-09
547,0.564262,0.991919,1.00186e-09
548,0.565293,0.989175,1.00162e-09
549,0.566325,0.997839,1.00138e-09
550,0.567356,1.01276,1.00109e-09
551,0.568388,1.03128,1.0009e-09
552,0.569419,1.05662,9.9998e-10
553,0.570451,1.08397,1.0007e-09
554,0.571482,1.10232,1.00086e-09
555,0.572513,1.11069,1.00093e-09
556,0.573545,1.1128,1.00144e-09
557,0.574577,1.10373,1.00184e-09
558,0.575608,1.08741,1.00205e-09
559,0.57664,1.06754,1.00238e-09
560,0.577672,1.0416,1.00288e-09
561,0.578704,1.01638,1.00228e-09
562,0.579735,1.00316,1.00213e-09
563,0.580767,0.994649,1.0018e-09
564,0.581798,0.99061,1.00181e-09
565,0.58283,0.997367,1.00137e-09
566,0.583861,1.01178,1.00116e-09
567,0.584893,1.0299,1.00084e-09
568,0.585924,1.05393,1.00026e-09
569,0.586955,1.08177,1.0008e-09
570,0.587987,1.10211,1.00076e-09
571,0.589019,1.11136,1.00088e-09
572,0.59005,1.11461,1.00115e-09
573,0.591082,1.10745,1.00161e-09
574,0.592113,1.09164,1.00185e-09
575,0.593145,1.07253,1.00203e-09
576,0.594177,1.04751,1.00238e-09
577,0.595208,1.02095,1.00199e-09
578,0.596239,1.00648,1.00217e-09
579,0.597271,0.997338,1.00208e-09
580,0.598302,0.992854,1.0017e-09
581,0.599334,0.99761,1.00145e-09
582,0.600366,1.0108,1.00131e-09
583,0.601397,1.02838,1.00104e-09
584,0.602428,1.05165,1.00036e-09
585,0.60346,1.07923,1.00036e-09
586,0.604492,1.1014,1.00063e-09
587,0.605523,1.11168,1.00101e-09
588,0.606555,1.11599,1.00117e-09
589,0.607587,1.11066,1.00157e-09
590,0.608619,1.09601,1.00193e-09
591,0.609649,1.07755,1.00226e-09
592,0.610681,1.05299,1.00255e-09
593,0.611713,1.02592,1.00252e-09
594,0.612745,1.01003,1.00223e-09
595,0.613777,1.00014,1.00191e-09
596,0.614808,0.994866,1.00198e-09
597,0.61584,0.997913,1.00169e-09
598,0.616872,1.01,1.00134e-09
599,0.617903,1.027,1.00106e-09
600,0.618934,1.04958,1.00049e-09
601,0.619966,1.07644,1.00053e-09
602,0.620998,1.10045,1.00074e-09
603,0.622029,1.11223,1.0009e-09
604,0.623061,1.11694,1.00126e-09
605,0.624092,1.11352,1.00163e-09
606,0.625124,1.09998,1.00174e-09
607,0.626155,1.08213,1.00161e-09
608,0.627187,1.0586,1.00261e-09
609,0.628219,1.031,1.00278e-09
610,0.62925,1.01352,1.00212e-09
611,0.630281,1.00302,1.00204e-09
612,0.631313,0.996561,1.00169e-09
613,0.632344,0.998256,1.00134e-09
614,0.633375,1.00971,1.00133e-09
615,0.634407,1.02575,1.00094e-09
616,0.635439,1.04729,1.00092e-09
617,0.63647,1.07405,1.00051e-09
618,0.637502,1.09912,1.0007e-09
619,0.638533,1.11244,1.00065e-09
620,0.639565,1.11833,1.00136e-09
621,0.640596,1.11619,1.0014e-09
622,0.641628,1.10364,1.00178e-09
623,0.64266,1.08626,1.00207e-09
624,0.643691,1.06395,1.00245e-09
625,0.644723,1.03614,1.00277e-09
626,0.645755,1.0166,1.00222e-09
627,0.646786,1.00597,1.00193e-09
628,0.647817,0.998788,1.00219e-09
629,0.648849,0.99817,1.0014e-09
630,0.64988,1.00901,1.00104e-09
631,0.650913,1.02434,1.00113e-09
632,0.651944,1.04469,1.00082e-09
633,0.652976,1.07105,1.0004e-09
634,0.654007,1.09696,1.00069e-09
635,0.655039,1.11211,1.00085e-09
636,0.656071,1.11862,1.00125e-09
637,0.657102,1.11856,1.00129e-09
638,0.658134,1.10685,1.00193e-09
639,0.659166,1.08989,1.00223e-09
640,0.660197,1.06901,1.00245e-09
641,0.661229,1.0413,1.00247e-09
642,0.66226,1.0197,1.00212e-09
643,0.663292,1.00836,1.00187e-09
644,0.664324,1.00079,1.00188e-09
645,0.665355,0.998516,1.00143e-09
646,0.666387,1.00823,1.00146e-09
647,0.667418,1.02325,1.00104e-09
648,0.66845,1.04229,1.00091e-09
649,0.669481,1.06838,1.00036e-09
650,0.670514,1.09471,1.00065e-09
651,0.671545,1.11154,1.00091e-09
652,0.672577,1.11917,1.00121e-09
653,0.673609,1.1204,1.00119e-09
654,0.67464,1.11023,1.00179e-09
655,0.675672,1.09397,1.00192e-09
656,0.676703,1.07365,1.0022e-09
657,0.677735,1.04686,1.00262e-09
658,0.678767,1.02312,1.00252e-09
659,0.679798,1.01124,1.00218e-09
660,0.68083,1.0028,1.00203e-09
661,0.681861,0.999765,1.00142e-09
662,0.682893,1.00774,1.00143e-09
663,0.683924,1.0221,1.00129e-09
664,0.684956,1.04045,1.00069e-09
665,0.685987,1.06555,1.00043e-09
666,0.687019,1.09228,1.00053e-09
667,0.68805,1.11108,1.00077e-09
668,0.689082,1.1197,1.0009e-09
669,0.690114,1.12226,1.00124e-09
670,0.691146,1.11353,1.00149e-09
671,0.692177,1.09762,1.00199e-09
672,0.693208,1.07832,1.00232e-09
673,0.69424,1.05254,1.00267e-09
674,0.695271,1.02739,1.00222e-09
675,0.696302,1.01381,1.00213e-09
676,0.697334,1.00526,1.00179e-09
677,0.698366,1.00105,1.00159e-09
678,0.699397,1.00708,1.00117e-09
679,0.700429,1.02099,1.00125e-09
680,0.701461,1.03871,1.00091e-09
681,0.702492,1.06246,1.00045e-09
682,0.703523,1.0897,1.00026e-09
683,0.704555,1.11042,1.00121e-09
684,0.705587,1.12003,1.00101e-09
685,0.706618,1.12313,1.0014e-09
686,0.70765,1.1167,1.00181e-09
687,0.708681,1.10179,1.00183e-09
688,0.709713,1.08242,1.00221e-09
689,0.710744,1.05803,1.00258e-09
690,0.711776,1.0317,1.00228e-09
691,0.712808,1.01641,1.00219e-09
692,0.713839,1.00721,1.00201e-09
693,0.71487,1.00288,1.0017e-09
694,0.715902,1.00653,1.00129e-09
695,0.716933,1.01971,1.00139e-09
696,0.717965,1.037,1.00108e-09
697,0.718997,1.05941,1.00034e-09
698,0.720028,1.0863,1.00065e-09
