,V1,Time
91,3.25867,0.9
92,3.25916,0.91
93,3.25904,0.92
94,3.25815,0.93
95,3.26015,0.94
96,3.25928,0.95
97,3.25875,0.96
98,3.25864,0.97
99,3.25878,0.98
100,3.25867,0.99
101,3.25894,1
102,3.25804,1.01
103,3.25776,1.02
104,3.2592,1.03
105,3.25921,1.04
106,3.25917,1.05
107,3.25891,1.06
108,3.26003,1.07
109,3.25747,1.08
110,3.26068,1.09
111,3.26023,1.1
112,3.25882,1.11
113,3.25752,1.12
114,3.25891,1.13
115,3.2602,1.14
116,3.25946,1.15
117,3.26005,1.16
118,3.25851,1.17
119,3.26075,1.18
120,3.25914,1.19
121,3.25798,1.2
122,3.25892,1.21
123,3.25936,1.22
124,3.25802,1.23
125,3.25793,1.24
126,3.2586,1.25
127,3.25799,1.26
128,3.25793,1.27
129,3.2573,1.28
130,3.25849,1.29
131,3.25928,1.3
132,3.258,1.31
133,3.25793,1.32
134,3.25793,1.33
135,3.25768,1.34
136,3.25984,1.35
137,3.25901,1.36
138,3.2568,1.37
139,3.2589,1.38
140,3.25953,1.39
141,3.25917,1.4
142,3.25983,1.41
143,3.25972,1.42
144,3.25924,1.43
145,3.26009,1.44
146,3.26071,1.45
147,3.2594,1.46
148,3.25882,1.47
149,3.25812,1.48
150,3.25812,1.49
151,3.2591,1.5
152,3.25832,1.51
153,3.25864,1.52
154,3.258,1.53
155,3.25792,1.54
156,3.25931,1.55
157,3.25806,1.56
158,3.25894,1.57
159,3.25838,1.58
160,3.25868,1.59
161,3.25849,1.6
162,3.26064,1.61
163,3.25891,1.62
164,3.25828,1.63
165,3.25938,1.64
166,3.25795,1.65
167,3.25874,1.66
168,3.2586,1.67
169,3.25812,1.68
170,3.25834,1.69
171,3.25918,1.7
172,3.25858,1.71
173,3.25752,1.72
174,3.25897,1.73
175,3.25828,1.74
176,3.25736,1.75
177,3.2592,1.76
178,3.25832,1.77
179,3.25894,1.78
180,3.25829,1.79
181,3.25911,1.8
182,3.25814,1.81
183,3.25928,1.82
184,3.25937,1.83
185,3.2603,1.84
186,3.25865,1.85
187,3.25851,1.86
188,3.25933,1.87
189,3.25854,1.88
190,3.25834,1.89
191,3.25747,1.9
192,3.25828,1.91
193,3.25849,1.92
194,3.25905,1.93
195,3.25967,1.94
196,3.25902,1.95
197,3.25839,1.96
198,3.25941,1.97
199,3.25993,1.98
200,3.26016,1.99
201,3.25878,2
202,3.25752,2.01
203,3.25894,2.02
204,3.2587,2.03
205,3.25825,2.04
206,3.25972,2.05
207,3.2587,2.06
208,3.26048,2.07
209,3.25963,2.08
210,3.25908,2.09
211,3.25776,2.1
212,3.25948,2.11
213,3.25882,2.12
214,3.25855,2.13
215,3.25878,2.14
216,3.25966,2.15
217,3.25884,2.16
218,3.25814,2.17
219,3.25881,2.18
220,3.25914,2.19
221,3.25881,2.2
222,3.25877,2.21
223,3.25749,2.22
224,3.259,2.23
225,3.25957,2.24
226,3.25858,2.25
227,3.25729,2.26
228,3.2603,2.27
229,3.25844,2.28
230,3.25931,2.29
231,3.25829,2.3
232,3.259,2.31
233,3.25933,2.32
234,3.25902,2.33
235,3.25793,2.34
236,3.25835,2.35
237,3.25924,2.36
238,3.25819,2.37
239,3.25948,2.38
240,3.26032,2.39
241,3.25882,2.4
242,3.25966,2.41
243,3.25809,2.42
244,3.25892,2.43
245,3.25878,2.44
246,3.2587,2.45
247,3.25752,2.46
248,3.25842,2.47
249,3.25928,2.48
250,3.25831,2.49
251,3.25941,2.5
252,3.25841,2.51
253,3.25928,2.52
254,3.25811,2.53
255,3.25857,2.54
256,3.25831,2.55
257,3.25815,2.56
258,3.25902,2.57
259,3.25834,2.58
260,3.25894,2.59
261,3.26,2.6
262,3.25888,2.61
263,3.25793,2.62
264,3.25862,2.63
265,3.25914,2.64
266,3.25914,2.65
267,3.25884,2.66
268,3.25914,2.67
269,3.25828,2.68
270,3.25845,2.69
271,3.25888,2.7
272,3.25918,2.71
273,3.25966,2.72
274,3.2595,2.73
275,3.26061,2.74
276,3.25838,2.75
277,3.25881,2.76
278,3.25818,2.77
279,3.25872,2.78
280,3.25727,2.79
281,3.25996,2.8
282,3.26022,2.81
283,3.25944,2.82
284,3.25904,2.83
285,3.25857,2.84
286,3.25758,2.85
287,3.26061,2.86
288,3.26032,2.87
289,3.2589,2.88
290,3.25891,2.89
291,3.25841,2.9
292,3.25836,2.91
293,3.25927,2.92
294,3.25936,2.93
295,3.25851,2.94
296,3.25815,2.95
297,3.25892,2.96
298,3.25872,2.97
299,3.25885,2.98
300,3.2597,2.99
301,3.25951,3
302,3.25783,3.01
303,3.2592,3.02
304,3.25953,3.03
305,3.25868,3.04
306,3.25868,3.05
307,3.25862,3.06
308,3.25831,3.07
309,3.2574,3.08
310,3.25755,3.09
311,3.25951,3.1
312,3.25937,3.11
313,3.26003,3.12
314,3.25858,3.13
315,3.25902,3.14
316,3.26009,3.15
317,3.2589,3.16
318,3.25805,3.17
319,3.25884,3.18
320,3.25892,3.19
321,3.25905,3.2
322,3.25845,3.21
323,3.2594,3.22
324,3.25723,3.23
325,3.25864,3.24
326,3.25836,3.25
327,3.25818,3.26
328,3.25635,3.27
329,3.25798,3.28
330,3.25782,3.29
331,3.25846,3.3
332,3.25762,3.31
333,3.25766,3.32
334,3.25864,3.33
335,3.2588,3.34
336,3.25865,3.35
337,3.25894,3.36
338,3.25804,3.37
339,3.25897,3.38
340,3.2586,3.39
341,3.25824,3.4
342,3.25923,3.41
343,3.25953,3.42
344,3.25824,3.43
345,3.25877,3.44
346,3.25834,3.45
347,3.25839,3.46
348,3.25864,3.47
349,3.25917,3.48
350,3.25848,3.49
351,3.25852,3.5
352,3.25809,3.51
353,3.25884,3.52
354,3.26009,3.53
355,3.26046,3.54
356,3.25964,3.55
357,3.25739,3.56
358,3.25744,3.57
359,3.25849,3.58
360,3.25964,3.59
361,3.25928,3.6
362,3.25831,3.61
363,3.25881,3.62
364,3.25793,3.63
365,3.25862,3.64
366,3.25907,3.65
367,3.25852,3.66
368,3.25894,3.67
369,3.25804,3.68
370,3.25907,3.69
371,3.25921,3.7
372,3.25901,3.71
373,3.25788,3.72
374,3.25884,3.73
375,3.2589,3.74
376,3.25938,3.75
377,3.25832,3.76
378,3.25892,3.77
379,3.2588,3.78
380,3.25897,3.79
381,3.2596,3.8
382,3.25967,3.81
383,3.25782,3.82
384,3.25904,3.83
385,3.25834,3.84
386,3.2599,3.85
387,3.25974,3.86
388,3.25881,3.87
389,3.2588,3.88
390,3.25918,3.89
391,3.25917,3.9
392,3.26045,3.91
393,3.25937,3.92
394,3.25796,3.93
395,3.25802,3.94
396,3.25953,3.95
397,3.25911,3.96
398,3.26075,3.97
399,3.25933,3.98
400,3.25865,3.99
401,3.25916,4
402,3.25937,4.01
403,3.25763,4.02
404,3.25864,4.03
405,3.25776,4.04
406,3.25908,4.05
407,3.25892,4.06
408,3.25892,4.07
409,3.25854,4.08
410,3.259,4.09
411,3.25729,4.1
412,3.25934,4.11
413,3.25786,4.12
414,3.25857,4.13
415,3.25888,4.14
416,3.25811,4.15
417,3.25872,4.16
418,3.26036,4.17
419,3.25911,4.18
420,3.25937,4.19
421,3.25936,4.2
422,3.25814,4.21
423,3.25882,4.22
424,3.25789,4.23
425,3.2589,4.24
426,3.25842,4.25
427,3.25864,4.26
428,3.25733,4.27
429,3.25973,4.28
430,3.25824,4.29
431,3.25931,4.3
432,3.25905,4.31
433,3.25832,4.32
434,3.25769,4.33
435,3.25966,4.34
436,3.25908,4.35
437,3.25931,4.36
438,3.25852,4.37
439,3.25796,4.38
440,3.25953,4.39
441,3.25989,4.4
442,3.25857,4.41
443,3.25839,4.42
444,3.25822,4.43
445,3.25884,4.44
446,3.25832,4.45
447,3.25927,4.46
448,3.25916,4.47
449,3.25954,4.48
450,3.25755,4.49
451,3.25931,4.5
452,3.25928,4.51
453,3.25933,4.52
454,3.25901,4.53
455,3.25852,4.54
456,3.25766,4.55
457,3.25885,4.56
458,3.25857,4.57
459,3.2591,4.58
460,3.25987,4.59
461,3.2601,4.6
462,3.25855,4.61
463,3.25795,4.62
464,3.25811,4.63
465,3.25756,4.64
466,3.25891,4.65
467,3.25964,4.66
468,3.25914,4.67
469,3.25972,4.68
470,3.25865,4.69
471,3.25868,4.7
472,3.25857,4.71
473,3.26097,4.72
474,3.25946,4.73
475,3.25954,4.74
476,3.25921,4.75
477,3.25946,4.76
478,3.25814,4.77
479,3.26009,4.78
480,3.25855,4.79
481,3.25822,4.8
482,3.25778,4.81
483,3.25858,4.82
484,3.25921,4.83
485,3.26036,4.84
486,3.25962,4.85
487,3.25793,4.86
488,3.25844,4.87
489,3.25841,4.88
490,3.25828,4.89
491,3.25835,4.9
492,3.259,4.91
493,3.25729,4.92
494,3.25825,4.93
495,3.2596,4.94
496,3.25884,4.95
497,3.25888,4.96
498,3.25983,4.97
499,3.25878,4.98
500,3.25927,4.99
501,3.25966,5
502,3.25951,5.01
503,3.2593,5.02
504,3.25962,5.03
505,3.25768,5.04
506,3.25788,5.05
507,3.25924,5.06
508,3.25857,5.07
509,3.26015,5.08
510,3.25924,5.09
511,3.25858,5.1
512,3.25917,5.11
513,3.25846,5.12
514,3.25928,5.13
515,3.25948,5.14
516,3.26072,5.15
517,3.25874,5.16
518,3.25849,5.17
519,3.259,5.18
520,3.2592,5.19
521,3.25992,5.2
522,3.25938,5.21
523,3.25937,5.22
524,3.25979,5.23
525,3.25959,5.24
526,3.25943,5.25
527,3.25913,5.26
528,3.25924,5.27
529,3.2592,5.28
530,3.25812,5.29
531,3.25911,5.3
532,3.25966,5.31
533,3.25744,5.32
534,3.25969,5.33
535,3.26003,5.34
536,3.25913,5.35
537,3.26009,5.36
538,3.2591,5.37
539,3.25875,5.38
540,3.25832,5.39
541,3.25918,5.4
542,3.25957,5.41
543,3.25766,5.42
544,3.25867,5.43
545,3.25996,5.44
546,3.25809,5.45
547,3.25987,5.46
548,3.25877,5.47
549,3.25838,5.48
550,3.25905,5.49
551,3.26084,5.5
552,3.25918,5.51
553,3.25799,5.52
554,3.25882,5.53
555,3.25951,5.54
556,3.25894,5.55
557,3.25894,5.56
558,3.25934,5.57
559,3.25963,5.58
560,3.25956,5.59
561,3.25871,5.6
562,3.25923,5.61
563,3.26015,5.62
564,3.25834,5.63
565,3.25831,5.64
566,3.25824,5.65
567,3.25923,5.66
568,3.25776,5.67
569,3.25916,5.68
570,3.26,5.69
571,3.25734,5.7
572,3.25888,5.71
573,3.25846,5.72
574,3.26023,5.73
575,3.25891,5.74
576,3.25852,5.75
577,3.25947,5.76
578,3.2577,5.77
579,3.25974,5.78
580,3.2598,5.79
581,3.2578,5.8
582,3.258,5.81
583,3.25832,5.82
584,3.25926,5.83
585,3.2598,5.84
586,3.25842,5.85
587,3.25825,5.86
588,3.25951,5.87
589,3.25841,5.88
590,3.25979,5.89
591,3.25834,5.9
592,3.25835,5.91
593,3.25902,5.92
594,3.25888,5.93
595,3.25802,5.94
596,3.25983,5.95
597,3.25786,5.96
598,3.25918,5.97
599,3.25923,5.98
600,3.25948,5.99
601,3.25914,6
602,3.26097,6.01
603,3.25941,6.02
604,3.26033,6.03
605,3.25809,6.04
606,3.26048,6.05
607,3.25902,6.06
608,3.25857,6.07
609,3.25877,6.08
610,3.25882,6.09
611,3.25948,6.1
612,3.25858,6.11
613,3.25986,6.12
614,3.25902,6.13
615,3.25957,6.14
616,3.25963,6.15
617,3.25986,6.16
618,3.25874,6.17
619,3.25809,6.18
620,3.25926,6.19
621,3.2588,6.2
622,3.25999,6.21
623,3.25894,6.22
624,3.26039,6.23
625,3.26015,6.24
626,3.25931,6.25
627,3.25874,6.26
628,3.25806,6.27
629,3.25779,6.28
630,3.25832,6.29
631,3.2576,6.3
632,3.25877,6.31
633,3.25845,6.32
634,3.25814,6.33
635,3.25969,6.34
636,3.25824,6.35
637,3.26015,6.36
638,3.25947,6.37
639,3.2589,6.38
640,3.25956,6.39
641,3.25928,6.4
642,3.25707,6.41
643,3.25811,6.42
644,3.25865,6.43
645,3.25983,6.44
646,3.25841,6.45
647,3.25852,6.46
648,3.25838,6.47
649,3.25897,6.48
650,3.25959,6.49
651,3.25907,6.5
652,3.25842,6.51
653,3.25881,6.52
654,3.25877,6.53
655,3.2594,6.54
656,3.25788,6.55
657,3.25905,6.56
658,3.26042,6.57
659,3.25914,6.58
660,3.25938,6.59
661,3.25867,6.6
662,3.25851,6.61
663,3.25852,6.62
664,3.25927,6.63
665,3.25923,6.64
666,3.2587,6.65
667,3.25901,6.66
668,3.25967,6.67
669,3.25913,6.68
670,3.25989,6.69
671,3.25914,6.7
672,3.25902,6.71
673,3.25908,6.72
674,3.25874,6.73
675,3.25828,6.74
676,3.25864,6.75
677,3.25947,6.76
678,3.25973,6.77
679,3.25832,6.78
680,3.25814,6.79
681,3.25857,6.8
682,3.25836,6.81
683,3.25962,6.82
684,3.26058,6.83
685,3.25867,6.84
686,3.25845,6.85
687,3.2588,6.86
688,3.25765,6.87
689,3.25821,6.88
690,3.26,6.89
691,3.26071,6.9
692,3.25867,6.91
693,3.25851,6.92
694,3.26005,6.93
695,3.2568,6.94
696,3.25848,6.95
697,3.2595,6.96
698,3.25908,6.97
699,3.2596,6.98
700,3.26026,6.99
701,3.25946,7
702,3.25852,7.01
703,3.25943,7.02
704,3.25901,7.03
705,3.25913,7.04
706,3.2592,7.05
707,3.25857,7.06
708,3.25907,7.07
709,3.25868,7.08
710,3.25875,7.09
711,3.25962,7.1
712,3.25926,7.11
713,3.25818,7.12
714,3.25982,7.13
715,3.25918,7.14
716,3.25938,7.15
717,3.25878,7.16
718,3.25954,7.17
719,3.25923,7.18
720,3.259,7.19
721,3.2588,7.2
722,3.26042,7.21
723,3.25871,7.22
724,3.25769,7.23
725,3.25927,7.24
726,3.2593,7.25
727,3.25834,7.26
728,3.25835,7.27
729,3.25824,7.28
730,3.25878,7.29
731,3.25732,7.3
732,3.25897,7.31
733,3.25967,7.32
734,3.25944,7.33
735,3.25854,7.34
736,3.25822,7.35
737,3.25907,7.36
738,3.25789,7.37
739,3.25851,7.38
740,3.25966,7.39
741,3.25984,7.4
742,3.25953,7.41
743,3.25829,7.42
744,3.25957,7.43
745,3.259,7.44
746,3.25902,7.45
747,3.25871,7.46
748,3.25804,7.47
749,3.25917,7.48
750,3.25796,7.49
751,3.25946,7.5
752,3.25938,7.51
753,3.25861,7.52
754,3.25802,7.53
755,3.25723,7.54
756,3.25987,7.55
757,3.25854,7.56
758,3.26101,7.57
759,3.25828,7.58
760,3.25848,7.59
761,3.25938,7.6
762,3.25914,7.61
763,3.25966,7.62
764,3.25733,7.63
765,3.25737,7.64
766,3.25792,7.65
767,3.25788,7.66
768,3.25841,7.67
769,3.25861,7.68
770,3.25948,7.69
771,3.26005,7.7
772,3.25796,7.71
773,3.25877,7.72
774,3.25907,7.73
775,3.25809,7.74
776,3.26006,7.75
777,3.25918,7.76
778,3.26007,7.77
779,3.2596,7.78
780,3.25905,7.79
781,3.2591,7.8
782,3.25923,7.81
783,3.25986,7.82
784,3.25904,7.83
785,3.25946,7.84
786,3.25954,7.85
787,3.25993,7.86
788,3.25982,7.87
789,3.25878,7.88
790,3.25994,7.89
791,3.2598,7.9
792,3.25768,7.91
793,3.25992,7.92
794,3.25913,7.93
795,3.26045,7.94
796,3.26023,7.95
797,3.25921,7.96
798,3.25948,7.97
799,3.25854,7.98
800,3.25874,7.99
801,3.25951,8
802,3.25855,8.01
803,3.25765,8.02
804,3.25786,8.03
805,3.25811,8.04
806,3.25862,8.05
807,3.25888,8.06
808,3.25921,8.07
809,3.2597,8.08
810,3.25851,8.09
811,3.25838,8.1
812,3.25825,8.11
813,3.25862,8.12
814,3.25962,8.13
815,3.25917,8.14
816,3.25841,8.15
817,3.25947,8.16
818,3.25871,8.17
819,3.25805,8.18
820,3.25855,8.19
821,3.25746,8.2
822,3.25796,8.21
823,3.25946,8.22
824,3.25806,8.23
825,3.25782,8.24
826,3.25905,8.25
827,3.25831,8.26
828,3.25934,8.27
829,3.25811,8.28
830,3.25862,8.29
831,3.2595,8.3
832,3.25976,8.31
833,3.25963,8.32
834,3.25918,8.33
835,3.25967,8.34
836,3.25763,8.35
837,3.25936,8.36
838,3.2595,8.37
839,3.25947,8.38
840,3.25878,8.39
841,3.25768,8.4
842,3.25861,8.41
843,3.25959,8.42
844,3.25959,8.43
845,3.25936,8.44
846,3.259,8.45
847,3.26051,8.46
848,3.26032,8.47
849,3.2594,8.48
850,3.25921,8.49
851,3.25959,8.5
852,3.25913,8.51
853,3.25841,8.52
854,3.25842,8.53
855,3.25897,8.54
856,3.25956,8.55
857,3.25931,8.56
858,3.25881,8.57
859,3.25921,8.58
860,3.25891,8.59
861,3.25895,8.6
862,3.25907,8.61
863,3.25947,8.62
864,3.25818,8.63
865,3.25993,8.64
866,3.2589,8.65
867,3.25941,8.66
868,3.25824,8.67
869,3.2594,8.68
870,3.25841,8.69
871,3.25964,8.7
872,3.25846,8.71
873,3.25798,8.72
874,3.25918,8.73
875,3.26,8.74
876,3.25821,8.75
877,3.25979,8.76
878,3.25782,8.77
879,3.26048,8.78
880,3.25855,8.79
881,3.25934,8.8
882,3.26009,8.81
883,3.25948,8.82
884,3.25849,8.83
885,3.25877,8.84
886,3.25829,8.85
887,3.25888,8.86
888,3.25897,8.87
889,3.2601,8.88
890,3.25941,8.89
891,3.25766,8.9
892,3.25875,8.91
893,3.25924,8.92
894,3.25872,8.93
895,3.25962,8.94
896,3.25867,8.95
897,3.25898,8.96
898,3.25852,8.97
899,3.25846,8.98
900,3.26023,8.99
901,3.25852,9
902,3.25983,9.01
903,3.25874,9.02
904,3.25852,9.03
905,3.25983,9.04
906,3.25927,9.05
907,3.25938,9.06
908,3.25809,9.07
909,3.2588,9.08
910,3.25924,9.09
911,3.25894,9.1
912,3.25814,9.11
913,3.25969,9.12
914,3.259,9.13
915,3.25926,9.14
916,3.2599,9.15
917,3.25921,9.16
918,3.25828,9.17
919,3.25937,9.18
920,3.2587,9.19
921,3.25783,9.2
922,3.25921,9.21
923,3.2588,9.22
924,3.25845,9.23
925,3.2593,9.24
926,3.25864,9.25
927,3.25875,9.26
928,3.25842,9.27
929,3.25858,9.28
930,3.25926,9.29
931,3.25804,9.3
932,3.25756,9.31
933,3.25944,9.32
934,3.25862,9.33
935,3.2591,9.34
936,3.25894,9.35
937,3.25934,9.36
938,3.25979,9.37
939,3.25956,9.38
940,3.2588,9.39
941,3.25796,9.4
942,3.25936,9.41
943,3.26071,9.42
944,3.25762,9.43
945,3.25898,9.44
946,3.25759,9.45
947,3.25871,9.46
948,3.25969,9.47
949,3.25954,9.48
950,3.25857,9.49
951,3.25834,9.5
952,3.25897,9.51
953,3.25962,9.52
954,3.25885,9.53
955,3.25773,9.54
956,3.25934,9.55
957,3.25832,9.56
958,3.2586,9.57
959,3.26026,9.58
960,3.25902,9.59
961,3.25864,9.6
962,3.25905,9.61
963,3.26051,9.62
964,3.25832,9.63
965,3.25825,9.64
966,3.25887,9.65
967,3.26074,9.66
968,3.25694,9.67
969,3.25786,9.68
970,3.2578,9.69
971,3.25937,9.7
972,3.25954,9.71
973,3.259,9.72
974,3.25894,9.73
975,3.25898,9.74
976,3.25844,9.75
977,3.25849,9.76
978,3.2597,9.77
979,3.25824,9.78
980,3.25947,9.79
981,3.25835,9.8
982,3.25796,9.81
983,3.2591,9.82
984,3.25881,9.83
985,3.25714,9.84
986,3.258,9.85
987,3.26003,9.86
988,3.25819,9.87
989,3.2591,9.88
990,3.25845,9.89
991,3.25849,9.9
992,3.25829,9.91
993,3.25789,9.92
994,3.25841,9.93
995,3.25881,9.94
996,3.25854,9.95
997,3.25844,9.96
998,3.26009,9.97
999,3.25834,9.98
