,Time,V1,currIn
131,1.3,3.25927,
132,1.31,3.25858,
133,1.32,3.25631,
134,1.33,3.2591,
135,1.34,3.2579,
136,1.35,3.25872,
137,1.36,3.258,
138,1.37,3.25836,
139,1.38,3.25921,
140,1.39,3.25897,
141,1.4,3.25716,
142,1.41,3.25947,
143,1.42,3.25762,
144,1.43,3.2594,
145,1.44,3.25869,
146,1.45,3.25565,
147,1.46,3.25683,
148,1.47,3.25856,
149,1.48,3.2594,
150,1.49,3.259,
151,1.5,3.25912,
152,1.51,3.26043,
153,1.52,3.26015,
154,1.53,3.25856,
155,1.54,3.2591,
156,1.55,3.25854,
157,1.56,3.2593,
158,1.57,3.25911,
159,1.58,3.25862,
160,1.59,3.25812,
161,1.6,3.25954,
162,1.61,3.25785,
163,1.62,3.25767,
164,1.63,3.25874,
165,1.64,3.25736,
166,1.65,3.2597,
167,1.66,3.25834,
168,1.67,3.25796,
169,1.68,3.25776,
170,1.69,3.25855,
171,1.7,3.25647,
172,1.71,3.25937,
173,1.72,3.25621,
174,1.73,3.25677,
175,1.74,3.25961,
176,1.75,3.2582,
177,1.76,3.25927,
178,1.77,3.25808,
179,1.78,3.25802,
180,1.79,3.25854,
181,1.8,3.25696,
182,1.81,3.25819,
183,1.82,3.25957,
184,1.83,3.258,
185,1.84,3.25911,
186,1.85,3.25769,
187,1.86,3.25717,
188,1.87,3.2588,
189,1.88,3.2569,
190,1.89,3.25961,
191,1.9,3.2595,
192,1.91,3.2574,
193,1.92,3.25834,
194,1.93,3.25874,
195,1.94,3.25697,
196,1.95,3.25788,
197,1.96,3.25851,
198,1.97,3.25793,
199,1.98,3.25778,
200,1.99,3.25688,
201,2,3.25902,
202,2.01,3.25746,
203,2.02,3.25793,
204,2.03,3.26027,
205,2.04,3.25665,
206,2.05,3.25874,
207,2.06,3.25841,
208,2.07,3.25704,
209,2.08,3.25887,
210,2.09,3.25848,
211,2.1,3.25792,
212,2.11,3.25824,
213,2.12,3.25826,
214,2.13,3.25789,
215,2.14,3.25859,
216,2.15,3.2594,
217,2.16,3.259,
218,2.17,3.2595,
219,2.18,3.25953,
220,2.19,3.25824,
221,2.2,3.2572,
222,2.21,3.25803,
223,2.22,3.25884,
224,2.23,3.2588,
225,2.24,3.25974,
226,2.25,3.25828,
227,2.26,3.25878,
228,2.27,3.25927,
229,2.28,3.25759,
230,2.29,3.25782,
231,2.3,3.2576,
232,2.31,3.25954,
233,2.32,3.2576,
234,2.33,3.25813,
235,2.34,3.25782,
236,2.35,3.25788,
237,2.36,3.25708,
238,2.37,3.25984,
239,2.38,3.25958,
240,2.39,3.25951,
241,2.4,3.25845,
242,2.41,3.258,
243,2.42,3.2596,
244,2.43,3.25842,
245,2.44,3.25911,
246,2.45,3.25815,
247,2.46,3.25951,
248,2.47,3.25742,
249,2.48,3.25707,
250,2.49,3.2567,
251,2.5,3.25812,
252,2.51,3.25826,
253,2.52,3.25938,
254,2.53,3.25652,
255,2.54,3.25954,
256,2.55,3.25887,
257,2.56,3.25846,
258,2.57,3.25834,
259,2.58,3.25832,
260,2.59,3.25767,
261,2.6,3.25769,
262,2.61,3.25818,
263,2.62,3.25897,
264,2.63,3.26025,
265,2.64,3.25931,
266,2.65,3.25789,
267,2.66,3.25864,
268,2.67,3.25703,
269,2.68,3.25711,
270,2.69,3.25828,
271,2.7,3.25872,
272,2.71,3.2597,
273,2.72,3.25904,
274,2.73,3.25812,
275,2.74,3.25914,
276,2.75,3.25877,
277,2.76,3.25772,
278,2.77,3.25769,
279,2.78,3.25798,
280,2.79,3.25785,
281,2.8,3.25894,
282,2.81,3.25834,
283,2.82,3.25845,
284,2.83,3.25822,
285,2.84,3.2577,
286,2.85,3.25872,
287,2.86,3.25993,
288,2.87,3.25687,
289,2.88,3.25874,
290,2.89,3.25759,
291,2.9,3.25795,
292,2.91,3.25775,
293,2.92,3.25878,
294,2.93,3.25831,
295,2.94,3.25864,
296,2.95,3.25826,
297,2.96,3.25769,
298,2.97,3.25693,
299,2.98,3.25917,
300,2.99,3.25892,
301,3,3.25956,
302,3.01,3.25851,
303,3.02,3.25601,
304,3.03,3.26006,
305,3.04,3.2589,
306,3.05,3.25846,
307,3.06,3.2575,
308,3.07,3.25845,
309,3.08,3.25888,
310,3.09,3.25891,
311,3.1,3.25805,
312,3.11,3.25724,
313,3.12,3.25944,
314,3.13,3.25654,
315,3.14,3.25713,
316,3.15,3.25789,
317,3.16,3.25927,
318,3.17,3.25825,
319,3.18,3.2594,
320,3.19,3.25914,
321,3.2,3.25887,
322,3.21,3.259,
323,3.22,3.25789,
324,3.23,3.25872,
325,3.24,3.25928,
326,3.25,3.2594,
327,3.26,3.25829,
328,3.27,3.25859,
329,3.28,3.25884,
330,3.29,3.25943,
331,3.3,3.2593,
332,3.31,3.25838,
333,3.32,3.25769,
334,3.33,3.2597,
335,3.34,3.25813,
336,3.35,3.25902,
337,3.36,3.25798,
338,3.37,3.25829,
339,3.38,3.25778,
340,3.39,3.25858,
341,3.4,3.25878,
342,3.41,3.25885,
343,3.42,3.25904,
344,3.43,3.25936,
345,3.44,3.25921,
346,3.45,3.25898,
347,3.46,3.25714,
348,3.47,3.25911,
349,3.48,3.25874,
350,3.49,3.25865,
351,3.5,3.26025,
352,3.51,3.25905,
353,3.52,3.25763,
354,3.53,3.25944,
355,3.54,3.25872,
356,3.55,3.25762,
357,3.56,3.25984,
358,3.57,3.25849,
359,3.58,3.25943,
360,3.59,3.25854,
361,3.6,3.25798,
362,3.61,3.25753,
363,3.62,3.25882,
364,3.63,3.2577,
365,3.64,3.25635,
366,3.65,3.25885,
367,3.66,3.2595,
368,3.67,3.25861,
369,3.68,3.25764,
370,3.69,3.25667,
371,3.7,3.25729,
372,3.71,3.2593,
373,3.72,3.25818,
374,3.73,3.25905,
375,3.74,3.25928,
376,3.75,3.25941,
377,3.76,3.25698,
378,3.77,3.25746,
379,3.78,3.25878,
380,3.79,3.25806,
381,3.8,3.25888,
382,3.81,3.25772,
383,3.82,3.25606,
384,3.83,3.25789,
385,3.84,3.25887,
386,3.85,3.25946,
387,3.86,3.25895,
388,3.87,3.25884,
389,3.88,3.25997,
390,3.89,3.25868,
391,3.9,3.25764,
392,3.91,3.2578,
393,3.92,3.25854,
394,3.93,3.25852,
395,3.94,3.25832,
396,3.95,3.2594,
397,3.96,3.25977,
398,3.97,3.2574,
399,3.98,3.25982,
400,3.99,3.25907,
401,4,3.25844,
402,4.01,3.25799,
403,4.02,3.25878,
404,4.03,3.25815,
405,4.04,3.25835,
406,4.05,3.25809,
407,4.06,3.25717,
408,4.07,3.25749,
409,4.08,3.25874,
410,4.09,3.25897,
411,4.1,3.25878,
412,4.11,3.25838,
413,4.12,3.25943,
414,4.13,3.25819,
415,4.14,3.25877,
416,4.15,3.2582,
417,4.16,3.25766,
418,4.17,3.25894,
419,4.18,3.25796,
420,4.19,3.25789,
421,4.2,3.2577,
422,4.21,3.25925,
423,4.22,3.25892,
424,4.23,3.26088,
425,4.24,3.25852,
426,4.25,3.25933,
427,4.26,3.25898,
428,4.27,3.26048,
429,4.28,3.25675,
430,4.29,3.25884,
431,4.3,3.25637,
432,4.31,3.2589,
433,4.32,3.25778,
434,4.33,3.25799,
435,4.34,3.25874,
436,4.35,3.2578,
437,4.36,3.25769,
438,4.37,3.25982,
439,4.38,3.25895,
440,4.39,3.25831,
441,4.4,3.25792,
442,4.41,3.25776,
443,4.42,3.25734,
444,4.43,3.25785,
445,4.44,3.25888,
446,4.45,3.25908,
447,4.46,3.25675,
448,4.47,3.2582,
449,4.48,3.25795,
450,4.49,3.26006,
451,4.5,3.25948,
452,4.51,3.25852,
453,4.52,3.25842,
454,4.53,3.25773,
455,4.54,3.25786,
456,4.55,3.25747,
457,4.56,3.26035,
458,4.57,3.25858,
459,4.58,3.2588,
460,4.59,3.25855,
461,4.6,3.25839,
462,4.61,3.25854,
463,4.62,3.25871,
464,4.63,3.25907,
465,4.64,3.25809,
466,4.65,3.25724,
467,4.66,3.25856,
468,4.67,3.25885,
469,4.68,3.25631,
470,4.69,3.25915,
471,4.7,3.258,
472,4.71,3.25976,
473,4.72,3.25809,
474,4.73,3.25822,
475,4.74,3.25875,
476,4.75,3.25895,
477,4.76,3.25845,
478,4.77,3.25657,
479,4.78,3.25874,
480,4.79,3.25775,
481,4.8,3.25752,
482,4.81,3.25767,
483,4.82,3.25884,
484,4.83,3.25835,
485,4.84,3.25898,
486,4.85,3.2593,
487,4.86,3.2591,
488,4.87,3.25824,
489,4.88,3.25759,
490,4.89,3.25895,
491,4.9,3.2595,
492,4.91,3.25859,
493,4.92,3.2581,
494,4.93,3.25739,
495,4.94,3.25788,
496,4.95,3.2589,
497,4.96,3.25921,
498,4.97,3.2577,
499,4.98,3.25732,
500,4.99,3.2575,
501,5,3.25922,
502,5.01,3.25816,
503,5.02,3.25888,
504,5.03,3.25842,
505,5.04,3.25878,
506,5.05,3.25966,
507,5.06,3.25747,
508,5.07,3.25789,
509,5.08,3.25846,
510,5.09,3.25664,
511,5.1,3.25862,
512,5.11,3.25838,
513,5.12,3.26012,
514,5.13,3.25635,
515,5.14,3.25895,
516,5.15,3.25792,
517,5.16,3.2591,
518,5.17,3.25944,
519,5.18,3.25677,
520,5.19,3.25769,
521,5.2,3.25912,
522,5.21,3.25989,
523,5.22,3.25786,
524,5.23,3.2573,
525,5.24,3.25953,
526,5.25,3.25838,
527,5.26,3.25922,
528,5.27,3.25907,
529,5.28,3.25829,
530,5.29,3.2592,
531,5.3,3.25803,
532,5.31,3.25984,
533,5.32,3.25624,
534,5.33,3.25854,
535,5.34,3.25749,
536,5.35,3.25898,
537,5.36,3.2574,
538,5.37,3.25754,
539,5.38,3.2597,
540,5.39,3.25753,
541,5.4,3.25752,
542,5.41,3.25951,
543,5.42,3.25958,
544,5.43,3.25782,
545,5.44,3.25744,
546,5.45,3.25839,
547,5.46,3.25915,
548,5.47,3.25866,
549,5.48,3.25958,
550,5.49,3.26002,
551,5.5,3.25969,
552,5.51,3.25742,
553,5.52,3.25713,
554,5.53,3.25956,
555,5.54,3.25805,
556,5.55,3.25796,
557,5.56,3.25872,
558,5.57,3.25846,
559,5.58,3.25697,
560,5.59,3.25917,
561,5.6,3.25834,
562,5.61,3.25845,
563,5.62,3.25834,
564,5.63,3.25928,
565,5.64,3.26033,
566,5.65,3.25754,
567,5.66,3.25816,
568,5.67,3.25865,
569,5.68,3.25769,
570,5.69,3.25828,
571,5.7,3.25773,
572,5.71,3.25828,
573,5.72,3.25793,
574,5.73,3.25762,
575,5.74,3.25835,
576,5.75,3.25969,
577,5.76,3.25792,
578,5.77,3.25904,
579,5.78,3.25912,
580,5.79,3.259,
581,5.8,3.25874,
582,5.81,3.25732,
583,5.82,3.2574,
584,5.83,3.25874,
585,5.84,3.25828,
586,5.85,3.25861,
587,5.86,3.25718,
588,5.87,3.2581,
589,5.88,3.25874,
590,5.89,3.25737,
591,5.9,3.26062,
592,5.91,3.2573,
593,5.92,3.25848,
594,5.93,3.25687,
595,5.94,3.26076,
596,5.95,3.25842,
597,5.96,3.25819,
598,5.97,3.25917,
599,5.98,3.25783,
600,5.99,3.25922,
601,6,3.25831,
602,6.01,3.25917,
603,6.02,3.25795,
604,6.03,3.25951,
605,6.04,3.26006,
606,6.05,3.25802,
607,6.06,3.2594,
608,6.07,3.25928,
609,6.08,3.25931,
610,6.09,3.25744,
611,6.1,3.25861,
612,6.11,3.26056,
613,6.12,3.25673,
614,6.13,3.25961,
615,6.14,3.2578,
616,6.15,3.25772,
617,6.16,3.25723,
618,6.17,3.25799,
619,6.18,3.25802,
620,6.19,3.25859,
621,6.2,3.25898,
622,6.21,3.25678,
623,6.22,3.25808,
624,6.23,3.25861,
625,6.24,3.25854,
626,6.25,3.25776,
627,6.26,3.2595,
628,6.27,3.25842,
629,6.28,3.25993,
630,6.29,3.25912,
631,6.3,3.25786,
632,6.31,3.25796,
633,6.32,3.25868,
634,6.33,3.26025,
635,6.34,3.25818,
636,6.35,3.25819,
637,6.36,3.25895,
638,6.37,3.2591,
639,6.38,3.25872,
640,6.39,3.25878,
641,6.4,3.25871,
642,6.41,3.25693,
643,6.42,3.25717,
644,6.43,3.2589,
645,6.44,3.25902,
646,6.45,3.25783,
647,6.46,3.25865,
648,6.47,3.25838,
649,6.48,3.25937,
650,6.49,3.25859,
651,6.5,3.25802,
652,6.51,3.25829,
653,6.52,3.2578,
654,6.53,3.25683,
655,6.54,3.25846,
656,6.55,3.25884,
657,6.56,3.25915,
658,6.57,3.25792,
659,6.58,3.25788,
660,6.59,3.25736,
661,6.6,3.25938,
662,6.61,3.25933,
663,6.62,3.25648,
664,6.63,3.25809,
665,6.64,3.2577,
666,6.65,3.25878,
667,6.66,3.25963,
668,6.67,3.25928,
669,6.68,3.25871,
670,6.69,3.25792,
671,6.7,3.25849,
672,6.71,3.2593,
673,6.72,3.25936,
674,6.73,3.25806,
675,6.74,3.26032,
676,6.75,3.25698,
677,6.76,3.25842,
678,6.77,3.25963,
679,6.78,3.25908,
680,6.79,3.25809,
681,6.8,3.25825,
682,6.81,3.25809,
683,6.82,3.2579,
684,6.83,3.25838,
685,6.84,3.25974,
686,6.85,3.26,
687,6.86,3.25753,
688,6.87,3.25891,
689,6.88,3.25983,
690,6.89,3.25838,
691,6.9,3.2593,
692,6.91,3.25859,
693,6.92,3.25977,
694,6.93,3.25808,
695,6.94,3.25826,
696,6.95,3.25795,
697,6.96,3.25671,
698,6.97,3.25849,
699,6.98,3.2581,
700,6.99,3.25724,
701,7,3.257,
702,7.01,3.25808,
703,7.02,3.25933,
704,7.03,3.25917,
705,7.04,3.26016,
706,7.05,3.25775,
707,7.06,3.2595,
708,7.07,3.25934,
709,7.08,3.25924,
710,7.09,3.25691,
711,7.1,3.25851,
712,7.11,3.25865,
713,7.12,3.25922,
714,7.13,3.25874,
715,7.14,3.25766,
716,7.15,3.25954,
717,7.16,3.25825,
718,7.17,3.25739,
719,7.18,3.25947,
720,7.19,3.25813,
721,7.2,3.25736,
722,7.21,3.25851,
723,7.22,3.25819,
724,7.23,3.25776,
725,7.24,3.2592,
726,7.25,3.2573,
727,7.26,3.25858,
728,7.27,3.25845,
729,7.28,3.25887,
730,7.29,3.25908,
731,7.3,3.25921,
732,7.31,3.2588,
733,7.32,3.25967,
734,7.33,3.26015,
735,7.34,3.2576,
736,7.35,3.25941,
737,7.36,3.25969,
738,7.37,3.25937,
739,7.38,3.25848,
740,7.39,3.25925,
741,7.4,3.25657,
742,7.41,3.25785,
743,7.42,3.25739,
744,7.43,3.25711,
745,7.44,3.25887,
746,7.45,3.25714,
747,7.46,3.25897,
748,7.47,3.2601,
749,7.48,3.25914,
750,7.49,3.25856,
751,7.5,3.25819,
752,7.51,3.25839,
753,7.52,3.25969,
754,7.53,3.2582,
755,7.54,3.25799,
756,7.55,3.25808,
757,7.56,3.25815,
758,7.57,3.26056,
759,7.58,3.25861,
760,7.59,3.25825,
761,7.6,3.25878,
762,7.61,3.25947,
763,7.62,3.25743,
764,7.63,3.25897,
765,7.64,3.2588,
766,7.65,3.25824,
767,7.66,3.25664,
768,7.67,3.25858,
769,7.68,3.25828,
770,7.69,3.25934,
771,7.7,3.2575,
772,7.71,3.25898,
773,7.72,3.26079,
774,7.73,3.25841,
775,7.74,3.25668,
776,7.75,3.25892,
777,7.76,3.26056,
778,7.77,3.25834,
779,7.78,3.25895,
780,7.79,3.25989,
781,7.8,3.25822,
782,7.81,3.25941,
783,7.82,3.25871,
784,7.83,3.26035,
785,7.84,3.25933,
786,7.85,3.25792,
787,7.86,3.25805,
788,7.87,3.25846,
789,7.88,3.25859,
790,7.89,3.25877,
791,7.9,3.25773,
792,7.91,3.25796,
793,7.92,3.25971,
794,7.93,3.25854,
795,7.94,3.25809,
796,7.95,3.257,
797,7.96,3.25928,
798,7.97,3.25621,
799,7.98,3.25931,
800,7.99,3.25861,
801,8,3.25793,
802,8.01,3.2574,
803,8.02,3.25726,
804,8.03,3.2588,
805,8.04,3.25829,
806,8.05,3.25798,
807,8.06,3.25732,
808,8.07,3.25922,
809,8.08,3.25616,
810,8.09,3.25848,
811,8.1,3.25782,
812,8.11,3.25859,
813,8.12,3.25928,
814,8.13,3.25854,
815,8.14,3.25862,
816,8.15,3.25842,
817,8.16,3.25704,
818,8.17,3.25901,
819,8.18,3.25782,
820,8.19,3.25933,
821,8.2,3.25887,
822,8.21,3.25569,
823,8.22,3.25661,
824,8.23,3.25905,
825,8.24,3.2598,
826,8.25,3.25866,
827,8.26,3.25836,
828,8.27,3.25815,
829,8.28,3.25854,
830,8.29,3.25766,
831,8.3,3.25859,
832,8.31,3.25629,
833,8.32,3.25901,
834,8.33,3.25844,
835,8.34,3.26012,
836,8.35,3.25915,
837,8.36,3.25977,
838,8.37,3.25842,
839,8.38,3.25904,
840,8.39,3.25842,
841,8.4,3.25769,
842,8.41,3.25915,
843,8.42,3.25865,
844,8.43,3.25711,
845,8.44,3.25608,
846,8.45,3.25834,
847,8.46,3.25969,
848,8.47,3.25802,
849,8.48,3.25796,
850,8.49,3.25882,
851,8.5,3.25747,
852,8.51,3.25836,
853,8.52,3.25757,
854,8.53,3.25855,
855,8.54,3.25812,
856,8.55,3.25776,
857,8.56,3.25856,
858,8.57,3.25673,
859,8.58,3.25888,
860,8.59,3.25992,
861,8.6,3.25783,
862,8.61,3.25844,
863,8.62,3.2598,
864,8.63,3.25661,
865,8.64,3.2598,
866,8.65,3.25813,
867,8.66,3.25752,
868,8.67,3.25786,
869,8.68,3.25778,
870,8.69,3.25693,
871,8.7,3.25861,
872,8.71,3.25829,
873,8.72,3.2589,
874,8.73,3.25829,
875,8.74,3.25993,
876,8.75,3.25793,
877,8.76,3.25927,
878,8.77,3.25729,
879,8.78,3.25848,
880,8.79,3.25849,
881,8.8,3.25993,
882,8.81,3.2597,
883,8.82,3.25773,
884,8.83,3.26033,
885,8.84,3.25826,
886,8.85,3.25864,
887,8.86,3.25678,
888,8.87,3.25882,
889,8.88,3.25854,
890,8.89,3.25943,
891,8.9,3.25772,
892,8.91,3.25894,
893,8.92,3.25918,
894,8.93,3.25818,
895,8.94,3.25661,
896,8.95,3.25813,
897,8.96,3.25793,
898,8.97,3.2577,
899,8.98,3.2602,
900,8.99,3.25921,
901,9,3.25737,
902,9.01,3.2574,
903,9.02,3.25588,
904,9.03,3.25779,
905,9.04,3.25838,
906,9.05,3.257,
907,9.06,3.25989,
908,9.07,3.25701,
909,9.08,3.25877,
910,9.09,3.25839,
911,9.1,3.25826,
912,9.11,3.25778,
913,9.12,3.2574,
914,9.13,3.25687,
915,9.14,3.259,
916,9.15,3.25928,
917,9.16,3.25839,
918,9.17,3.25875,
919,9.18,3.25954,
920,9.19,3.25684,
921,9.2,3.25763,
922,9.21,3.25918,
923,9.22,3.25704,
924,9.23,3.25649,
925,9.24,3.25822,
926,9.25,3.25977,
927,9.26,3.25933,
928,9.27,3.25957,
929,9.28,3.25864,
930,9.29,3.25914,
931,9.3,3.25928,
932,9.31,3.26029,
933,9.32,3.25783,
934,9.33,3.25844,
935,9.34,3.25877,
936,9.35,3.25881,
937,9.36,3.25816,
938,9.37,3.26007,
939,9.38,3.25911,
940,9.39,3.25941,
941,9.4,3.2568,
942,9.41,3.26009,
943,9.42,3.25846,
944,9.43,3.25782,
945,9.44,3.25914,
946,9.45,3.25825,
947,9.46,3.25585,
948,9.47,3.26036,
949,9.48,3.25706,
950,9.49,3.26104,
951,9.5,3.25852,
952,9.51,3.25752,
953,9.52,3.259,
954,9.53,3.25994,
955,9.54,3.25851,
956,9.55,3.25763,
957,9.56,3.25724,
958,9.57,3.25783,
959,9.58,3.25779,
960,9.59,3.25795,
961,9.6,3.25752,
962,9.61,3.25859,
963,9.62,3.25928,
964,9.63,3.25933,
965,9.64,3.25809,
966,9.65,3.2597,
967,9.66,3.26025,
968,9.67,3.25762,
969,9.68,3.25815,
970,9.69,3.25871,
971,9.7,3.25852,
972,9.71,3.25897,
973,9.72,3.25736,
974,9.73,3.25885,
975,9.74,3.2569,
976,9.75,3.25806,
977,9.76,3.25931,
978,9.77,3.25944,
979,9.78,3.25772,
980,9.79,3.25815,
981,9.8,3.25813,
982,9.81,3.25881,
983,9.82,3.25865,
984,9.83,3.25917,
985,9.84,3.25967,
986,9.85,3.2582,
987,9.86,3.26022,
988,9.87,3.25732,
989,9.88,3.25681,
990,9.89,3.25846,
991,9.9,3.25675,
992,9.91,3.25838,
993,9.92,3.25733,
994,9.93,3.25976,
995,9.94,3.25835,
996,9.95,3.26081,
997,9.96,3.25786,
998,9.97,3.25673,
999,9.98,3.25824,
