,currIn,v2
128,9.98857e-10,-1.56978
129,9.97152e-10,-1.58301
130,9.96896e-10,-1.59637
131,9.95703e-10,-1.61046
132,9.97919e-10,-1.6211
133,9.98857e-10,-1.62858
134,9.95532e-10,-1.64137
135,9.97407e-10,-1.64827
136,9.98602e-10,-1.65862
137,9.99028e-10,-1.66969
138,9.96128e-10,-1.68061
139,9.96982e-10,-1.68794
140,9.9664e-10,-1.69571
141,9.97237e-10,-1.69959
142,9.97493e-10,-1.70821
143,9.95703e-10,-1.70764
144,9.95532e-10,-1.71051
145,9.94765e-10,-1.70922
146,9.96726e-10,-1.70635
147,9.95787e-10,-1.70189
148,9.95617e-10,-1.70117
149,9.96044e-10,-1.69643
150,9.94508e-10,-1.69441
151,9.95703e-10,-1.69024
152,9.96385e-10,-1.68751
153,9.93315e-10,-1.68464
154,9.97493e-10,-1.67903
155,9.94424e-10,-1.67759
156,9.94253e-10,-1.67458
157,9.95958e-10,-1.67041
158,9.9664e-10,-1.66595
159,9.96385e-10,-1.65876
160,9.94849e-10,-1.65704
161,9.97067e-10,-1.6487
162,9.95106e-10,-1.64726
163,9.9519e-10,-1.6372
164,9.94253e-10,-1.63433
165,9.95106e-10,-1.62081
166,9.91609e-10,-1.60946
167,9.09324e-10,-1.59853
168,7.1269e-10,-1.59652
169,6.28614e-10,-1.59407
170,5.33793e-10,-1.58214
171,4.47245e-10,-1.57812
172,3.61633e-10,-1.56604
173,2.91882e-10,-1.56288
174,2.26991e-10,-1.55224
175,1.64062e-10,-1.54736
176,1.2424e-10,-1.53844
177,6.83033e-11,-1.53341
178,2.9335e-11,-1.52666
179,-1.70529e-11,-1.51645
180,-5.39732e-11,-1.51199
181,-9.68635e-11,-1.50294
182,-1.26538e-10,-1.49891
183,-1.66359e-10,-1.48655
184,-2.02514e-10,-1.48195
185,-2.22638e-10,-1.47605
186,-2.62715e-10,-1.46729
187,-2.98784e-10,-1.45751
188,-3.35791e-10,-1.445
189,-3.5472e-10,-1.44342
190,-3.79704e-10,-1.42919
191,-4.07588e-10,-1.42315
192,-4.63269e-10,-1.40677
193,-5.11532e-10,-1.39584
194,-5.40694e-10,-1.38003
195,-5.66616e-10,-1.37126
196,-5.97399e-10,-1.36148
197,-6.1036e-10,-1.35214
198,-6.30058e-10,-1.34538
199,-6.47026e-10,-1.33202
200,-6.63654e-10,-1.32641
201,-6.76018e-10,-1.31491
202,-6.74825e-10,-1.3106
203,-6.78235e-10,-1.29823
204,-6.75421e-10,-1.29018
205,-6.68259e-10,-1.28501
206,-6.39949e-10,-1.28242
207,-6.11809e-10,-1.28012
208,-5.93733e-10,-1.27523
209,-5.64911e-10,-1.27696
210,-5.20229e-10,-1.27552
211,-4.81943e-10,-1.27926
212,-4.40843e-10,-1.27567
213,-4.12449e-10,-1.28026
214,-3.80728e-10,-1.27897
215,-3.52418e-10,-1.2807
216,-3.21209e-10,-1.27998
217,-2.89916e-10,-1.27868
218,-2.71667e-10,-1.284
219,-2.49326e-10,-1.28012
220,-2.14452e-10,-1.28659
221,-1.95777e-10,-1.28573
222,-1.65848e-10,-1.28947
223,-1.43592e-10,-1.28889
224,-1.14003e-10,-1.29406
225,-9.46474e-11,-1.2978
226,-6.97482e-11,-1.29838
227,-5.11587e-11,-1.30269
228,-1.2362e-11,-1.30168
229,3.65829e-11,-1.31764
230,8.27992e-11,-1.32325
231,1.11194e-10,-1.33389
232,1.51186e-10,-1.33762
233,1.87255e-10,-1.34625
234,2.21107e-10,-1.35545
235,2.66982e-10,-1.3658
236,2.99811e-10,-1.37514
237,3.31533e-10,-1.3829
238,3.56346e-10,-1.39297
239,3.66493e-10,-1.39527
240,3.95144e-10,-1.40935
241,4.07252e-10,-1.41151
242,4.26438e-10,-1.4243
243,4.4281e-10,-1.43049
244,4.58499e-10,-1.43811
245,4.76918e-10,-1.44515
246,4.90562e-10,-1.45176
247,5.0122e-10,-1.46412
248,5.08468e-10,-1.46384
249,5.16909e-10,-1.47893
250,5.46073e-10,-1.48684
251,5.64406e-10,-1.50021
252,5.7549e-10,-1.50164
253,5.80777e-10,-1.51271
254,6.05847e-10,-1.52536
255,6.28955e-10,-1.53629
256,6.64086e-10,-1.55267
257,7.0297e-10,-1.56274
258,7.29744e-10,-1.57769
259,7.38612e-10,-1.58574
260,7.58395e-10,-1.59724
261,7.58566e-10,-1.60471
262,7.63255e-10,-1.61377
263,7.74e-10,-1.62354
264,7.80225e-10,-1.63188
265,7.82356e-10,-1.64123
266,7.75363e-10,-1.6487
267,7.75193e-10,-1.66049
268,7.5848e-10,-1.66408
269,7.3921e-10,-1.67041
270,7.06124e-10,-1.67041
271,6.67838e-10,-1.67702
272,6.37738e-10,-1.67659
273,5.95102e-10,-1.67645
274,5.51358e-10,-1.67601
275,5.15289e-10,-1.67601
276,4.84848e-10,-1.67572
277,4.5253e-10,-1.67645
278,4.10833e-10,-1.67731
279,3.85509e-10,-1.67817
280,3.69052e-10,-1.67501
281,3.2778e-10,-1.67558
282,3.05952e-10,-1.67127
283,2.72781e-10,-1.67199
284,2.44643e-10,-1.67113
285,2.20681e-10,-1.66926
286,1.86062e-10,-1.66983
287,1.61333e-10,-1.66336
288,1.34984e-10,-1.66351
289,1.15458e-10,-1.65962
290,9.66978e-11,-1.65747
291,5.952e-11,-1.65158
292,1.47533e-11,-1.64424
293,-3.24845e-11,-1.6372
294,-7.97248e-11,-1.62843
295,-1.10337e-10,-1.62254
296,-1.53824e-10,-1.61161
297,-1.84095e-10,-1.60601
298,-2.28095e-10,-1.59537
299,-2.71838e-10,-1.58703
300,-3.06032e-10,-1.57625
301,-3.25644e-10,-1.56791
302,-3.47302e-10,-1.56389
303,-3.71774e-10,-1.55742
304,-3.7655e-10,-1.55239
305,-4.06564e-10,-1.53974
306,-4.1296e-10,-1.53499
307,-4.33425e-10,-1.52421
308,-4.51331e-10,-1.52047
309,-4.61564e-10,-1.50926
310,-4.75548e-10,-1.50207
311,-4.77253e-10,-1.49417
312,-4.9968e-10,-1.48799
313,-5.20912e-10,-1.4795
314,-5.40524e-10,-1.46786
315,-5.50159e-10,-1.4624
316,-5.56469e-10,-1.44975
317,-5.76338e-10,-1.44572
318,-5.99531e-10,-1.42818
319,-6.3722e-10,-1.41712
320,-6.74398e-10,-1.39872
321,-7.01258e-10,-1.38923
322,-7.24963e-10,-1.38233
323,-7.19932e-10,-1.37327
324,-7.36986e-10,-1.36292
325,-7.42955e-10,-1.352
326,-7.51141e-10,-1.3438
327,-7.62056e-10,-1.3346
328,-7.63334e-10,-1.32828
329,-7.57195e-10,-1.3152
330,-7.58389e-10,-1.30729
331,-7.4159e-10,-1.30197
332,-7.30506e-10,-1.29924
333,-6.88809e-10,-1.29536
334,-6.65189e-10,-1.29335
335,-6.29631e-10,-1.28947
336,-5.89981e-10,-1.29148
337,-5.48114e-10,-1.29148
338,-5.09827e-10,-1.2922
339,-4.712e-10,-1.29277
340,-4.3658e-10,-1.29162
341,-4.02302e-10,-1.29205
342,-3.72797e-10,-1.29622
343,-3.39969e-10,-1.29464
344,-3.19333e-10,-1.2968
345,-2.79427e-10,-1.29421
346,-2.67575e-10,-1.2978
347,-2.34405e-10,-1.29795
348,-2.07374e-10,-1.30082
349,-1.84181e-10,-1.30068
350,-1.57235e-10,-1.30542
351,-1.29608e-10,-1.3093
352,-1.0198e-10,-1.31117
353,-8.16858e-11,-1.31318
354,-5.28645e-11,-1.31347
355,-1.60289e-11,-1.3221
356,3.7179e-11,-1.33273
357,7.76827e-11,-1.34265
358,1.10257e-10,-1.34668
359,1.51271e-10,-1.3543
360,1.89046e-10,-1.3635
361,2.29549e-10,-1.37414
362,2.71161e-10,-1.38563
363,3.05525e-10,-1.39268
364,3.38525e-10,-1.40073
365,3.5592e-10,-1.40705
366,3.69989e-10,-1.41683
367,3.98896e-10,-1.42128
368,4.04267e-10,-1.43092
369,4.18849e-10,-1.43595
370,4.35135e-10,-1.44615
371,4.5253e-10,-1.45607
372,4.73337e-10,-1.46254
373,4.91414e-10,-1.47088
374,4.91755e-10,-1.47721
375,4.96956e-10,-1.48425
376,5.23561e-10,-1.49431
377,5.55025e-10,-1.50437
378,5.58608e-10,-1.51185
379,5.73274e-10,-1.52076
380,5.85126e-10,-1.53212
381,6.12754e-10,-1.54434
382,6.37397e-10,-1.55469
383,6.80373e-10,-1.56892
384,7.02884e-10,-1.58085
385,7.22752e-10,-1.59479
386,7.36822e-10,-1.60313
387,7.47566e-10,-1.6083
388,7.46969e-10,-1.61866
389,7.62914e-10,-1.62958
390,7.77581e-10,-1.63993
391,7.80736e-10,-1.64956
392,7.71015e-10,-1.65661
393,7.7255e-10,-1.66466
394,7.57287e-10,-1.67184
395,7.42705e-10,-1.67975
396,7.12093e-10,-1.68076
397,6.77474e-10,-1.68521
398,6.51551e-10,-1.68392
399,6.12072e-10,-1.68708
400,5.63893e-10,-1.68737
401,5.33793e-10,-1.68679
402,4.88174e-10,-1.68464
403,4.4929e-10,-1.68464
404,4.22857e-10,-1.68593
405,3.925e-10,-1.68636
406,3.61804e-10,-1.68234
407,3.29571e-10,-1.68406
408,3.03137e-10,-1.68306
409,2.802e-10,-1.68507
410,2.53936e-10,-1.68133
411,2.29293e-10,-1.67846
412,2.07294e-10,-1.67601
413,1.82309e-10,-1.674
414,1.50163e-10,-1.67343
415,1.30892e-10,-1.67156
416,1.03861e-10,-1.66566
417,8.22878e-11,-1.66523
418,2.79701e-11,-1.65919
419,-1.13392e-11,-1.65158
420,-6.42908e-11,-1.64209
421,-9.31978e-11,-1.6349
422,-1.23042e-10,-1.62627
423,-1.74204e-10,-1.62067
424,-2.17094e-10,-1.61032
425,-2.65784e-10,-1.60112
426,-2.87699e-10,-1.59091
427,-3.20868e-10,-1.58071
428,-3.33999e-10,-1.57424
429,-3.49946e-10,-1.57122
430,-3.73224e-10,-1.56216
431,-3.96162e-10,-1.55497
432,-4.07162e-10,-1.54505
433,-4.29503e-10,-1.54046
434,-4.42463e-10,-1.5291
435,-4.5406e-10,-1.52292
436,-4.78532e-10,-1.51285
437,-4.82796e-10,-1.5094
438,-4.74951e-10,-1.50423
439,-5.02834e-10,-1.49503
440,-5.36261e-10,-1.48152
441,-5.51524e-10,-1.47146
442,-5.53399e-10,-1.46599
443,-5.64144e-10,-1.45694
444,-5.98081e-10,-1.4463
445,-6.26476e-10,-1.4302
446,-6.63483e-10,-1.41539
447,-6.83693e-10,-1.40447
448,-7.06118e-10,-1.39512
449,-7.16606e-10,-1.38621
450,-7.39374e-10,-1.37615
451,-7.45428e-10,-1.36652
452,-7.537e-10,-1.35717
453,-7.67257e-10,-1.35085
454,-7.67428e-10,-1.3382
455,-7.74932e-10,-1.33029
456,-7.59583e-10,-1.31893
457,-7.54637e-10,-1.31462
458,-7.37241e-10,-1.30973
459,-7.02451e-10,-1.30528
460,-6.81646e-10,-1.30212
461,-6.50607e-10,-1.29809
462,-6.13856e-10,-1.2991
463,-5.65509e-10,-1.29795
464,-5.31997e-10,-1.29953
465,-4.93028e-10,-1.29938
466,-4.59347e-10,-1.30111
467,-4.23278e-10,-1.30312
468,-3.90364e-10,-1.30197
469,-3.55659e-10,-1.30025
470,-3.34682e-10,-1.30327
471,-3.03217e-10,-1.30082
472,-2.75931e-10,-1.306
473,-2.54358e-10,-1.306
474,-2.12491e-10,-1.30916
475,-1.92622e-10,-1.30887
476,-1.61413e-10,-1.31247
477,-1.43507e-10,-1.31433
478,-1.13236e-10,-1.31577
479,-8.919e-11,-1.32167
480,-7.5376e-11,-1.31778
481,-3.37636e-11,-1.32871
482,9.38177e-12,-1.33173
483,5.43189e-11,-1.34783
484,9.60159e-11,-1.35157
485,1.29272e-10,-1.35947
486,1.65e-10,-1.3635
487,2.02262e-10,-1.37543
488,2.46006e-10,-1.38448
489,2.85999e-10,-1.39455
490,3.25649e-10,-1.40389
491,3.50292e-10,-1.4105
492,3.63679e-10,-1.41913
493,3.88578e-10,-1.4233
494,3.8926e-10,-1.4335
495,4.13221e-10,-1.44227
496,4.24904e-10,-1.44831
497,4.51934e-10,-1.45823
498,4.60291e-10,-1.46197
499,4.76321e-10,-1.47534
500,4.87406e-10,-1.47749
501,4.84337e-10,-1.48784
502,5.10259e-10,-1.49374
503,5.36692e-10,-1.50811
504,5.56561e-10,-1.51343
505,5.56986e-10,-1.52205
506,5.69521e-10,-1.53212
507,5.90754e-10,-1.5393
508,6.28614e-10,-1.55742
509,6.61528e-10,-1.56575
510,6.88388e-10,-1.58559
511,7.17039e-10,-1.59235
512,7.28977e-10,-1.60788
513,7.3759e-10,-1.61175
514,7.4586e-10,-1.6234
515,7.57287e-10,-1.62901
516,7.71441e-10,-1.64065
517,7.72721e-10,-1.64856
518,7.74682e-10,-1.65718
519,7.68116e-10,-1.66796
520,7.63171e-10,-1.67544
521,7.5055e-10,-1.68392
522,7.21474e-10,-1.68449
523,6.9521e-10,-1.68967
524,6.66218e-10,-1.69326
525,6.27931e-10,-1.69369
526,5.92459e-10,-1.69341
527,5.48801e-10,-1.69082
528,5.01902e-10,-1.69384
529,4.72313e-10,-1.68723
530,4.31554e-10,-1.69441
531,3.99237e-10,-1.69039
532,3.73485e-10,-1.69355
533,3.41167e-10,-1.68967
534,3.12943e-10,-1.68952
535,2.94696e-10,-1.68981
536,2.58455e-10,-1.68622
537,2.33471e-10,-1.68823
538,2.15224e-10,-1.68047
539,1.90581e-10,-1.68564
540,1.55023e-10,-1.67932
541,1.38822e-10,-1.68047
542,1.02837e-10,-1.67414
543,9.31168e-11,-1.67386
544,5.7559e-11,-1.66768
545,3.43323e-13,-1.6602
546,-4.65548e-11,-1.65028
547,-8.1259e-11,-1.64151
548,-1.12895e-10,-1.63749
549,-1.58941e-10,-1.62757
550,-1.98847e-10,-1.6211
551,-2.39862e-10,-1.60946
552,-2.78233e-10,-1.60169
553,-3.16604e-10,-1.59192
554,-3.30589e-10,-1.58459
555,-3.50287e-10,-1.57956
556,-3.68108e-10,-1.5705
557,-3.85588e-10,-1.56561
558,-4.0341e-10,-1.55267
559,-4.14494e-10,-1.55167
560,-4.3965e-10,-1.5406
561,-4.48261e-10,-1.53399
562,-4.7623e-10,-1.52191
563,-4.81006e-10,-1.51731
564,-4.77253e-10,-1.51357
565,-4.9499e-10,-1.50294
566,-5.22532e-10,-1.49316
567,-5.49648e-10,-1.47893
568,-5.57407e-10,-1.47749
569,-5.6295e-10,-1.46628
570,-5.8026e-10,-1.46039
571,-6.21786e-10,-1.44371
572,-6.44127e-10,-1.43149
573,-6.82414e-10,-1.41554
574,-7.01172e-10,-1.40317
575,-7.22746e-10,-1.39483
576,-7.26328e-10,-1.38477
577,-7.39033e-10,-1.37802
578,-7.49265e-10,-1.36724
579,-7.62311e-10,-1.35918
580,-7.78427e-10,-1.34754
581,-7.63506e-10,-1.33949
582,-7.65808e-10,-1.33058
583,-7.64017e-10,-1.32282
584,-7.48838e-10,-1.31793
585,-7.29823e-10,-1.30801
586,-6.94607e-10,-1.31117
587,-6.686e-10,-1.3014
588,-6.3219e-10,-1.307
589,-5.99275e-10,-1.30298
590,-5.59624e-10,-1.30513
591,-5.12726e-10,-1.3024
592,-4.69494e-10,-1.30528
593,-4.40161e-10,-1.30715
594,-3.99998e-10,-1.30384
595,-3.68364e-10,-1.30744
596,-3.45511e-10,-1.30355
597,-3.20101e-10,-1.31074
598,-2.91365e-10,-1.30657
599,-2.67148e-10,-1.3129
600,-2.29374e-10,-1.31103
601,-2.11041e-10,-1.31462
602,-1.83157e-10,-1.31275
603,-1.56127e-10,-1.31793
604,-1.36515e-10,-1.31879
605,-1.03089e-10,-1.32138
606,-8.52668e-11,-1.32569
607,-5.32055e-11,-1.32641
608,-1.43242e-11,-1.33618
609,4.09317e-11,-1.34294
610,7.65741e-11,-1.35372
611,1.18101e-10,-1.35789
612,1.54938e-10,-1.36551
613,1.97999e-10,-1.37471
614,2.27759e-10,-1.38578
615,2.78494e-10,-1.39642
616,3.03308e-10,-1.40303
617,3.30168e-10,-1.41424
618,3.56601e-10,-1.42085
619,3.73315e-10,-1.42804
620,3.95997e-10,-1.43207
621,4.09299e-10,-1.44083
622,4.25329e-10,-1.44989
623,4.41531e-10,-1.45981
624,4.55856e-10,-1.46628
625,4.72313e-10,-1.47548
626,4.86895e-10,-1.48094
627,4.97298e-10,-1.49129
628,4.96104e-10,-1.49474
629,5.14437e-10,-1.50682
630,5.52894e-10,-1.51285
631,5.66026e-10,-1.52364
632,5.64576e-10,-1.53399
633,5.78561e-10,-1.54117
634,6.15056e-10,-1.55368
635,6.36544e-10,-1.56461
636,6.79605e-10,-1.58315
637,7.01264e-10,-1.59235
638,7.19256e-10,-1.60802
639,7.30767e-10,-1.60946
640,7.46372e-10,-1.62067
641,7.52e-10,-1.63088
642,7.67604e-10,-1.64094
643,7.66581e-10,-1.65258
644,7.72891e-10,-1.65876
645,7.81504e-10,-1.6694
646,7.71357e-10,-1.67558
647,7.64279e-10,-1.68737
648,7.31876e-10,-1.68838
649,6.9683e-10,-1.6924
650,6.83358e-10,-1.69226
651,6.50443e-10,-1.69571
652,6.05079e-10,-1.70074
653,5.62273e-10,-1.69686
654,5.14352e-10,-1.6993
655,4.83655e-10,-1.69398
656,4.43237e-10,-1.69858
657,4.08958e-10,-1.69427
658,3.86106e-10,-1.69513
659,3.54385e-10,-1.69197
660,3.30338e-10,-1.69355
661,2.98191e-10,-1.69628
662,2.73975e-10,-1.69226
663,2.47029e-10,-1.69211
664,2.2017e-10,-1.68665
665,1.90154e-10,-1.68952
666,1.69433e-10,-1.68493
667,1.50418e-10,-1.6855
668,1.30038e-10,-1.67774
669,9.68683e-11,-1.67688
670,7.60627e-11,-1.67371
671,2.70319e-11,-1.67098
672,-1.57738e-11,-1.6625
673,-7.22206e-11,-1.65043
674,-1.00616e-10,-1.64453
675,-1.35747e-10,-1.63562
676,-1.81793e-10,-1.63246
677,-2.2366e-10,-1.62038
678,-2.68854e-10,-1.60859
679,-3.04667e-10,-1.59724
680,-3.21721e-10,-1.59034
681,-3.49349e-10,-1.58761
682,-3.64442e-10,-1.57711
683,-3.88402e-10,-1.57395
684,-4.0162e-10,-1.56144
685,-4.08868e-10,-1.55828
686,-4.30014e-10,-1.54592
687,-4.45192e-10,-1.54189
688,-4.59858e-10,-1.5291
689,-4.85866e-10,-1.52392
690,-4.84672e-10,-1.51875
691,-4.91749e-10,-1.51242
692,-5.07183e-10,-1.50006
693,-5.39501e-10,-1.48799
694,-5.54678e-10,-1.4818
695,-5.57323e-10,-1.47332
696,-5.76081e-10,-1.46815
697,-6.0243e-10,-1.4509
698,-6.38158e-10,-1.43983
699,-6.71669e-10,-1.42531
700,-6.98018e-10,-1.41395
701,-7.16436e-10,-1.40332
702,-7.288e-10,-1.39455
703,-7.45343e-10,-1.38463
704,-7.44148e-10,-1.37629
705,-7.51141e-10,-1.36824
706,-7.63931e-10,-1.35789
707,-7.6521e-10,-1.34696
708,-7.69986e-10,-1.33676
709,-7.64443e-10,-1.33015
710,-7.5387e-10,-1.32583
711,-7.39204e-10,-1.31548
712,-7.08591e-10,-1.31577
713,-6.86165e-10,-1.30945
714,-6.50778e-10,-1.31045
715,-6.14283e-10,-1.30672
716,-5.69345e-10,-1.30715
717,-5.29097e-10,-1.30585
718,-4.93369e-10,-1.31103
719,-4.54571e-10,-1.31203
720,-4.24898e-10,-1.31189
721,-3.88231e-10,-1.31002
722,-3.56938e-10,-1.30902
723,-3.29055e-10,-1.31002
724,-2.96055e-10,-1.31247
725,-2.74141e-10,-1.31505
726,-2.47365e-10,-1.31333
727,-2.27925e-10,-1.3152
728,-1.99018e-10,-1.31793
729,-1.67297e-10,-1.32095
730,-1.43933e-10,-1.32382
731,-1.17073e-10,-1.32468
732,-9.66084e-11,-1.32727
733,-7.71666e-11,-1.32885
734,-3.63219e-11,-1.33547
735,5.88536e-12,-1.34668
736,5.55122e-11,-1.35272
737,9.38845e-11,-1.36062
738,1.25519e-10,-1.36537
739,1.59031e-10,-1.37615
740,2.15224e-10,-1.38334
741,2.53851e-10,-1.39426
742,2.90432e-10,-1.40332
743,3.25649e-10,-1.41395
744,3.4475e-10,-1.42172
745,3.59757e-10,-1.42531
746,3.87043e-10,-1.43437
747,3.91904e-10,-1.44141
748,4.1271e-10,-1.45133
749,4.26865e-10,-1.45837
750,4.55259e-10,-1.46369
751,4.5705e-10,-1.47534
752,4.78709e-10,-1.47979
753,4.85018e-10,-1.49086
754,4.90135e-10,-1.49532
755,5.09236e-10,-1.50481
756,5.38057e-10,-1.51372
757,5.52894e-10,-1.52335
758,5.52723e-10,-1.53197
759,5.6918e-10,-1.5393
760,5.94164e-10,-1.55152
761,6.33389e-10,-1.56058
762,6.63064e-10,-1.58114
763,6.9052e-10,-1.59048
764,7.16528e-10,-1.60658
765,7.329e-10,-1.61147
766,7.37249e-10,-1.62139
767,7.54728e-10,-1.62886
768,7.54217e-10,-1.64022
769,7.72721e-10,-1.6487
770,7.70162e-10,-1.65833
771,7.66325e-10,-1.66739
772,7.67093e-10,-1.67645
773,7.59077e-10,-1.68665
774,7.55496e-10,-1.68895
775,7.20279e-10,-1.696
776,6.9069e-10,-1.69829
777,6.54792e-10,-1.7016
778,6.20258e-10,-1.70059
779,5.74211e-10,-1.69916
780,5.2953e-10,-1.70174
781,4.99685e-10,-1.69657
782,4.58926e-10,-1.70189
783,4.22601e-10,-1.69887
784,3.92927e-10,-1.70059
785,3.61804e-10,-1.696
786,3.37757e-10,-1.69815
787,3.0561e-10,-1.69916
788,2.80285e-10,-1.69686
789,2.59564e-10,-1.69528
790,2.33728e-10,-1.69096
791,2.08999e-10,-1.69312
792,1.73016e-10,-1.69039
793,1.53147e-10,-1.68895
794,1.29186e-10,-1.68636
795,1.00365e-10,-1.6809
796,7.74276e-11,-1.67946
797,3.53038e-11,-1.67529
798,-1.27792e-12,-1.66667
799,-5.55933e-11,-1.65704
800,-9.51588e-11,-1.65143
801,-1.26538e-10,-1.64266
802,-1.61242e-10,-1.63878
803,-1.99699e-10,-1.62469
804,-2.45831e-10,-1.61894
805,-2.8352e-10,-1.60744
806,-3.16434e-10,-1.60011
807,-3.32892e-10,-1.5912
808,-3.54379e-10,-1.58444
809,-3.72542e-10,-1.57826
810,-3.89085e-10,-1.56806
811,-4.11851e-10,-1.56475
812,-4.15773e-10,-1.55469
813,-4.32913e-10,-1.54894
814,-4.52867e-10,-1.53801
815,-4.65657e-10,-1.53082
816,-4.84842e-10,-1.52306
817,-4.87059e-10,-1.51659
818,-5.01811e-10,-1.51127
819,-5.23214e-10,-1.49517
820,-5.48198e-10,-1.49057
821,-5.50841e-10,-1.48108
822,-5.72671e-10,-1.47735
823,-5.84438e-10,-1.46225
824,-6.16415e-10,-1.45118
825,-6.50778e-10,-1.4358
826,-6.86421e-10,-1.421
827,-7.09018e-10,-1.41122
828,-7.23854e-10,-1.39828
829,-7.3835e-10,-1.39383
830,-7.4466e-10,-1.38204
831,-7.53955e-10,-1.37644
832,-7.61714e-10,-1.36163
833,-7.69815e-10,-1.35689
834,-7.62311e-10,-1.34625
835,-7.72033e-10,-1.33791
836,-7.67171e-10,-1.329
837,-7.48156e-10,-1.3198
838,-7.24111e-10,-1.31965
839,-6.88297e-10,-1.31275
840,-6.5905e-10,-1.3139
841,-6.37136e-10,-1.31031
842,-5.9612e-10,-1.31203
843,-5.45726e-10,-1.30916
844,-5.07183e-10,-1.3129
845,-4.7137e-10,-1.31275
846,-4.39479e-10,-1.31132
847,-4.07332e-10,-1.31361
848,-3.73139e-10,-1.31031
849,-3.49604e-10,-1.31606
850,-3.21124e-10,-1.31347
851,-2.87613e-10,-1.31793
852,-2.59218e-10,-1.31807
