,V1,currIn
2548,1.17686,1.00062e-09
2549,1.2026,1.00025e-09
2550,1.23288,1.00025e-09
2551,1.25859,1.00053e-09
2552,1.27,1.00125e-09
2553,1.27302,1.00147e-09
2554,1.2679,1.00161e-09
2555,1.2517,1.00174e-09
2556,1.23121,1.00213e-09
2557,1.20488,1.00268e-09
2558,1.17389,1.00269e-09
2559,1.15505,1.00218e-09
2560,1.14436,1.00209e-09
2561,1.1383,1.00169e-09
2562,1.14024,1.00137e-09
2563,1.15452,1.00073e-09
2564,1.17411,1.0009e-09
2565,1.19815,1.00052e-09
2566,1.22831,1.00013e-09
2567,1.25574,1.00036e-09
2568,1.26901,1.00091e-09
2569,1.2729,1.00115e-09
2570,1.26955,1.00182e-09
2571,1.25472,1.00207e-09
2572,1.2347,1.00214e-09
2573,1.20967,1.00256e-09
2574,1.17842,1.00273e-09
2575,1.15734,1.00178e-09
2576,1.14585,1.00192e-09
2577,1.1388,1.00174e-09
2578,1.13913,1.00129e-09
2579,1.15196,1.00116e-09
2580,1.17105,1.00107e-09
2581,1.19396,1.0004e-09
2582,1.22364,9.99947e-10
2583,1.25242,1.00061e-09
2584,1.26789,1.00099e-09
2585,1.27326,1.00128e-09
2586,1.2711,1.00154e-09
2587,1.25772,1.00195e-09
2588,1.23804,1.00195e-09
2589,1.21427,1.00254e-09
2590,1.18358,1.00305e-09
2591,1.15991,1.00221e-09
2592,1.14762,1.00219e-09
2593,1.13962,1.00175e-09
2594,1.13837,1.00157e-09
2595,1.14966,1.00126e-09
2596,1.16759,1.00118e-09
2597,1.19031,1.00075e-09
2598,1.21901,1.00042e-09
2599,1.24834,1.00059e-09
2600,1.26662,1.00107e-09
2601,1.27306,1.00106e-09
2602,1.27234,1.00124e-09
2603,1.26044,1.00188e-09
2604,1.24167,1.00218e-09
2605,1.2182,1.00206e-09
2606,1.1888,1.00282e-09
2607,1.16231,1.00227e-09
2608,1.14905,1.00203e-09
2609,1.14077,1.00193e-09
2610,1.13774,1.0016e-09
2611,1.14754,1.00118e-09
2612,1.16472,1.00097e-09
2613,1.18659,1.00082e-09
2614,1.21406,1.0002e-09
2615,1.24394,1.00061e-09
2616,1.26478,1.00066e-09
2617,1.27246,1.0012e-09
2618,1.27307,1.00152e-09
2619,1.26304,1.00173e-09
2620,1.24483,1.00206e-09
2621,1.22241,1.00237e-09
2622,1.19383,1.00313e-09
2623,1.1653,1.00205e-09
2624,1.15066,1.00199e-09
2625,1.14202,1.00204e-09
2626,1.13752,1.00157e-09
2627,1.14489,1.00128e-09
2628,1.16156,1.00085e-09
2629,1.18288,1.00093e-09
2630,1.20961,1.00023e-09
2631,1.23956,1.00029e-09
2632,1.26267,1.00104e-09
2633,1.27151,1.00119e-09
2634,1.27345,1.00149e-09
2635,1.26566,1.00184e-09
2636,1.24801,1.00214e-09
2637,1.22648,1.00209e-09
2638,1.19846,1.00281e-09
2639,1.16858,1.00271e-09
2640,1.15265,1.00208e-09
2641,1.14308,1.00185e-09
2642,1.13804,1.00195e-09
2643,1.14278,1.00157e-09
2644,1.15878,1.00104e-09
2645,1.17871,1.00087e-09
2646,1.20517,1.00042e-09
2647,1.23538,1.00021e-09
2648,1.26025,1.00067e-09
2649,1.27085,1.00107e-09
2650,1.27372,1.00134e-09
2651,1.26784,1.00163e-09
2652,1.2511,1.00186e-09
2653,1.2303,1.00238e-09
2654,1.20352,1.00273e-09
2655,1.17265,1.00227e-09
2656,1.15495,1.00198e-09
2657,1.14436,1.00232e-09
2658,1.13863,1.00159e-09
2659,1.14134,1.00141e-09
2660,1.15607,1.00123e-09
2661,1.1755,1.00075e-09
2662,1.20065,1.00041e-09
2663,1.23091,1.00022e-09
2664,1.25731,1.00053e-09
2665,1.26993,1.00112e-09
2666,1.27375,1.00129e-09
2667,1.27003,1.00152e-09
2668,1.25416,1.00175e-09
2669,1.23361,1.00223e-09
2670,1.20857,1.00283e-09
2671,1.1771,1.00258e-09
2672,1.15698,1.00209e-09
2673,1.14577,1.00185e-09
2674,1.13927,1.00163e-09
2675,1.14025,1.00146e-09
2676,1.15362,1.00152e-09
2677,1.17253,1.00073e-09
2678,1.19596,1.00048e-09
2679,1.22629,1.00038e-09
2680,1.25435,1.00069e-09
2681,1.26889,1.00071e-09
2682,1.27382,1.00123e-09
2683,1.27172,1.00154e-09
2684,1.25708,1.00186e-09
2685,1.23726,1.00217e-09
2686,1.2134,1.00241e-09
2687,1.18204,1.00273e-09
2688,1.15913,1.00225e-09
2689,1.14771,1.00192e-09
2690,1.13971,1.00186e-09
2691,1.13911,1.00154e-09
2692,1.15146,1.00133e-09
2693,1.16937,1.00095e-09
2694,1.19205,1.00087e-09
2695,1.22139,9.99887e-10
2696,1.25051,1.00042e-09
2697,1.26745,1.00106e-09
2698,1.27356,1.00127e-09
2699,1.27279,1.0014e-09
2700,1.25981,1.00173e-09
2701,1.24097,1.00205e-09
2702,1.21731,1.0024e-09
2703,1.18729,1.00254e-09
2704,1.16181,1.00202e-09
2705,1.14916,1.00204e-09
2706,1.14073,1.00203e-09
2707,1.13845,1.00136e-09
2708,1.14902,1.00123e-09
2709,1.16633,1.00092e-09
2710,1.18832,1.00059e-09
2711,1.21665,1.00032e-09
2712,1.24673,1.00058e-09
2713,1.26621,1.00076e-09
2714,1.27292,1.00099e-09
2715,1.27346,1.0015e-09
2716,1.26242,1.00178e-09
2717,1.24432,1.00203e-09
2718,1.22142,1.00235e-09
2719,1.19236,1.00282e-09
2720,1.1646,1.00198e-09
2721,1.15047,1.00204e-09
2722,1.14222,1.00204e-09
2723,1.13827,1.0016e-09
2724,1.14649,1.00118e-09
2725,1.16372,1.00097e-09
2726,1.18476,1.00088e-09
2727,1.21197,1.0004e-09
2728,1.2424,1.00042e-09
2729,1.26422,1.00072e-09
2730,1.27198,1.00125e-09
2731,1.27419,1.00157e-09
2732,1.26526,1.00166e-09
2733,1.24709,1.00208e-09
2734,1.2254,1.00238e-09
2735,1.19729,1.00273e-09
2736,1.1677,1.00227e-09
2737,1.15248,1.00221e-09
2738,1.14322,1.00174e-09
2739,1.13857,1.00169e-09
2740,1.14442,1.00143e-09
2741,1.16071,1.00105e-09
2742,1.18099,1.00092e-09
2743,1.20755,1.00039e-09
2744,1.23794,1.00032e-09
2745,1.26199,1.00065e-09
2746,1.27203,1.00119e-09
2747,1.27424,1.00134e-09
2748,1.26781,1.00175e-09
2749,1.25048,1.00169e-09
2750,1.22956,1.00209e-09
2751,1.20193,1.00285e-09
2752,1.17155,1.00246e-09
2753,1.15438,1.0021e-09
2754,1.14429,1.00187e-09
2755,1.139,1.00181e-09
2756,1.14244,1.00132e-09
2757,1.15823,1.00114e-09
2758,1.17788,1.00093e-09
2759,1.20281,1.00038e-09
2760,1.23324,1.00036e-09
2761,1.25935,1.00087e-09
2762,1.27098,1.00104e-09
2763,1.27421,1.00148e-09
2764,1.26965,1.00149e-09
2765,1.25354,1.00163e-09
2766,1.23292,1.00205e-09
2767,1.20734,1.00259e-09
2768,1.17594,1.00278e-09
2769,1.15646,1.00192e-09
2770,1.14588,1.00202e-09
2771,1.13956,1.00172e-09
2772,1.14108,1.00129e-09
2773,1.15561,1.00094e-09
2774,1.17463,1.00104e-09
2775,1.19831,1.0005e-09
2776,1.22864,1.00014e-09
2777,1.25636,1.00065e-09
2778,1.26964,1.00108e-09
2779,1.27463,1.00128e-09
2780,1.27126,1.0017e-09
2781,1.25627,1.00192e-09
2782,1.23641,1.00209e-09
2783,1.21198,1.00252e-09
2784,1.18056,1.00277e-09
2785,1.15862,1.00184e-09
2786,1.14754,1.00195e-09
2787,1.14022,1.00168e-09
2788,1.14006,1.00142e-09
2789,1.1528,1.00113e-09
2790,1.17134,1.00138e-09
2791,1.19426,1.00069e-09
2792,1.22382,1.00031e-09
2793,1.25297,1.00057e-09
2794,1.26862,1.00086e-09
2795,1.27431,1.00122e-09
2796,1.2725,1.00141e-09
2797,1.25915,1.00197e-09
2798,1.24029,1.00212e-09
2799,1.21632,1.00232e-09
2800,1.18556,1.00274e-09
2801,1.16099,1.00212e-09
2802,1.14905,1.00178e-09
2803,1.14126,1.00198e-09
2804,1.13917,1.00142e-09
2805,1.15031,1.00106e-09
2806,1.16823,1.00083e-09
2807,1.19068,1.00062e-09
2808,1.21908,1.00023e-09
2809,1.24867,1.00063e-09
2810,1.26744,1.00086e-09
2811,1.27365,1.00117e-09
2812,1.27387,1.00153e-09
2813,1.26214,1.00198e-09
2814,1.24334,1.00196e-09
2815,1.22031,1.0022e-09
2816,1.19084,1.00273e-09
2817,1.16376,1.00223e-09
2818,1.15073,1.00208e-09
2819,1.14233,1.00198e-09
2820,1.13891,1.00177e-09
2821,1.14801,1.00096e-09
2822,1.16524,1.00119e-09
2823,1.18694,1.00063e-09
2824,1.21461,1.00028e-09
2825,1.24459,1.00031e-09
2826,1.26534,1.00093e-09
2827,1.27319,1.00109e-09
2828,1.27464,1.00139e-09
2829,1.26484,1.00203e-09
2830,1.24643,1.00193e-09
2831,1.22441,1.00227e-09
2832,1.1959,1.00259e-09
2833,1.16708,1.00206e-09
2834,1.15248,1.0019e-09
2835,1.14331,1.0017e-09
2836,1.1391,1.00172e-09
2837,1.14574,1.00106e-09
2838,1.16257,1.00112e-09
2839,1.18329,1.00075e-09
2840,1.21017,1.00033e-09
2841,1.24006,1.00049e-09
2842,1.26332,1.00078e-09
2843,1.27267,1.00124e-09
2844,1.2749,1.00133e-09
2845,1.26747,1.00168e-09
2846,1.24942,1.00202e-09
2847,1.22833,1.00247e-09
2848,1.2009,1.00275e-09
2849,1.17065,1.00239e-09
2850,1.15433,1.00194e-09
2851,1.14459,1.00196e-09
2852,1.13969,1.00152e-09
2853,1.14377,1.00145e-09
2854,1.15968,1.0011e-09
2855,1.17961,1.00093e-09
2856,1.20553,1.00027e-09
2857,1.23579,1.00024e-09
2858,1.26099,1.0006e-09
2859,1.27175,1.00136e-09
2860,1.2749,1.00128e-09
2861,1.26958,1.00141e-09
2862,1.25274,1.0022e-09
2863,1.2322,1.00221e-09
2864,1.20594,1.00272e-09
2865,1.17448,1.00248e-09
2866,1.15599,1.00193e-09
2867,1.14606,1.00221e-09
2868,1.13986,1.00178e-09
2869,1.14215,1.00152e-09
2870,1.15685,1.00107e-09
2871,1.17658,1.00096e-09
2872,1.20064,1.00054e-09
2873,1.23114,1.00053e-09
2874,1.25831,1.00057e-09
2875,1.2707,1.001e-09
2876,1.27499,1.00123e-09
2877,1.27144,1.00167e-09
2878,1.25563,1.00175e-09
2879,1.23565,1.00198e-09
2880,1.21084,1.00261e-09
2881,1.17914,1.00265e-09
2882,1.15834,1.00207e-09
2883,1.14751,1.00192e-09
2884,1.14055,1.00156e-09
2885,1.14117,1.00141e-09
2886,1.15448,1.0008e-09
2887,1.17303,1.00058e-09
2888,1.19646,1.00046e-09
2889,1.2267,1.00007e-09
2890,1.25478,1.00052e-09
2891,1.26945,1.00112e-09
2892,1.2748,1.00104e-09
2893,1.27285,1.00129e-09
2894,1.25886,1.00185e-09
2895,1.23923,1.00214e-09
2896,1.21491,1.00249e-09
2897,1.18426,1.00278e-09
2898,1.16046,1.00202e-09
2899,1.14879,1.00189e-09
2900,1.1414,1.00178e-09
2901,1.14019,1.00142e-09
2902,1.15191,1.00156e-09
2903,1.16993,1.00092e-09
2904,1.19277,1.0007e-09
2905,1.22139,1.00055e-09
2906,1.25104,1.00049e-09
2907,1.26852,1.00079e-09
2908,1.27448,1.00122e-09
2909,1.27417,1.00154e-09
2910,1.26163,1.00172e-09
2911,1.24249,1.00213e-09
2912,1.21911,1.00233e-09
2913,1.18972,1.00292e-09
2914,1.16329,1.00211e-09
2915,1.15047,1.00215e-09
2916,1.14256,1.00165e-09
2917,1.13947,1.00152e-09
2918,1.1493,1.00099e-09
2919,1.16713,1.001e-09
2920,1.18904,1.00071e-09
2921,1.21666,1.00018e-09
2922,1.24687,1.0005e-09
2923,1.26679,1.0009e-09
2924,1.27383,1.00092e-09
2925,1.27497,1.00164e-09
2926,1.26455,1.00209e-09
2927,1.24574,1.00185e-09
2928,1.22328,1.00231e-09
2929,1.19475,1.00281e-09
2930,1.16661,1.00204e-09
2931,1.15248,1.00215e-09
2932,1.14376,1.00157e-09
2933,1.13952,1.00163e-09
2934,1.14712,1.00118e-09
2935,1.16431,1.00113e-09
2936,1.1852,1.00051e-09
2937,1.21217,1.00022e-09
2938,1.24225,1.00025e-09
2939,1.2652,1.00095e-09
2940,1.27342,1.00104e-09
2941,1.27501,1.00118e-09
2942,1.26725,1.00198e-09
2943,1.24897,1.00205e-09
2944,1.22754,1.00232e-09
2945,1.19952,1.00255e-09
2946,1.1699,1.0023e-09
2947,1.15431,1.00221e-09
2948,1.14463,1.00193e-09
2949,1.14011,1.00179e-09
2950,1.14498,1.00108e-09
2951,1.16148,1.00092e-09
2952,1.18199,1.00102e-09
2953,1.20774,1.00031e-09
2954,1.23791,1.00054e-09
2955,1.26306,1.00058e-09
2956,1.27293,1.00114e-09
2957,1.27516,1.00125e-09
2958,1.26934,1.00197e-09
2959,1.25211,1.00162e-09
2960,1.23102,1.00198e-09
2961,1.20474,1.00252e-09
2962,1.17378,1.0024e-09
2963,1.1559,1.00182e-09
2964,1.14606,1.00185e-09
2965,1.14061,1.00161e-09
2966,1.14337,1.00143e-09
2967,1.1587,1.0011e-09
2968,1.17864,1.00076e-09
2969,1.20311,1.00027e-09
2970,1.23337,9.9993e-10
2971,1.26001,1.00019e-09
2972,1.27171,1.00088e-09
2973,1.27534,1.00118e-09
2974,1.27113,1.00152e-09
2975,1.25535,1.00166e-09
2976,1.23473,1.00204e-09
2977,1.20956,1.00281e-09
2978,1.17821,1.00259e-09
2979,1.15797,1.00175e-09
2980,1.14748,1.00183e-09
2981,1.1411,1.00165e-09
2982,1.14213,1.00154e-09
2983,1.15586,1.00112e-09
2984,1.1753,1.00081e-09
2985,1.19897,1.00035e-09
2986,1.22891,1.00036e-09
2987,1.25673,1.00059e-09
2988,1.27074,1.00099e-09
2989,1.27545,1.0012e-09
2990,1.27266,1.00168e-09
2991,1.25829,1.00175e-09
2992,1.23829,1.00212e-09
2993,1.21388,1.00249e-09
2994,1.18321,1.00258e-09
2995,1.16059,1.00203e-09
2996,1.14874,1.00196e-09
2997,1.14169,1.00176e-09
2998,1.14115,1.00131e-09
2999,1.15347,1.00085e-09
3000,1.17227,1.00099e-09
3001,1.19503,1.00049e-09
3002,1.22385,1.00013e-09
3003,1.25285,1.00029e-09
3004,1.26957,1.00088e-09
3005,1.27516,1.00089e-09
3006,1.27409,1.00123e-09
3007,1.26107,1.00186e-09
3008,1.24219,1.00183e-09
3009,1.218,1.00204e-09
3010,1.18809,1.00261e-09
3011,1.16316,1.00193e-09
3012,1.15035,1.00221e-09
3013,1.14266,1.00157e-09
3014,1.14067,1.00139e-09
3015,1.15093,1.00107e-09
3016,1.16912,1.00109e-09
3017,1.19127,1.00077e-09
3018,1.21941,1.00036e-09
3019,1.24903,1.00015e-09
3020,1.26825,1.00076e-09
3021,1.27478,1.00115e-09
3022,1.2751,1.0014e-09
3023,1.26412,1.00172e-09
3024,1.24492,1.00187e-09
3025,1.22201,1.00243e-09
3026,1.19344,1.00284e-09
3027,1.16587,1.00207e-09
3028,1.15195,1.00199e-09
3029,1.14366,1.00188e-09
3030,1.14027,1.00163e-09
3031,1.1489,1.00109e-09
3032,1.1659,1.0011e-09
3033,1.18733,1.00054e-09
3034,1.21472,1.00011e-09
3035,1.24453,1.0004e-09
3036,1.26639,1.00082e-09
3037,1.27417,1.0011e-09
3038,1.27566,1.00157e-09
3039,1.26641,1.00178e-09
3040,1.24815,1.00188e-09
3041,1.22634,1.0027e-09
3042,1.19811,1.00261e-09
3043,1.16925,1.00239e-09
3044,1.15396,1.0021e-09
3045,1.14473,1.00168e-09
3046,1.14065,1.00164e-09
3047,1.14665,1.00114e-09
3048,1.16296,1.00082e-09
3049,1.18361,1.00072e-09
3050,1.21034,1.00022e-09
3051,1.24019,1.0004e-09
3052,1.26399,1.0007e-09
3053,1.27389,1.00093e-09
3054,1.27575,1.00141e-09
3055,1.26866,1.00175e-09
3056,1.25172,1.00215e-09
3057,1.23019,1.00211e-09
3058,1.20306,1.00271e-09
3059,1.17285,1.00256e-09
3060,1.15582,1.00195e-09
3061,1.14607,1.00198e-09
3062,1.14087,1.00175e-09
3063,1.14479,1.00125e-09
3064,1.16015,1.00106e-09
3065,1.18027,1.00045e-09
3066,1.20573,1.00029e-09
3067,1.23591,1.0002e-09
3068,1.26169,1.0007e-09
3069,1.273,1.00099e-09
3070,1.2757,1.00111e-09
3071,1.27078,1.00169e-09
3072,1.25484,1.00198e-09
3073,1.23381,1.00234e-09
3074,1.20803,1.00238e-09
3075,1.17696,1.00271e-09
3076,1.15823,1.00213e-09
3077,1.14741,1.00199e-09
3078,1.14113,1.00157e-09
3079,1.14327,1.00103e-09
3080,1.15762,1.00118e-09
3081,1.17713,1.00079e-09
3082,1.2009,1.00024e-09
3083,1.23121,9.99904e-10
3084,1.25852,1.00041e-09
3085,1.2718,1.00099e-09
3086,1.27624,1.00134e-09
3087,1.27277,1.00176e-09
3088,1.25768,1.00206e-09
3089,1.23773,1.00204e-09
3090,1.2128,1.00261e-09
3091,1.18165,1.00273e-09
3092,1.16041,1.00205e-09
3093,1.1491,1.00212e-09
3094,1.14185,1.00196e-09
3095,1.14213,1.00133e-09
3096,1.15499,1.00084e-09
3097,1.17375,1.00074e-09
3098,1.19738,1.00039e-09
3099,1.22651,1.00015e-09
3100,1.25481,1.00027e-09
3101,1.27078,1.00099e-09
3102,1.27601,1.00108e-09
3103,1.27412,1.00152e-09
3104,1.26066,1.00186e-09
3105,1.24111,1.00182e-09
3106,1.217,1.00204e-09
3107,1.18681,1.00258e-09
3108,1.16274,1.00181e-09
3109,1.15022,1.00204e-09
3110,1.14284,1.00175e-09
3111,1.14153,1.00145e-09
3112,1.15277,1.00095e-09
3113,1.17073,1.00089e-09
3114,1.19334,1.00044e-09
3115,1.22157,1.00002e-09
3116,1.25104,1.00046e-09
3117,1.26935,1.00087e-09
3118,1.27556,1.00131e-09
3119,1.27523,1.00154e-09
3120,1.26329,1.00182e-09
3121,1.2446,1.00204e-09
3122,1.22126,1.00229e-09
3123,1.19164,1.0028e-09
3124,1.16526,1.00234e-09
3125,1.15204,1.00179e-09
3126,1.14402,1.0017e-09
3127,1.14088,1.00178e-09
3128,1.15015,1.00088e-09
3129,1.16741,1.00099e-09
3130,1.18936,1.00096e-09
3131,1.21731,1.00021e-09
3132,1.24705,1.00033e-09
3133,1.2676,1.00087e-09
3134,1.27497,1.0011e-09
3135,1.2758,1.00135e-09
3136,1.26586,1.00163e-09
3137,1.24792,1.00184e-09
3138,1.22561,1.00211e-09
3139,1.19662,1.00253e-09
3140,1.16825,1.00221e-09
3141,1.15385,1.00198e-09
3142,1.14478,1.00192e-09
3143,1.14107,1.00161e-09
3144,1.14814,1.00146e-09
3145,1.16464,1.00091e-09
3146,1.18585,1.00051e-09
3147,1.21271,1.00045e-09
3148,1.24259,1.00028e-09
3149,1.26569,1.00062e-09
3150,1.2745,1.00127e-09
3151,1.27625,1.0014e-09
3152,1.26853,1.00139e-09
3153,1.25087,1.00195e-09
3154,1.22917,1.00215e-09
3155,1.20166,1.00254e-09
3156,1.17174,1.00227e-09
3157,1.15558,1.00222e-09
3158,1.146,1.00186e-09
3159,1.14134,1.00175e-09
3160,1.14591,1.001e-09
3161,1.16163,1.00096e-09
3162,1.18213,1.0007e-09
3163,1.20801,1.00011e-09
3164,1.23824,1.00007e-09
3165,1.26333,1.00057e-09
3166,1.27368,1.00109e-09
3167,1.2766,1.00123e-09
3168,1.27073,1.00167e-09
3169,1.25419,1.00185e-09
3170,1.23285,1.00215e-09
3171,1.20679,1.00258e-09
3172,1.17572,1.00261e-09
3173,1.1575,1.00205e-09
3174,1.14741,1.00176e-09
3175,1.1417,1.00182e-09
3176,1.14445,1.00114e-09
3177,1.15928,1.00115e-09
3178,1.17891,1.00088e-09
3179,1.20373,1.00046e-09
3180,1.23367,1.00023e-09
3181,1.2604,1.00047e-09
3182,1.27306,1.00082e-09
3183,1.27675,1.00123e-09
3184,1.27233,1.00176e-09
3185,1.25702,1.0019e-09
3186,1.23673,1.00204e-09
3187,1.21123,1.00255e-09
3188,1.18029,1.00273e-09
3189,1.15969,1.00201e-09
3190,1.14874,1.00209e-09
3191,1.14228,1.00149e-09
3192,1.14325,1.00139e-09
3193,1.15668,1.00095e-09
3194,1.17572,1.00093e-09
3195,1.19933,1.00038e-09
3196,1.22894,1.00008e-09
3197,1.25695,1.0003e-09
3198,1.2719,1.00065e-09
3199,1.27628,1.00106e-09
3200,1.27402,1.00163e-09
3201,1.25979,1.00152e-09
3202,1.24055,1.00215e-09
3203,1.21596,1.0024e-09
3204,1.1852,1.00256e-09
3205,1.16238,1.00211e-09
3206,1.15008,1.0018e-09
3207,1.14321,1.00157e-09
3208,1.14255,1.00127e-09
3209,1.15421,1.00117e-09
3210,1.17229,1.00082e-09
3211,1.19539,1.00083e-09
3212,1.22451,9.9999e-10
3213,1.25364,1.00036e-09
3214,1.27054,1.00087e-09
3215,1.27616,1.00102e-09
3216,1.27539,1.00124e-09
3217,1.2627,1.00152e-09
3218,1.24371,1.00178e-09
3219,1.21991,1.00223e-09
3220,1.19018,1.00273e-09
3221,1.16481,1.00213e-09
3222,1.1518,1.00192e-09
3223,1.1439,1.00191e-09
3224,1.14139,1.00142e-09
3225,1.15188,1.0011e-09
3226,1.16934,1.00096e-09
3227,1.19164,1.00066e-09
3228,1.21984,1.00009e-09
3229,1.2495,1.00037e-09
3230,1.26869,1.0009e-09
3231,1.27568,1.00086e-09
3232,1.27636,1.00105e-09
3233,1.26536,1.00182e-09
3234,1.24709,1.00205e-09
3235,1.22453,1.00222e-09
3236,1.19511,1.00248e-09
3237,1.16757,1.00208e-09
3238,1.15395,1.00193e-09
3239,1.14505,1.00188e-09
3240,1.14141,1.00146e-09
3241,1.14954,1.00129e-09
3242,1.16633,1.00086e-09
3243,1.18781,1.0007e-09
3244,1.2152,1.00039e-09
3245,1.24511,1.00036e-09
3246,1.26667,1.00092e-09
3247,1.27558,1.00096e-09
3248,1.27677,1.00094e-09
3249,1.26809,1.00157e-09
3250,1.25035,1.00163e-09
3251,1.22823,1.00211e-09
3252,1.20017,1.00264e-09
3253,1.17118,1.00227e-09
3254,1.15551,1.0019e-09
3255,1.14606,1.0018e-09
3256,1.14163,1.00158e-09
3257,1.14738,1.00123e-09
3258,1.16401,1.00093e-09
3259,1.18414,1.00076e-09
3260,1.21024,1.00021e-09
3261,1.24069,1.0003e-09
3262,1.26467,1.00063e-09
3263,1.27448,1.00115e-09
3264,1.27703,1.00114e-09
3265,1.27063,1.00149e-09
3266,1.25347,1.00208e-09
3267,1.23187,1.00215e-09
3268,1.20537,1.00252e-09
3269,1.17458,1.00245e-09
3270,1.1575,1.00163e-09
3271,1.14764,1.00196e-09
3272,1.14203,1.00167e-09
3273,1.14561,1.0014e-09
3274,1.16136,1.00092e-09
3275,1.18069,1.0007e-09
3276,1.2056,1.00031e-09
3277,1.23618,1.00025e-09
3278,1.26215,1.00075e-09
3279,1.27352,1.00107e-09
3280,1.27753,1.00088e-09
3281,1.27241,1.00154e-09
3282,1.25604,1.00186e-09
3283,1.23598,1.00203e-09
3284,1.21037,1.00244e-09
3285,1.17893,1.00238e-09
3286,1.15951,1.00203e-09
3287,1.14899,1.00181e-09
3288,1.14259,1.00164e-09
3289,1.14432,1.0014e-09
3290,1.15836,1.00067e-09
3291,1.17733,1.00086e-09
3292,1.20159,1.00035e-09
3293,1.2315,9.99998e-10
3294,1.25906,1.00065e-09
3295,1.27279,1.00099e-09
3296,1.27721,1.00113e-09
3297,1.27392,1.00179e-09
3298,1.25945,1.00159e-09
3299,1.23952,1.0022e-09
3300,1.21468,1.00238e-09
3301,1.18347,1.00258e-09
3302,1.16175,1.00176e-09
3303,1.15064,1.0021e-09
3304,1.14331,1.00166e-09
3305,1.14301,1.00113e-09
3306,1.15574,1.00109e-09
3307,1.17428,1.00071e-09
3308,1.19766,1.00039e-09
3309,1.22687,1.00004e-09
3310,1.2556,1.00053e-09
3311,1.27162,1.00087e-09
3312,1.27655,1.00114e-09
3313,1.27559,1.00146e-09
3314,1.26207,1.00189e-09
3315,1.24302,1.00215e-09
3316,1.21919,1.00244e-09
3317,1.1885,1.00261e-09
3318,1.16431,1.00204e-09
3319,1.15214,1.00187e-09
3320,1.1441,1.0018e-09
3321,1.14197,1.00143e-09
3322,1.15347,1.00121e-09
3323,1.17125,1.0009e-09
3324,1.19354,1.00037e-09
3325,1.22221,1.00002e-09
3326,1.25133,1.00024e-09
3327,1.26976,1.00087e-09
3328,1.27662,1.00088e-09
3329,1.27645,1.00138e-09
3330,1.26468,1.00188e-09
3331,1.24611,1.00195e-09
3332,1.22318,1.00251e-09
3333,1.19367,1.00302e-09
3334,1.16682,1.00216e-09
3335,1.15357,1.00215e-09
3336,1.14502,1.00163e-09
3337,1.14244,1.00162e-09
3338,1.15087,1.00092e-09
3339,1.16819,1.00076e-09
3340,1.1899,1.00051e-09
3341,1.21722,1.00019e-09
3342,1.24696,1.00044e-09
3343,1.26836,1.00047e-09
3344,1.27632,1.00077e-09
3345,1.27693,1.00133e-09
3346,1.26737,1.00158e-09
3347,1.24926,1.00173e-09
3348,1.22729,1.00221e-09
3349,1.19882,1.00261e-09
3350,1.16986,1.00214e-09
3351,1.15528,1.00189e-09
3352,1.14611,1.00179e-09
3353,1.14222,1.00126e-09
3354,1.14863,1.00124e-09
3355,1.16539,1.00098e-09
3356,1.18614,1.00054e-09
3357,1.21247,1.00008e-09
3358,1.24301,1.00041e-09
3359,1.26607,1.00058e-09
3360,1.27533,1.00096e-09
3361,1.27763,1.00128e-09
3362,1.26986,1.00159e-09
3363,1.25235,1.00181e-09
3364,1.23134,1.00211e-09
3365,1.2036,1.00255e-09
3366,1.17342,1.00219e-09
3367,1.15734,1.00191e-09
3368,1.14741,1.0016e-09
3369,1.14213,1.00142e-09
3370,1.14689,1.00123e-09
3371,1.16235,1.00118e-09
3372,1.1823,1.00076e-09
3373,1.20823,1.00013e-09
3374,1.23822,1.00047e-09
3375,1.2635,1.00049e-09
3376,1.2744,1.00128e-09
3377,1.27747,1.00107e-09
3378,1.2719,1.00137e-09
3379,1.25556,1.00155e-09
3380,1.23477,1.00196e-09
3381,1.20834,1.00242e-09
3382,1.1778,1.00238e-09
3383,1.15902,1.00188e-09
3384,1.14869,1.00157e-09
3385,1.14282,1.00152e-09
3386,1.14518,1.00111e-09
3387,1.15962,1.00088e-09
3388,1.17921,1.00042e-09
3389,1.20387,1.00034e-09
3390,1.23368,1.00004e-09
3391,1.2607,1.00049e-09
3392,1.27348,1.00104e-09
3393,1.27777,1.0008e-09
3394,1.27404,1.00145e-09
3395,1.2585,1.00184e-09
3396,1.23825,1.00187e-09
3397,1.21319,1.0022e-09
3398,1.18229,1.00224e-09
3399,1.16117,1.00186e-09
3400,1.15004,1.00185e-09
3401,1.14325,1.00152e-09
3402,1.14376,1.00108e-09
3403,1.15751,1.00104e-09
3404,1.17592,1.00098e-09
3405,1.19938,1.00029e-09
3406,1.22913,1.00002e-09
3407,1.25721,1.00036e-09
3408,1.27225,1.00064e-09
3409,1.27753,1.00111e-09
3410,1.27522,1.0014e-09
3411,1.26113,1.00177e-09
3412,1.24203,1.00203e-09
3413,1.21763,1.00194e-09
3414,1.1869,1.00267e-09
3415,1.16368,1.00195e-09
3416,1.15159,1.00199e-09
3417,1.14394,1.00162e-09
3418,1.14301,1.00123e-09
3419,1.15495,1.001e-09
3420,1.17275,1.00079e-09
3421,1.19557,1.00066e-09
3422,1.22456,1.00015e-09
