,V1,Time
113,3.25881,0.115561
114,3.25917,0.116592
115,3.25918,0.117623
116,3.25979,0.118656
117,3.25846,0.119688
118,3.26025,0.12072
119,3.26025,0.121752
120,3.25894,0.122783
121,3.25927,0.123815
122,3.25913,0.124847
123,3.25854,0.125879
124,3.2594,0.126911
125,3.25891,0.127944
126,3.2595,0.128975
127,3.25897,0.130007
128,3.26072,0.131038
129,3.25872,0.13207
130,3.25888,0.133102
131,3.25954,0.134134
132,3.25882,0.135166
133,3.25944,0.136197
134,3.25936,0.137229
135,3.26007,0.138261
136,3.25887,0.139293
137,3.25947,0.140325
138,3.25916,0.141356
139,3.2587,0.142388
140,3.25982,0.14342
141,3.25877,0.144452
142,3.25825,0.145484
143,3.25973,0.146515
144,3.25976,0.147547
145,3.25884,0.148579
146,3.25934,0.14961
147,3.26022,0.150642
148,3.25907,0.151673
149,3.25964,0.152705
150,3.25785,0.153737
151,3.25875,0.154769
152,3.25911,0.155801
153,3.25904,0.156833
154,3.2589,0.157865
155,3.25931,0.158897
156,3.25926,0.159929
157,3.25825,0.160961
158,3.25868,0.161992
159,3.25966,0.163024
160,3.25825,0.164055
161,3.25864,0.165087
162,3.25842,0.166119
163,3.25928,0.16715
164,3.25888,0.168182
165,3.25709,0.169214
166,3.25928,0.170246
167,3.25923,0.171278
168,3.25852,0.172311
169,3.25936,0.173343
170,3.259,0.174375
171,3.25897,0.175406
172,3.25934,0.176438
173,3.25812,0.17747
174,3.25884,0.178502
175,3.25878,0.179534
176,3.2591,0.180566
177,3.25799,0.181597
178,3.25928,0.182629
179,3.2589,0.183661
180,3.25927,0.184693
181,3.25933,0.185725
182,3.25888,0.186757
183,3.25982,0.187789
184,3.25911,0.188821
185,3.25914,0.189852
186,3.25862,0.190884
187,3.26002,0.191916
188,3.25834,0.192949
189,3.25984,0.19398
190,3.25842,0.195012
191,3.25818,0.196043
192,3.25845,0.197075
193,3.26062,0.198107
194,3.26028,0.199139
195,3.26028,0.20017
196,3.25964,0.201201
197,3.259,0.202234
198,3.25892,0.203266
199,3.25933,0.204297
200,3.25907,0.205329
201,3.25878,0.206361
202,3.25888,0.207393
203,3.25865,0.208425
204,3.26023,0.209457
205,3.25881,0.21049
206,3.25901,0.211521
207,3.25913,0.212553
208,3.25926,0.213585
209,3.25783,0.214617
210,3.25974,0.215649
211,3.25897,0.216681
212,3.25821,0.217713
213,3.25936,0.218745
214,3.25864,0.219776
215,3.25868,0.220807
216,3.25878,0.22184
217,3.25947,0.222871
218,3.25966,0.223903
219,3.25983,0.224936
220,3.25884,0.225967
221,3.2588,0.226998
222,3.25927,0.22803
223,3.26025,0.229062
224,3.25727,0.230094
225,3.2577,0.231126
226,3.25977,0.232157
227,3.25943,0.233189
228,3.25934,0.234221
229,3.25982,0.235253
230,3.2591,0.236285
231,3.25944,0.237317
232,3.25989,0.238348
233,3.2587,0.23938
234,3.25882,0.240412
235,3.25836,0.241443
236,3.25887,0.242475
237,3.2596,0.243507
238,3.25897,0.244538
239,3.26077,0.24557
240,3.26048,0.246602
241,3.25931,0.247633
242,3.25926,0.248665
243,3.25894,0.249697
244,3.25974,0.250728
245,3.26,0.25176
246,3.2595,0.252792
247,3.25861,0.253824
248,3.25933,0.254855
249,3.26038,0.255886
250,3.25875,0.256918
251,3.25854,0.25795
252,3.2592,0.258982
253,3.2588,0.260014
254,3.25854,0.261046
255,3.25878,0.262078
256,3.2579,0.26311
257,3.25938,0.264141
258,3.25977,0.265173
259,3.25885,0.266205
260,3.26043,0.267236
261,3.25858,0.268268
262,3.25944,0.2693
263,3.2603,0.270332
264,3.2592,0.271363
265,3.25857,0.272395
266,3.25986,0.273427
267,3.25907,0.274459
268,3.2591,0.27549
269,3.2587,0.276522
270,3.25902,0.277554
271,3.2597,0.278585
272,3.25829,0.279618
273,3.25951,0.280649
274,3.25959,0.281682
275,3.25996,0.282713
276,3.25806,0.283745
277,3.25938,0.284776
278,3.26013,0.285808
279,3.2595,0.28684
280,3.25773,0.287871
281,3.25951,0.288903
282,3.26005,0.289935
283,3.25895,0.290967
284,3.25891,0.291999
285,3.25923,0.293031
286,3.2597,0.294063
287,3.2594,0.295094
288,3.25875,0.296126
289,3.25974,0.297158
290,3.2594,0.29819
291,3.26012,0.299221
292,3.25848,0.300253
293,3.25926,0.301285
294,3.2596,0.302317
295,3.25852,0.303349
296,3.25924,0.304381
297,3.25974,0.305413
298,3.25993,0.306445
299,3.25882,0.307476
300,3.25885,0.308508
301,3.25867,0.30954
302,3.25917,0.310572
303,3.26,0.311604
304,3.25854,0.312635
305,3.25969,0.313667
306,3.2595,0.314699
307,3.25931,0.315731
308,3.25972,0.316763
309,3.25905,0.317795
310,3.26018,0.318826
311,3.26064,0.319858
312,3.2602,0.32089
313,3.25993,0.321922
314,3.25902,0.322954
315,3.25986,0.323986
316,3.2599,0.325018
317,3.2594,0.32605
318,3.26048,0.327082
319,3.26006,0.328113
320,3.25931,0.329145
321,3.25891,0.330176
322,3.25962,0.331208
323,3.25923,0.33224
324,3.25997,0.333272
325,3.25845,0.334304
326,3.25911,0.335336
327,3.25742,0.336367
328,3.25884,0.337399
329,3.25936,0.338431
330,3.25898,0.339463
331,3.25892,0.340495
332,3.2592,0.341526
333,3.25849,0.342558
334,3.25898,0.34359
335,3.25928,0.344622
336,3.25944,0.345654
337,3.25864,0.346686
338,3.2586,0.347718
339,3.25937,0.348749
340,3.25917,0.349781
341,3.2596,0.350813
342,3.25887,0.351844
343,3.25916,0.352876
344,3.25916,0.353907
345,3.25872,0.354939
346,3.25838,0.355971
347,3.25885,0.357003
348,3.26016,0.358034
349,3.25842,0.359066
350,3.25848,0.360099
351,3.25994,0.36113
352,3.25973,0.362162
353,3.25898,0.363194
354,3.25959,0.364225
355,3.25989,0.365257
356,3.25849,0.366289
357,3.25957,0.367321
358,3.25979,0.368352
359,3.25927,0.369384
360,3.259,0.370416
361,3.26032,0.371448
362,3.2593,0.372479
363,3.259,0.373511
364,3.25976,0.374543
365,3.25828,0.375575
366,3.25872,0.376606
367,3.25934,0.377638
368,3.25885,0.37867
369,3.25819,0.379702
370,3.25908,0.380733
371,3.25861,0.381766
372,3.25924,0.382798
373,3.2597,0.38383
374,3.25957,0.384861
375,3.26023,0.385892
376,3.25927,0.386924
377,3.25947,0.387956
378,3.25967,0.388988
379,3.26016,0.39002
380,3.26002,0.391051
381,3.25809,0.392083
382,3.25819,0.393115
383,3.25923,0.394146
384,3.25832,0.395178
385,3.26016,0.39621
386,3.25914,0.397241
387,3.25959,0.398273
388,3.25959,0.399304
389,3.25983,0.400336
390,3.25894,0.401367
391,3.25982,0.402399
392,3.26039,0.403431
393,3.26006,0.404463
394,3.25895,0.405494
395,3.25878,0.406526
396,3.25934,0.407557
397,3.25953,0.408589
398,3.25941,0.409621
399,3.26078,0.410653
400,3.25872,0.411685
401,3.25914,0.412716
402,3.2594,0.413748
403,3.25848,0.41478
404,3.25884,0.415812
405,3.25923,0.416844
406,3.25902,0.417876
407,3.26032,0.418908
408,3.25992,0.419939
409,3.25941,0.420971
410,3.25972,0.422003
411,3.26048,0.423035
412,3.25941,0.424067
413,3.25948,0.425098
414,3.25928,0.42613
415,3.25855,0.427162
416,3.25851,0.428194
417,3.25941,0.429226
418,3.25855,0.430258
419,3.25969,0.43129
420,3.25888,0.432321
421,3.25944,0.433353
422,3.25822,0.434385
423,3.25964,0.435417
424,3.26022,0.436449
425,3.25854,0.43748
426,3.25966,0.438512
427,3.25902,0.439543
428,3.25927,0.440574
429,3.25894,0.441607
430,3.25956,0.442638
431,3.25846,0.44367
432,3.25881,0.444702
433,3.25943,0.445734
434,3.25996,0.446765
435,3.25888,0.447797
436,3.25944,0.448829
437,3.2588,0.449861
438,3.25875,0.450892
439,3.25953,0.451924
440,3.25885,0.452956
441,3.25795,0.453988
442,3.25923,0.45502
443,3.2593,0.456052
444,3.25928,0.457084
445,3.25911,0.458115
446,3.25963,0.459147
447,3.2602,0.460179
448,3.26041,0.461211
449,3.25878,0.462244
450,3.25948,0.463275
451,3.25962,0.464306
452,3.25933,0.465338
453,3.25987,0.46637
454,3.25936,0.467402
455,3.25947,0.468433
456,3.2599,0.469465
457,3.26053,0.470497
458,3.25953,0.471529
459,3.25957,0.472561
460,3.25921,0.473592
461,3.25967,0.474624
462,3.25891,0.475655
463,3.25846,0.476687
464,3.25898,0.477719
465,3.25874,0.478751
466,3.25832,0.479783
467,3.26026,0.480815
468,3.25825,0.481846
469,3.2578,0.482879
470,3.2602,0.483911
471,3.26,0.484943
472,3.25957,0.485975
473,3.26077,0.487006
474,3.26056,0.488038
475,3.25999,0.48907
476,3.26023,0.490102
477,3.25964,0.491133
478,3.25916,0.492165
479,3.26,0.493196
480,3.25907,0.494228
481,3.25946,0.49526
482,3.26007,0.496292
483,3.25941,0.497324
484,3.2586,0.498356
485,3.26006,0.499388
486,3.25892,0.50042
487,3.25908,0.501452
488,3.25947,0.502484
489,3.26022,0.503516
490,3.2598,0.504547
491,3.25897,0.505578
492,3.25857,0.50661
493,3.25914,0.507643
494,3.25996,0.508674
495,3.2602,0.509706
496,3.25948,0.510738
497,3.25904,0.511769
498,3.25905,0.512801
499,3.25898,0.513833
500,3.25911,0.514865
501,3.25993,0.515896
502,3.25937,0.516929
503,3.2594,0.517961
504,3.25894,0.518992
505,3.26043,0.520024
506,3.25793,0.521055
507,3.25878,0.522087
508,3.25944,0.523119
509,3.25908,0.524152
510,3.26082,0.525184
511,3.25881,0.526216
512,3.25867,0.527247
513,3.25984,0.528278
514,3.25809,0.52931
515,3.25944,0.530343
516,3.25885,0.531375
517,3.26046,0.532407
518,3.25982,0.533438
519,3.25892,0.53447
520,3.25901,0.535502
521,3.25759,0.536534
522,3.26002,0.537566
523,3.25947,0.538598
524,3.25996,0.53963
525,3.26026,0.540661
526,3.25937,0.541692
527,3.25836,0.542725
528,3.2593,0.543756
529,3.2588,0.544788
530,3.25918,0.54582
531,3.25966,0.546852
532,3.25997,0.547884
533,3.25956,0.548916
534,3.25982,0.549947
535,3.25895,0.550978
536,3.25846,0.55201
537,3.25941,0.553042
538,3.25782,0.554075
539,3.25878,0.555107
540,3.25789,0.556139
541,3.26066,0.55717
542,3.25872,0.558202
543,3.25983,0.559234
544,3.25802,0.560266
545,3.25951,0.561298
546,3.25884,0.56233
547,3.25947,0.563361
548,3.25907,0.564392
549,3.2593,0.565424
550,3.25987,0.566456
551,3.2586,0.567489
552,3.25894,0.56852
553,3.25963,0.569552
554,3.25864,0.570584
555,3.25926,0.571616
556,3.26039,0.572648
557,3.26007,0.57368
558,3.2602,0.574712
559,3.26098,0.575744
560,3.25913,0.576775
561,3.25835,0.577807
562,3.25964,0.578839
563,3.25994,0.579871
564,3.25897,0.580903
565,3.25921,0.581935
566,3.26045,0.582967
567,3.25776,0.583998
568,3.25901,0.58503
569,3.25957,0.586062
570,3.25765,0.587095
571,3.25954,0.588126
572,3.25904,0.589158
573,3.2591,0.590189
574,3.26042,0.591221
575,3.25933,0.592253
576,3.26019,0.593285
577,3.25987,0.594316
578,3.26018,0.595348
579,3.25841,0.59638
580,3.2598,0.597412
581,3.25898,0.598443
582,3.25805,0.599475
583,3.25825,0.600507
584,3.25824,0.601538
585,3.2591,0.602571
586,3.25979,0.603602
587,3.25966,0.604634
588,3.25982,0.605666
589,3.25916,0.606698
590,3.25923,0.607729
591,3.25956,0.608761
592,3.25901,0.609793
593,3.25826,0.610824
594,3.25892,0.611857
595,3.25969,0.612889
596,3.26018,0.613921
597,3.25982,0.614952
598,3.25908,0.615983
599,3.2599,0.617015
600,3.25898,0.618047
601,3.25916,0.619079
602,3.25972,0.620111
603,3.25966,0.621142
604,3.25994,0.622174
605,3.2598,0.623206
606,3.25931,0.624237
607,3.25901,0.625269
608,3.25976,0.6263
609,3.25851,0.627332
610,3.2587,0.628364
611,3.25987,0.629396
612,3.25802,0.630427
613,3.25772,0.631459
614,3.25937,0.632491
615,3.25898,0.633523
616,3.25816,0.634555
617,3.25972,0.635587
618,3.2594,0.636618
619,3.25894,0.63765
620,3.25914,0.638682
621,3.25882,0.639714
622,3.25916,0.640745
623,3.2612,0.641777
624,3.26023,0.642808
625,3.25931,0.643841
626,3.25923,0.644872
627,3.25927,0.645903
628,3.25927,0.646935
629,3.2591,0.647967
630,3.25933,0.648999
631,3.25941,0.650031
632,3.25999,0.651063
633,3.2596,0.652095
634,3.25996,0.653126
635,3.25992,0.654158
636,3.25946,0.65519
637,3.25877,0.656221
638,3.26016,0.657253
639,3.26092,0.658285
640,3.25979,0.659317
641,3.25957,0.660349
642,3.25993,0.661381
643,3.2593,0.662412
644,3.25826,0.663444
645,3.25966,0.664476
646,3.25874,0.665508
647,3.25913,0.666539
648,3.25947,0.667571
649,3.25921,0.668603
650,3.2596,0.669635
651,3.2589,0.670666
652,3.26065,0.671698
653,3.26045,0.672729
654,3.26061,0.673761
655,3.2591,0.674793
656,3.2594,0.675824
657,3.25937,0.676856
658,3.25882,0.677888
659,3.25928,0.67892
660,3.25972,0.679952
661,3.25897,0.680984
662,3.25875,0.682015
663,3.25855,0.683047
664,3.25913,0.684079
665,3.25986,0.685111
666,3.25977,0.686142
667,3.25916,0.687174
668,3.25818,0.688205
669,3.25865,0.689237
670,3.26046,0.690269
671,3.26018,0.691301
672,3.25804,0.692333
673,3.25867,0.693364
674,3.2587,0.694396
675,3.25911,0.695428
676,3.25913,0.69646
677,3.26013,0.697493
678,3.25861,0.698525
679,3.25966,0.699556
680,3.25867,0.700588
681,3.25931,0.701619
682,3.25948,0.702652
683,3.2598,0.703684
684,3.26105,0.704717
685,3.25923,0.705748
686,3.25848,0.70678
687,3.25902,0.707812
688,3.25957,0.708844
689,3.25966,0.709875
690,3.25986,0.710907
691,3.25969,0.711938
692,3.25872,0.71297
693,3.25913,0.714002
694,3.25842,0.715034
695,3.25857,0.716066
696,3.25924,0.717098
697,3.25894,0.718129
698,3.25885,0.719161
699,3.25979,0.720193
700,3.2587,0.721225
701,3.25812,0.722257
702,3.25901,0.723289
703,3.25911,0.72432
704,3.25963,0.725352
705,3.25815,0.726384
706,3.25901,0.727416
707,3.2587,0.728448
708,3.25857,0.72948
709,3.25881,0.730511
710,3.25905,0.731543
711,3.25967,0.732575
712,3.258,0.733607
713,3.25849,0.734639
714,3.25989,0.735671
715,3.2597,0.736703
716,3.25953,0.737734
717,3.25911,0.738765
718,3.25921,0.739797
719,3.25836,0.740829
720,3.259,0.741861
721,3.26026,0.742892
722,3.25874,0.743924
723,3.25921,0.744956
724,3.25957,0.745987
725,3.25974,0.74702
726,3.26032,0.748051
727,3.25964,0.749083
728,3.25948,0.750114
729,3.26003,0.751145
730,3.2593,0.752177
731,3.26045,0.75321
732,3.26048,0.754241
733,3.25916,0.755273
734,3.2599,0.756304
735,3.25871,0.757336
736,3.25962,0.758368
737,3.26048,0.7594
738,3.25904,0.760432
739,3.25766,0.761464
740,3.2592,0.762495
741,3.25994,0.763527
742,3.25964,0.764559
743,3.25897,0.765591
744,3.25973,0.766622
745,3.25976,0.767654
746,3.25984,0.768686
747,3.2601,0.769717
748,3.25868,0.77075
749,3.2595,0.771781
750,3.25926,0.772813
751,3.26003,0.773845
752,3.25976,0.774876
753,3.25946,0.775908
754,3.25918,0.77694
755,3.25913,0.777971
756,3.25962,0.779003
757,3.25835,0.780036
758,3.25878,0.781068
759,3.25937,0.782099
760,3.2603,0.783131
761,3.25999,0.784163
762,3.25976,0.785194
763,3.25928,0.786226
764,3.2571,0.787258
765,3.25964,0.78829
766,3.26005,0.789321
767,3.25946,0.790353
768,3.25882,0.791385
769,3.25964,0.792416
770,3.26105,0.793448
771,3.25973,0.79448
772,3.2591,0.795512
773,3.25904,0.796544
774,3.25986,0.797576
775,3.26064,0.798607
776,3.25941,0.799639
777,3.25868,0.800671
778,3.25943,0.801703
779,3.25974,0.802735
780,3.25934,0.803766
781,3.25913,0.804798
782,3.2587,0.805829
783,3.2591,0.806862
784,3.26,0.807893
785,3.2599,0.808925
786,3.25874,0.809957
787,3.25946,0.810988
788,3.26033,0.81202
789,3.25854,0.813052
790,3.25984,0.814083
791,3.2596,0.815115
792,3.25931,0.816147
793,3.25789,0.817179
794,3.25882,0.81821
795,3.25785,0.819242
796,3.25938,0.820273
797,3.25834,0.821305
798,3.26061,0.822337
799,3.25904,0.823369
800,3.25811,0.8244
801,3.25956,0.825432
802,3.26003,0.826464
803,3.25953,0.827496
804,3.2589,0.828528
805,3.26094,0.829559
806,3.25994,0.830591
807,3.25905,0.831623
808,3.25835,0.832655
809,3.25904,0.833687
810,3.25943,0.834719
811,3.25861,0.83575
812,3.25901,0.836782
813,3.25911,0.837814
814,3.26045,0.838847
815,3.25959,0.839879
816,3.25924,0.840911
817,3.25877,0.841942
818,3.26009,0.842974
819,3.25969,0.844006
820,3.25815,0.845038
821,3.2594,0.84607
822,3.25936,0.847102
823,3.25819,0.848133
824,3.25931,0.849165
825,3.25963,0.850197
826,3.25924,0.851229
827,3.25967,0.852261
828,3.2586,0.853293
829,3.2571,0.854325
830,3.25821,0.855357
831,3.25905,0.856388
832,3.25816,0.85742
833,3.25858,0.858452
834,3.2588,0.859484
835,3.25789,0.860516
836,3.26006,0.861548
837,3.25946,0.862579
838,3.25851,0.863611
839,3.2588,0.864643
840,3.25864,0.865675
841,3.26069,0.866706
842,3.25852,0.867738
843,3.25941,0.86877
844,3.25964,0.869802
845,3.25917,0.870834
846,3.25822,0.871865
847,3.25907,0.872897
848,3.25904,0.873929
849,3.25937,0.87496
850,3.25967,0.875993
851,3.25908,0.877025
852,3.25947,0.878057
853,3.25928,0.879089
854,3.25884,0.88012
855,3.25828,0.881152
856,3.26012,0.882184
857,3.25937,0.883216
858,3.25826,0.884248
859,3.26007,0.88528
860,3.25839,0.886311
861,3.25897,0.887343
862,3.25972,0.888374
863,3.26111,0.889407
864,3.25811,0.890439
865,3.259,0.891471
866,3.25927,0.892502
867,3.25872,0.893534
868,3.25997,0.894566
869,3.25918,0.895598
870,3.25846,0.89663
871,3.25937,0.897662
872,3.25962,0.898694
873,3.25878,0.899725
874,3.25944,0.900757
875,3.26,0.901789
876,3.25957,0.902821
877,3.25993,0.903853
878,3.25954,0.904884
879,3.25948,0.905916
880,3.26087,0.906947
881,3.2602,0.907979
882,3.26022,0.909011
883,3.26025,0.910042
884,3.25887,0.911074
885,3.25924,0.912106
886,3.26026,0.913138
887,3.25894,0.91417
888,3.25938,0.915201
889,3.25888,0.916233
890,3.25911,0.917266
891,3.25948,0.918297
892,3.25956,0.919329
893,3.25842,0.920361
894,3.25855,0.921392
895,3.25941,0.922424
896,3.25969,0.923456
897,3.26016,0.924488
898,3.25983,0.925519
899,3.26051,0.926551
900,3.25943,0.927583
901,3.25963,0.928615
902,3.25933,0.929647
903,3.25846,0.930678
904,3.2592,0.93171
905,3.25907,0.932742
906,3.25951,0.933774
907,3.2601,0.934806
908,3.25974,0.935837
909,3.25924,0.936869
910,3.2589,0.9379
911,3.25875,0.938932
912,3.2595,0.939964
913,3.25875,0.940996
914,3.25967,0.942027
915,3.25984,0.943059
916,3.25864,0.944091
917,3.25946,0.945122
918,3.25986,0.946154
919,3.25824,0.947186
920,3.25926,0.948218
921,3.25953,0.949249
922,3.25948,0.950281
923,3.25828,0.951312
924,3.25959,0.952344
925,3.26046,0.953377
926,3.2594,0.954408
927,3.26131,0.95544
928,3.25938,0.956471
929,3.25992,0.957503
930,3.25953,0.958535
931,3.25946,0.959567
932,3.25994,0.960598
933,3.25926,0.961629
934,3.25934,0.962662
935,3.25931,0.963694
936,3.25766,0.964725
937,3.25962,0.965757
938,3.25923,0.966789
939,3.25937,0.96782
940,3.25874,0.968853
941,3.26013,0.969884
942,3.25868,0.970915
943,3.26003,0.971947
944,3.25967,0.972979
945,3.26032,0.974012
946,3.26018,0.975043
947,3.25884,0.976075
948,3.25898,0.977106
949,3.26003,0.978138
950,3.25854,0.97917
951,3.25832,0.980202
952,3.26048,0.981233
953,3.25872,0.982265
954,3.25957,0.983297
955,3.26058,0.984329
956,3.25941,0.98536
957,3.25917,0.986392
958,3.25916,0.987424
959,3.25904,0.988456
960,3.25979,0.989488
961,3.2602,0.990519
962,3.25962,0.991551
963,3.25812,0.992583
964,3.25977,0.993614
965,3.25928,0.994646
966,3.25867,0.995678
967,3.26055,0.996711
968,3.25822,0.997742
969,3.25881,0.998774
970,3.26118,0.999805
971,3.25987,1.00084
972,3.25927,1.00187
973,3.25948,1.0029
974,3.2597,1.00393
975,3.25884,1.00496
976,3.25953,1.006
977,3.25984,1.00703
978,3.25992,1.00806
979,3.25921,1.00909
980,3.25874,1.01012
981,3.26025,1.01116
982,3.2593,1.01219
983,3.26072,1.01322
984,3.25977,1.01425
985,3.25868,1.01528
986,3.2594,1.01631
987,3.25972,1.01735
988,3.26102,1.01838
989,3.25933,1.01941
990,3.26049,1.02044
991,3.25969,1.02147
992,3.2603,1.0225
993,3.258,1.02354
994,3.25846,1.02457
995,3.25962,1.0256
996,3.25954,1.02663
997,3.2589,1.02766
998,3.25832,1.0287
999,3.25974,1.02973
1000,3.25835,1.03076
1001,3.26,1.03179
1002,3.25951,1.03282
1003,3.25913,1.03385
1004,3.25972,1.03489
1005,3.25846,1.03592
1006,3.25749,1.03695
1007,3.25938,1.03798
1008,3.25937,1.03901
1009,3.25957,1.04005
1010,3.25885,1.04108
1011,3.25957,1.04211
1012,3.25974,1.04314
1013,3.25974,1.04417
1014,3.2586,1.0452
1015,3.26026,1.04624
1016,3.25796,1.04727
1017,3.25927,1.0483
1018,3.25999,1.04933
1019,3.25943,1.05036
1020,3.26016,1.05139
1021,3.25857,1.05243
1022,3.25964,1.05346
1023,3.26051,1.05449
1024,3.26043,1.05552
1025,3.26032,1.05655
1026,3.2593,1.05758
1027,3.25954,1.05862
1028,3.25924,1.05965
1029,3.26005,1.06068
1030,3.25941,1.06171
1031,3.2593,1.06274
1032,3.25907,1.06378
1033,3.26043,1.06481
1034,3.26085,1.06584
1035,3.25967,1.06687
1036,3.25832,1.0679
1037,3.25966,1.06893
1038,3.2594,1.06997
1039,3.25979,1.071
1040,3.25924,1.07203
1041,3.25895,1.07306
1042,3.25885,1.07409
1043,3.26045,1.07512
1044,3.25954,1.07616
1045,3.26046,1.07719
1046,3.26053,1.07822
1047,3.25913,1.07925
1048,3.25999,1.08028
1049,3.25884,1.08132
1050,3.25901,1.08235
1051,3.26049,1.08338
1052,3.25948,1.08441
1053,3.25858,1.08544
1054,3.26045,1.08647
1055,3.26035,1.0875
1056,3.25967,1.08854
1057,3.25844,1.08957
1058,3.25936,1.0906
1059,3.25824,1.09163
1060,3.25917,1.09267
1061,3.25989,1.0937
1062,3.25984,1.09473
1063,3.26035,1.09576
1064,3.25918,1.09679
1065,3.26068,1.09782
1066,3.25917,1.09885
1067,3.25875,1.09989
1068,3.2593,1.10092
1069,3.25938,1.10195
1070,3.25882,1.10298
1071,3.26009,1.10401
1072,3.25902,1.10505
1073,3.25946,1.10608
1074,3.25941,1.10711
1075,3.26006,1.10814
1076,3.25872,1.10917
1077,3.25923,1.1102
1078,3.26068,1.11124
1079,3.25982,1.11227
1080,3.2593,1.1133
1081,3.25984,1.11433
1082,3.26023,1.11536
1083,3.25917,1.11639
1084,3.25931,1.11743
1085,3.25911,1.11846
1086,3.25967,1.11949
1087,3.2602,1.12052
1088,3.259,1.12155
1089,3.25882,1.12258
1090,3.25862,1.12362
1091,3.26035,1.12465
1092,3.25927,1.12568
1093,3.25892,1.12671
1094,3.26012,1.12774
1095,3.25946,1.12877
1096,3.25962,1.12981
1097,3.25979,1.13084
1098,3.25916,1.13187
1099,3.25875,1.1329
1100,3.25911,1.13393
1101,3.25972,1.13497
1102,3.26042,1.136
1103,3.26029,1.13703
1104,3.25966,1.13806
1105,3.25926,1.13909
1106,3.26069,1.14012
1107,3.2595,1.14115
1108,3.26033,1.14219
1109,3.26077,1.14322
1110,3.26041,1.14425
1111,3.25822,1.14528
1112,3.25982,1.14631
1113,3.25973,1.14735
1114,3.25928,1.14838
1115,3.25953,1.14941
1116,3.25974,1.15044
1117,3.25989,1.15147
1118,3.26055,1.1525
1119,3.2591,1.15354
1120,3.25905,1.15457
1121,3.25918,1.1556
1122,3.25969,1.15663
1123,3.2589,1.15766
1124,3.25855,1.1587
1125,3.25918,1.15973
1126,3.25916,1.16076
1127,3.25874,1.16179
1128,3.25931,1.16282
1129,3.25882,1.16385
1130,3.25763,1.16489
1131,3.25855,1.16592
1132,3.25855,1.16695
1133,3.2575,1.16798
1134,3.25921,1.16901
1135,3.25834,1.17005
1136,3.25946,1.17108
1137,3.25872,1.17211
1138,3.25933,1.17314
1139,3.25927,1.17417
1140,3.25806,1.1752
1141,3.25954,1.17624
1142,3.25907,1.17727
1143,3.25959,1.1783
1144,3.25983,1.17933
1145,3.25924,1.18036
1146,3.25872,1.18139
1147,3.26023,1.18243
1148,3.25904,1.18346
1149,3.26023,1.18449
1150,3.25967,1.18552
1151,3.25828,1.18655
1152,3.25936,1.18758
1153,3.25902,1.18862
