,V1,currIn,v2
1650,3.33084,-5.70721e-09,0.127766
1651,3.3284,-6.69634e-09,0.0675392
1652,3.32811,-7.58136e-09,0.0152206
1653,3.32451,-8.26377e-09,-0.0350904
1654,3.32322,-8.63785e-09,-0.0695896
1655,3.31833,-8.75501e-09,-0.0948906
1656,3.31287,-8.63726e-09,-0.108259
1657,3.30913,-8.29532e-09,-0.109553
1658,3.30568,-7.70014e-09,-0.0981975
1659,3.30395,-6.89826e-09,-0.0734711
1660,3.30021,-5.91799e-09,-0.0366712
1661,3.30065,-4.814e-09,0.00975847
1662,3.29389,-3.58202e-09,0.0571918
1663,3.29274,-2.33785e-09,0.101032
1664,3.27706,-1.78692e-09,0.13711
1665,3.29116,-1.52034e-10,0.211565
1666,3.28123,1.05053e-09,0.254543
1667,3.25938,1.00406e-09,0.250232
1668,3.25392,1.00031e-09,0.243764
1669,3.24816,9.99113e-10,0.239162
1670,3.24558,9.98602e-10,0.238445
1671,3.24227,9.94081e-10,0.232551
1672,3.2391,9.98516e-10,0.223496
1673,3.22933,1.0044e-09,0.206246
1674,3.21912,1.00738e-09,0.189285
1675,3.21624,1.00201e-09,0.173762
1676,3.20733,1.00286e-09,0.164995
1677,3.20071,1.0038e-09,0.148466
1678,3.18892,1.0073e-09,0.127192
1679,3.17958,1.00628e-09,0.108075
1680,3.16779,1.00773e-09,0.0870895
1681,3.16002,1.00704e-09,0.0724268
1682,3.15111,1.00602e-09,0.0547481
1683,3.14852,1.00167e-09,0.0454044
1684,3.13702,1.00321e-09,0.0314617
1685,3.12824,1.0021e-09,0.018239
1686,3.11832,1.00551e-09,-0.000731945
1687,3.11257,1.00235e-09,-0.0171208
1688,3.10553,1.00312e-09,-0.0310636
1689,3.10021,1.00662e-09,-0.0454402
1690,3.09,1.00457e-09,-0.0595284
1691,3.08065,1.00346e-09,-0.0766349
1692,3.07677,9.99709e-10,-0.0866961
1693,3.07202,1.00568e-09,-0.10596
1694,3.06052,1.00628e-09,-0.122204
1695,3.04873,1.00542e-09,-0.143766
1696,3.03982,1.00201e-09,-0.159578
1697,3.03234,1.00406e-09,-0.175536
1698,3.0227,1.01003e-09,-0.196235
1699,3.00991,1.00764e-09,-0.22326
1700,2.99582,1.00969e-09,-0.248704
1701,2.98086,1.01165e-09,-0.277886
1702,2.96548,1.00858e-09,-0.300455
1703,2.95786,1.00346e-09,-0.320437
1704,2.95024,1.00269e-09,-0.336823
1705,2.93974,1.00952e-09,-0.350912
1706,2.93039,1.00875e-09,-0.373337
1707,2.92047,1.00721e-09,-0.396338
1708,2.90969,1.00414e-09,-0.41445
1709,2.89933,1.0067e-09,-0.431268
1710,2.89057,1.00457e-09,-0.4478
1711,2.88596,1.00227e-09,-0.465481
1712,2.88021,1.00142e-09,-0.475113
1713,2.87432,1.0009e-09,-0.480576
1714,2.87115,1.00201e-09,-0.485032
1715,2.869,9.99198e-10,-0.490351
1716,2.87,9.96299e-10,-0.493369
1717,2.869,9.93229e-10,-0.488482
1718,2.87719,9.94679e-10,-0.484746
1719,2.87619,9.94253e-10,-0.477843
1720,2.87806,9.93997e-10,-0.476263
1721,2.87575,9.96896e-10,-0.471232
1722,2.88481,9.9519e-10,-0.471232
1723,2.88381,9.94594e-10,-0.462751
1724,2.88553,9.94338e-10,-0.461457
1725,2.88539,9.93144e-10,-0.456569
1726,2.88869,9.93485e-10,-0.454125
1727,2.89128,9.94081e-10,-0.448663
1728,2.89473,9.93315e-10,-0.44205
1729,2.89689,9.98089e-10,-0.434575
1730,2.89847,9.93059e-10,-0.430119
1731,2.90437,9.91865e-10,-0.422356
1732,2.90566,9.91439e-10,-0.411432
1733,2.91285,9.90586e-10,-0.404532
1734,2.91774,9.90245e-10,-0.392456
1735,2.92062,9.90757e-10,-0.384982
1736,2.93126,9.84532e-10,-0.365143
1737,2.9429,9.86067e-10,-0.339987
1738,2.95743,9.85384e-10,-0.321155
1739,2.9639,9.87601e-10,-0.298729
1740,2.97468,9.84788e-10,-0.282199
1741,2.98431,9.87005e-10,-0.258048
1742,2.99826,9.8385e-10,-0.234761
1743,3.00905,9.824e-10,-0.208454
1744,3.01997,9.84788e-10,-0.187466
1745,3.03119,9.89478e-10,-0.168779
1746,3.04082,9.8726e-10,-0.151384
1747,3.05362,9.86919e-10,-0.130973
1748,3.06124,9.84532e-10,-0.109265
1749,3.06915,9.8726e-10,-0.0907207
1750,3.08094,9.84361e-10,-0.0704527
1751,3.09431,9.85981e-10,-0.0524831
1752,3.10136,9.86834e-10,-0.0277591
1753,3.10955,9.88028e-10,-0.00633955
1754,3.11933,9.87176e-10,0.0107646
1755,3.13141,9.90671e-10,0.0249934
1756,3.13845,9.86919e-10,0.0438237
1757,3.15326,9.83423e-10,0.0727153
1758,3.16477,9.83168e-10,0.0971508
1759,3.17627,9.83593e-10,0.118999
1760,3.18504,9.84447e-10,0.135098
1761,3.19697,9.8726e-10,0.163126
1762,3.21308,9.85726e-10,0.191875
1763,3.23062,9.79415e-10,0.22867
1764,3.24716,9.78051e-10,0.261586
1765,3.26096,9.81632e-10,0.28789
1766,3.2739,9.85897e-10,0.313189
1767,3.28598,9.81632e-10,0.335755
1768,3.29777,9.85213e-10,0.360765
1769,3.31028,9.85897e-10,0.384769
1770,3.32164,9.46672e-10,0.40432
1771,3.32106,3.69393e-10,0.391383
1772,3.31991,-6.02857e-10,0.362346
1773,3.3225,-1.68238e-09,0.318508
1774,3.33832,-2.38747e-09,0.302265
1775,3.33501,-3.30404e-09,0.252819
1776,3.33041,-4.6519e-09,0.18785
1777,3.33156,-5.67301e-09,0.127766
1778,3.32408,-6.63264e-09,0.0719953
1779,3.32624,-7.44134e-09,0.018239
1780,3.3238,-8.03533e-09,-0.0256014
1781,3.32092,-8.36243e-09,-0.0589514
1782,3.31689,-8.42707e-09,-0.0816655
1783,3.31258,-8.26087e-09,-0.0901461
1784,3.31057,-7.81099e-09,-0.0859785
1785,3.30654,-7.1585e-09,-0.0685835
1786,3.30424,-6.32789e-09,-0.0412703
1787,3.30295,-5.35342e-09,-0.00519037
1788,3.29662,-4.26478e-09,0.0396562
1789,3.29446,-3.04047e-09,0.0893879
1790,3.28282,-2.07769e-09,0.116987
1791,3.28857,-1.23368e-09,0.168014
1792,3.29173,2.70394e-10,0.242326
1793,3.27778,1.07688e-09,0.262306
1794,3.25823,1.00602e-09,0.256124
1795,3.25377,1.00022e-09,0.251238
1796,3.24831,9.9664e-10,0.246351
1797,3.24471,9.98857e-10,0.243044
1798,3.24514,9.95873e-10,0.239451
1799,3.24227,9.99709e-10,0.222778
1800,3.22861,1.0061e-09,0.208547
1801,3.21711,1.00568e-09,0.190294
1802,3.20977,1.00517e-09,0.179369
1803,3.20647,1.00201e-09,0.164275
1804,3.19611,1.00457e-09,0.147603
1805,3.19051,1.00542e-09,0.131936
1806,3.17742,1.00602e-09,0.104911
1807,3.16649,1.00423e-09,0.0919747
1808,3.15643,1.00295e-09,0.07056
1809,3.15154,1.00346e-09,0.0599217
1810,3.14564,1.00389e-09,0.0439668
1811,3.1386,1.00278e-09,0.0337625
1812,3.12911,1.0044e-09,0.0155067
1813,3.12063,1.00542e-09,0.00113487
1814,3.11401,1.00517e-09,-0.0141025
1815,3.10696,1.00227e-09,-0.0299144
1816,3.09834,1.00321e-09,-0.043714
1817,3.08698,1.01054e-09,-0.0624037
1818,3.08209,1.00414e-09,-0.0737596
1819,3.07778,1.00346e-09,-0.0879908
1820,3.07015,1.00645e-09,-0.104523
1821,3.05491,1.00747e-09,-0.124502
1822,3.04686,1.00372e-09,-0.14046
1823,3.03881,1.00124e-09,-0.158572
1824,3.03176,1.00628e-09,-0.17539
1825,3.01796,1.01045e-09,-0.200117
1826,3.00444,1.01079e-09,-0.224986
1827,2.99165,1.00926e-09,-0.254743
1828,2.97784,1.00883e-09,-0.280905
1829,2.96591,1.00576e-09,-0.299592
1830,2.95441,1.00679e-09,-0.318856
1831,2.94477,1.0015e-09,-0.336537
1832,2.93816,1.00457e-09,-0.357668
1833,2.92665,1.00969e-09,-0.376067
1834,2.9222,1.00525e-09,-0.394468
1835,2.90854,1.00406e-09,-0.416894
1836,2.90049,1.00474e-09,-0.430694
1837,2.88956,1.00304e-09,-0.449669
1838,2.88798,1.00201e-09,-0.4616
1839,2.87949,1.00227e-09,-0.472238
1840,2.8782,9.99368e-10,-0.472956
1841,2.87475,9.99113e-10,-0.479712
1842,2.8736,9.97578e-10,-0.483308
1843,2.87417,9.97834e-10,-0.48187
1844,2.87647,9.92206e-10,-0.4777
1845,2.8782,9.94338e-10,-0.471089
1846,2.87849,9.94167e-10,-0.471375
1847,2.88107,9.92804e-10,-0.465913
1848,2.88223,9.95787e-10,-0.466344
1849,2.8864,9.97407e-10,-0.458293
1850,2.88783,9.94081e-10,-0.45542
1851,2.88812,9.94253e-10,-0.449095
1852,2.88884,9.94594e-10,-0.445931
1853,2.89013,9.95873e-10,-0.439031
1854,2.89703,9.9212e-10,-0.436013
1855,2.89632,9.92377e-10,-0.429544
1856,2.90178,9.93315e-10,-0.423362
1857,2.90307,9.93656e-10,-0.418906
1858,2.90839,9.91609e-10,-0.40755
1859,2.91127,9.934e-10,-0.400076
1860,2.91544,9.88966e-10,-0.389869
1861,2.92033,9.93656e-10,-0.383399
1862,2.92579,9.8564e-10,-0.366292
1863,2.94319,9.81889e-10,-0.341136
1864,2.95311,9.84447e-10,-0.321875
1865,2.96203,9.89221e-10,-0.299017
1866,2.97051,9.89733e-10,-0.285504
1867,2.98431,9.84617e-10,-0.261929
1868,2.99481,9.85129e-10,-0.240655
1869,3.00703,9.84277e-10,-0.212767
1870,3.01839,9.81548e-10,-0.189192
1871,3.03033,9.85811e-10,-0.17036
1872,3.04039,9.87858e-10,-0.148797
1873,3.04787,9.9178e-10,-0.134709
1874,3.0611,9.87346e-10,-0.110271
1875,3.06771,9.85043e-10,-0.0941706
1876,3.07965,9.84447e-10,-0.0708842
1877,3.08784,9.85556e-10,-0.0556469
1878,3.10193,9.86834e-10,-0.031209
1879,3.1097,9.85299e-10,-0.013814
1880,3.12091,9.86919e-10,0.0100446
1881,3.13011,9.87942e-10,0.0287318
1882,3.13615,9.91098e-10,0.0448298
1883,3.14751,9.80865e-10,0.0685453
1884,3.1606,9.82144e-10,0.0944185
1885,3.17325,9.84873e-10,0.116987
1886,3.18475,9.88283e-10,0.134523
1887,3.1941,9.83764e-10,0.159533
1888,3.20474,9.80865e-10,0.18713
1889,3.21998,9.82571e-10,0.217316
1890,3.23925,9.82314e-10,0.25167
1891,3.25708,9.78136e-10,0.283003
1892,3.27174,9.83082e-10,0.31132
1893,3.2844,9.83764e-10,0.335324
1894,3.29489,9.8564e-10,0.35861
1895,3.30668,9.81632e-10,0.381896
1896,3.31847,9.75749e-10,0.402451
1897,3.32293,6.92823e-10,0.401013
1898,3.32178,-3.11319e-10,0.371833
1899,3.32279,-1.35843e-09,0.335038
1900,3.334,-2.31875e-09,0.312469
1901,3.33932,-2.86899e-09,0.270786
1902,3.33242,-4.32498e-09,0.207398
1903,3.33012,-5.48934e-09,0.140991
1904,3.32768,-6.46594e-09,0.086658
1905,3.32509,-7.35266e-09,0.0285864
1906,3.32351,-8.0454e-09,-0.0142455
1907,3.3248,-8.46791e-09,-0.0543523
1908,3.31833,-8.60391e-09,-0.0782156
1909,3.31617,-8.53851e-09,-0.0947475
1910,3.30985,-8.2144e-09,-0.0976205
1911,3.30927,-7.68163e-09,-0.0866961
1912,3.30482,-6.93475e-09,-0.0635529
1913,3.30194,-6.01196e-09,-0.0270391
1914,3.29978,-4.92639e-09,0.0111961
1915,3.29863,-3.73619e-09,0.0636601
1916,3.29274,-2.45134e-09,0.105488
1917,3.27232,-1.92957e-09,0.143864
1918,3.2867,-3.85332e-10,0.212429
1919,3.28699,9.51618e-10,0.261731
1920,3.26168,1.00286e-09,0.25713
1921,3.25435,1.00244e-09,0.252531
1922,3.24931,9.99368e-10,0.248363
1923,3.24672,9.98431e-10,0.243907
1924,3.24198,9.96128e-10,0.242183
1925,3.24141,9.99198e-10,0.230107
1926,3.2322,1.00397e-09,0.215447
1927,3.22228,1.00542e-09,0.19676
1928,3.21452,1.00346e-09,0.184975
1929,3.20963,1.00389e-09,0.17175
1930,3.201,1.00312e-09,0.153928
1931,3.19281,1.00483e-09,0.137541
1932,3.18001,1.00457e-09,0.11641
1933,3.16865,1.00704e-09,0.0964308
1934,3.15758,1.00755e-09,0.0781775
1935,3.1524,1.00031e-09,0.0646663
1936,3.14622,1.00073e-09,0.0531673
1937,3.13845,1.00457e-09,0.0380731
1938,3.13169,1.00602e-09,0.0228381
1939,3.12379,1.00448e-09,0.00357628
1940,3.11617,1.00286e-09,-0.00892639
1941,3.10754,1.00269e-09,-0.0244522
1942,3.09978,1.00474e-09,-0.0369596
1943,3.09287,1.00193e-09,-0.0536346
1944,3.08424,1.00363e-09,-0.0698781
1945,3.07806,9.98772e-10,-0.081234
1946,3.06915,1.0038e-09,-0.0918722
1947,3.05894,1.00849e-09,-0.115733
1948,3.04844,1.00269e-09,-0.136147
1949,3.04068,1.00304e-09,-0.154691
1950,3.03392,1.00304e-09,-0.168347
1951,3.025,1.00431e-09,-0.187609
1952,3.00818,1.00866e-09,-0.214491
1953,2.9961,1.01241e-09,-0.242953
1954,2.98172,1.01403e-09,-0.270555
1955,2.97037,1.00585e-09,-0.292835
1956,2.9603,1.00406e-09,-0.311668
1957,2.94923,1.00508e-09,-0.327337
1958,2.94362,1.00491e-09,-0.345881
1959,2.93313,1.00585e-09,-0.368593
1960,2.92292,1.00525e-09,-0.387568
1961,2.9107,1.0073e-09,-0.408268
1962,2.9002,1.00909e-09,-0.422931
1963,2.89358,1.00278e-09,-0.443344
1964,2.88524,1.00048e-09,-0.45542
1965,2.8805,1.00073e-09,-0.4685
1966,2.87518,9.98602e-10,-0.472238
1967,2.8759,9.96299e-10,-0.478132
1968,2.87245,9.97407e-10,-0.484025
1969,2.87,1.00073e-09,-0.484169
1970,2.87374,9.95446e-10,-0.480576
1971,2.87389,9.93656e-10,-0.47425
1972,2.87834,9.90586e-10,-0.472095
1973,2.87863,9.98089e-10,-0.469077
1974,2.88107,9.93059e-10,-0.466919
1975,2.87978,9.94338e-10,-0.459876
1976,2.88151,9.95617e-10,-0.457144
1977,2.88438,9.96128e-10,-0.4547
1978,2.88682,9.96555e-10,-0.45125
1979,2.89402,9.93315e-10,-0.446794
1980,2.89286,9.92974e-10,-0.439463
1981,2.89272,9.93911e-10,-0.43328
1982,2.89473,9.91098e-10,-0.425663
1983,2.90207,9.93315e-10,-0.422213
1984,2.90422,9.95361e-10,-0.413156
1985,2.90739,9.95361e-10,-0.407119
1986,2.91256,9.91268e-10,-0.392168
1987,2.91702,9.934e-10,-0.386419
1988,2.9209,9.89733e-10,-0.377936
1989,2.93183,9.86408e-10,-0.357237
1990,2.94678,9.81973e-10,-0.33323
1991,2.95541,9.81548e-10,-0.309942
1992,2.96591,9.84532e-10,-0.294561
1993,2.97209,9.89392e-10,-0.273573
1994,2.9882,9.86663e-10,-0.250573
1995,2.99826,9.85299e-10,-0.225561
1996,3.0112,9.83082e-10,-0.202703
1997,3.02227,9.8547e-10,-0.182722
1998,3.0332,9.85043e-10,-0.159867
1999,3.04312,9.87858e-10,-0.141034
2000,3.04945,9.87176e-10,-0.11976
2001,3.06067,9.89648e-10,-0.103228
2002,3.07131,9.83934e-10,-0.0802279
2003,3.08209,9.85726e-10,-0.063839
2004,3.08813,9.83593e-10,-0.0395465
2005,3.09733,9.86322e-10,-0.0211453
2006,3.11142,9.8547e-10,0.000274181
2007,3.1212,9.84873e-10,0.0190997
2008,3.13515,9.87431e-10,0.0326109
2009,3.13946,9.88283e-10,0.0553226
2010,3.15326,9.83934e-10,0.0797582
2011,3.16592,9.84361e-10,0.106494
2012,3.18015,9.85556e-10,0.123599
2013,3.18619,9.85726e-10,0.146596
2014,3.19885,9.81803e-10,0.170026
2015,3.21294,9.78392e-10,0.205097
2016,3.2312,9.80694e-10,0.237582
2017,3.24615,9.83509e-10,0.265899
2018,3.26326,9.85129e-10,0.298383
2019,3.27606,9.81973e-10,0.322101
2020,3.28612,9.81803e-10,0.346248
2021,3.29691,9.85213e-10,0.367234
2022,3.30884,9.84702e-10,0.393682
2023,3.32365,9.47013e-10,0.411792
2024,3.32135,3.56176e-10,0.397995
2025,3.32049,-6.07035e-10,0.362346
2026,3.32552,-1.67572e-09,0.323107
2027,3.34048,-2.3931e-09,0.307007
2028,3.33602,-3.33141e-09,0.256701
2029,3.33041,-4.63724e-09,0.193312
2030,3.33084,-5.69194e-09,0.130353
2031,3.32998,-6.62821e-09,0.0755906
2032,3.32494,-7.45371e-09,0.0214005
2033,3.32063,-8.04233e-09,-0.0192761
2034,3.31905,-8.3678e-09,-0.0517654
2035,3.31804,-8.42297e-09,-0.0739026
2036,3.31244,-8.24663e-09,-0.0836778
2037,3.31201,-7.83828e-09,-0.0809455
2038,3.30812,-7.22578e-09,-0.0634098
2039,3.30338,-6.43831e-09,-0.0372458
2040,3.30122,-5.46598e-09,-1.43051e-05
2041,3.29993,-4.36616e-09,0.0403738
2042,3.29518,-3.17153e-09,0.0942755
2043,3.28857,-2.12288e-09,0.120723
2044,3.28152,-1.42477e-09,0.175488
2045,3.29187,1.37542e-10,0.244195
2046,3.27821,1.07654e-09,0.26475
2047,3.26168,1.00372e-09,0.263743
2048,3.25176,9.99709e-10,0.25598
2049,3.24859,9.99625e-10,0.252962
2050,3.24097,1.0021e-09,0.248363
2051,3.24327,9.98005e-10,0.243618
2052,3.23954,1.00218e-09,0.232408
2053,3.23005,1.00355e-09,0.213146
2054,3.22027,1.00346e-09,0.195324
2055,3.21294,1.00261e-09,0.18023
2056,3.20776,1.00244e-09,0.169737
2057,3.19813,1.00431e-09,0.152202
2058,3.18907,1.009e-09,0.135241
2059,3.17526,1.00875e-09,0.112963
2060,3.16951,1.00304e-09,0.094707
2061,3.15671,1.00525e-09,0.0771713
2062,3.14967,1.00184e-09,0.0649524
2063,3.14406,1.00431e-09,0.0518727
2064,3.13745,1.00167e-09,0.03793
2065,3.13011,1.00176e-09,0.018239
2066,3.11918,1.00602e-09,0.00443935
2067,3.11502,1.00431e-09,-0.00907183
2068,3.10395,1.00372e-09,-0.0241637
2069,3.09848,1.00406e-09,-0.0415587
2070,3.08841,1.00517e-09,-0.0589514
2071,3.08324,1.0021e-09,-0.0703096
2072,3.07677,1.00133e-09,-0.0808024
2073,3.06642,1.00815e-09,-0.0994897
2074,3.05678,1.00917e-09,-0.120621
2075,3.04873,1.00619e-09,-0.13859
2076,3.04168,1.00116e-09,-0.15311
2077,3.03148,1.00466e-09,-0.170791
2078,3.0194,1.01011e-09,-0.197241
2079,3.00545,1.00798e-09,-0.221968
2080,2.98906,1.00943e-09,-0.250716
2081,2.97641,1.00781e-09,-0.272424
2082,2.96404,1.00994e-09,-0.296574
2083,2.95714,1.0061e-09,-0.313249
2084,2.94693,1.00414e-09,-0.333805
2085,2.93859,1.00534e-09,-0.350623
2086,2.92694,1.00542e-09,-0.370462
2087,2.91803,1.00696e-09,-0.390012
2088,2.90767,1.0044e-09,-0.408125
2089,2.9002,1.00576e-09,-0.427532
2090,2.88956,1.00883e-09,-0.443919
2091,2.88237,1.00133e-09,-0.457432
2092,2.87619,9.99454e-10,-0.463037
2093,2.87575,9.97919e-10,-0.468645
2094,2.8736,9.9664e-10,-0.474107
2095,2.87619,9.96555e-10,-0.476263
2096,2.87403,9.9519e-10,-0.477414
2097,2.87317,9.97067e-10,-0.469506
2098,2.87604,9.96214e-10,-0.471375
2099,2.88223,9.96469e-10,-0.463758
2100,2.88151,9.9178e-10,-0.461457
2101,2.88122,9.92804e-10,-0.456712
2102,2.88309,9.93485e-10,-0.453119
2103,2.88539,9.93741e-10,-0.449526
2104,2.88726,9.95446e-10,-0.444493
2105,2.88682,9.97664e-10,-0.440326
2106,2.89387,9.91865e-10,-0.434
2107,2.89272,9.91695e-10,-0.432849
2108,2.89847,9.94424e-10,-0.424082
2109,2.89819,9.94508e-10,-0.420487
2110,2.90696,9.91865e-10,-0.408413
2111,2.90767,9.91354e-10,-0.404963
2112,2.91041,9.92461e-10,-0.39418
2113,2.9153,9.95106e-10,-0.384836
2114,2.91975,9.92718e-10,-0.377362
2115,2.92737,9.86408e-10,-0.359969
2116,2.9383,9.84191e-10,-0.339413
2117,2.95196,9.85981e-10,-0.311525
2118,2.96332,9.8709e-10,-0.296142
2119,2.96965,9.85299e-10,-0.27688
2120,2.97842,9.85726e-10,-0.259199
2121,2.98848,9.86663e-10,-0.231743
2122,3.0056,9.83679e-10,-0.206585
2123,3.01782,9.8223e-10,-0.184448
2124,3.0322,9.85981e-10,-0.160728
2125,3.03838,9.89733e-10,-0.14621
2126,3.04758,9.86749e-10,-0.122204
2127,3.05635,9.87601e-10,-0.108979
2128,3.06972,9.87601e-10,-0.0858331
2129,3.0772,9.87942e-10,-0.0674343
2130,3.08885,9.84277e-10,-0.0460148
2131,3.09819,9.86408e-10,-0.0258899
2132,3.10941,9.85726e-10,-0.00547647
2133,3.1176,9.87176e-10,0.0163698
2134,3.13083,9.87005e-10,0.0340486
2135,3.13759,9.85556e-10,0.0514412
2136,3.14564,9.83509e-10,0.0709891
2137,3.15945,9.83423e-10,0.100169
2138,3.17095,9.86067e-10,0.120006
2139,3.18748,9.8564e-10,0.141997
2140,3.19396,9.86919e-10,0.161688
2141,3.20848,9.79928e-10,0.193598
2142,3.22156,9.80951e-10,0.221052
2143,3.24097,9.78136e-10,0.259287
2144,3.2555,9.7737e-10,0.28976
2145,3.27088,9.82997e-10,0.31477
2146,3.28037,9.88199e-10,0.342367
2147,3.29576,9.85981e-10,0.360622
2148,3.30554,9.8385e-10,0.38635
2149,3.31459,9.78904e-10,0.408773
2150,3.32063,7.56348e-10,0.410643
2151,3.32193,-2.03537e-10,0.380602
2152,3.3225,-1.2521e-09,0.341792
2153,3.3317,-2.27381e-09,0.317931
2154,3.34278,-2.73742e-09,0.280273
2155,3.33098,-4.21208e-09,0.215304
2156,3.32969,-5.39947e-09,0.149183
2157,3.32983,-6.41674e-09,0.0878072
2158,3.32696,-7.31062e-09,0.0373554
2159,3.32624,-7.99713e-09,-0.0110841
2160,3.32006,-8.45947e-09,-0.048027
2161,3.31934,-8.60878e-09,-0.0744772
2162,3.31459,-8.54286e-09,-0.0915837
2163,3.31287,-8.24007e-09,-0.0902891
2164,3.30841,-7.70227e-09,-0.0790787
2165,3.30554,-6.96511e-09,-0.0532031
2166,3.29878,-6.0355e-09,-0.0238776
2167,3.29906,-4.95299e-09,0.021832
2168,3.29734,-3.78403e-09,0.0672531
2169,3.29547,-2.50617e-09,0.119143
2170,3.27563,-1.96939e-09,0.148034
2171,3.29,-4.59858e-10,0.217602
2172,3.29029,9.04975e-10,0.265756
2173,3.2634,1.00534e-09,0.263886
2174,3.2542,1.00167e-09,0.258999
2175,3.25018,9.98346e-10,0.2544
2176,3.24802,9.99113e-10,0.25167
2177,3.24284,9.97067e-10,0.243332
2178,3.23925,1.00295e-09,0.240169
2179,3.23048,1.00457e-09,0.220046
2180,3.22185,1.00491e-09,0.207109
2181,3.21394,1.00124e-09,0.190437
2182,3.20503,1.00321e-09,0.1752
2183,3.20258,1.00201e-09,0.160682
2184,3.18935,1.00525e-09,0.142429
2185,3.17972,1.00474e-09,0.123599
2186,3.16736,1.01071e-09,0.100887
2187,3.16247,1.00781e-09,0.0847888
2188,3.1537,1.00372e-09,0.0696969
2189,3.14665,1.00133e-09,0.058341
2190,3.14147,1.00628e-09,0.0436807
2191,3.13328,1.00107e-09,0.0264311
2192,3.12522,1.00338e-09,0.0129199
2193,3.11502,1.00551e-09,-0.00116348
2194,3.10682,1.01011e-09,-0.0152516
2195,3.09992,1.0015e-09,-0.0326467
2196,3.09273,1.00312e-09,-0.0500393
2197,3.0841,1.00414e-09,-0.0655651
2198,3.07835,1.00304e-09,-0.0711703
2199,3.07361,1.00269e-09,-0.0887084
2200,3.0588,1.00917e-09,-0.110416
2201,3.04873,1.00824e-09,-0.131404
2202,3.03867,1.00755e-09,-0.147359
2203,3.03507,1.00406e-09,-0.161448
2204,3.02285,1.00448e-09,-0.182147
2205,3.01322,1.00909e-09,-0.208743
2206,2.99625,1.00969e-09,-0.23778
2207,2.98029,1.01224e-09,-0.263798
2208,2.96979,1.00721e-09,-0.287087
2209,2.9603,1.00423e-09,-0.303473
2210,2.95009,1.0073e-09,-0.321586
2211,2.94233,1.00619e-09,-0.345018
2212,2.93456,1.005e-09,-0.361693
2213,2.91932,1.0061e-09,-0.382392
2214,2.91127,1.00892e-09,-0.399499
2215,2.90034,1.00508e-09,-0.42135
2216,2.89488,1.00133e-09,-0.435293
2217,2.88568,1.00372e-09,-0.448949
2218,2.87719,1.00679e-09,-0.461168
2219,2.87762,1.00167e-09,-0.468931
2220,2.87475,9.96982e-10,-0.473387
2221,2.87331,9.98431e-10,-0.475545
2222,2.86928,9.96555e-10,-0.475113
2223,2.87058,9.94765e-10,-0.471232
2224,2.8723,9.91439e-10,-0.470512
2225,2.87446,9.97748e-10,-0.46577
2226,2.8805,9.96726e-10,-0.464907
2227,2.87978,9.98005e-10,-0.456569
2228,2.88079,9.93997e-10,-0.454843
2229,2.88237,9.96982e-10,-0.450532
2230,2.88438,9.93059e-10,-0.4478
2231,2.88783,9.95787e-10,-0.444062
2232,2.88798,9.94765e-10,-0.438025
2233,2.89114,9.97067e-10,-0.432131
2234,2.89459,9.94253e-10,-0.426381
2235,2.89646,9.96128e-10,-0.424225
2236,2.8979,9.92718e-10,-0.415745
2237,2.90005,9.9178e-10,-0.408125
2238,2.90739,9.91182e-10,-0.395331
2239,2.91055,9.90586e-10,-0.388718
2240,2.91975,9.90586e-10,-0.382824
2241,2.91903,9.95958e-10,-0.37003
2242,2.93068,9.87772e-10,-0.350769
2243,2.94218,9.82827e-10,-0.324893
2244,2.95786,9.84361e-10,-0.305774
2245,2.96404,9.89221e-10,-0.285935
2246,2.97511,9.88199e-10,-0.266242
2247,2.98359,9.84105e-10,-0.241804
2248,2.99654,9.83934e-10,-0.220242
2249,3.00818,9.85556e-10,-0.197098
2250,3.02314,9.87772e-10,-0.172372
2251,3.03406,9.85213e-10,-0.152678
2252,3.03982,9.87687e-10,-0.131404
2253,3.04974,9.9033e-10,-0.115159
2254,3.05822,9.8402e-10,-0.0948906
2255,3.07274,9.85213e-10,-0.0792217
2256,3.0818,9.84361e-10,-0.0527716
2257,3.08942,9.88625e-10,-0.0337958
2258,3.10251,9.85811e-10,-0.0135279
2259,3.11099,9.85213e-10,0.00400782
2260,3.12307,9.86834e-10,0.0257134
2261,3.12925,9.88455e-10,0.042243
2262,3.14032,9.84873e-10,0.0629401
2263,3.15298,9.83082e-10,0.0879502
2264,3.16491,9.80865e-10,0.109513
2265,3.17354,9.89221e-10,0.134377
2266,3.18418,9.86749e-10,0.152922
2267,3.19769,9.83082e-10,0.181525
2268,3.21222,9.80098e-10,0.207829
2269,3.23235,9.81206e-10,0.242183
2270,3.24701,9.77284e-10,0.274668
2271,3.26096,9.79928e-10,0.303271
2272,3.27433,9.84873e-10,0.328281
2273,3.28785,9.87005e-10,0.350704
2274,3.29892,9.83593e-10,0.374422
2275,3.31129,9.8402e-10,0.399718
2276,3.32092,9.49998e-10,0.414667
2277,3.32063,3.72547e-10,0.398281
2278,3.32264,-5.73353e-10,0.367522
2279,3.32552,-1.61075e-09,0.333169
2280,3.33947,-2.37622e-09,0.316782
2281,3.33415,-3.13376e-09,0.26561
2282,3.33156,-4.50294e-09,0.199924
2283,3.32883,-5.5666e-09,0.138834
2284,3.33027,-6.49621e-09,0.0849319
2285,3.32552,-7.29749e-09,0.0339055
