,Time,V1,currIn
0,,3.29698,
1,0,3.2971,
2,0.01,3.29728,
3,0.02,3.29684,
4,0.03,3.29711,
5,0.04,3.29692,
6,0.05,3.29691,
7,0.06,3.29682,
8,0.07,3.29712,
9,0.08,3.25846,
10,0.09,3.25798,
11,0.1,3.25881,
12,0.11,3.25851,
13,0.12,3.25963,
14,0.13,3.25849,
15,0.14,3.25912,
16,0.15,3.25818,
17,0.16,3.25756,
18,0.17,3.25892,
19,0.18,3.25922,
20,0.19,3.25826,
21,0.2,3.25902,
22,0.21,3.25884,
23,0.22,3.25905,
24,0.23,3.25891,
25,0.24,3.25877,
26,0.25,3.25885,
27,0.26,3.25846,
28,0.27,3.25933,
29,0.28,3.25887,
30,0.29,3.25912,
31,0.3,3.25934,
32,0.31,3.25993,
33,0.32,3.25943,
34,0.33,3.25862,
35,0.34,3.25915,
36,0.35,3.25917,
37,0.36,3.26039,
38,0.37,3.25884,
39,0.38,3.25994,
40,0.39,3.2599,
41,0.4,3.25982,
42,0.41,3.2602,
43,0.42,3.25848,
44,0.43,3.25921,
45,0.44,3.25946,
46,0.45,3.25951,
47,0.46,3.25917,
48,0.47,3.25976,
49,0.48,3.26043,
50,0.49,3.26029,
51,0.5,3.25964,
52,0.51,3.25902,
53,0.52,3.26082,
54,0.53,3.25908,
55,0.54,3.2593,
56,0.55,3.25783,
57,0.56,3.25973,
58,0.57,3.25901,
59,0.58,3.25944,
60,0.59,3.25956,
61,0.6,3.25826,
62,0.61,3.25944,
63,0.62,3.25937,
64,0.63,3.26051,
65,0.64,3.25953,
66,0.65,3.26068,
67,0.66,3.25982,
68,0.67,3.2615,
69,0.68,3.25881,
70,0.69,3.26009,
71,0.7,3.25783,
72,0.71,3.25782,
73,0.72,3.25956,
74,0.73,3.25918,
75,0.74,3.25897,
76,0.75,3.2598,
77,0.76,3.25997,
78,0.77,3.25912,
79,0.78,3.25963,
80,0.79,3.25994,
81,0.8,3.25987,
82,0.81,3.25743,
83,0.82,3.25951,
84,0.83,3.25977,
85,0.84,3.26082,
86,0.85,3.25839,
87,0.86,3.26032,
88,0.87,3.26025,
89,0.88,3.25854,
90,0.89,3.2599,
91,0.9,3.25983,
92,0.91,3.25992,
93,0.92,3.25809,
94,0.93,3.25878,
95,0.94,3.25819,
96,0.95,3.25846,
97,0.96,3.25943,
98,0.97,3.25984,
99,0.98,3.2597,
100,0.99,3.2589,
101,1,3.25957,
102,1.01,3.25912,
103,1.02,3.25934,
104,1.03,3.25918,
105,1.04,3.25859,
106,1.05,3.25974,
107,1.06,3.25956,
108,1.07,3.25917,
109,1.08,3.25917,
110,1.09,3.26042,
111,1.1,3.25941,
112,1.11,3.25936,
113,1.12,3.25864,
114,1.13,3.2598,
115,1.14,3.25849,
116,1.15,3.25996,
117,1.16,3.26,
118,1.17,3.25866,
119,1.18,3.26059,
120,1.19,3.259,
121,1.2,3.26039,
122,1.21,3.25891,
123,1.22,3.25894,
124,1.23,3.25861,
125,1.24,3.25888,
126,1.25,3.2595,
127,1.26,3.25957,
128,1.27,3.25824,
129,1.28,3.25961,
130,1.29,3.25941,
131,1.3,3.25938,
132,1.31,3.26012,
133,1.32,3.25958,
134,1.33,3.2596,
135,1.34,3.25915,
136,1.35,3.25842,
137,1.36,3.25947,
138,1.37,3.25947,
139,1.38,3.25818,
140,1.39,3.25957,
141,1.4,3.25894,
142,1.41,3.26042,
143,1.42,3.25884,
144,1.43,3.26017,
145,1.44,3.25828,
146,1.45,3.25963,
147,1.46,3.25928,
148,1.47,3.25844,
149,1.48,3.26048,
150,1.49,3.25809,
151,1.5,3.25854,
152,1.51,3.25917,
153,1.52,3.2599,
154,1.53,3.26078,
155,1.54,3.25917,
156,1.55,3.25954,
157,1.56,3.25915,
158,1.57,3.25927,
159,1.58,3.25871,
160,1.59,3.25862,
