,Time,V1,currIn
303,0.31257,1.1801,1.00122e-09
304,0.313602,1.18082,1.00163e-09
305,0.314633,1.16738,1.00242e-09
306,0.315665,1.1461,1.00244e-09
307,0.316696,1.11905,1.00241e-09
308,0.317727,1.08466,1.00287e-09
309,0.318759,1.0557,1.00236e-09
310,0.319791,1.04035,1.00239e-09
311,0.320822,1.03068,1.00215e-09
312,0.321854,1.02776,1.00185e-09
313,0.322885,1.03834,1.0015e-09
314,0.323917,1.05705,1.00113e-09
315,0.324948,1.08157,1.0005e-09
316,0.32598,1.11449,1.00016e-09
317,0.327012,1.15094,1.00059e-09
318,0.328044,1.17493,1.00104e-09
319,0.329075,1.18487,1.00122e-09
320,0.330107,1.1873,1.00147e-09
321,0.331138,1.17556,1.00209e-09
322,0.33217,1.15523,1.00252e-09
323,0.333201,1.12917,1.00266e-09
324,0.334233,1.09587,1.00319e-09
325,0.335264,1.0642,1.0025e-09
326,0.336296,1.04793,1.00241e-09
327,0.337327,1.03778,1.00242e-09
328,0.338359,1.03282,1.0019e-09
329,0.339391,1.04136,1.0014e-09
330,0.340422,1.05945,1.00121e-09
331,0.341454,1.08272,1.00088e-09
332,0.342486,1.11395,1.00024e-09
333,0.343517,1.15096,1.0004e-09
334,0.344548,1.17762,1.00071e-09
335,0.34558,1.18876,1.00121e-09
336,0.346611,1.19259,1.00149e-09
337,0.347643,1.18332,1.00197e-09
338,0.348674,1.16343,1.00195e-09
339,0.349706,1.13887,1.0027e-09
340,0.350738,1.10617,1.00296e-09
341,0.351769,1.07255,1.00266e-09
342,0.352801,1.05481,1.00215e-09
343,0.353833,1.04382,1.0021e-09
344,0.354865,1.03769,1.00209e-09
345,0.355896,1.0435,1.00129e-09
346,0.356928,1.06105,1.0014e-09
347,0.357959,1.08299,1.0007e-09
348,0.358991,1.11327,1.00037e-09
349,0.360023,1.14971,1.00036e-09
350,0.361055,1.17913,1.00053e-09
351,0.362086,1.19209,1.00102e-09
352,0.363118,1.19652,1.00111e-09
353,0.364149,1.19012,1.0016e-09
354,0.365181,1.17076,1.00206e-09
355,0.366212,1.14723,1.00255e-09
356,0.367244,1.11565,1.00309e-09
357,0.368276,1.08071,1.0026e-09
358,0.369307,1.06097,1.00231e-09
359,0.370339,1.04905,1.00217e-09
360,0.371371,1.04222,1.00206e-09
361,0.372402,1.04532,1.00147e-09
362,0.373433,1.062,1.00131e-09
363,0.374465,1.08335,1.00087e-09
364,0.375496,1.11217,1.00064e-09
365,0.376528,1.14794,1.00025e-09
366,0.377559,1.1796,1.00055e-09
367,0.378591,1.19445,1.00102e-09
368,0.379623,1.19968,1.0014e-09
369,0.380654,1.19547,1.00181e-09
370,0.381686,1.17742,1.00209e-09
371,0.382718,1.15465,1.00255e-09
372,0.38375,1.12478,1.00298e-09
373,0.384781,1.08894,1.0029e-09
374,0.385812,1.06673,1.00247e-09
375,0.386844,1.05411,1.00207e-09
376,0.387876,1.04653,1.00202e-09
377,0.388908,1.04719,1.00139e-09
378,0.389939,1.06266,1.00145e-09
379,0.390971,1.08321,1.00092e-09
380,0.392002,1.11007,1.0005e-09
381,0.393034,1.14554,1.00013e-09
382,0.394065,1.17901,1.00052e-09
