,currIn,v2
147,8.61061e-10,-1.81746
148,8.72657e-10,-1.8258
149,8.71292e-10,-1.83845
150,8.69076e-10,-1.84521
151,8.66262e-10,-1.8524
152,8.52107e-10,-1.86347
153,8.28402e-10,-1.86821
154,8.02991e-10,-1.87712
155,7.70844e-10,-1.87597
156,7.40744e-10,-1.88273
157,6.96574e-10,-1.88115
158,6.59567e-10,-1.88589
159,6.16335e-10,-1.88316
160,5.78048e-10,-1.8833
161,5.37119e-10,-1.88287
162,4.94484e-10,-1.88014
163,4.51422e-10,-1.88244
164,4.2405e-10,-1.88115
165,3.97446e-10,-1.8846
166,3.63424e-10,-1.87971
167,3.40401e-10,-1.88086
168,3.04075e-10,-1.87928
169,2.71502e-10,-1.87942
170,2.57773e-10,-1.87784
171,2.17355e-10,-1.8754
172,2.08317e-10,-1.87396
173,1.75573e-10,-1.87065
174,1.4769e-10,-1.86979
175,1.29356e-10,-1.86332
176,9.02176e-11,-1.86375
177,4.3745e-11,-1.85599
178,-1.1766e-11,-1.84866
179,-5.90897e-11,-1.83845
180,-9.1151e-11,-1.8317
181,-1.24321e-10,-1.82264
182,-1.67297e-10,-1.81502
183,-2.13172e-10,-1.80625
184,-2.44125e-10,-1.79878
185,-2.81559e-10,-1.78656
186,-3.11319e-10,-1.77994
187,-3.32295e-10,-1.77592
188,-3.4176e-10,-1.76902
189,-3.69302e-10,-1.76111
190,-3.86952e-10,-1.7522
191,-3.97441e-10,-1.74386
192,-4.17138e-10,-1.7384
193,-4.32572e-10,-1.72992
194,-4.60626e-10,-1.72259
195,-4.68812e-10,-1.71051
196,-4.66936e-10,-1.70721
197,-4.88254e-10,-1.69873
198,-5.1085e-10,-1.68952
199,-5.36345e-10,-1.67759
200,-5.39074e-10,-1.67084
201,-5.49648e-10,-1.66293
202,-5.725e-10,-1.65416
203,-5.96973e-10,-1.64036
204,-6.34065e-10,-1.62671
205,-6.7184e-10,-1.61247
206,-6.81561e-10,-1.60169
207,-7.03987e-10,-1.59336
208,-7.30335e-10,-1.58516
209,-7.24708e-10,-1.57481
210,-7.34855e-10,-1.56489
211,-7.57962e-10,-1.55411
212,-7.5873e-10,-1.54779
213,-7.64443e-10,-1.53801
214,-7.57707e-10,-1.52637
215,-7.58644e-10,-1.51746
216,-7.49265e-10,-1.5153
217,-7.29738e-10,-1.50984
218,-7.00064e-10,-1.50452
219,-6.65359e-10,-1.50322
220,-6.42421e-10,-1.49762
221,-5.85206e-10,-1.50308
222,-5.47005e-10,-1.49877
223,-5.08633e-10,-1.50452
224,-4.7444e-10,-1.49963
225,-4.30696e-10,-1.50351
226,-4.01022e-10,-1.50092
227,-3.73821e-10,-1.50308
228,-3.45255e-10,-1.50294
229,-3.23086e-10,-1.50481
230,-2.93156e-10,-1.50452
231,-2.5811e-10,-1.50639
232,-2.33381e-10,-1.50883
233,-2.05498e-10,-1.50926
234,-1.87335e-10,-1.51185
235,-1.54506e-10,-1.513
236,-1.29352e-10,-1.52076
237,-1.06329e-10,-1.52105
238,-8.08334e-11,-1.52378
239,-5.78952e-11,-1.52421
240,-1.67966e-11,-1.53197
241,3.87144e-11,-1.54089
242,7.37607e-11,-1.55081
243,1.12984e-10,-1.55497
244,1.53062e-10,-1.56389
245,1.92968e-10,-1.57294
246,2.35262e-10,-1.58502
247,2.72781e-10,-1.59292
248,3.0237e-10,-1.60155
249,3.34432e-10,-1.60874
250,3.6402e-10,-1.61693
251,3.69136e-10,-1.62354
252,3.98128e-10,-1.63217
253,4.01624e-10,-1.63893
254,4.31213e-10,-1.64597
255,4.4912e-10,-1.65459
256,4.57221e-10,-1.66351
257,4.7922e-10,-1.67213
258,4.90391e-10,-1.67917
259,4.99941e-10,-1.68694
260,5.03693e-10,-1.69255
261,5.25352e-10,-1.70491
262,5.48972e-10,-1.70994
263,5.62956e-10,-1.72345
264,5.70459e-10,-1.7292
265,5.81033e-10,-1.74113
266,6.13947e-10,-1.75177
267,6.50529e-10,-1.76384
268,6.78838e-10,-1.77764
269,7.04334e-10,-1.79087
270,7.34007e-10,-1.8018
271,7.35543e-10,-1.81157
272,7.43047e-10,-1.81617
273,7.44411e-10,-1.82853
274,7.63255e-10,-1.83931
275,7.8048e-10,-1.84866
276,7.7417e-10,-1.86045
277,7.86023e-10,-1.86577
278,7.70248e-10,-1.87382
279,7.72806e-10,-1.88258
280,7.43473e-10,-1.8902
281,7.23435e-10,-1.89451
282,6.90776e-10,-1.8938
283,6.61443e-10,-1.89796
284,6.18552e-10,-1.89796
285,5.81545e-10,-1.89998
286,5.34987e-10,-1.89682
287,5.00964e-10,-1.89811
288,4.65151e-10,-1.8961
289,4.23625e-10,-1.89811
290,3.95229e-10,-1.8961
291,3.624e-10,-1.89509
292,3.4151e-10,-1.89437
293,3.13455e-10,-1.89567
294,2.83014e-10,-1.89581
295,2.58541e-10,-1.89293
296,2.27503e-10,-1.89078
297,2.00642e-10,-1.88877
298,1.77876e-10,-1.88589
299,1.54512e-10,-1.88531
300,1.18016e-10,-1.88359
301,1.02155e-10,-1.87885
302,9.02176e-11,-1.87583
303,3.4622e-11,-1.87281
304,-1.62852e-11,-1.86505
305,-6.12211e-11,-1.85498
306,-9.00424e-11,-1.8465
307,-1.31142e-10,-1.83888
308,-1.64568e-10,-1.83198
309,-2.12405e-10,-1.82494
310,-2.58451e-10,-1.81229
311,-2.8983e-10,-1.80395
312,-3.15325e-10,-1.79461
313,-3.40736e-10,-1.78871
314,-3.53527e-10,-1.78311
315,-3.71348e-10,-1.77549
316,-3.80899e-10,-1.76787
317,-4.10488e-10,-1.75996
318,-4.23704e-10,-1.75349
319,-4.37773e-10,-1.74444
320,-4.52185e-10,-1.73394
321,-4.68897e-10,-1.72819
322,-4.74524e-10,-1.72101
323,-4.88595e-10,-1.71713
324,-4.93882e-10,-1.70591
325,-5.27393e-10,-1.69499
326,-5.46664e-10,-1.68636
327,-5.47857e-10,-1.67688
328,-5.66361e-10,-1.67256
329,-5.90152e-10,-1.6602
330,-6.20081e-10,-1.64626
331,-6.47538e-10,-1.63145
332,-6.89235e-10,-1.61995
333,-6.99893e-10,-1.60974
334,-7.17885e-10,-1.60011
335,-7.35025e-10,-1.58976
336,-7.40141e-10,-1.57912
337,-7.54125e-10,-1.57309
338,-7.64102e-10,-1.56259
339,-7.67512e-10,-1.55397
340,-7.68877e-10,-1.5416
341,-7.65722e-10,-1.53528
342,-7.56599e-10,-1.52565
343,-7.46793e-10,-1.52148
344,-7.10553e-10,-1.51559
345,-6.86933e-10,-1.51415
346,-6.62972e-10,-1.51199
347,-6.24344e-10,-1.50897
348,-5.78896e-10,-1.51199
349,-5.34896e-10,-1.50797
350,-5.00959e-10,-1.51257
351,-4.5568e-10,-1.51084
352,-4.28649e-10,-1.51372
353,-3.90705e-10,-1.51415
354,-3.62139e-10,-1.51285
355,-3.29736e-10,-1.513
356,-3.06798e-10,-1.51285
357,-2.84629e-10,-1.5176
358,-2.45234e-10,-1.5186
359,-2.25878e-10,-1.51803
360,-2.02514e-10,-1.51875
361,-1.79064e-10,-1.52321
362,-1.40523e-10,-1.5268
363,-1.12383e-10,-1.53068
364,-9.16624e-11,-1.52967
365,-8.1259e-11,-1.53327
366,-3.91364e-11,-1.53643
367,7.33495e-12,-1.54549
368,5.96905e-11,-1.5554
369,8.63802e-11,-1.56274
370,1.32e-10,-1.56906
371,1.66534e-10,-1.57495
372,2.061e-10,-1.58631
373,2.53936e-10,-1.59709
374,2.80882e-10,-1.60716
375,3.28207e-10,-1.61406
376,3.40827e-10,-1.62426
377,3.59671e-10,-1.62987
378,3.86872e-10,-1.63533
379,3.88408e-10,-1.64166
380,4.22345e-10,-1.65129
381,4.31725e-10,-1.66322
382,4.47073e-10,-1.66839
383,4.71888e-10,-1.67601
384,4.80756e-10,-1.68076
385,4.9619e-10,-1.69139
386,4.93461e-10,-1.69815
387,5.14948e-10,-1.70563
388,5.36351e-10,-1.71569
389,5.56134e-10,-1.72661
390,5.60569e-10,-1.73524
391,5.7711e-10,-1.74185
392,5.88366e-10,-1.75263
393,6.19745e-10,-1.76399
394,6.55986e-10,-1.77822
395,6.8583e-10,-1.79202
396,7.13117e-10,-1.80352
397,7.25139e-10,-1.81531
398,7.31791e-10,-1.82077
399,7.51318e-10,-1.83155
400,7.54131e-10,-1.83931
401,7.7076e-10,-1.84981
402,7.7255e-10,-1.85987
403,7.77667e-10,-1.86893
404,7.79371e-10,-1.87899
405,7.62744e-10,-1.88575
406,7.56775e-10,-1.89523
407,7.25737e-10,-1.8961
408,6.96318e-10,-1.90113
409,6.68691e-10,-1.90386
410,6.30319e-10,-1.90602
411,5.90242e-10,-1.90616
412,5.48716e-10,-1.90357
413,5.05142e-10,-1.90472
414,4.71205e-10,-1.90228
415,4.42128e-10,-1.90659
416,4.05205e-10,-1.90271
417,3.75191e-10,-1.9053
418,3.46625e-10,-1.90099
419,3.20959e-10,-1.90558
420,2.9768e-10,-1.90271
421,2.72696e-10,-1.89983
422,2.36286e-10,-1.89998
423,2.17526e-10,-1.8948
424,1.92713e-10,-1.89782
425,1.68495e-10,-1.89178
426,1.33791e-10,-1.89423
427,1.0983e-10,-1.88761
428,9.94265e-11,-1.8869
429,5.67067e-11,-1.88129
430,1.15132e-11,-1.87396
431,-3.26562e-11,-1.86634
432,-7.23064e-11,-1.85613
433,-1.12127e-10,-1.8524
434,-1.53569e-10,-1.84233
435,-1.89297e-10,-1.83845
436,-2.26986e-10,-1.82465
437,-2.73458e-10,-1.81804
438,-3.11403e-10,-1.8074
439,-3.28628e-10,-1.80064
440,-3.36387e-10,-1.79346
441,-3.60945e-10,-1.78282
442,-3.76123e-10,-1.78095
443,-3.94713e-10,-1.76888
444,-4.18844e-10,-1.76658
445,-4.27967e-10,-1.75479
446,-4.45107e-10,-1.74918
447,-4.71284e-10,-1.73869
448,-4.77253e-10,-1.73323
449,-4.76742e-10,-1.72561
450,-4.92858e-10,-1.7177
451,-5.19633e-10,-1.71008
452,-5.51268e-10,-1.69571
453,-5.53912e-10,-1.69111
454,-5.57407e-10,-1.68047
455,-5.77019e-10,-1.67587
456,-6.0567e-10,-1.66078
457,-6.38413e-10,-1.64741
458,-6.69793e-10,-1.63203
459,-7.06716e-10,-1.61866
460,-7.20273e-10,-1.60946
461,-7.24622e-10,-1.59982
462,-7.40653e-10,-1.59407
463,-7.47474e-10,-1.58056
464,-7.60264e-10,-1.57697
465,-7.66319e-10,-1.56259
466,-7.58219e-10,-1.55627
467,-7.61203e-10,-1.54707
468,-7.63931e-10,-1.53916
469,-7.5208e-10,-1.5314
470,-7.24366e-10,-1.52292
471,-6.97932e-10,-1.52392
472,-6.69111e-10,-1.51731
473,-6.30399e-10,-1.52105
474,-5.94841e-10,-1.51559
475,-5.56384e-10,-1.51918
476,-5.23128e-10,-1.51659
477,-4.79727e-10,-1.52134
478,-4.4937e-10,-1.52076
479,-4.10829e-10,-1.51717
480,-3.78938e-10,-1.52162
481,-3.53782e-10,-1.51731
482,-3.26496e-10,-1.52162
483,-2.94435e-10,-1.52047
484,-2.68939e-10,-1.52579
485,-2.3159e-10,-1.52493
486,-2.17351e-10,-1.52709
487,-1.86142e-10,-1.52651
488,-1.51607e-10,-1.52838
489,-1.34127e-10,-1.53154
490,-1.14003e-10,-1.53427
491,-9.13215e-11,-1.53701
492,-6.76167e-11,-1.53945
493,-2.36177e-11,-1.54736
494,3.03578e-11,-1.55411
495,6.54042e-11,-1.56432
496,1.0497e-10,-1.57036
497,1.37116e-10,-1.57582
498,1.72844e-10,-1.58674
499,2.24347e-10,-1.59738
500,2.61697e-10,-1.605
501,3.0109e-10,-1.61492
502,3.24113e-10,-1.62311
503,3.46711e-10,-1.63461
504,3.65469e-10,-1.63706
505,3.85935e-10,-1.64396
506,4.05205e-10,-1.64927
507,4.17656e-10,-1.6602
508,4.28144e-10,-1.67055
509,4.57476e-10,-1.67443
510,4.66771e-10,-1.68751
511,4.76918e-10,-1.69082
512,4.93631e-10,-1.7039
513,4.91244e-10,-1.70376
514,5.20235e-10,-1.71497
515,5.36778e-10,-1.72374
516,5.51188e-10,-1.73639
517,5.57924e-10,-1.74458
518,5.77196e-10,-1.75076
519,5.97917e-10,-1.7637
520,6.38846e-10,-1.77405
521,6.72954e-10,-1.79173
522,7.02884e-10,-1.80295
523,7.16783e-10,-1.8156
524,7.31279e-10,-1.82091
525,7.3938e-10,-1.8317
526,7.48675e-10,-1.84104
527,7.60272e-10,-1.85225
528,7.63171e-10,-1.86145
529,7.75279e-10,-1.87094
530,7.67775e-10,-1.87913
531,7.70844e-10,-1.88805
532,7.61209e-10,-1.89581
533,7.4083e-10,-1.90285
534,7.08085e-10,-1.90602
535,6.85319e-10,-1.90673
536,6.63148e-10,-1.91061
537,6.09598e-10,-1.91277
538,5.68669e-10,-1.91263
539,5.25949e-10,-1.91004
540,4.93631e-10,-1.90932
541,4.48011e-10,-1.90947
542,4.11601e-10,-1.91047
543,3.89687e-10,-1.90659
544,3.55238e-10,-1.90889
545,3.40571e-10,-1.9086
546,3.00665e-10,-1.91061
547,2.81734e-10,-1.90789
548,2.55471e-10,-1.90444
549,2.24689e-10,-1.9007
550,1.95696e-10,-1.9017
551,1.75999e-10,-1.89883
552,1.41636e-10,-1.89854
553,1.20574e-10,-1.89365
554,9.89151e-11,-1.89279
555,8.04973e-11,-1.89035
556,3.17228e-11,-1.88819
557,-1.09124e-11,-1.87784
558,-5.70428e-11,-1.86835
559,-9.68635e-11,-1.85886
560,-1.31313e-10,-1.85441
561,-1.69429e-10,-1.8465
562,-2.14281e-10,-1.83903
563,-2.44977e-10,-1.82595
564,-2.84799e-10,-1.81689
565,-3.12768e-10,-1.80898
566,-3.44573e-10,-1.80381
567,-3.55829e-10,-1.79576
568,-3.73992e-10,-1.78886
569,-3.93945e-10,-1.77937
570,-4.14751e-10,-1.77434
571,-4.22851e-10,-1.76413
572,-4.3803e-10,-1.75666
573,-4.55595e-10,-1.74832
574,-4.69239e-10,-1.743
575,-4.85355e-10,-1.73481
576,-4.85866e-10,-1.73021
577,-5.03688e-10,-1.71914
578,-5.27222e-10,-1.70735
579,-5.4419e-10,-1.69901
580,-5.5971e-10,-1.69183
581,-5.60904e-10,-1.6855
582,-5.9757e-10,-1.67199
583,-6.07461e-10,-1.65848
584,-6.59987e-10,-1.6464
585,-6.8446e-10,-1.63389
586,-7.10211e-10,-1.62268
587,-7.20359e-10,-1.61247
588,-7.3042e-10,-1.60213
589,-7.47304e-10,-1.59264
590,-7.54466e-10,-1.58574
591,-7.77489e-10,-1.57381
592,-7.6828e-10,-1.56547
593,-7.67854e-10,-1.55483
594,-7.74249e-10,-1.54779
595,-7.66916e-10,-1.54017
596,-7.43808e-10,-1.53312
597,-7.15498e-10,-1.52924
598,-6.87956e-10,-1.52651
599,-6.64421e-10,-1.52507
600,-6.2929e-10,-1.52292
601,-5.81625e-10,-1.52062
602,-5.39074e-10,-1.52148
603,-4.96098e-10,-1.52335
604,-4.71967e-10,-1.52637
605,-4.32231e-10,-1.52392
606,-3.94968e-10,-1.52436
607,-3.68705e-10,-1.52436
608,-3.38007e-10,-1.52364
609,-3.13705e-10,-1.52781
610,-2.88296e-10,-1.52651
611,-2.60838e-10,-1.53025
612,-2.30738e-10,-1.52809
613,-2.04389e-10,-1.53269
614,-1.75654e-10,-1.53456
615,-1.46747e-10,-1.53585
616,-1.2722e-10,-1.53729
617,-9.90808e-11,-1.54103
618,-8.24535e-11,-1.54505
619,-4.45938e-11,-1.54779
620,-1.78933e-12,-1.55569
621,5.72181e-11,-1.56302
622,9.08148e-11,-1.57266
623,1.21768e-10,-1.57884
624,1.58007e-10,-1.58617
625,2.0286e-10,-1.59523
626,2.54874e-10,-1.60399
627,2.74146e-10,-1.61564
628,3.15502e-10,-1.6234
629,3.4654e-10,-1.63375
630,3.56687e-10,-1.63548
631,3.72633e-10,-1.64669
632,3.97362e-10,-1.65359
633,4.1288e-10,-1.66092
634,4.30105e-10,-1.66983
635,4.48097e-10,-1.67515
636,4.50655e-10,-1.68636
637,4.65833e-10,-1.69024
638,4.87406e-10,-1.70261
639,4.82801e-10,-1.70749
640,4.92182e-10,-1.71468
641,5.3439e-10,-1.72388
642,5.52808e-10,-1.73639
643,5.58608e-10,-1.74487
644,5.7549e-10,-1.75033
645,5.86832e-10,-1.76183
646,6.19404e-10,-1.77046
647,6.58202e-10,-1.78943
648,6.86598e-10,-1.80079
649,7.1559e-10,-1.81617
650,7.26248e-10,-1.82192
651,7.37931e-10,-1.83213
652,7.46542e-10,-1.8396
653,7.5055e-10,-1.8501
654,7.65132e-10,-1.85886
655,7.73573e-10,-1.86936
656,7.74e-10,-1.87928
657,7.56007e-10,-1.8856
658,7.61465e-10,-1.89667
659,7.5038e-10,-1.90127
660,7.22411e-10,-1.91033
661,6.86342e-10,-1.91061
662,6.68094e-10,-1.91335
663,6.29892e-10,-1.91637
664,5.94847e-10,-1.91406
665,5.5315e-10,-1.9168
666,5.12476e-10,-1.91205
667,4.73508e-10,-1.91637
668,4.38802e-10,-1.91478
669,4.09895e-10,-1.91464
670,3.76129e-10,-1.91148
671,3.42106e-10,-1.91565
672,3.21556e-10,-1.91378
673,2.95378e-10,-1.90975
674,2.68518e-10,-1.9132
675,2.38588e-10,-1.90515
676,2.16929e-10,-1.9109
677,1.8265e-10,-1.90458
678,1.59372e-10,-1.90602
679,1.37372e-10,-1.89969
680,1.10171e-10,-1.89912
681,8.8768e-11,-1.89423
682,6.2505e-11,-1.89265
683,7.50542e-12,-1.88517
684,-3.1122e-11,-1.87482
685,-8.16011e-11,-1.86792
686,-1.08119e-10,-1.86045
687,-1.53569e-10,-1.8557
688,-1.93475e-10,-1.84449
689,-2.41312e-10,-1.83687
690,-2.81132e-10,-1.82566
691,-3.06202e-10,-1.81646
692,-3.2607e-10,-1.80956
693,-3.51992e-10,-1.79993
694,-3.73906e-10,-1.79648
695,-3.89596e-10,-1.78469
696,-4.00596e-10,-1.78325
697,-4.21487e-10,-1.77132
698,-4.29587e-10,-1.76586
699,-4.54743e-10,-1.75479
700,-4.6796e-10,-1.75091
701,-4.7913e-10,-1.742
702,-4.86718e-10,-1.73265
703,-4.96268e-10,-1.72863
704,-5.15455e-10,-1.71483
705,-5.55958e-10,-1.70879
706,-5.56811e-10,-1.69643
707,-5.65764e-10,-1.69326
708,-5.79748e-10,-1.68148
709,-6.11725e-10,-1.67098
710,-6.47879e-10,-1.65517
711,-6.7039e-10,-1.64123
712,-7.05351e-10,-1.62944
713,-7.22661e-10,-1.61722
714,-7.2539e-10,-1.61089
715,-7.40824e-10,-1.6004
716,-7.48242e-10,-1.59508
717,-7.52505e-10,-1.582
718,-7.62227e-10,-1.57452
719,-7.68025e-10,-1.56374
720,-7.72288e-10,-1.55684
721,-7.69218e-10,-1.54649
722,-7.57195e-10,-1.53686
723,-7.28203e-10,-1.53413
724,-6.99979e-10,-1.52867
725,-6.81475e-10,-1.5324
726,-6.43275e-10,-1.52421
727,-6.0081e-10,-1.52666
728,-5.55617e-10,-1.52292
729,-5.20656e-10,-1.52824
730,-4.75548e-10,-1.52766
731,-4.46727e-10,-1.5245
732,-4.17053e-10,-1.5291
733,-3.8141e-10,-1.52479
734,-3.49263e-10,-1.53183
735,-3.28543e-10,-1.52709
736,-2.95117e-10,-1.53226
737,-2.7542e-10,-1.52996
738,-2.3628e-10,-1.53327
739,-2.20932e-10,-1.53126
740,-1.94839e-10,-1.53571
741,-1.61328e-10,-1.53643
742,-1.40096e-10,-1.5393
743,-1.11104e-10,-1.54376
744,-9.18329e-11,-1.54362
745,-6.65081e-11,-1.55066
746,-2.82228e-11,-1.55009
747,2.72882e-11,-1.56259
748,6.36137e-11,-1.57107
749,9.23491e-11,-1.57912
750,1.3507e-10,-1.58545
751,1.79496e-10,-1.58962
752,2.26139e-10,-1.60385
753,2.63231e-10,-1.61089
754,3.04928e-10,-1.62642
755,3.25563e-10,-1.63059
756,3.46029e-10,-1.64079
757,3.68284e-10,-1.64266
758,3.82183e-10,-1.65503
759,4.06314e-10,-1.66193
760,4.22089e-10,-1.66523
761,4.31554e-10,-1.67688
762,4.50144e-10,-1.68148
763,4.75639e-10,-1.69341
764,4.83825e-10,-1.69945
765,4.88771e-10,-1.7108
766,4.91841e-10,-1.71296
767,5.14693e-10,-1.72345
768,5.46157e-10,-1.73107
769,5.5315e-10,-1.742
770,5.71141e-10,-1.74918
771,5.77282e-10,-1.75565
772,6.08916e-10,-1.77103
773,6.35606e-10,-1.78153
774,6.64939e-10,-1.80079
775,6.91628e-10,-1.80927
776,7.18062e-10,-1.82163
777,7.32644e-10,-1.83155
778,7.38869e-10,-1.84003
779,7.51915e-10,-1.84837
780,7.6138e-10,-1.85527
781,7.65473e-10,-1.86835
782,7.71612e-10,-1.87496
783,7.71782e-10,-1.88905
784,7.57968e-10,-1.8938
785,7.58651e-10,-1.9053
786,7.37419e-10,-1.90702
787,7.10559e-10,-1.91378
788,6.72784e-10,-1.91435
789,6.45753e-10,-1.91493
790,6.05676e-10,-1.91953
791,5.64491e-10,-1.9155
792,5.16313e-10,-1.91795
793,4.88942e-10,-1.91565
794,4.47073e-10,-1.91924
795,4.20042e-10,-1.91421
796,3.89346e-10,-1.91608
797,3.52339e-10,-1.91406
798,3.30083e-10,-1.91507
799,3.01774e-10,-1.91435
800,2.80712e-10,-1.91177
801,2.47712e-10,-1.91378
802,2.22216e-10,-1.90947
803,2.02519e-10,-1.91076
804,1.74806e-10,-1.90501
805,1.46326e-10,-1.9063
806,1.20574e-10,-1.90257
807,9.77218e-11,-1.89998
808,7.66599e-11,-1.89595
809,2.95901e-11,-1.89135
810,-2.05481e-11,-1.88531
811,-6.52289e-11,-1.87137
812,-9.99331e-11,-1.86864
813,-1.31825e-10,-1.86002
814,-1.67724e-10,-1.85714
815,-2.1718e-10,-1.84277
816,-2.53847e-10,-1.8363
817,-2.87954e-10,-1.82595
818,-3.20271e-10,-1.81502
819,-3.39457e-10,-1.80927
820,-3.6086e-10,-1.79964
821,-3.76635e-10,-1.79791
822,-3.87294e-10,-1.78742
823,-4.14153e-10,-1.78339
824,-4.25836e-10,-1.77089
825,-4.39564e-10,-1.76471
826,-4.51758e-10,-1.75651
827,-4.74867e-10,-1.74674
828,-4.86121e-10,-1.74084
829,-4.88083e-10,-1.73308
830,-5.09827e-10,-1.72848
831,-5.31912e-10,-1.71468
832,-5.46322e-10,-1.70879
833,-5.60647e-10,-1.69671
834,-5.6747e-10,-1.69369
835,-6.04306e-10,-1.68033
836,-6.21189e-10,-1.66782
837,-6.62972e-10,-1.65287
838,-6.91622e-10,-1.63749
839,-7.12599e-10,-1.62987
840,-7.24025e-10,-1.61535
841,-7.39204e-10,-1.61175
842,-7.42699e-10,-1.60141
843,-7.56599e-10,-1.59292
844,-7.68621e-10,-1.58071
845,-7.77659e-10,-1.57294
846,-7.62738e-10,-1.56489
847,-7.73823e-10,-1.55339
848,-7.58815e-10,-1.54764
849,-7.45428e-10,-1.536
850,-7.16436e-10,-1.53729
851,-6.91537e-10,-1.53054
