,Time,V1,currIn
0,,3.25844,
1,0,3.25964,
2,0.009992,3.25882,
3,0.019992,3.25711,
4,0.029992,3.25637,
5,0.039992,3.25828,
6,0.049992,3.25789,
7,0.059992,3.25711,
8,0.069992,3.25708,
9,0.079992,3.25852,
10,0.089992,3.25948,
11,0.099992,3.25628,
12,0.109992,3.25723,
13,0.119992,3.25829,
14,0.129992,3.25931,
15,0.139992,3.259,
16,0.149992,3.25615,
17,0.159992,3.25732,
18,0.169992,3.25901,
19,0.179992,3.25747,
20,0.189992,3.25824,
21,0.199992,3.25786,
22,0.209992,3.25782,
23,0.219992,3.25918,
24,0.229992,3.25891,
25,0.239992,3.25922,
26,0.249992,3.26016,
27,0.259992,3.25855,
28,0.269992,3.25734,
29,0.279992,3.25773,
30,0.289992,3.25933,
31,0.299992,3.25961,
32,0.309992,3.25757,
33,0.319992,3.2591,
34,0.329992,3.25772,
35,0.339992,3.25828,
36,0.349992,3.25665,
37,0.359992,3.25711,
38,0.369992,3.2566,
39,0.379992,3.25869,
40,0.389992,3.25556,
41,0.399992,3.2571,
42,0.409992,3.25948,
43,0.419992,3.25917,
44,0.429992,3.26035,
45,0.439992,3.25775,
46,0.449992,3.25803,
47,0.459992,3.25796,
48,0.469992,3.25808,
49,0.479992,3.25795,
50,0.489992,3.25788,
51,0.499992,3.25678,
52,0.509992,3.25722,
53,0.519992,3.25832,
54,0.529992,3.25726,
55,0.539992,3.25838,
56,0.549992,3.25762,
57,0.559992,3.25803,
58,0.569992,3.25871,
59,0.579992,3.25848,
60,0.589992,3.25885,
61,0.599992,3.25744,
62,0.609992,3.25708,
63,0.619992,3.25785,
64,0.629992,3.2573,
65,0.639992,3.25764,
66,0.649992,3.25891,
67,0.659992,3.25869,
68,0.669992,3.25749,
69,0.679992,3.25677,
70,0.689992,3.25757,
71,0.699992,3.25588,
72,0.709992,3.25678,
73,0.719992,3.2592,
74,0.729992,3.25815,
75,0.739992,3.25739,
76,0.749992,3.25848,
77,0.759992,3.25704,
