,Time,V1,currIn
0,,3.29685,
1,0,3.29694,
2,0.009461,3.29701,
3,0.019461,3.29674,
4,0.029461,3.29714,
5,0.039461,3.29704,
6,0.049461,3.29698,
7,0.059461,3.29695,
8,0.069461,3.2969,
9,0.079461,3.29688,
10,0.089461,3.25875,
11,0.099461,3.25908,
12,0.109461,3.25862,
13,0.119461,3.25914,
14,0.129461,3.25915,
15,0.139461,3.25884,
16,0.149461,3.25836,
17,0.159461,3.25859,
18,0.169461,3.25887,
19,0.179461,3.25986,
20,0.189461,3.25868,
21,0.199461,3.25912,
22,0.209461,3.25844,
23,0.219461,3.25858,
24,0.229461,3.2597,
25,0.239461,3.25812,
26,0.249461,3.25943,
27,0.259461,3.26017,
28,0.269461,3.25987,
29,0.279461,3.25858,
30,0.289461,3.25966,
31,0.299461,3.25951,
32,0.309461,3.25882,
33,0.319461,3.26079,
34,0.329461,3.25974,
35,0.339461,3.25956,
36,0.349461,3.2598,
37,0.359461,3.26046,
38,0.369461,3.26071,
39,0.379461,3.25986,
40,0.389461,3.25986,
41,0.399461,3.25982,
42,0.409461,3.25895,
43,0.419461,3.26003,
44,0.429461,3.26012,
45,0.439461,3.25933,
46,0.449461,3.26091,
47,0.459461,3.25927,
48,0.469461,3.25904,
49,0.479461,3.25917,
50,0.489461,3.25897,
51,0.499461,3.25912,
52,0.509461,3.25859,
53,0.519461,3.25931,
54,0.529461,3.25961,
55,0.539461,3.25961,
56,0.549461,3.25963,
57,0.559461,3.25856,
58,0.569461,3.25933,
59,0.579461,3.25796,
60,0.589461,3.25924,
61,0.599461,3.25969,
62,0.609461,3.25921,
63,0.619461,3.2589,
64,0.629461,3.25974,
65,0.639461,3.26032,
66,0.649461,3.25925,
67,0.659461,3.2596,
68,0.669461,3.26069,
69,0.679461,3.25915,
70,0.689461,3.25973,
71,0.699461,3.26073,
72,0.709461,3.25987,
73,0.719461,3.25953,
74,0.729461,3.25888,
75,0.739461,3.25937,
76,0.749461,3.25842,
77,0.759461,3.25944,
78,0.769461,3.2602,
79,0.779461,3.25915,
80,0.789461,3.2596,
81,0.799461,3.25859,
82,0.809461,3.25976,
83,0.819461,3.2589,
84,0.829461,3.26017,
85,0.839461,3.25934,
86,0.849461,3.25994,
87,0.859461,3.26015,
88,0.869461,3.25911,
89,0.879461,3.25999,
90,0.889461,3.25986,
91,0.899461,3.25933,
92,0.909461,3.26134,
93,0.919461,3.25969,
94,0.929461,3.25851,
95,0.939461,3.2592,
96,0.949461,3.25856,
97,0.959461,3.25877,
98,0.969461,3.2592,
99,0.979461,3.25937,
100,0.989461,3.25905,
101,0.999461,3.25864,
102,1.00946,3.25831,
103,1.01946,3.26005,
104,1.02946,3.25921,
105,1.03946,3.25877,
106,1.04946,3.25946,
107,1.05946,3.25961,
108,1.06946,3.25918,
109,1.07946,3.26022,
110,1.08946,3.25986,
111,1.09946,3.25944,
112,1.10946,3.25902,
113,1.11946,3.25928,
114,1.12946,3.26009,
115,1.13946,3.25922,
116,1.14946,3.25882,
117,1.15946,3.26005,
118,1.16946,3.2595,
119,1.17946,3.25976,
120,1.18946,3.25924,
121,1.19946,3.2594,
122,1.20946,3.26009,
123,1.21946,3.26069,
124,1.22946,3.26,
125,1.23946,3.2603,
126,1.24946,3.25958,
127,1.25946,3.25947,
128,1.26946,3.25875,
129,1.27946,3.25848,
130,1.28946,3.25996,
131,1.29946,3.25904,
132,1.30946,3.25989,
133,1.31946,3.26015,
134,1.32946,3.26007,
135,1.33946,3.2602,
136,1.34946,3.26134,
137,1.35946,3.25912,
138,1.36946,3.25835,
139,1.37946,3.25917,
140,1.38946,3.25979,
141,1.39946,3.25976,
142,1.40946,3.25967,
143,1.41946,3.2592,
144,1.42946,3.25795,
145,1.43946,3.2602,
146,1.44946,3.2595,
147,1.45946,3.26,
148,1.46946,3.25994,
149,1.47946,3.25969,
150,1.48946,3.25799,
151,1.49946,3.25963,
152,1.50946,3.2595,
153,1.51946,3.2596,
154,1.52946,3.25925,
155,1.53946,3.25944,
156,1.54946,3.26,
157,1.55946,3.25767,
158,1.56946,3.2595,
159,1.57946,3.259,
160,1.58946,3.25946,
161,1.59946,3.25849,
162,1.60946,3.25973,
163,1.61946,3.25842,
164,1.62946,3.26036,
165,1.63946,3.25841,
166,1.64946,3.25947,
167,1.65946,3.25901,
168,1.66946,3.25911,
169,1.67946,3.25861,
170,1.68946,3.25967,
171,1.69946,3.25948,
172,1.70946,3.25925,
173,1.71946,3.25854,
174,1.72946,3.25898,
175,1.73946,3.25954,
176,1.74946,3.25845,
177,1.75946,3.25984,
178,1.76946,3.25977,
179,1.77946,3.25986,
180,1.78946,3.25882,
181,1.79946,3.25987,
182,1.80946,3.26092,
183,1.81946,3.25941,
184,1.82946,3.25877,
185,1.83946,3.25855,
186,1.84946,3.2594,
187,1.85946,3.26043,
188,1.86946,3.26033,
189,1.87946,3.25882,
190,1.88946,3.25956,
191,1.89946,3.25871,
192,1.90946,3.25892,
193,1.91946,3.25937,
194,1.92946,3.25951,
195,1.93946,3.25852,
196,1.94946,3.25937,
197,1.95946,3.25936,
198,1.96946,3.25856,
199,1.97946,3.25992,
200,1.98946,3.26065,
201,1.99946,3.26036,
202,2.00946,3.25902,
203,2.01946,3.25964,
204,2.02946,3.25941,
205,2.03946,3.25799,
206,2.04946,3.25911,
207,2.05946,3.26082,
208,2.06946,3.25927,
209,2.07946,3.25849,
210,2.08946,3.2589,
211,2.09946,3.2594,
212,2.10946,3.2601,
213,2.11946,3.2593,
214,2.12946,3.25974,
215,2.13946,3.25973,
216,2.14946,3.25878,
217,2.15946,3.25987,
218,2.16946,3.25792,
219,2.17946,3.26049,
220,2.18946,3.25866,
221,2.19946,3.25894,
222,2.20946,3.2596,
223,2.21946,3.2601,
224,2.22946,3.25925,
225,2.23946,3.26075,
226,2.24946,3.26003,
227,2.25946,3.25861,
228,2.26946,3.25897,
229,2.27946,3.25854,
230,2.28946,3.25914,
231,2.29946,3.26013,
232,2.30946,3.26009,
233,2.31946,3.25992,
234,2.32946,3.25993,
235,2.33946,3.25911,
236,2.34946,3.25999,
237,2.35946,3.25865,
238,2.36946,3.2599,
239,2.37946,3.25911,
240,2.38946,3.25912,
241,2.39946,3.25891,
242,2.40946,3.25884,
243,2.41946,3.25852,
244,2.42946,3.25963,
245,2.43946,3.25828,
246,2.44946,3.25838,
247,2.45946,3.25924,
248,2.46946,3.25953,
249,2.47946,3.25878,
250,2.48946,3.25848,
251,2.49946,3.25953,
252,2.50946,3.26071,
253,2.51946,3.25931,
254,2.52946,3.25838,
255,2.53946,3.25967,
256,2.54946,3.25874,
257,2.55946,3.25969,
258,2.56946,3.25938,
259,2.57946,3.25851,
260,2.58946,3.25937,
261,2.59946,3.2597,
262,2.60946,3.25869,
263,2.61946,3.25851,
264,2.62946,3.25944,
265,2.63946,3.25885,
266,2.64946,3.25953,
267,2.65946,3.25946,
268,2.66946,3.25887,
