,Time,V1,currIn
0,0.0,0.571213,8.89534e-10
1,0.001032,0.60128,1.00075e-09
2,0.002063,0.617707,1.00082e-09
3,0.003095,0.626905,1.00134e-09
4,0.004127,0.621789,1.00149e-09
5,0.005158,0.606697,1.00185e-09
6,0.006189,0.586693,1.00233e-09
7,0.007221,0.55891,1.00297e-09
8,0.008253,0.533245,1.00204e-09
9,0.009284,0.522466,1.00204e-09
10,0.010315,0.517735,1.00188e-09
11,0.011347,0.518384,1.00152e-09
12,0.012379,0.53221,1.00105e-09
13,0.013411,0.555317,1.00091e-09
14,0.014442,0.583818,1.00055e-09
15,0.015474,0.620337,1.00004e-09
16,0.016506,0.662,1.00016e-09
17,0.017538,0.694911,1.00057e-09
18,0.018569,0.713034,1.00088e-09
19,0.019601,0.723412,1.00091e-09
20,0.020632,0.720537,1.00152e-09
21,0.021664,0.706208,1.00186e-09
22,0.022695,0.686505,1.00228e-09
23,0.023727,0.658796,1.00296e-09
24,0.024758,0.630698,1.0023e-09
25,0.02579,0.61775,1.00219e-09
26,0.026821,0.610867,1.00175e-09
27,0.027853,0.609832,1.00184e-09
28,0.028885,0.620322,1.00125e-09
29,0.029916,0.64152,1.00106e-09
30,0.030948,0.668094,1.00051e-09
31,0.03198,0.703118,1.00005e-09
32,0.033011,0.743244,9.99947e-10
33,0.034043,0.778196,1.00034e-09
34,0.035074,0.79711,1.00082e-09
35,0.036106,0.8074,1.00099e-09
36,0.037138,0.805976,1.0014e-09
37,0.038169,0.791879,1.00192e-09
38,0.039201,0.772505,1.00236e-09
39,0.040232,0.745213,1.00263e-09
40,0.041264,0.714803,1.00244e-09
41,0.042296,0.698879,1.00212e-09
42,0.043327,0.690384,1.00189e-09
43,0.044358,0.687468,1.00173e-09
44,0.04539,0.694811,1.00136e-09
45,0.046421,0.714083,1.00124e-09
46,0.047453,0.739162,1.0009e-09
47,0.048485,0.771241,1.00019e-09
48,0.049516,0.810447,9.99827e-10
49,0.050547,0.846922,1.00035e-09
50,0.051579,0.867214,1.00074e-09
51,0.052611,0.877893,1.00108e-09
52,0.053642,0.87805,1.00155e-09
53,0.054673,0.86467,1.00162e-09
54,0.055706,0.845053,1.00215e-09
55,0.056737,0.818279,1.00284e-09
56,0.057768,0.78577,1.00268e-09
57,0.0588,0.767303,1.00219e-09
58,0.059832,0.757401,1.00201e-09
59,0.060863,0.752385,1.00201e-09
60,0.061895,0.756366,1.00134e-09
61,0.062926,0.773985,1.00106e-09
62,0.063958,0.797238,1.00088e-09
63,0.06499,0.827088,9.99998e-10
64,0.066021,0.865433,9.9998e-10
65,0.067053,0.902772,1.00036e-09
66,0.068084,0.92427,1.00061e-09
67,0.069116,0.935998,1.00087e-09
68,0.070148,0.937679,1.00117e-09
69,0.071179,0.924501,1.0022e-09
70,0.07221,0.904884,1.00209e-09
71,0.073242,0.879042,1.00288e-09
72,0.074273,0.845816,1.0029e-09
73,0.075305,0.823452,1.00225e-09
74,0.076337,0.812359,1.0021e-09
75,0.077368,0.805647,1.0021e-09
76,0.0784,0.807068,1.00171e-09
77,0.079431,0.82262,1.00113e-09
78,0.080463,0.844781,1.00099e-09
79,0.081495,0.872462,1.00042e-09
80,0.082526,0.909455,9.9992e-10
81,0.083558,0.947526,1.0005e-09
82,0.08459,0.97059,1.00101e-09
83,0.085621,0.982361,1.00123e-09
84,0.086653,0.985379,1.0019e-09
85,0.087684,0.973251,1.00195e-09
86,0.088716,0.95346,1.00213e-09
87,0.089748,0.928612,1.0027e-09
88,0.090779,0.895097,1.00306e-09
89,0.09181,0.869083,1.00233e-09
90,0.092842,0.856652,1.00236e-09
91,0.093874,0.848877,1.00185e-09
92,0.094905,0.847886,1.00176e-09
93,0.095937,0.861351,1.00134e-09
94,0.096969,0.881975,1.00074e-09
95,0.098,0.90826,1.00071e-09
96,0.099031,0.943744,1.00015e-09
97,0.100063,0.981946,1.00041e-09
98,0.101095,1.00698,1.00069e-09
99,0.102127,1.01963,1.00116e-09
100,0.103159,1.0236,1.00143e-09
101,0.10419,1.01279,1.00188e-09
102,0.105221,0.993745,1.00226e-09
103,0.106253,0.968995,1.00267e-09
104,0.107284,0.93643,1.00312e-09
105,0.108315,0.907311,1.00227e-09
106,0.109347,0.892811,1.00209e-09
107,0.110378,0.884216,1.00185e-09
108,0.11141,0.881314,1.00153e-09
109,0.112442,0.892136,1.00116e-09
110,0.113473,0.911624,1.00097e-09
111,0.114504,0.936861,1.00066e-09
112,0.115536,0.970678,1.00011e-09
113,0.116568,1.00816,1.00024e-09
114,0.117599,1.03659,1.00064e-09
115,0.11863,1.04962,1.00123e-09
116,0.119662,1.05458,1.00131e-09
117,0.120694,1.04623,1.00198e-09
118,0.121725,1.0276,1.00232e-09
119,0.122756,1.00322,1.00248e-09
120,0.123788,0.971625,1.00299e-09
121,0.12482,0.94018,1.0024e-09
122,0.125851,0.92371,1.00225e-09
123,0.126883,0.913794,1.00192e-09
124,0.127914,0.909526,1.00177e-09
125,0.128945,0.917573,1.00157e-09
126,0.129977,0.935998,1.00105e-09
127,0.131008,0.960114,1.0006e-09
128,0.13204,0.991862,1.00023e-09
129,0.133071,1.02901,1.00042e-09
130,0.134103,1.06004,1.00065e-09
131,0.135135,1.07471,1.00077e-09
132,0.136167,1.08061,1.00141e-09
133,0.137198,1.0746,1.0019e-09
134,0.13823,1.05664,1.00193e-09
135,0.139261,1.03298,1.00238e-09
136,0.140293,1.00209,1.00296e-09
137,0.141324,0.968909,1.00269e-09
138,0.142356,0.950441,1.00246e-09
139,0.143387,0.939333,1.00228e-09
140,0.144418,0.934117,1.00169e-09
141,0.14545,0.938959,1.00144e-09
142,0.146482,0.95655,1.00108e-09
143,0.147513,0.979028,1.0009e-09
144,0.148545,1.00954,1.00038e-09
145,0.149576,1.04599,1.00013e-09
146,0.150608,1.07921,1.00053e-09
147,0.151639,1.09527,1.00104e-09
148,0.152671,1.10227,1.0014e-09
149,0.153703,1.09886,1.00177e-09
150,0.154734,1.08143,1.00221e-09
151,0.155766,1.05908,1.00222e-09
152,0.156798,1.02906,1.00284e-09
153,0.157829,0.994232,1.00256e-09
154,0.158861,0.97374,1.00224e-09
155,0.159893,0.96168,1.00238e-09
156,0.160924,0.955055,1.00213e-09
157,0.161955,0.95747,1.0017e-09
158,0.162987,0.973408,1.00123e-09
159,0.164019,0.995383,1.00085e-09
160,0.165051,1.02352,1.00043e-09
161,0.166082,1.0601,1.00011e-09
162,0.167113,1.09475,1.00063e-09
163,0.168145,1.11254,1.00093e-09
164,0.169176,1.12088,1.00124e-09
165,0.170208,1.11907,1.00183e-09
166,0.17124,1.10326,1.00197e-09
167,0.172271,1.08098,1.00253e-09
168,0.173303,1.05314,1.00284e-09
169,0.174334,1.01717,1.0029e-09
170,0.175366,0.9937,1.00213e-09
171,0.176398,0.981154,1.00219e-09
172,0.177429,0.973222,1.002e-09
173,0.17846,0.973251,1.00175e-09
174,0.179492,0.987637,1.00148e-09
175,0.180524,1.00852,1.00095e-09
176,0.181555,1.03502,1.00059e-09
177,0.182587,1.07063,1.00023e-09
178,0.183619,1.10665,1.00036e-09
179,0.18465,1.12684,1.00118e-09
180,0.185682,1.13597,1.00135e-09
181,0.186714,1.13628,1.00142e-09
182,0.187745,1.12174,1.0025e-09
183,0.188777,1.10015,1.00261e-09
184,0.189808,1.07328,1.00256e-09
185,0.19084,1.03805,1.00281e-09
186,0.191871,1.01132,1.00255e-09
187,0.192903,0.997956,1.00235e-09
188,0.193934,0.988972,1.00219e-09
189,0.194966,0.98696,1.00177e-09
190,0.195997,0.999508,1.0017e-09
191,0.197029,1.01948,1.00106e-09
192,0.19806,1.04452,1.00061e-09
193,0.199092,1.07903,1.00025e-09
194,0.200124,1.11552,1.00017e-09
195,0.201155,1.13889,1.00088e-09
196,0.202186,1.14856,1.00097e-09
197,0.203218,1.15061,1.00163e-09
198,0.20425,1.13842,1.00184e-09
199,0.205281,1.11707,1.00228e-09
200,0.206312,1.09061,1.00261e-09
201,0.207344,1.05651,1.00307e-09
202,0.208376,1.02681,1.0025e-09
203,0.209408,1.01194,1.00247e-09
204,0.210439,1.00237,1.002e-09
205,0.211471,0.998616,1.00181e-09
206,0.212502,1.00878,1.00147e-09
207,0.213534,1.02776,1.00114e-09
208,0.214565,1.05254,1.00064e-09
209,0.215597,1.08493,1.00022e-09
210,0.216628,1.12131,1.00024e-09
211,0.21766,1.14789,1.00072e-09
212,0.218692,1.15867,1.00112e-09
213,0.219723,1.16222,1.00132e-09
214,0.220755,1.15198,1.00175e-09
215,0.221786,1.13176,1.00216e-09
216,0.222818,1.10602,1.00255e-09
217,0.22385,1.07318,1.00325e-09
218,0.224882,1.04104,1.00244e-09
219,0.225914,1.02418,1.00221e-09
220,0.226945,1.01397,1.00223e-09
221,0.227977,1.00892,1.00212e-09
222,0.229009,1.01624,1.00117e-09
223,0.23004,1.03452,1.00133e-09
224,0.231072,1.05796,1.0007e-09
225,0.232103,1.0888,1.00027e-09
226,0.233135,1.12523,1.00016e-09
227,0.234166,1.15459,1.00075e-09
228,0.235198,1.16671,1.00108e-09
229,0.236229,1.17125,1.00121e-09
230,0.237261,1.16345,1.00174e-09
231,0.238293,1.14404,1.00219e-09
232,0.239324,1.1193,1.00251e-09
233,0.240356,1.08753,1.00294e-09
