,V1,currIn,v2
92,,-7.70807e-11,1.75919
93,,-2.73287e-10,1.80548
94,,-3.59921e-10,1.85349
95,,-4.31207e-10,1.89991
96,,-5.49136e-10,1.96258
97,,-5.40866e-10,2.00671
98,,-3.23682e-10,2.00872
99,,-1.44701e-10,2.00671
100,,4.00901e-12,1.98414
101,,2.25285e-10,1.93441
102,,3.28548e-10,1.89301
103,,4.19701e-10,1.84314
104,,5.3277e-10,1.7786
105,,5.68413e-10,1.72599
106,,3.93183e-10,1.71233
107,,2.08488e-10,1.71823
108,,6.17373e-11,1.72987
109,,-1.46917e-10,1.77256
110,,-3.07993e-10,1.82014
111,,-3.66232e-10,1.86398
112,,-4.83649e-10,1.92535
113,,-5.80345e-10,1.98069
114,,-4.79727e-10,2.0126
115,,-2.61776e-10,2.008
116,,-1.06755e-10,1.99967
117,,7.83646e-11,1.96704
118,,2.72526e-10,1.91817
119,,3.57966e-10,1.87691
120,,4.34539e-10,1.82747
121,,5.46328e-10,1.76207
122,,5.35755e-10,1.7178
123,,3.30509e-10,1.71578
124,,1.59543e-10,1.72067
125,,1.87755e-12,1.73763
126,,-2.22467e-10,1.7888
127,,-3.31016e-10,1.83394
128,,-4.20294e-10,1.8808
129,,-5.21167e-10,1.9449
130,,-5.68833e-10,1.99751
131,,-4.08441e-10,2.01217
132,,-2.09335e-10,2.00887
133,,-5.23531e-11,1.99464
134,,1.48116e-10,1.95381
135,,3.02199e-10,1.90351
136,,3.82353e-10,1.86225
137,,4.91244e-10,1.79843
138,,5.69607e-10,1.74424
139,,4.80585e-10,1.71075
140,,2.59223e-10,1.71967
141,,1.07015e-10,1.728
142,,-7.99799e-11,1.75718
143,,-2.72776e-10,1.80922
144,,-3.531e-10,1.84961
145,,-4.24643e-10,1.8956
146,,-5.51183e-10,1.96201
147,,-5.38392e-10,2.00714
148,,-3.23427e-10,2.00844
149,,-1.61328e-10,2.00254
150,,5.13792e-13,1.98716
151,,2.26139e-10,1.9334
152,,3.33749e-10,1.88813
153,,4.19105e-10,1.84328
154,,5.2467e-10,1.78061
155,,5.71995e-10,1.72628
156,,4.05205e-10,1.71521
157,,2.09596e-10,1.71837
158,,6.90711e-11,1.73045
159,,-1.51266e-10,1.7694
160,,-3.11744e-10,1.81885
161,,-3.74674e-10,1.86441
162,,-4.81091e-10,1.9186
163,,-5.72757e-10,1.98069
164,,-4.84331e-10,2.01534
165,,-2.68768e-10,2.00729
166,,-9.85694e-11,1.99852
167,,8.33964e-11,1.96833
168,,2.7082e-10,1.91917
169,,3.58989e-10,1.87433
170,,4.2243e-10,1.82776
171,,5.4556e-10,1.76509
172,,5.4377e-10,1.71564
173,,3.23772e-10,1.71449
174,,1.55449e-10,1.72283
175,,7.689e-13,1.7362
176,,-2.22125e-10,1.7911
177,,-3.29907e-10,1.83336
178,,-4.14069e-10,1.88123
179,,-5.36772e-10,1.94275
180,,-5.70539e-10,1.9955
181,,-4.04433e-10,2.01404
182,,-2.07715e-10,2.00613
183,,-5.94306e-11,1.99234
184,,1.48884e-10,1.95755
185,,2.99556e-10,1.90653
186,,3.68711e-10,1.86197
187,,4.72654e-10,1.80188
188,,5.71398e-10,1.74468
189,,4.80158e-10,1.71018
190,,2.62634e-10,1.71449
191,,1.12218e-10,1.72671
192,,-8.2624e-11,1.75546
193,,-2.6621e-10,1.80433
194,,-3.59581e-10,1.85119
195,,-4.25495e-10,1.89646
196,,-5.51865e-10,1.95698
197,,-5.39671e-10,2.00542
198,,-3.30418e-10,2.01217
199,,-1.57491e-10,2.0011
200,,-5.02944e-12,1.98745
201,,2.19487e-10,1.93772
202,,3.25649e-10,1.89388
203,,4.14073e-10,1.84486
204,,5.21514e-10,1.78234
205,,5.66367e-10,1.73088
206,,3.96764e-10,1.70946
207,,2.08658e-10,1.71636
208,,6.15668e-11,1.72958
209,,-1.42398e-10,1.76638
210,,-3.05691e-10,1.8164
211,,-3.70922e-10,1.8624
212,,-4.85696e-10,1.92018
213,,-5.75826e-10,1.97897
214,,-4.88509e-10,2.01289
215,,-2.6152e-10,2.00858
216,,-1.08119e-10,1.99938
217,,6.97529e-11,1.96675
218,,2.60929e-10,1.9219
219,,3.52936e-10,1.8726
220,,4.26524e-10,1.82747
221,,5.51444e-10,1.76652
222,,5.40445e-10,1.71852
223,,3.21385e-10,1.71607
224,,1.50334e-10,1.71995
225,,8.78453e-12,1.73763
226,,-2.28606e-10,1.78995
227,,-3.26496e-10,1.83034
228,,-4.18844e-10,1.87965
229,,-5.25857e-10,1.94131
230,,-5.74036e-10,1.99737
231,,-4.10572e-10,2.01375
232,,-2.08994e-10,2.008
233,,-6.71899e-11,1.99492
234,,1.40101e-10,1.95324
235,,3.08936e-10,1.90667
236,,3.76896e-10,1.86398
237,,4.84166e-10,1.80174
238,,5.66793e-10,1.74784
239,,4.83996e-10,1.71262
240,,2.61354e-10,1.71521
241,,1.23132e-10,1.72297
242,,-8.17716e-11,1.75632
243,,-2.69024e-10,1.80461
244,,-3.54636e-10,1.84616
245,,-4.20976e-10,1.89431
246,,-5.45299e-10,1.96086
247,,-5.43935e-10,2.00671
248,,-3.35791e-10,2.01045
249,,-1.59197e-10,2.00269
250,,-1.73938e-11,1.98616
251,,2.18976e-10,1.93614
252,,3.26501e-10,1.89143
253,,4.08958e-10,1.84486
254,,5.11624e-10,1.78176
255,,5.66963e-10,1.73016
256,,4.01881e-10,1.71349
257,,2.07549e-10,1.7165
258,,5.85818e-11,1.72671
259,,-1.42398e-10,1.76782
260,,-3.02876e-10,1.81841
261,,-3.69387e-10,1.85924
262,,-4.82115e-10,1.92277
263,,-5.6764e-10,1.98098
264,,-4.90983e-10,2.01361
265,,-2.7397e-10,2.00901
266,,-1.11359e-10,1.99924
267,,7.18844e-11,1.96948
268,,2.62038e-10,1.92004
269,,3.54556e-10,1.87447
270,,4.25926e-10,1.82833
271,,5.52638e-10,1.7625
272,,5.41979e-10,1.71564
273,,3.35369e-10,1.71406
274,,1.60054e-10,1.71995
275,,8.10266e-12,1.73835
276,,-2.20591e-10,1.78808
277,,-3.30759e-10,1.83307
278,,-4.15432e-10,1.8795
279,,-5.31571e-10,1.9403
280,,-5.73438e-10,1.99679
281,,-4.10061e-10,2.0093
282,,-2.1394e-10,2.00542
283,,-6.15621e-11,1.99866
284,,1.38907e-10,1.95755
285,,3.01261e-10,1.90653
286,,3.65385e-10,1.86312
287,,4.73592e-10,1.80418
288,,5.7549e-10,1.74511
289,,4.85275e-10,1.71004
290,,2.68859e-10,1.71679
291,,1.10427e-10,1.72412
292,,-7.13682e-11,1.75617
293,,-2.73203e-10,1.80735
294,,-3.51651e-10,1.84845
295,,-4.32743e-10,1.89488
296,,-5.54764e-10,1.95554
297,,-5.50159e-10,2.00628
298,,-3.30759e-10,2.01016
299,,-1.60134e-10,2.00254
300,,-1.55175e-11,1.99061
301,,2.18294e-10,1.93915
302,,3.23772e-10,1.89172
303,,4.05462e-10,1.84572
304,,5.22708e-10,1.78349
305,,5.70716e-10,1.72958
306,,4.13392e-10,1.71032
307,,2.11813e-10,1.7155
308,,6.79624e-11,1.7303
309,,-1.38646e-10,1.76667
310,,-2.98613e-10,1.81698
311,,-3.71604e-10,1.86053
312,,-4.82029e-10,1.91961
313,,-5.74206e-10,1.97854
314,,-4.8885e-10,2.0139
315,,-2.69536e-10,2.00944
316,,-1.16562e-10,1.99938
317,,6.66833e-11,1.97193
318,,2.62549e-10,1.9209
319,,3.48757e-10,1.87505
320,,4.25926e-10,1.82804
321,,5.40274e-10,1.76753
322,,5.45816e-10,1.71981
323,,3.31361e-10,1.71478
324,,1.55108e-10,1.72498
325,,2.00403e-11,1.73763
326,,-2.16156e-10,1.78463
327,,-3.27094e-10,1.83192
328,,-4.03665e-10,1.87979
329,,-5.2219e-10,1.93872
330,,-5.78128e-10,1.99248
331,,-4.17991e-10,2.01332
332,,-2.24513e-10,2.00599
333,,-6.60813e-11,1.99205
334,,1.31062e-10,1.95798
335,,3.0075e-10,1.90768
336,,3.7178e-10,1.86067
337,,4.75639e-10,1.80835
338,,5.63809e-10,1.74841
339,,4.83143e-10,1.71176
340,,2.7406e-10,1.71636
341,,1.17675e-10,1.72398
342,,-7.3415e-11,1.75531
343,,-2.75675e-10,1.798
344,,-3.6103e-10,1.84659
345,,-4.28479e-10,1.89704
346,,-5.41888e-10,1.95726
347,,-5.53058e-10,2.00671
348,,-3.39372e-10,2.0116
349,,-1.67894e-10,2.00355
350,,-2.57504e-11,1.98688
351,,2.09681e-10,1.93685
352,,3.24626e-10,1.8933
353,,4.1271e-10,1.84357
354,,5.0932e-10,1.78377
355,,5.67476e-10,1.73361
356,,4.07593e-10,1.71133
357,,2.14797e-10,1.71852
358,,6.03735e-11,1.72815
359,,-1.36259e-10,1.76696
360,,-3.04923e-10,1.81597
361,,-3.62309e-10,1.85909
362,,-4.78448e-10,1.91917
363,,-5.63973e-10,1.97796
364,,-4.87486e-10,2.01045
365,,-2.69279e-10,2.00973
366,,-1.25089e-10,1.99996
367,,6.18231e-11,1.96991
368,,2.56324e-10,1.92047
369,,3.54385e-10,1.87663
370,,4.255e-10,1.83078
371,,5.40445e-10,1.76494
372,,5.44111e-10,1.71837
373,,3.3409e-10,1.71349
374,,1.70712e-10,1.72024
375,,2.37918e-11,1.7385
376,,-2.10614e-10,1.78694
377,,-3.32295e-10,1.82876
378,,-4.13387e-10,1.87663
379,,-5.20315e-10,1.94059
380,,-5.80516e-10,1.99033
381,,-4.16627e-10,2.01203
382,,-2.20847e-10,2.00714
383,,-7.32446e-11,1.99708
384,,1.30551e-10,1.96086
385,,2.98789e-10,1.91084
386,,3.66834e-10,1.86815
387,,4.69414e-10,1.80691
388,,5.60398e-10,1.74482
389,,4.83143e-10,1.71047
390,,2.71502e-10,1.71377
391,,1.17162e-10,1.72211
392,,-6.95777e-11,1.75359
393,,-2.68598e-10,1.80232
394,,-3.58814e-10,1.84644
395,,-4.31293e-10,1.89258
396,,-5.4547e-10,1.95683
397,,-5.44958e-10,2.00657
398,,-3.43124e-10,2.008
399,,-1.6525e-10,2.0057
400,,-2.70295e-11,1.98788
401,,2.02774e-10,1.93844
402,,3.23091e-10,1.89388
403,,4.07509e-10,1.84673
404,,5.16654e-10,1.78463
405,,5.79584e-10,1.73016
406,,4.14586e-10,1.71219
407,,2.23324e-10,1.7201
408,,7.20549e-11,1.72671
409,,-1.34041e-10,1.76595
410,,-2.99125e-10,1.81396
411,,-3.79022e-10,1.85766
412,,-4.69153e-10,1.91515
413,,-5.73523e-10,1.97653
414,,-4.97377e-10,2.01131
415,,-2.75931e-10,2.00743
416,,-1.3208e-10,2.00082
417,,6.4466e-11,1.97451
418,,2.58882e-10,1.91874
419,,3.50035e-10,1.8785
420,,4.1757e-10,1.83236
421,,5.49824e-10,1.7671
422,,5.43599e-10,1.71622
423,,3.39036e-10,1.7142
424,,1.62953e-10,1.72211
425,,2.54118e-11,1.73476
426,,-2.10187e-10,1.78219
427,,-3.19589e-10,1.83135
428,,-4.06053e-10,1.87648
429,,-5.24493e-10,1.93887
430,,-5.73438e-10,1.99119
431,,-4.19099e-10,2.01203
432,,-2.29118e-10,2.00729
433,,-7.39264e-11,1.99478
434,,1.26116e-10,1.95985
435,,3.0254e-10,1.90911
436,,3.63168e-10,1.86685
437,,4.70352e-10,1.81065
438,,5.65002e-10,1.74798
439,,4.92864e-10,1.71032
440,,2.72269e-10,1.71492
441,,1.18186e-10,1.72383
442,,-5.67019e-11,1.75129
443,,-2.63652e-10,1.80275
444,,-3.51821e-10,1.84659
445,,-4.28308e-10,1.89416
446,,-5.42229e-10,1.95669
447,,-5.51779e-10,2.00729
448,,-3.42271e-10,2.01145
449,,-1.6994e-10,2.00168
450,,-2.65169e-11,1.98716
451,,2.09596e-10,1.93872
452,,3.18315e-10,1.89158
453,,3.92927e-10,1.84515
454,,5.12305e-10,1.78593
455,,5.67817e-10,1.73073
456,,4.22089e-10,1.71032
457,,2.24603e-10,1.71622
458,,7.14576e-11,1.728
459,,-1.32507e-10,1.76437
460,,-2.9145e-10,1.81295
461,,-3.75015e-10,1.86125
462,,-4.64463e-10,1.91357
463,,-5.69772e-10,1.97423
464,,-4.88679e-10,2.01404
465,,-2.76698e-10,2.01045
466,,-1.26282e-10,2.00067
467,,5.90944e-11,1.97279
468,,2.49758e-10,1.92277
469,,3.49865e-10,1.8785
470,,4.16461e-10,1.82948
471,,5.39762e-10,1.76767
472,,5.47777e-10,1.71636
473,,3.49098e-10,1.7142
474,,1.74209e-10,1.72268
475,,3.28302e-11,1.7349
476,,-2.0456e-10,1.78636
477,,-3.26581e-10,1.82819
478,,-3.99487e-10,1.87648
479,,-5.18013e-10,1.93685
480,,-5.73438e-10,1.98903
481,,-4.24898e-10,2.01418
482,,-2.23234e-10,2.00887
483,,-7.52056e-11,1.99507
484,,1.18101e-10,1.95956
485,,2.95463e-10,1.91127
486,,3.61547e-10,1.86585
487,,4.62934e-10,1.80691
488,,5.6432e-10,1.74683
489,,4.95336e-10,1.71377
490,,2.73123e-10,1.71305
491,,1.23473e-10,1.72225
492,,-6.4888e-11,1.75201
493,,-2.60924e-10,1.79901
494,,-3.51396e-10,1.84515
495,,-4.28308e-10,1.89129
496,,-5.50415e-10,1.95497
497,,-5.59454e-10,2.00484
498,,-3.54977e-10,2.01203
499,,-1.74034e-10,2.00455
500,,-2.85637e-11,1.98831
501,,1.99449e-10,1.93858
502,,3.18657e-10,1.89474
503,,4.06996e-10,1.84673
504,,5.13073e-10,1.78449
505,,5.6756e-10,1.7349
506,,4.2098e-10,1.71219
507,,2.18976e-10,1.71636
508,,7.83646e-11,1.72829
509,,-1.2705e-10,1.76538
510,,-2.97675e-10,1.81108
511,,-3.74503e-10,1.85751
512,,-4.72563e-10,1.91184
513,,-5.72244e-10,1.97279
514,,-5.00191e-10,2.00815
515,,-2.80876e-10,2.00915
516,,-1.24235e-10,2.00182
517,,5.63657e-11,1.97178
518,,2.52316e-10,1.92306
519,,3.5916e-10,1.87936
520,,4.26865e-10,1.83164
521,,5.41809e-10,1.76839
522,,5.56645e-10,1.71837
523,,3.39292e-10,1.71521
524,,1.73441e-10,1.71708
525,,2.94197e-11,1.73203
526,,-1.98336e-10,1.78593
527,,-3.23597e-10,1.82948
528,,-3.98464e-10,1.87591
529,,-5.11277e-10,1.93772
530,,-5.74802e-10,1.99162
531,,-4.3334e-10,2.01203
532,,-2.25025e-10,2.00412
533,,-7.55465e-11,1.99449
534,,1.24753e-10,1.95899
535,,2.91797e-10,1.91012
536,,3.59927e-10,1.86858
537,,4.61996e-10,1.80993
538,,5.57328e-10,1.75172
539,,4.95422e-10,1.71205
540,,2.6758e-10,1.71392
541,,1.24923e-10,1.72038
542,,-5.23531e-11,1.74942
543,,-2.68768e-10,1.80303
544,,-3.53953e-10,1.845
545,,-4.23959e-10,1.88942
546,,-5.42486e-10,1.95655
547,,-5.56299e-10,2.00499
548,,-3.47984e-10,2.00858
549,,-1.78638e-10,2.00053
550,,-3.1718e-11,1.98702
551,,1.90581e-10,1.94102
552,,3.20191e-10,1.89373
553,,3.9719e-10,1.84917
554,,5.14523e-10,1.78751
555,,5.67987e-10,1.73174
556,,4.1612e-10,1.7132
557,,2.30402e-10,1.71765
558,,7.78532e-11,1.72585
559,,-1.15367e-10,1.76293
560,,-2.90086e-10,1.8141
561,,-3.7007e-10,1.8555
562,,-4.66168e-10,1.91127
563,,-5.60136e-10,1.97121
564,,-5.02152e-10,2.01289
565,,-2.82071e-10,2.0093
566,,-1.27988e-10,2.00225
567,,4.92024e-11,1.97696
568,,2.5641e-10,1.92464
569,,3.44067e-10,1.87792
570,,4.19276e-10,1.83121
571,,5.40445e-10,1.7671
572,,5.55793e-10,1.71535
573,,3.42276e-10,1.71277
574,,1.69604e-10,1.72053
575,,4.00782e-11,1.73347
576,,-2.04986e-10,1.78176
577,,-3.18822e-10,1.8279
578,,-3.97612e-10,1.87404
579,,-5.14601e-10,1.93283
580,,-5.75229e-10,1.99033
581,,-4.37347e-10,2.01232
582,,-2.29032e-10,2.00556
583,,-7.92134e-11,1.99593
584,,1.1793e-10,1.96215
585,,2.92393e-10,1.91213
586,,3.71951e-10,1.86225
587,,4.60632e-10,1.81036
588,,5.59033e-10,1.75229
589,,4.9619e-10,1.7119
590,,2.81905e-10,1.71406
591,,1.28418e-10,1.72283
592,,-6.17325e-11,1.74927
593,,-2.59218e-10,1.79901
594,,-3.52503e-10,1.8417
595,,-4.18588e-10,1.89071
596,,-5.43168e-10,1.95295
597,,-5.61585e-10,2.00369
598,,-3.57108e-10,2.01303
599,,-1.78553e-10,2.0024
600,,-4.28033e-11,1.98989
601,,1.92627e-10,1.94088
602,,3.13284e-10,1.8933
603,,3.90455e-10,1.84745
604,,5.106e-10,1.78665
605,,5.73785e-10,1.73533
606,,4.36074e-10,1.71147
607,,2.23836e-10,1.71478
608,,7.97296e-11,1.72843
609,,-1.19631e-10,1.76121
610,,-2.92388e-10,1.8095
611,,-3.70752e-10,1.85507
612,,-4.54146e-10,1.90868
613,,-5.72927e-10,1.97207
614,,-5.05393e-10,2.00944
615,,-2.9162e-10,2.01002
616,,-1.31825e-10,2.00039
617,,4.12726e-11,1.97365
618,,2.55471e-10,1.92636
619,,3.49439e-10,1.88137
620,,4.15097e-10,1.83135
621,,5.33367e-10,1.76925
622,,5.52297e-10,1.71981
623,,3.50548e-10,1.70932
624,,1.7796e-10,1.71909
625,,3.95668e-11,1.73433
626,,-1.95436e-10,1.78305
627,,-3.20528e-10,1.82747
628,,-3.92666e-10,1.87519
629,,-5.23214e-10,1.93944
630,,-5.72159e-10,1.98831
631,,-4.35642e-10,2.01174
632,,-2.33381e-10,2.00499
633,,-7.80189e-11,1.99406
634,,1.1145e-10,1.96014
635,,2.89068e-10,1.91271
636,,3.62145e-10,1.86585
637,,4.55174e-10,1.81223
638,,5.48034e-10,1.75201
639,,4.9943e-10,1.71262
640,,2.90602e-10,1.71233
641,,1.30636e-10,1.71995
642,,-5.1415e-11,1.74927
643,,-2.49668e-10,1.79685
644,,-3.42953e-10,1.84256
645,,-4.17395e-10,1.89143
646,,-5.41036e-10,1.95482
647,,-5.55873e-10,2.00527
648,,-3.54806e-10,2.01059
649,,-1.82304e-10,2.00384
650,,-4.50194e-11,1.99104
651,,1.89387e-10,1.94045
652,,3.18145e-10,1.89546
653,,3.93609e-10,1.8486
654,,5.02499e-10,1.78794
655,,5.72933e-10,1.73447
656,,4.29082e-10,1.7109
657,,2.22301e-10,1.71507
658,,7.70855e-11,1.72542
659,,-1.15026e-10,1.76236
660,,-2.90853e-10,1.81338
661,,-3.74247e-10,1.85421
662,,-4.72479e-10,1.91184
663,,-5.6602e-10,1.97264
664,,-5.06757e-10,2.00958
665,,-2.92644e-10,2.00901
666,,-1.29181e-10,2.00211
667,,3.72648e-11,1.97638
668,,2.48479e-10,1.92363
669,,3.49865e-10,1.87864
670,,4.27717e-10,1.83307
671,,5.31832e-10,1.76739
672,,5.54941e-10,1.71794
673,,3.47904e-10,1.71219
674,,1.77705e-10,1.7178
675,,3.53038e-11,1.73289
676,,-1.9663e-10,1.7819
677,,-3.25217e-10,1.82733
678,,-3.94115e-10,1.87203
679,,-5.08462e-10,1.93614
680,,-5.8026e-10,1.99004
681,,-4.30611e-10,2.0126
682,,-2.35684e-10,2.00513
683,,-8.11744e-11,1.99636
684,,1.12302e-10,1.96172
685,,2.82161e-10,1.90926
686,,3.66153e-10,1.86843
687,,4.56027e-10,1.81338
688,,5.55537e-10,1.75301
689,,5.07957e-10,1.7132
690,,2.90943e-10,1.7155
691,,1.28163e-10,1.72081
692,,-4.34852e-11,1.74554
693,,-2.52823e-10,1.79628
694,,-3.45768e-10,1.84055
695,,-4.20464e-10,1.88655
696,,-5.43509e-10,1.95223
697,,-5.58943e-10,2.00441
698,,-3.64527e-10,2.01016
699,,-1.89382e-10,2.00556
700,,-4.39107e-11,1.98961
701,,1.83418e-10,1.94188
702,,3.09106e-10,1.89431
703,,3.9071e-10,1.84889
704,,5.07189e-10,1.79024
705,,5.77025e-10,1.73217
706,,4.32322e-10,1.71047
707,,2.30572e-10,1.71837
708,,8.56984e-11,1.72685
709,,-1.0505e-10,1.76092
710,,-2.9307e-10,1.81065
711,,-3.7655e-10,1.85737
712,,-4.56277e-10,1.90868
713,,-5.64059e-10,1.96848
714,,-5.08378e-10,2.00944
715,,-2.90341e-10,2.00729
716,,-1.34724e-10,2.00312
717,,4.51946e-11,1.97739
718,,2.53595e-10,1.92464
719,,3.42873e-10,1.88065
720,,4.22004e-10,1.83279
721,,5.37716e-10,1.77084
722,,5.53832e-10,1.7178
723,,3.56858e-10,1.71104
724,,1.85294e-10,1.72125
725,,4.39155e-11,1.73447
726,,-1.90917e-10,1.77874
727,,-3.20612e-10,1.82819
728,,-3.87465e-10,1.87318
729,,-5.15199e-10,1.93297
730,,-5.76679e-10,1.98515
731,,-4.44254e-10,2.0093
732,,-2.43273e-10,2.00441
733,,-8.16011e-11,1.99521
734,,1.08635e-10,1.96086
735,,2.78068e-10,1.91314
736,,3.68028e-10,1.86657
737,,4.57562e-10,1.81554
738,,5.5946e-10,1.75431
739,,5.06933e-10,1.71176
740,,2.89239e-10,1.71262
741,,1.33023e-10,1.72283
742,,-4.14383e-11,1.74525
743,,-2.50094e-10,1.79613
744,,-3.48154e-10,1.83926
745,,-4.2575e-10,1.88999
746,,-5.39074e-10,1.95238
747,,-5.60818e-10,2.00211
748,,-3.71433e-10,2.01375
749,,-1.8708e-10,2.00455
750,,-4.81749e-11,1.98817
751,,1.812e-10,1.94433
752,,3.06718e-10,1.89646
753,,3.9395e-10,1.84874
754,,5.00453e-10,1.78765
755,,5.65002e-10,1.73533
756,,4.32663e-10,1.7109
757,,2.32704e-10,1.7142
758,,8.80003e-11,1.72671
759,,-1.12383e-10,1.76193
760,,-2.86674e-10,1.80691
761,,-3.69898e-10,1.8565
762,,-4.52014e-10,1.90739
763,,-5.63205e-10,1.96718
764,,-5.13579e-10,2.00772
765,,-2.98613e-10,2.00987
766,,-1.40607e-10,2.00398
767,,4.05049e-11,1.97423
768,,2.42339e-10,1.92651
769,,3.39463e-10,1.88338
770,,4.09981e-10,1.83279
771,,5.36096e-10,1.77055
772,,5.59545e-10,1.72081
773,,3.60609e-10,1.71248
774,,1.81798e-10,1.71852
775,,3.83735e-11,1.73174
776,,-1.86312e-10,1.77773
777,,-3.11147e-10,1.82215
778,,-3.90619e-10,1.87045
779,,-5.10082e-10,1.93427
780,,-5.84865e-10,1.9863
781,,-4.41867e-10,2.01418
782,,-2.40288e-10,2.00642
783,,-8.87632e-11,1.99607
784,,1.03264e-10,1.95985
785,,2.82587e-10,1.91141
786,,3.58734e-10,1.86959
787,,4.51934e-10,1.81511
788,,5.56731e-10,1.75201
789,,5.11197e-10,1.71521
790,,2.89835e-10,1.71435
791,,1.41464e-10,1.71967
792,,-3.38495e-11,1.74338
793,,-2.51118e-10,1.7947
794,,-3.47813e-10,1.83997
795,,-4.26688e-10,1.88683
796,,-5.44531e-10,1.95367
797,,-5.59284e-10,2.00254
798,,-3.71348e-10,2.01088
799,,-1.89297e-10,2.00542
800,,-4.60434e-11,1.98961
801,,1.82309e-10,1.94347
802,,3.16184e-10,1.89776
803,,3.86106e-10,1.85392
804,,5.07189e-10,1.78737
805,,5.68498e-10,1.73591
806,,4.40422e-10,1.71032
807,,2.34921e-10,1.71751
808,,9.23491e-11,1.72728
809,,-1.09484e-10,1.76178
810,,-2.91109e-10,1.81223
811,,-3.64527e-10,1.85492
812,,-4.58835e-10,1.90552
813,,-5.57834e-10,1.96776
814,,-5.17416e-10,2.0057
815,,-3.01256e-10,2.00714
816,,-1.40437e-10,2.00283
817,,3.80325e-11,1.97839
818,,2.443e-10,1.92665
819,,3.38525e-10,1.88295
820,,4.18764e-10,1.83566
821,,5.34731e-10,1.77098
822,,5.58608e-10,1.71622
823,,3.65214e-10,1.71176
824,,1.82309e-10,1.71578
825,,3.87144e-11,1.73246
826,,-1.85544e-10,1.77946
827,,-3.19419e-10,1.82704
828,,-3.95309e-10,1.8726
829,,-4.99253e-10,1.93024
830,,-5.81027e-10,1.98745
831,,-4.52526e-10,2.01505
832,,-2.41908e-10,2.00484
833,,-9.07242e-11,1.99622
834,,1.00791e-10,1.96215
835,,2.90347e-10,1.91328
836,,3.58307e-10,1.86714
837,,4.45112e-10,1.81597
838,,5.60569e-10,1.75359
839,,5.1401e-10,1.7109
840,,3.00324e-10,1.7142
841,,1.3993e-10,1.72355
842,,-3.58105e-11,1.74381
843,,-2.54954e-10,1.79815
844,,-3.51053e-10,1.8394
845,,-4.21658e-10,1.88583
846,,-5.40609e-10,1.94878
847,,-5.68151e-10,2.00297
848,,-3.68448e-10,2.01275
