,currIn,v2
533,7.74772e-10,-0.332499
534,7.70509e-10,-0.340836
535,8.00353e-10,-0.353916
536,8.12547e-10,-0.367141
537,8.42222e-10,-0.382953
538,8.63198e-10,-0.396032
539,8.8605e-10,-0.406239
540,8.68912e-10,-0.417306
541,8.85625e-10,-0.424495
542,8.84773e-10,-0.434844
543,8.87756e-10,-0.445194
544,8.96624e-10,-0.455832
545,9.06005e-10,-0.466037
546,8.95516e-10,-0.474663
547,8.82128e-10,-0.484867
548,8.73858e-10,-0.492487
549,8.49555e-10,-0.500104
550,8.09818e-10,-0.501974
551,7.79207e-10,-0.507004
552,7.43819e-10,-0.509017
553,6.99308e-10,-0.51146
554,6.60595e-10,-0.509591
555,6.07215e-10,-0.511029
556,5.69696e-10,-0.509305
557,5.29704e-10,-0.50988
558,4.90906e-10,-0.510311
559,4.52193e-10,-0.510311
560,4.2414e-10,-0.509737
561,3.93612e-10,-0.509017
562,3.71867e-10,-0.50988
563,3.24287e-10,-0.509305
564,2.97341e-10,-0.506861
565,2.66387e-10,-0.504274
566,2.4473e-10,-0.504849
567,2.18636e-10,-0.502117
568,1.85552e-10,-0.501685
569,1.64915e-10,-0.496943
570,1.36776e-10,-0.495362
571,1.18017e-10,-0.492773
572,6.47223e-11,-0.487456
573,1.94442e-11,-0.480125
574,-2.46418e-11,-0.470493
575,-6.94931e-11,-0.464168
576,-1.05392e-10,-0.455687
577,-1.43592e-10,-0.450368
578,-1.87081e-10,-0.439012
579,-2.25538e-10,-0.429094
580,-2.69026e-10,-0.420613
581,-2.82242e-10,-0.41357
582,-3.17118e-10,-0.405807
583,-3.34599e-10,-0.398622
584,-3.58901e-10,-0.393302
585,-3.70584e-10,-0.385108
586,-3.86273e-10,-0.378928
587,-3.92071e-10,-0.369296
588,-4.14412e-10,-0.363259
589,-4.38118e-10,-0.354059
590,-4.52869e-10,-0.347016
591,-4.64295e-10,-0.337961
592,-4.65233e-10,-0.333936
593,-4.91326e-10,-0.324447
594,-5.13241e-10,-0.312085
595,-5.35582e-10,-0.305042
596,-5.39334e-10,-0.296705
597,-5.5886e-10,-0.288942
598,-5.81969e-10,-0.278018
599,-6.12751e-10,-0.266087
600,-6.47372e-10,-0.250564
601,-6.68689e-10,-0.237913
602,-6.93332e-10,-0.226846
603,-7.05355e-10,-0.217071
604,-7.22325e-10,-0.208733
605,-7.20108e-10,-0.199533
606,-7.36053e-10,-0.19134
607,-7.58564e-10,-0.180271
608,-7.61037e-10,-0.169635
609,-7.62913e-10,-0.160577
610,-7.601e-10,-0.153966
611,-7.45689e-10,-0.145197
612,-7.37162e-10,-0.137722
613,-7.04247e-10,-0.133698
614,-6.77472e-10,-0.131829
615,-6.46093e-10,-0.128953
616,-6.06527e-10,-0.126655
617,-5.66279e-10,-0.125792
618,-5.31318e-10,-0.127661
619,-4.87063e-10,-0.127373
620,-4.58071e-10,-0.129817
621,-4.22428e-10,-0.128522
622,-3.86273e-10,-0.130105
623,-3.6342e-10,-0.12881
624,-3.2215e-10,-0.129099
625,-3.10808e-10,-0.132835
626,-2.70646e-10,-0.131254
627,-2.47452e-10,-0.13341
628,-2.09763e-10,-0.135136
629,-1.96375e-10,-0.137148
630,-1.63034e-10,-0.139735
631,-1.36942e-10,-0.140166
632,-1.10763e-10,-0.14534
633,-8.96168e-11,-0.146923
634,-7.15387e-11,-0.149367
635,-3.8625e-11,-0.150659
636,1.73116e-11,-0.159428
637,6.79624e-11,-0.169203
638,8.61251e-11,-0.177827
639,1.30466e-10,-0.182571
640,1.76086e-10,-0.191915
641,2.04908e-10,-0.199821
642,2.5121e-10,-0.211751
643,2.92311e-10,-0.22052
644,3.24031e-10,-0.231445
645,3.55496e-10,-0.238776
646,3.62233e-10,-0.243087
647,3.86024e-10,-0.251281
648,3.95488e-10,-0.258181
649,4.22177e-10,-0.266087
650,4.34116e-10,-0.273993
651,4.59441e-10,-0.28348
652,4.65666e-10,-0.289948
653,4.7624e-10,-0.298431
654,4.94232e-10,-0.306768
655,5.05829e-10,-0.313523
656,5.1734e-10,-0.320566
657,5.39767e-10,-0.329623
658,5.581e-10,-0.341265
659,5.67223e-10,-0.348885
660,5.81293e-10,-0.357366
661,6.03805e-10,-0.366278
662,6.30068e-10,-0.380366
663,6.74495e-10,-0.392439
664,6.91719e-10,-0.406959
665,7.09625e-10,-0.419176
666,7.33331e-10,-0.428376
667,7.43138e-10,-0.43772
668,7.58486e-10,-0.445769
669,7.69827e-10,-0.456693
670,7.69827e-10,-0.465174
671,7.89524e-10,-0.476387
672,7.83044e-10,-0.484581
673,7.8202e-10,-0.495074
674,7.7571e-10,-0.502262
675,7.69315e-10,-0.510168
676,7.3606e-10,-0.51563
677,7.05277e-10,-0.516636
678,6.81572e-10,-0.520947
679,6.41494e-10,-0.522816
680,5.96983e-10,-0.523248
681,5.57162e-10,-0.521667
682,5.1427e-10,-0.522673
683,4.77604e-10,-0.521235
684,4.44348e-10,-0.521955
685,4.1024e-10,-0.520518
686,3.79628e-10,-0.520372
687,3.53364e-10,-0.520518
688,3.28039e-10,-0.519941
689,2.99729e-10,-0.519655
690,2.66644e-10,-0.517642
691,2.43791e-10,-0.518506
692,2.22048e-10,-0.515342
693,1.92288e-10,-0.51333
694,1.68838e-10,-0.510886
695,1.40613e-10,-0.509162
696,1.18443e-10,-0.50643
697,1.00366e-10,-0.503986
698,6.21641e-11,-0.500393
699,1.81651e-11,-0.495074
700,-3.564e-11,-0.485013
701,-6.6849e-11,-0.477393
702,-1.03942e-10,-0.469344
703,-1.44104e-10,-0.464888
704,-1.75484e-10,-0.455832
705,-2.33554e-10,-0.444763
706,-2.62716e-10,-0.436571
707,-2.99467e-10,-0.425789
708,-3.18483e-10,-0.419464
709,-3.40738e-10,-0.411844
710,-3.57281e-10,-0.406671
711,-3.77405e-10,-0.398765
712,-3.96931e-10,-0.390284
713,-4.07932e-10,-0.38281
714,-4.31296e-10,-0.373609
715,-4.48265e-10,-0.365992
716,-4.56281e-10,-0.357509
717,-4.69668e-10,-0.350897
718,-4.78365e-10,-0.343423
719,-4.93373e-10,-0.337672
720,-5.15202e-10,-0.327179
721,-5.42063e-10,-0.317404
722,-5.54086e-10,-0.30921
723,-5.56558e-10,-0.300443
724,-5.89046e-10,-0.292392
725,-6.01666e-10,-0.279598
726,-6.42853e-10,-0.265801
727,-6.76023e-10,-0.25243
728,-6.96914e-10,-0.239208
729,-7.13968e-10,-0.229433
730,-7.25054e-10,-0.219946
731,-7.3503e-10,-0.213332
732,-7.40572e-10,-0.202265
733,-7.53022e-10,-0.192921
734,-7.65812e-10,-0.181997
735,-7.69393e-10,-0.173371
736,-7.67007e-10,-0.164459
737,-7.56177e-10,-0.156984
738,-7.50123e-10,-0.147929
739,-7.26162e-10,-0.141747
740,-6.89325e-10,-0.140166
741,-6.68945e-10,-0.136142
742,-6.2469e-10,-0.135422
743,-5.93311e-10,-0.133266
744,-5.4769e-10,-0.133984
745,-5.09063e-10,-0.133984
746,-4.68303e-10,-0.135853
747,-4.31466e-10,-0.136142
748,-3.99064e-10,-0.136285
749,-3.73908e-10,-0.136716
750,-3.40227e-10,-0.138154
751,-3.18995e-10,-0.135999
752,-2.87274e-10,-0.138154
753,-2.56917e-10,-0.139592
754,-2.31677e-10,-0.141604
755,-2.00553e-10,-0.141747
756,-1.81708e-10,-0.143905
757,-1.59112e-10,-0.146635
758,-1.25856e-10,-0.148504
759,-9.74607e-11,-0.15224
760,-7.68256e-11,-0.154254
761,-4.58729e-11,-0.157416
762,-6.9046e-12,-0.161729
763,3.93975e-11,-0.169778
764,7.70867e-11,-0.178833
765,1.18529e-10,-0.187891
766,1.50249e-10,-0.191627
767,1.93567e-10,-0.200827
768,2.26651e-10,-0.209882
769,2.77473e-10,-0.220807
770,3.01263e-10,-0.23087
771,3.37077e-10,-0.237913
772,3.56263e-10,-0.246968
773,3.66923e-10,-0.252862
774,3.88923e-10,-0.259619
775,4.17829e-10,-0.26695
776,4.21411e-10,-0.276725
777,4.40596e-10,-0.284486
778,4.58332e-10,-0.291674
779,4.78712e-10,-0.298862
780,4.91588e-10,-0.310073
781,4.90139e-10,-0.315967
782,5.03441e-10,-0.320423
783,5.26123e-10,-0.32948
784,5.52386e-10,-0.342271
785,5.60572e-10,-0.349748
786,5.67991e-10,-0.357509
787,5.86835e-10,-0.365129
788,6.13867e-10,-0.377491
789,6.48657e-10,-0.389709
790,6.8558e-10,-0.406239
791,6.99564e-10,-0.417883
792,7.21905e-10,-0.429382
793,7.28215e-10,-0.438583
794,7.48595e-10,-0.445912
795,7.50811e-10,-0.457556
796,7.73579e-10,-0.465174
797,7.7733e-10,-0.475237
798,7.78525e-10,-0.484581
799,7.78525e-10,-0.495648
800,7.73835e-10,-0.502837
801,7.60276e-10,-0.510886
802,7.43563e-10,-0.518792
803,7.14315e-10,-0.521955
804,6.92828e-10,-0.524685
805,6.50193e-10,-0.526698
806,6.10371e-10,-0.527847
807,5.68929e-10,-0.528135
808,5.34394e-10,-0.527418
809,4.9841e-10,-0.52598
810,4.59782e-10,-0.527992
811,4.14333e-10,-0.525548
812,3.83806e-10,-0.526412
813,3.61209e-10,-0.524685
814,3.24713e-10,-0.524542
815,3.01861e-10,-0.523536
816,2.75341e-10,-0.522385
817,2.54109e-10,-0.522962
818,2.25288e-10,-0.520086
819,1.94845e-10,-0.518217
820,1.78645e-10,-0.516205
821,1.44621e-10,-0.515199
822,1.14776e-10,-0.51218
823,1.04033e-10,-0.50873
824,7.52962e-11,-0.504992
825,3.13818e-11,-0.503843
826,-2.45559e-11,-0.493925
827,-6.87253e-11,-0.486019
828,-9.2175e-11,-0.475669
829,-1.32166e-10,-0.471499
830,-1.69941e-10,-0.464745
831,-2.21019e-10,-0.454826
832,-2.64336e-10,-0.443757
833,-2.8625e-10,-0.435562
834,-3.17204e-10,-0.425501
835,-3.33661e-10,-0.41889
836,-3.51653e-10,-0.41357
837,-3.64188e-10,-0.405807
838,-3.97358e-10,-0.398765
839,-4.0742e-10,-0.389278
840,-4.20637e-10,-0.383239
841,-4.38714e-10,-0.373609
842,-4.60287e-10,-0.36829
843,-4.73249e-10,-0.359809
844,-4.82799e-10,-0.350897
845,-4.86807e-10,-0.344429
846,-5.04544e-10,-0.33638
847,-5.34558e-10,-0.327611
848,-5.51357e-10,-0.316973
849,-5.48117e-10,-0.309498
850,-5.72674e-10,-0.300155
851,-5.84441e-10,-0.2911
852,-6.2776e-10,-0.278163
853,-6.56837e-10,-0.264938
854,-6.90603e-10,-0.249412
855,-7.04674e-10,-0.239351
856,-7.18743e-10,-0.228281
857,-7.28891e-10,-0.222533
858,-7.33154e-10,-0.211751
859,-7.5268e-10,-0.203128
860,-7.62829e-10,-0.192347
861,-7.69991e-10,-0.181565
862,-7.64874e-10,-0.173945
863,-7.59332e-10,-0.164459
