,currIn,v2
0,2.69029e-10,-1.06148
1,8.05123e-10,-1.02381
2,9.48122e-10,-0.997794
3,9.83423e-10,-0.97393
4,9.90586e-10,-0.959556
5,9.96896e-10,-0.952225
6,9.95703e-10,-0.937562
7,9.92206e-10,-0.921173
8,9.93229e-10,-0.900474
9,9.93826e-10,-0.879917
10,9.94167e-10,-0.860367
11,9.934e-10,-0.844986
12,9.93144e-10,-0.830898
13,9.95617e-10,-0.816379
14,9.94594e-10,-0.80229
15,9.9519e-10,-0.786047
16,9.9502e-10,-0.775266
17,9.94935e-10,-0.757442
18,9.94338e-10,-0.746803
19,9.93826e-10,-0.72984
20,9.94935e-10,-0.721359
21,9.97407e-10,-0.709429
22,9.9681e-10,-0.704827
23,9.96385e-10,-0.696058
24,9.934e-10,-0.694766
25,9.96214e-10,-0.691028
26,9.96469e-10,-0.689447
27,9.94679e-10,-0.68614
28,9.94253e-10,-0.682979
29,9.97493e-10,-0.682833
30,9.94424e-10,-0.683122
31,9.94508e-10,-0.682979
32,9.95276e-10,-0.677371
33,9.97664e-10,-0.677228
34,9.95617e-10,-0.678666
35,9.9502e-10,-0.67852
36,9.94253e-10,-0.678952
37,9.94679e-10,-0.674353
38,9.98175e-10,-0.674784
39,9.96214e-10,-0.675647
40,9.9519e-10,-0.677514
41,9.9681e-10,-0.678809
42,9.94338e-10,-0.679529
43,9.96044e-10,-0.680821
44,9.95958e-10,-0.683839
45,9.96469e-10,-0.692608
46,9.99198e-10,-0.702529
47,9.95617e-10,-0.709283
48,9.98346e-10,-0.713453
49,9.94765e-10,-0.722797
50,9.98602e-10,-0.731423
51,9.94338e-10,-0.742922
52,9.97748e-10,-0.752122
53,9.97664e-10,-0.761178
54,9.96982e-10,-0.771384
55,9.96214e-10,-0.774403
56,9.96469e-10,-0.780442
57,9.97152e-10,-0.784755
58,9.99709e-10,-0.79381
59,9.97834e-10,-0.802147
60,9.9826e-10,-0.80991
61,9.95617e-10,-0.816092
62,9.97748e-10,-0.824285
63,9.94935e-10,-0.833054
64,9.96555e-10,-0.837655
65,9.97067e-10,-0.845273
66,9.98602e-10,-0.856628
67,9.95617e-10,-0.86468
68,9.97152e-10,-0.871723
69,9.96214e-10,-0.880923
70,1.0009e-09,-0.89113
71,9.96214e-10,-0.90493
72,9.98602e-10,-0.918729
73,9.96726e-10,-0.934975
74,9.9664e-10,-0.94748
75,9.97578e-10,-0.956681
76,9.96726e-10,-0.964875
77,9.98516e-10,-0.973067
78,9.97237e-10,-0.983274
79,9.97919e-10,-0.995061
80,9.97323e-10,-1.0011
81,9.96385e-10,-1.01159
82,9.97919e-10,-1.01849
83,9.96128e-10,-1.02999
84,9.95532e-10,-1.03244
85,9.92632e-10,-1.03431
86,9.98431e-10,-1.03186
87,9.96214e-10,-1.03603
88,9.94253e-10,-1.03258
89,9.94765e-10,-1.03186
90,9.95617e-10,-1.02295
91,9.93144e-10,-1.0218
92,9.96128e-10,-1.01993
93,9.94253e-10,-1.01634
94,9.97664e-10,-1.01346
95,9.96214e-10,-1.00843
96,9.94765e-10,-1.00383
97,9.94765e-10,-1.00139
98,9.98431e-10,-0.996931
99,9.94935e-10,-0.994487
100,9.96128e-10,-0.988307
101,9.96469e-10,-0.983849
102,9.95276e-10,-0.977237
103,9.94935e-10,-0.975657
104,9.94594e-10,-0.967031
105,9.95106e-10,-0.960562
106,9.9519e-10,-0.953662
107,9.95106e-10,-0.949349
108,9.9212e-10,-0.934544
109,9.95787e-10,-0.919018
110,9.95703e-10,-0.902343
111,9.95617e-10,-0.898173
112,9.94935e-10,-0.887392
113,9.93911e-10,-0.872586
114,9.95703e-10,-0.855193
115,9.95617e-10,-0.83823
116,9.94338e-10,-0.82716
117,9.93229e-10,-0.81408
118,9.97407e-10,-0.805597
119,9.95446e-10,-0.791941
120,9.95106e-10,-0.780296
121,9.9502e-10,-0.771673
122,9.94849e-10,-0.758448
123,9.93826e-10,-0.747235
124,9.95276e-10,-0.733435
125,9.94765e-10,-0.721071
126,9.96469e-10,-0.706553
127,9.96469e-10,-0.701666
128,9.94765e-10,-0.687578
129,9.93229e-10,-0.672052
130,9.92377e-10,-0.656097
131,9.95703e-10,-0.644884
132,9.9664e-10,-0.635827
133,9.91609e-10,-0.620158
134,9.95787e-10,-0.60219
135,9.93997e-10,-0.580914
136,9.92377e-10,-0.563233
137,9.93144e-10,-0.543394
138,9.94765e-10,-0.528157
139,9.95787e-10,-0.515506
140,9.94081e-10,-0.503719
141,9.94849e-10,-0.491788
142,9.94679e-10,-0.475113
143,9.95787e-10,-0.460737
144,9.9664e-10,-0.444062
145,9.93911e-10,-0.434287
146,9.92974e-10,-0.42135
147,9.9664e-10,-0.41445
148,9.91268e-10,-0.402374
149,9.95446e-10,-0.398924
150,9.93315e-10,-0.394611
151,9.99881e-10,-0.392599
152,9.70547e-10,-0.390301
153,8.86471e-10,-0.390444
154,7.86278e-10,-0.396481
155,7.41171e-10,-0.399356
156,7.01776e-10,-0.40252
157,6.55133e-10,-0.40338
158,6.11048e-10,-0.402949
159,5.91607e-10,-0.405824
160,5.57413e-10,-0.40755
161,5.33622e-10,-0.411575
162,4.97212e-10,-0.413156
163,4.86724e-10,-0.414593
164,4.60887e-10,-0.417469
165,4.52275e-10,-0.421782
166,4.39143e-10,-0.423651
167,4.28314e-10,-0.424225
168,4.23284e-10,-0.431268
169,4.22004e-10,-0.434
170,4.05035e-10,-0.441332
171,4.15865e-10,-0.446362
172,4.45368e-10,-0.455995
173,4.56027e-10,-0.461314
174,4.68221e-10,-0.470512
175,4.85786e-10,-0.478132
176,5.05058e-10,-0.490639
177,5.34987e-10,-0.496101
178,5.56134e-10,-0.509326
179,5.61165e-10,-0.520251
180,5.87513e-10,-0.528588
181,5.89219e-10,-0.535634
182,5.96722e-10,-0.541382
183,6.06955e-10,-0.548713
184,6.01157e-10,-0.557482
185,6.18552e-10,-0.5674
186,6.19063e-10,-0.576169
187,6.177e-10,-0.582063
188,6.26738e-10,-0.590689
189,6.32195e-10,-0.598884
190,6.28102e-10,-0.607653
191,6.31087e-10,-0.613978
192,6.50613e-10,-0.62562
193,6.70907e-10,-0.631945
194,6.74404e-10,-0.645027
195,6.74233e-10,-0.650489
196,6.85574e-10,-0.661271
197,7.12179e-10,-0.67234
198,7.35627e-10,-0.689158
199,7.7238e-10,-0.704827
200,7.90542e-10,-0.716183
201,8.08363e-10,-0.725815
202,8.17914e-10,-0.732141
203,8.13736e-10,-0.743785
204,8.22177e-10,-0.754278
205,8.42046e-10,-0.764916
206,8.46394e-10,-0.771959
207,8.33859e-10,-0.783172
208,8.38976e-10,-0.793953
209,8.34541e-10,-0.802147
210,8.22518e-10,-0.810628
211,7.93697e-10,-0.814509
212,7.6914e-10,-0.816953
213,7.38186e-10,-0.821123
214,6.95722e-10,-0.825722
215,6.53939e-10,-0.822418
216,6.09939e-10,-0.823567
217,5.7404e-10,-0.824716
218,5.34134e-10,-0.822129
219,4.96701e-10,-0.826011
220,4.5415e-10,-0.823278
221,4.24221e-10,-0.823998
222,4.00857e-10,-0.823853
223,3.59927e-10,-0.824142
224,3.40912e-10,-0.823278
225,3.07742e-10,-0.820403
226,2.8668e-10,-0.82098
227,2.49673e-10,-0.818536
228,2.37395e-10,-0.819685
229,2.02007e-10,-0.816236
230,1.73953e-10,-0.812786
231,1.51783e-10,-0.812786
232,1.22706e-10,-0.80646
233,9.21786e-11,-0.808904
234,6.29306e-11,-0.800278
235,6.84261e-13,-0.790792
236,-4.8089e-11,-0.779436
237,-7.72524e-11,-0.77656
238,-1.17925e-10,-0.769804
239,-1.54251e-10,-0.761323
240,-1.88189e-10,-0.750253
241,-2.4225e-10,-0.740335
242,-2.81814e-10,-0.732141
243,-3.0714e-10,-0.723515
244,-3.24535e-10,-0.718627
245,-3.47899e-10,-0.70986
246,-3.66744e-10,-0.704684
247,-3.78681e-10,-0.695341
248,-3.98976e-10,-0.688872
249,-4.13387e-10,-0.681109
250,-4.29503e-10,-0.673058
251,-4.43572e-10,-0.665009
252,-4.54828e-10,-0.656958
253,-4.73758e-10,-0.651784
254,-4.76316e-10,-0.644453
255,-4.99935e-10,-0.63554
256,-5.29013e-10,-0.623322
257,-5.46578e-10,-0.619009
258,-5.44276e-10,-0.60909
259,-5.58261e-10,-0.600321
260,-5.93733e-10,-0.584507
261,-6.20593e-10,-0.574014
262,-6.58112e-10,-0.559208
263,-6.82073e-10,-0.549145
264,-7.12003e-10,-0.534482
265,-7.16522e-10,-0.528445
266,-7.30164e-10,-0.519533
267,-7.37157e-10,-0.511196
268,-7.46536e-10,-0.502858
269,-7.67854e-10,-0.491068
270,-7.62738e-10,-0.480719
271,-7.53102e-10,-0.471232
272,-7.61629e-10,-0.466056
273,-7.5225e-10,-0.456712
274,-7.2539e-10,-0.449381
275,-7.03901e-10,-0.448089
276,-6.78065e-10,-0.445356
277,-6.40035e-10,-0.446219
278,-6.07802e-10,-0.441906
279,-5.60136e-10,-0.442195
280,-5.15625e-10,-0.441618
281,-4.84246e-10,-0.445499
282,-4.50222e-10,-0.442481
283,-4.13642e-10,-0.44435
284,-3.80728e-10,-0.444207
285,-3.55318e-10,-0.447083
286,-3.21039e-10,-0.448232
287,-3.00659e-10,-0.446076
288,-2.74225e-10,-0.447943
289,-2.48901e-10,-0.445213
290,-2.22297e-10,-0.450675
291,-1.87421e-10,-0.451393
292,-1.69514e-10,-0.456281
293,-1.45468e-10,-0.455706
294,-1.11189e-10,-0.459013
295,-8.86786e-11,-0.464764
296,-6.71053e-11,-0.467494
297,-2.50673e-11,-0.472527
298,1.52647e-11,-0.478563
299,6.72793e-11,-0.488195
300,9.5675e-11,-0.49495
301,1.33109e-10,-0.505013
302,1.70883e-10,-0.51019
303,2.22898e-10,-0.519388
304,2.62804e-10,-0.529163
305,2.92904e-10,-0.541382
306,3.2761e-10,-0.550151
307,3.49183e-10,-0.556765
308,3.63253e-10,-0.562944
309,3.88919e-10,-0.56927
310,4.05803e-10,-0.579765
311,4.17058e-10,-0.58537
312,4.38375e-10,-0.59227
313,4.50058e-10,-0.600607
314,4.61057e-10,-0.609665
315,4.88515e-10,-0.621452
316,5.00964e-10,-0.626626
317,5.00027e-10,-0.631945
318,5.15972e-10,-0.638127
319,5.40018e-10,-0.650921
320,5.5963e-10,-0.658972
321,5.72079e-10,-0.670328
322,5.81374e-10,-0.673635
323,6.10622e-10,-0.688009
324,6.31939e-10,-0.701952
325,6.62637e-10,-0.717478
326,7.01946e-10,-0.730991
327,7.35116e-10,-0.741198
328,7.28977e-10,-0.748529
329,7.41768e-10,-0.758159
330,7.55581e-10,-0.769804
331,7.54985e-10,-0.777566
332,7.7741e-10,-0.787916
333,7.80821e-10,-0.796685
334,7.77667e-10,-0.806603
335,7.8517e-10,-0.816522
336,7.6769e-10,-0.822272
337,7.50806e-10,-0.829604
338,7.23435e-10,-0.832193
339,7.08001e-10,-0.836649
340,6.6204e-10,-0.838661
341,6.28529e-10,-0.838804
342,5.80436e-10,-0.838661
