,V1,Time
152,3.30581,0.019894
153,3.3048,0.020025
154,3.30682,0.020157
155,3.30595,0.020289
156,3.3048,0.020421
157,3.30265,0.020553
158,3.30567,0.020685
159,3.30581,0.020816
160,3.30509,0.020948
161,3.3048,0.02108
162,3.30552,0.021211
163,3.30581,0.021343
164,3.30567,0.021474
165,3.30365,0.021606
166,3.30754,0.021738
167,3.30725,0.021869
168,3.3071,0.022001
169,3.3015,0.022134
170,3.30337,0.022265
171,3.30423,0.022397
172,3.3048,0.022529
173,3.30696,0.02266
174,3.30567,0.022792
175,3.30423,0.022923
176,3.30495,0.023055
177,3.30653,0.023187
178,3.30624,0.023319
179,3.30337,0.02345
180,3.30423,0.023582
181,3.30538,0.023713
182,3.30595,0.023845
183,3.30696,0.023977
184,3.30653,0.024109
185,3.30451,0.024241
186,3.30523,0.024372
187,3.30552,0.024504
188,3.30624,0.024636
189,3.30451,0.024768
190,3.30567,0.024899
191,3.30538,0.025031
192,3.3048,0.025162
193,3.30538,0.025294
194,3.30437,0.025426
195,3.30581,0.025557
196,3.30725,0.02569
197,3.30552,0.025821
198,3.30351,0.025953
199,3.30322,0.026085
200,3.30538,0.026216
201,3.30408,0.026348
202,3.30926,0.026479
203,3.30638,0.026611
204,3.30523,0.026743
205,3.30408,0.026875
206,3.30739,0.027007
207,3.3071,0.027138
208,3.30423,0.02727
209,3.30408,0.027402
210,3.3061,0.027533
211,3.30495,0.027665
212,3.30667,0.027797
213,3.30667,0.027928
214,3.30509,0.02806
215,3.30638,0.028192
216,3.30509,0.028324
217,3.30567,0.028456
218,3.30451,0.028587
219,3.30538,0.028719
220,3.30552,0.02885
221,3.30279,0.028982
222,3.30725,0.029113
223,3.30552,0.029245
224,3.30624,0.029377
225,3.30682,0.029509
226,3.30538,0.029641
227,3.30408,0.029773
228,3.30293,0.029904
229,3.30466,0.030036
230,3.30337,0.030168
231,3.30926,0.030299
232,3.30653,0.030431
233,3.3048,0.030563
234,3.30408,0.030695
235,3.30782,0.030827
236,3.3061,0.030958
237,3.30451,0.03109
238,3.30308,0.031222
239,3.30624,0.031354
240,3.30509,0.031485
241,3.30667,0.031617
242,3.30653,0.031749
243,3.30509,0.031881
244,3.30495,0.032013
245,3.30466,0.032145
246,3.30509,0.032277
247,3.30437,0.032408
248,3.30624,0.03254
249,3.30394,0.032671
250,3.3048,0.032803
251,3.30638,0.032934
252,3.30581,0.033066
253,3.30523,0.033198
254,3.30567,0.03333
255,3.30437,0.033461
256,3.30351,0.033593
257,3.30279,0.033724
258,3.30365,0.033856
259,3.30437,0.033988
260,3.30854,0.03412
261,3.30581,0.034251
262,3.30437,0.034383
263,3.30337,0.034515
264,3.30825,0.034647
265,3.30552,0.034778
266,3.30365,0.03491
267,3.30394,0.035042
268,3.30653,0.035173
269,3.30581,0.035305
270,3.30696,0.035437
271,3.3048,0.035568
272,3.30538,0.035701
273,3.30495,0.035832
274,3.30509,0.035964
275,3.30394,0.036096
276,3.30567,0.036228
277,3.30581,0.036359
278,3.30509,0.036491
279,3.30509,0.036623
280,3.30495,0.036754
281,3.30653,0.036886
282,3.30423,0.037018
283,3.3061,0.03715
284,3.30437,0.037282
285,3.30322,0.037414
286,3.30322,0.037545
287,3.30365,0.037676
288,3.3048,0.037808
289,3.30854,0.037939
290,3.30538,0.038071
291,3.30322,0.038203
292,3.3048,0.038335
293,3.30754,0.038466
294,3.30581,0.038598
295,3.30293,0.03873
296,3.30495,0.038862
297,3.30581,0.038993
298,3.30495,0.039125
299,3.30581,0.039257
300,3.30696,0.039388
301,3.30567,0.03952
302,3.30351,0.039652
303,3.30538,0.039784
304,3.30322,0.039916
305,3.30581,0.040048
306,3.30581,0.040179
307,3.30451,0.040311
308,3.30408,0.040443
309,3.3048,0.040574
310,3.30538,0.040706
311,3.30538,0.040837
312,3.30523,0.040969
313,3.30638,0.041101
314,3.3038,0.041232
315,3.30193,0.041364
316,3.30495,0.041496
317,3.3048,0.041627
318,3.30782,0.041759
319,3.30567,0.041891
320,3.30423,0.042023
321,3.30509,0.042155
322,3.30797,0.042286
323,3.30451,0.042418
324,3.30437,0.04255
325,3.3048,0.042681
326,3.30595,0.042812
327,3.30466,0.042944
328,3.3061,0.043076
329,3.30782,0.043208
330,3.30523,0.043339
331,3.3048,0.043471
332,3.30451,0.043603
333,3.30595,0.043735
334,3.30595,0.043866
335,3.30437,0.043998
336,3.3061,0.04413
337,3.30394,0.044261
338,3.30739,0.044392
339,3.30236,0.044524
340,3.30739,0.044656
341,3.30624,0.044788
342,3.30825,0.044919
343,3.30365,0.045051
344,3.30394,0.045183
345,3.3061,0.045314
346,3.30408,0.045446
347,3.30811,0.045578
348,3.30495,0.04571
349,3.30682,0.045841
350,3.30308,0.045973
351,3.3084,0.046105
352,3.3061,0.046237
353,3.30595,0.046368
354,3.30423,0.0465
355,3.30682,0.046632
356,3.30394,0.046764
357,3.30653,0.046896
358,3.30567,0.047028
359,3.30567,0.04716
360,3.30365,0.047291
361,3.3048,0.047424
362,3.30581,0.047555
363,3.30638,0.047686
364,3.3048,0.047818
365,3.30696,0.047949
366,3.30509,0.048081
367,3.3061,0.048213
368,3.30322,0.048345
369,3.30768,0.048476
370,3.30682,0.048608
371,3.30682,0.04874
372,3.30308,0.048872
373,3.30423,0.049003
374,3.30509,0.049135
375,3.3048,0.049267
376,3.30782,0.049398
377,3.30552,0.04953
378,3.30667,0.049662
379,3.30437,0.049794
380,3.30682,0.049926
381,3.30509,0.050057
382,3.30423,0.050189
383,3.30538,0.050321
384,3.30581,0.050452
385,3.30538,0.050584
386,3.30782,0.050716
387,3.30567,0.050847
388,3.30423,0.05098
389,3.30279,0.051111
390,3.30523,0.051244
391,3.3048,0.051375
392,3.30523,0.051507
393,3.30437,0.051638
394,3.30538,0.05177
395,3.30581,0.051901
396,3.30495,0.052033
397,3.30451,0.052165
398,3.30653,0.052297
399,3.30552,0.052428
400,3.30667,0.05256
401,3.30351,0.052692
402,3.3048,0.052823
403,3.30466,0.052955
404,3.30394,0.053086
405,3.3084,0.053218
406,3.30624,0.05335
407,3.30523,0.053481
408,3.30437,0.053613
409,3.30739,0.053745
410,3.30667,0.053877
411,3.3038,0.054009
412,3.30466,0.05414
413,3.30552,0.054272
414,3.30595,0.054403
415,3.30638,0.054536
416,3.30653,0.054667
417,3.30423,0.054799
418,3.30523,0.054931
419,3.30495,0.055063
420,3.3061,0.055194
421,3.30495,0.055326
422,3.30653,0.055458
423,3.3048,0.055589
424,3.30581,0.055721
425,3.30437,0.055853
426,3.30437,0.055985
427,3.30638,0.056116
428,3.30638,0.056248
429,3.30523,0.05638
430,3.30351,0.056512
431,3.30265,0.056643
432,3.30509,0.056775
433,3.30221,0.056906
434,3.31113,0.057038
435,3.30595,0.057169
436,3.3061,0.057301
437,3.30337,0.057433
438,3.30797,0.057565
439,3.30653,0.057697
440,3.30523,0.057828
441,3.30394,0.05796
442,3.30653,0.058092
443,3.30581,0.058223
444,3.30754,0.058355
445,3.30567,0.058487
446,3.30466,0.058619
447,3.30523,0.058751
448,3.30408,0.058883
449,3.30567,0.059015
450,3.30451,0.059146
451,3.30682,0.059278
452,3.30451,0.059409
453,3.30509,0.059541
454,3.30466,0.059672
455,3.3048,0.059805
456,3.3048,0.059936
457,3.30682,0.060068
458,3.30581,0.060199
459,3.30451,0.060331
460,3.30207,0.060463
461,3.30437,0.060595
462,3.30423,0.060726
463,3.30969,0.060858
464,3.30653,0.060989
465,3.30495,0.061122
466,3.30423,0.061254
467,3.30739,0.061385
468,3.30523,0.061517
469,3.30423,0.061649
470,3.30437,0.06178
471,3.30552,0.061912
472,3.30595,0.062043
473,3.30638,0.062175
474,3.30624,0.062306
475,3.3048,0.062439
476,3.30509,0.06257
477,3.30466,0.062703
478,3.30495,0.062834
479,3.30581,0.062966
480,3.30538,0.063097
481,3.30523,0.063229
482,3.30451,0.063361
483,3.30667,0.063492
484,3.30538,0.063624
485,3.30638,0.063756
486,3.30595,0.063888
487,3.30624,0.06402
488,3.30322,0.064151
489,3.30308,0.064283
490,3.3038,0.064415
491,3.3048,0.064546
492,3.30926,0.064677
493,3.30595,0.064809
494,3.3048,0.064941
495,3.30394,0.065073
496,3.30825,0.065205
497,3.30509,0.065337
498,3.30322,0.065469
499,3.30293,0.0656
500,3.30638,0.065732
501,3.30466,0.065864
502,3.30739,0.065996
503,3.30538,0.066127
504,3.30509,0.066259
505,3.30394,0.066391
506,3.30567,0.066523
507,3.30423,0.066655
508,3.30567,0.066786
509,3.30624,0.066918
510,3.30466,0.067049
511,3.30509,0.067181
512,3.30725,0.067313
513,3.3048,0.067445
514,3.30653,0.067577
515,3.30552,0.067708
516,3.30595,0.06784
517,3.30279,0.067972
518,3.3025,0.068103
519,3.30437,0.068235
520,3.30538,0.068366
521,3.3084,0.068497
522,3.30653,0.06863
523,3.30365,0.068761
524,3.30466,0.068893
525,3.30739,0.069024
526,3.30552,0.069157
527,3.30279,0.069289
528,3.30466,0.06942
529,3.30595,0.069552
530,3.30466,0.069684
531,3.30595,0.069816
532,3.30552,0.069947
533,3.30567,0.070079
534,3.3038,0.070211
535,3.3048,0.070343
536,3.30466,0.070475
537,3.30466,0.070606
538,3.30581,0.070738
539,3.30351,0.070869
540,3.30451,0.071001
541,3.30509,0.071133
542,3.30567,0.071264
543,3.30523,0.071396
544,3.30595,0.071528
545,3.30624,0.071659
546,3.30365,0.071791
547,3.30207,0.071922
548,3.30581,0.072054
549,3.30495,0.072185
550,3.30897,0.072317
551,3.30523,0.072449
552,3.3061,0.072581
553,3.30408,0.072712
554,3.30754,0.072844
555,3.30538,0.072976
556,3.30581,0.073108
557,3.30523,0.073239
558,3.3061,0.073371
559,3.30495,0.073503
560,3.30725,0.073635
561,3.30739,0.073766
562,3.30523,0.073898
563,3.30451,0.07403
564,3.30451,0.074162
565,3.30667,0.074294
566,3.30451,0.074426
567,3.30624,0.074557
568,3.30322,0.074689
569,3.30595,0.074821
570,3.30451,0.074952
571,3.30523,0.075084
572,3.30451,0.075216
573,3.30739,0.075348
574,3.30624,0.075479
575,3.30293,0.075611
576,3.30236,0.075743
577,3.30581,0.075874
578,3.30423,0.076005
579,3.30797,0.076137
580,3.3048,0.076269
581,3.30653,0.076401
582,3.30408,0.076532
583,3.30797,0.076664
584,3.30567,0.076796
585,3.30523,0.076928
586,3.30466,0.077059
587,3.30538,0.077191
588,3.30523,0.077322
589,3.30739,0.077455
590,3.3061,0.077586
591,3.30523,0.077718
592,3.30394,0.07785
593,3.30495,0.077982
594,3.30538,0.078114
595,3.30595,0.078245
596,3.30293,0.078377
597,3.30638,0.078509
598,3.30523,0.07864
599,3.30595,0.078771
600,3.30279,0.078903
601,3.30811,0.079035
602,3.30595,0.079166
603,3.30725,0.079298
604,3.30207,0.07943
605,3.30322,0.079562
606,3.30523,0.079694
607,3.30451,0.079825
608,3.30868,0.079957
609,3.30581,0.080089
610,3.30523,0.08022
611,3.30423,0.080353
612,3.30638,0.080484
613,3.30567,0.080616
614,3.30423,0.080748
615,3.30437,0.080879
616,3.30552,0.081011
617,3.30523,0.081142
618,3.3071,0.081274
619,3.30667,0.081406
620,3.30466,0.081538
621,3.30308,0.08167
622,3.30624,0.081802
623,3.30538,0.081933
624,3.30495,0.082065
625,3.30451,0.082197
626,3.30495,0.082328
627,3.30538,0.082459
628,3.30538,0.082591
629,3.3038,0.082723
630,3.30682,0.082855
631,3.3071,0.082986
632,3.30595,0.083118
633,3.30308,0.08325
634,3.30423,0.083382
635,3.3048,0.083513
636,3.30293,0.083645
637,3.30897,0.083777
638,3.3071,0.083908
639,3.30538,0.08404
640,3.30509,0.084172
641,3.3071,0.084304
642,3.30667,0.084436
643,3.30408,0.084567
644,3.30451,0.084699
645,3.30595,0.08483
646,3.30897,0.084962
647,3.31012,0.085094
648,3.30998,0.085226
649,3.3071,0.085358
650,3.30854,0.08549
651,3.31271,0.085621
652,3.29517,0.085753
653,3.27863,0.085885
654,3.27677,0.086017
655,3.27576,0.086148
656,3.27446,0.08628
657,3.27346,0.086412
658,3.2726,0.086544
659,3.27432,0.086676
660,3.27159,0.086807
661,3.27087,0.086939
662,3.26843,0.087071
663,3.27015,0.087203
664,3.269,0.087334
665,3.26972,0.087466
666,3.27202,0.087597
667,3.26799,0.087729
668,3.26498,0.08786
669,3.26612,0.087993
670,3.27173,0.088124
671,3.26814,0.088256
672,3.26483,0.088387
673,3.2644,0.088519
674,3.26958,0.088651
675,3.26799,0.088782
676,3.26584,0.088914
677,3.26814,0.089046
678,3.26512,0.089178
679,3.26972,0.08931
680,3.26799,0.089441
681,3.26569,0.089573
682,3.26799,0.089705
683,3.26799,0.089837
684,3.26857,0.089968
685,3.26627,0.0901
686,3.26641,0.090231
687,3.26526,0.090364
688,3.26684,0.090495
689,3.26354,0.090627
690,3.26799,0.090759
691,3.26728,0.090891
692,3.2621,0.091022
693,3.269,0.091154
694,3.26426,0.091286
695,3.26972,0.091417
696,3.26699,0.091549
697,3.27073,0.091681
698,3.26512,0.091813
699,3.27145,0.091944
700,3.26972,0.092076
701,3.26771,0.092208
702,3.26799,0.092339
703,3.26943,0.092471
704,3.26541,0.092602
705,3.26828,0.092735
706,3.26569,0.092866
707,3.27231,0.092998
708,3.26771,0.09313
709,3.26684,0.093262
710,3.26684,0.093394
711,3.26598,0.093525
712,3.269,0.093657
713,3.26699,0.093788
714,3.26986,0.09392
715,3.26958,0.094052
716,3.26799,0.094184
717,3.26627,0.094315
718,3.26756,0.094447
719,3.26612,0.094579
720,3.26569,0.09471
721,3.26742,0.094842
722,3.26541,0.094973
723,3.26469,0.095105
724,3.27073,0.095236
725,3.2713,0.095368
726,3.26857,0.0955
727,3.26397,0.095632
728,3.26728,0.095764
729,3.26886,0.095896
730,3.26728,0.096027
731,3.26541,0.096159
732,3.27159,0.096291
733,3.26886,0.096422
734,3.26857,0.096554
735,3.26756,0.096686
736,3.26742,0.096818
737,3.26814,0.096949
738,3.26785,0.097081
739,3.26756,0.097213
740,3.26598,0.097345
741,3.26684,0.097476
742,3.26785,0.097607
743,3.26627,0.097739
744,3.26843,0.097871
745,3.26684,0.098003
746,3.26612,0.098135
747,3.26641,0.098267
748,3.26814,0.098398
749,3.26569,0.098529
750,3.26253,0.098661
751,3.26814,0.098793
752,3.27087,0.098924
753,3.26886,0.099056
754,3.26843,0.099188
755,3.26814,0.09932
756,3.269,0.099452
757,3.27145,0.099583
758,3.26684,0.099715
759,3.26612,0.099847
760,3.27087,0.099978
761,3.26799,0.10011
762,3.27216,0.100242
763,3.26656,0.100374
764,3.26958,0.100505
765,3.26454,0.100637
766,3.26871,0.100769
767,3.26728,0.100901
768,3.26799,0.101033
769,3.26742,0.101164
770,3.27087,0.101296
771,3.26512,0.101427
772,3.26382,0.101559
773,3.26627,0.101691
774,3.26368,0.101823
775,3.26814,0.101955
776,3.26641,0.102087
777,3.27116,0.102218
778,3.26526,0.10235
779,3.26195,0.102482
780,3.26728,0.102613
781,3.26555,0.102745
782,3.27073,0.102876
783,3.26814,0.103008
784,3.26958,0.10314
785,3.26814,0.103272
786,3.26526,0.103403
787,3.26871,0.103535
788,3.26612,0.103667
789,3.26426,0.103799
790,3.2667,0.10393
791,3.26498,0.104062
792,3.26713,0.104194
793,3.26843,0.104325
794,3.26699,0.104457
795,3.26699,0.104588
796,3.26828,0.104721
797,3.2667,0.104852
798,3.27116,0.104984
799,3.26584,0.105115
800,3.26512,0.105247
801,3.26627,0.105379
802,3.26814,0.10551
803,3.26483,0.105643
804,3.26598,0.105774
805,3.26699,0.105906
806,3.26943,0.106038
807,3.26382,0.10617
808,3.2644,0.106301
809,3.26382,0.106433
810,3.2667,0.106564
811,3.27015,0.106696
812,3.27001,0.106828
813,3.26555,0.106959
814,3.26785,0.107091
815,3.26814,0.107223
816,3.26843,0.107355
817,3.26541,0.107487
818,3.26699,0.107618
819,3.26641,0.10775
820,3.26512,0.107881
821,3.26972,0.108014
822,3.26656,0.108145
823,3.26541,0.108277
824,3.26598,0.108408
825,3.26598,0.108541
826,3.26886,0.108672
827,3.26785,0.108804
828,3.26713,0.108935
829,3.26972,0.109067
830,3.26771,0.109198
831,3.26799,0.10933
832,3.26483,0.109462
833,3.26972,0.109594
834,3.27116,0.109726
835,3.27029,0.109857
836,3.26282,0.109989
837,3.26411,0.110121
838,3.2644,0.110252
839,3.26771,0.110384
840,3.26771,0.110516
841,3.27058,0.110648
842,3.26584,0.110779
843,3.26656,0.110911
844,3.26656,0.111043
845,3.26799,0.111175
846,3.26857,0.111306
847,3.26799,0.111438
848,3.26555,0.11157
849,3.26684,0.111701
850,3.27001,0.111833
851,3.2644,0.111965
852,3.26627,0.112097
853,3.26814,0.112228
854,3.26555,0.11236
855,3.26742,0.112492
856,3.26699,0.112623
857,3.26958,0.112755
858,3.26713,0.112886
859,3.26871,0.113018
860,3.26958,0.11315
861,3.26871,0.113282
862,3.26512,0.113414
863,3.27029,0.113546
864,3.27087,0.113678
865,3.26167,0.11381
866,3.26584,0.113941
867,3.26411,0.114072
868,3.26986,0.114204
869,3.26641,0.114336
870,3.26699,0.114468
871,3.27116,0.114599
872,3.26311,0.114731
873,3.26699,0.114863
874,3.26627,0.114995
875,3.26339,0.115126
876,3.26641,0.115258
877,3.26426,0.115389
878,3.26828,0.115521
879,3.26584,0.115653
880,3.26886,0.115785
881,3.26181,0.115917
882,3.26641,0.116049
883,3.27101,0.116181
884,3.26555,0.116312
885,3.26598,0.116444
886,3.26584,0.116576
887,3.26555,0.116707
888,3.26555,0.116839
889,3.26612,0.116971
890,3.26569,0.117103
891,3.27403,0.117234
892,3.26771,0.117366
893,3.26972,0.117498
894,3.26382,0.117629
895,3.26569,0.117761
896,3.26569,0.117893
897,3.26555,0.118024
898,3.2713,0.118156
899,3.26598,0.118287
900,3.26641,0.118419
901,3.26498,0.118551
902,3.2713,0.118683
903,3.26526,0.118815
904,3.26799,0.118946
905,3.26426,0.119078
906,3.27029,0.119209
907,3.26929,0.119341
908,3.26929,0.119473
909,3.26785,0.119605
910,3.27015,0.119738
911,3.26684,0.119869
912,3.26555,0.120001
913,3.26584,0.120133
914,3.2667,0.120264
915,3.26871,0.120396
916,3.26612,0.120527
917,3.26728,0.120659
918,3.26843,0.12079
919,3.2667,0.120922
920,3.26526,0.121054
921,3.26454,0.121186
922,3.26598,0.121317
923,3.26656,0.121449
924,3.26354,0.12158
925,3.26584,0.121712
926,3.26311,0.121844
927,3.27116,0.121975
928,3.27073,0.122107
929,3.26742,0.122239
930,3.26871,0.122371
931,3.27029,0.122503
932,3.26555,0.122634
933,3.26684,0.122766
934,3.26426,0.122898
935,3.26713,0.12303
936,3.26785,0.123161
937,3.26972,0.123293
938,3.26526,0.123424
939,3.27058,0.123557
940,3.26728,0.123688
941,3.26641,0.12382
942,3.26958,0.123951
943,3.26584,0.124083
944,3.2726,0.124214
945,3.26526,0.124346
946,3.26411,0.124478
947,3.26512,0.12461
948,3.26526,0.124742
949,3.27145,0.124873
950,3.26958,0.125005
951,3.26871,0.125137
952,3.26612,0.125268
953,3.26684,0.1254
954,3.26512,0.125532
955,3.26612,0.125663
956,3.27461,0.125794
957,3.26641,0.125927
958,3.26483,0.126058
959,3.26627,0.126191
960,3.26756,0.126322
961,3.27029,0.126454
962,3.26699,0.126585
963,3.26656,0.126717
964,3.26857,0.126848
965,3.26728,0.12698
966,3.26684,0.127112
967,3.26756,0.127244
968,3.26569,0.127376
969,3.27288,0.127507
970,3.26828,0.127639
971,3.27173,0.127771
972,3.26469,0.127902
973,3.26799,0.128034
974,3.26584,0.128166
975,3.26498,0.128298
976,3.26886,0.128429
977,3.26699,0.128561
978,3.26785,0.128693
979,3.2667,0.128825
980,3.26972,0.128957
981,3.26267,0.129088
982,3.2621,0.12922
983,3.26915,0.129351
984,3.26454,0.129483
985,3.27044,0.129614
986,3.26656,0.129746
987,3.26915,0.129878
988,3.26713,0.13001
989,3.26526,0.130142
990,3.26368,0.130274
991,3.26512,0.130405
992,3.27044,0.130537
993,3.27073,0.130668
994,3.26541,0.1308
995,3.26627,0.130933
996,3.27073,0.131064
997,3.26612,0.131196
998,3.26799,0.131328
999,3.26555,0.13146
1000,3.27087,0.131591
1001,3.26627,0.131723
1002,3.27346,0.131855
1003,3.26656,0.131986
1004,3.26828,0.132118
1005,3.26541,0.132249
1006,3.26799,0.132382
1007,3.26483,0.132513
1008,3.27015,0.132645
1009,3.26799,0.132777
1010,3.26555,0.132909
1011,3.26454,0.13304
1012,3.26756,0.133172
1013,3.26972,0.133303
1014,3.26915,0.133435
1015,3.27145,0.133567
1016,3.27116,0.133699
1017,3.26512,0.133831
1018,3.2736,0.133962
1019,3.26627,0.134094
1020,3.26411,0.134226
1021,3.26771,0.134357
1022,3.26612,0.134489
1023,3.26454,0.13462
1024,3.26641,0.134753
1025,3.26684,0.134884
1026,3.26713,0.135016
1027,3.26224,0.135148
1028,3.26771,0.13528
1029,3.26584,0.135412
1030,3.26785,0.135543
1031,3.26612,0.135675
1032,3.26498,0.135807
1033,3.26641,0.135939
1034,3.26656,0.13607
1035,3.26728,0.136202
1036,3.26512,0.136334
1037,3.26972,0.136466
1038,3.26627,0.136597
1039,3.2667,0.136729
1040,3.26267,0.136861
1041,3.26785,0.136992
1042,3.26771,0.137124
1043,3.26713,0.137256
1044,3.26569,0.137387
1045,3.2644,0.137519
1046,3.26958,0.137651
1047,3.26627,0.137783
1048,3.26828,0.137915
1049,3.26684,0.138046
1050,3.26526,0.138178
1051,3.27058,0.13831
1052,3.26555,0.138441
1053,3.26512,0.138573
1054,3.26943,0.138705
1055,3.26785,0.138836
1056,3.26152,0.138968
1057,3.26684,0.1391
1058,3.26771,0.139232
1059,3.2667,0.139363
1060,3.26598,0.139495
1061,3.26742,0.139626
1062,3.26382,0.139758
1063,3.26713,0.139889
1064,3.26958,0.140022
1065,3.2667,0.140153
1066,3.269,0.140285
1067,3.26843,0.140417
1068,3.26354,0.140548
1069,3.26426,0.14068
1070,3.26799,0.140811
1071,3.26785,0.140943
1072,3.26771,0.141075
1073,3.2667,0.141207
1074,3.26771,0.141338
1075,3.26799,0.14147
1076,3.26742,0.141602
1077,3.26771,0.141733
1078,3.26555,0.141865
1079,3.26641,0.141996
1080,3.26167,0.142128
1081,3.26728,0.14226
1082,3.269,0.142392
1083,3.26411,0.142523
1084,3.26742,0.142655
1085,3.26871,0.142787
1086,3.26814,0.142919
1087,3.26699,0.14305
1088,3.26598,0.143183
1089,3.27145,0.143314
1090,3.26684,0.143446
1091,3.26785,0.143577
1092,3.26354,0.143709
1093,3.26886,0.143841
1094,3.26972,0.143972
1095,3.26828,0.144104
1096,3.26756,0.144236
1097,3.26081,0.144368
1098,3.26239,0.1445
1099,3.26641,0.144631
1100,3.26684,0.144762
1101,3.27145,0.144894
1102,3.27001,0.145026
1103,3.26756,0.145157
1104,3.26843,0.14529
1105,3.27073,0.145421
1106,3.27346,0.145553
1107,3.26627,0.145684
1108,3.26325,0.145816
1109,3.26742,0.145948
1110,3.27029,0.146079
1111,3.27058,0.146211
1112,3.26382,0.146343
1113,3.26857,0.146475
1114,3.26785,0.146606
1115,3.26498,0.146738
1116,3.26958,0.14687
1117,3.26713,0.147002
1118,3.27073,0.147133
1119,3.26814,0.147265
1120,3.26627,0.147397
1121,3.26037,0.147528
1122,3.26569,0.147661
1123,3.26569,0.147792
1124,3.26986,0.147924
1125,3.27044,0.148055
1126,3.26498,0.148187
1127,3.26066,0.148319
1128,3.26627,0.148451
1129,3.26627,0.148582
1130,3.26986,0.148714
1131,3.26584,0.148846
1132,3.26799,0.148977
1133,3.26454,0.149109
1134,3.27087,0.149241
1135,3.27015,0.149373
1136,3.26814,0.149504
1137,3.26641,0.149636
1138,3.26943,0.149768
1139,3.27001,0.149899
1140,3.26929,0.150031
1141,3.26857,0.150163
1142,3.26799,0.150295
1143,3.26684,0.150426
1144,3.26986,0.150559
1145,3.26814,0.15069
1146,3.26641,0.150822
1147,3.27073,0.150954
1148,3.26785,0.151085
1149,3.26627,0.151217
1150,3.26555,0.151349
1151,3.2726,0.151481
1152,3.26584,0.151612
