,Time,V1,currIn
224,2.24,3.25622,1.00157e-09
225,2.25,3.2546,9.99963e-10
226,2.26,3.25519,1.0006e-09
227,2.27,3.25549,1.00021e-09
228,2.28,3.25519,1.00175e-09
229,2.29,3.25549,1.00143e-09
230,2.3,3.2553,1.00179e-09
231,2.31,3.25631,1.00214e-09
232,2.32,3.25491,1.00165e-09
233,2.33,3.25565,1.00185e-09
234,2.34,3.2549,1.0014e-09
235,2.35,3.25466,1.00178e-09
236,2.36,3.25556,1.00194e-09
237,2.37,3.25592,1.00014e-09
238,2.38,3.25612,1.00168e-09
239,2.39,3.25503,1.0016e-09
240,2.4,3.25612,1.00207e-09
241,2.41,3.25483,1.00195e-09
242,2.42,3.25547,1.00165e-09
243,2.43,3.25469,1.00186e-09
244,2.44,3.25549,1.00171e-09
245,2.45,3.25441,1.00188e-09
246,2.46,3.25586,1.00195e-09
247,2.47,3.25486,1.00142e-09
248,2.48,3.25571,1.00175e-09
249,2.49,3.25569,1.00159e-09
250,2.5,3.25503,1.00034e-09
251,2.51,3.25483,1.00074e-09
252,2.52,3.25536,1.00199e-09
253,2.53,3.25503,1.00026e-09
254,2.54,3.25557,1.00024e-09
255,2.55,3.25469,1.00206e-09
256,2.56,3.2555,1.00196e-09
257,2.57,3.255,1.00014e-09
258,2.58,3.25559,1.00068e-09
259,2.59,3.25467,1.00093e-09
260,2.6,3.25487,1.00203e-09
261,2.61,3.25507,1.00182e-09
262,2.62,3.25453,1.00063e-09
263,2.63,3.25529,1.0018e-09
264,2.64,3.25559,1.00169e-09
265,2.65,3.25535,1.00171e-09
266,2.66,3.25588,1.00204e-09
267,2.67,3.25578,1.00162e-09
268,2.68,3.2548,1.00232e-09
269,2.69,3.25606,1.00207e-09
270,2.7,3.25523,1.00197e-09
271,2.71,3.25461,1.00176e-09
272,2.72,3.25536,1.00168e-09
273,2.73,3.2544,1.00106e-09
274,2.74,3.25494,1.00146e-09
275,2.75,3.25453,1.00221e-09
276,2.76,3.25593,1.00192e-09
277,2.77,3.25445,1.00169e-09
278,2.78,3.2551,1.00207e-09
279,2.79,3.25527,1.00163e-09
280,2.8,3.25588,1.00028e-09
281,2.81,3.25479,1.00223e-09
282,2.82,3.25516,1.00162e-09
283,2.83,3.25533,1.0006e-09
284,2.84,3.25494,1.00146e-09
285,2.85,3.2554,1.00215e-09
286,2.86,3.25454,1.00183e-09
287,2.87,3.25466,1.00175e-09
288,2.88,3.25585,1.00045e-09
289,2.89,3.255,1.00152e-09
290,2.9,3.25586,1.00196e-09
291,2.91,3.25532,1.00168e-09
292,2.92,3.25565,1.00025e-09
293,2.93,3.25461,1.00055e-09
294,2.94,3.25369,1.00065e-09
295,2.95,3.25509,1.00197e-09
296,2.96,3.25476,1.00153e-09
297,2.97,3.2556,1.00178e-09
298,2.98,3.25546,1.00186e-09
299,2.99,3.25458,1.00179e-09
300,3.0,3.25582,1.00197e-09
301,3.01,3.25585,1.00052e-09
302,3.02,3.25537,1.00031e-09
303,3.03,3.25525,1.001e-09
304,3.04,3.25504,1.00129e-09
305,3.05,3.25632,1.00225e-09
306,3.06,3.25483,1.00225e-09
307,3.07,3.25576,1.00042e-09
308,3.08,3.25474,1.00064e-09
309,3.09,3.25578,1.00196e-09
310,3.1,3.25501,1.0019e-09
311,3.11,3.255,1.00255e-09
312,3.12,3.25529,1.00181e-09
313,3.13,3.25506,1.00056e-09
314,3.14,3.25598,1.00004e-09
315,3.15,3.25487,1.00014e-09
316,3.16,3.25546,1.00198e-09
317,3.17,3.25483,1.00161e-09
318,3.18,3.25523,1.00214e-09
319,3.19,3.25513,1.00186e-09
320,3.2,3.25549,1.00178e-09
321,3.21,3.25589,1.00207e-09
322,3.22,3.2549,1.00199e-09
323,3.23,3.25619,1.00204e-09
324,3.24,3.25513,1.00164e-09
325,3.25,3.25497,1.00199e-09
326,3.26,3.25507,1.00204e-09
327,3.27,3.25496,1.00062e-09
328,3.28,3.25586,1.00248e-09
329,3.29,3.25583,1.00163e-09
330,3.3,3.25595,1.00053e-09
331,3.31,3.2549,1.00227e-09
332,3.32,3.25507,1.00184e-09
333,3.33,3.25546,1.00106e-09
334,3.34,3.2547,1.00153e-09
335,3.35,3.25546,1.00178e-09
336,3.36,3.25489,1.00202e-09
337,3.37,3.25539,1.00157e-09
338,3.38,3.25483,1.00212e-09
339,3.39,3.25522,1.00018e-09
340,3.4,3.25572,1.00192e-09
341,3.41,3.25491,1.00219e-09
342,3.42,3.255,1.00191e-09
343,3.43,3.25517,1.00219e-09
344,3.44,3.25537,1.00149e-09
345,3.45,3.25572,1.00219e-09
346,3.46,3.25536,1.00186e-09
347,3.47,3.25483,1.00197e-09
348,3.48,3.25513,1.00192e-09
349,3.49,3.25525,1.00158e-09
350,3.5,3.25535,1.00213e-09
351,3.51,3.25506,1.00219e-09
352,3.52,3.25451,1.00249e-09
353,3.53,3.25491,1.00022e-09
354,3.54,3.25585,1.00143e-09
355,3.55,3.2553,1.00186e-09
356,3.56,3.25589,1.00223e-09
357,3.57,3.25507,1.00184e-09
358,3.58,3.25457,1.00048e-09
359,3.59,3.25582,1.00146e-09
360,3.6,3.25483,1.0021e-09
361,3.61,3.25463,1.00203e-09
362,3.62,3.25503,1.00133e-09
363,3.63,3.25542,1.00185e-09
364,3.64,3.2548,1.00154e-09
365,3.65,3.25467,1.00201e-09
366,3.66,3.25536,1.00204e-09
367,3.67,3.25494,1.00194e-09
368,3.68,3.2544,1.0021e-09
369,3.69,3.25496,1.0015e-09
370,3.7,3.25526,1.00057e-09
371,3.71,3.25536,1.00236e-09
372,3.72,3.25484,1.00182e-09
373,3.73,3.255,1.00218e-09
374,3.74,3.25455,1.0016e-09
375,3.75,3.25526,9.9999e-10
376,3.76,3.25543,1.00235e-09
377,3.77,3.25477,1.00042e-09
378,3.78,3.25615,1.00205e-09
379,3.79,3.25484,1.00132e-09
380,3.8,3.25496,1.00175e-09
381,3.81,3.25571,1.00051e-09
382,3.82,3.2548,1.00173e-09
383,3.83,3.2556,1.00071e-09
384,3.84,3.25571,1.00157e-09
385,3.85,3.25536,1.00187e-09
386,3.86,3.25507,1.00181e-09
387,3.87,3.25583,1.00175e-09
388,3.88,3.25523,1.00209e-09
389,3.89,3.25463,1.00225e-09
390,3.9,3.25552,1.00167e-09
391,3.91,3.25606,1.00221e-09
392,3.92,3.25563,1.00166e-09
393,3.93,3.25494,1.00195e-09
394,3.94,3.25562,1.00129e-09
395,3.95,3.25418,1.00109e-09
396,3.96,3.25496,1.00159e-09
397,3.97,3.25493,9.9998e-10
398,3.98,3.25619,1.00186e-09
399,3.99,3.25562,1.00046e-09
400,4.0,3.25569,1.00207e-09
401,4.01,3.25484,1.0023e-09
402,4.02,3.2548,9.99895e-10
403,4.03,3.25458,1.00207e-09
404,4.04,3.2548,1.00035e-09
405,4.05,3.25509,1.00185e-09
406,4.06,3.25491,1.00214e-09
407,4.07,3.25517,1.00185e-09
408,4.08,3.25586,1.00193e-09
409,4.09,3.25511,1.00153e-09
410,4.1,3.25506,1.0018e-09
411,4.11,3.25555,1.00047e-09
412,4.12,3.25593,1.00153e-09
413,4.13,3.25499,1.00208e-09
414,4.14,3.25501,1.00165e-09
415,4.15,3.25509,1.00024e-09
416,4.16,3.25503,1.002e-09
417,4.17,3.25461,1.00021e-09
418,4.18,3.25491,1.00207e-09
419,4.19,3.25454,1.00174e-09
420,4.2,3.25533,1.00061e-09
421,4.21,3.25402,1.00244e-09
422,4.22,3.25526,1.0001e-09
423,4.23,3.25578,1.00197e-09
424,4.24,3.25533,1.00155e-09
425,4.25,3.25489,1.00193e-09
426,4.26,3.25438,1.0013e-09
427,4.27,3.25599,1.00166e-09
428,4.28,3.25572,1.00183e-09
429,4.29,3.25543,1.00167e-09
430,4.3,3.25571,1.00198e-09
431,4.31,3.25549,1.00241e-09
432,4.32,3.25599,1.00178e-09
433,4.33,3.25566,1.00207e-09
434,4.34,3.25533,1.00068e-09
435,4.35,3.25484,1.00046e-09
436,4.36,3.25537,1.00198e-09
437,4.37,3.25474,1.00157e-09
438,4.38,3.2555,1.00174e-09
439,4.39,3.2551,1.00155e-09
440,4.4,3.2547,1.00184e-09
441,4.41,3.25463,1.00192e-09
442,4.42,3.25599,1.00164e-09
443,4.43,3.25555,1.00185e-09
444,4.44,3.25532,1.00157e-09
445,4.45,3.25517,1.00195e-09
446,4.46,3.2549,1.00184e-09
447,4.47,3.2551,1.00076e-09
448,4.48,3.25522,1.00013e-09
449,4.49,3.25553,1.00155e-09
450,4.5,3.25461,1.00204e-09
451,4.51,3.25445,1.00212e-09
452,4.52,3.25489,1.00117e-09
453,4.53,3.2552,1.00026e-09
454,4.54,3.2545,9.99869e-10
455,4.55,3.25455,1.00159e-09
456,4.56,3.25514,1.00183e-09
457,4.57,3.25562,1.00199e-09
458,4.58,3.25582,1.00204e-09
459,4.59,3.25562,1.00192e-09
460,4.6,3.25504,1.00014e-09
461,4.61,3.25479,1.00204e-09
462,4.62,3.25493,1.00093e-09
463,4.63,3.25486,1.00152e-09
464,4.64,3.2554,9.99972e-10
465,4.65,3.25519,1.00042e-09
466,4.66,3.25523,1.00044e-09
467,4.67,3.25553,1.00169e-09
468,4.68,3.25526,1.00031e-09
469,4.69,3.2547,9.99801e-10
470,4.7,3.25602,1.00194e-09
471,4.71,3.25599,1.00189e-09
472,4.72,3.25611,1.00155e-09
473,4.73,3.25595,1.00158e-09
474,4.74,3.25545,1.00124e-09
475,4.75,3.25552,1.00211e-09
476,4.76,3.25583,1.00248e-09
477,4.77,3.25539,1.00153e-09
478,4.78,3.2553,1.0018e-09
479,4.79,3.2552,1.00149e-09
480,4.8,3.25499,1.00176e-09
481,4.81,3.25621,1.00188e-09
482,4.82,3.25592,1.00146e-09
483,4.83,3.25637,1.00167e-09
484,4.84,3.25565,1.00166e-09
485,4.85,3.25501,1.00187e-09
486,4.86,3.25601,1.00221e-09
487,4.87,3.25497,1.00155e-09
488,4.88,3.25563,1.00127e-09
489,4.89,3.25596,1.0017e-09
490,4.9,3.25522,1.00215e-09
491,4.91,3.25509,1.00202e-09
492,4.92,3.25522,1.00192e-09
493,4.93,3.25511,1.00205e-09
494,4.94,3.2556,1.00005e-09
495,4.95,3.25333,1.0012e-09
496,4.96,3.25552,1.00011e-09
497,4.97,3.25596,1.00181e-09
498,4.98,3.25451,1.00106e-09
499,4.99,3.25504,1.00169e-09
500,5.0,3.25573,1.00199e-09
501,5.01,3.25523,1.00218e-09
502,5.02,3.25487,1.00169e-09
503,5.03,3.25535,1.00198e-09
504,5.04,3.25596,1.00039e-09
505,5.05,3.25535,1.00073e-09
506,5.06,3.25433,1.00224e-09
507,5.07,3.25563,1.00187e-09
508,5.08,3.25493,1.00059e-09
509,5.09,3.255,1.00146e-09
510,5.1,3.25522,1.00198e-09
511,5.11,3.25611,1.00191e-09
512,5.12,3.25547,1.00157e-09
513,5.13,3.25593,1.00201e-09
514,5.14,3.25566,1.00167e-09
515,5.15,3.25533,1.00206e-09
516,5.16,3.25342,1.00262e-09
517,5.17,3.25566,1.00179e-09
518,5.18,3.25566,1.00202e-09
519,5.19,3.25582,1.0014e-09
520,5.2,3.25483,1.00184e-09
521,5.21,3.25511,1.002e-09
522,5.22,3.25469,1.00011e-09
523,5.23,3.25595,1.00238e-09
524,5.24,3.2552,1.00028e-09
525,5.25,3.2555,1.00033e-09
526,5.26,3.25427,1.0026e-09
527,5.27,3.2544,1.00173e-09
528,5.28,3.25582,1.00208e-09
529,5.29,3.25557,1.00173e-09
530,5.3,3.25555,1.0003e-09
531,5.31,3.25473,1.00001e-09
532,5.32,3.25476,1.00175e-09
533,5.33,3.25527,1.00202e-09
534,5.34,3.25579,1.00126e-09
535,5.35,3.25556,1.00215e-09
536,5.36,3.25499,1.00209e-09
537,5.37,3.255,9.9999e-10
538,5.38,3.25496,1.00177e-09
539,5.39,3.25506,1.00149e-09
540,5.4,3.25545,1.00216e-09
541,5.41,3.25581,1.00193e-09
542,5.42,3.25474,1.00181e-09
543,5.43,3.25415,1.00268e-09
544,5.44,3.25591,1.00131e-09
545,5.45,3.25535,1.00186e-09
546,5.46,3.25335,1.00246e-09
547,5.47,3.2556,1.00181e-09
548,5.48,3.25525,1.00187e-09
549,5.49,3.25559,1.0017e-09
550,5.5,3.25547,1.00206e-09
551,5.51,3.25556,1.00151e-09
552,5.52,3.25343,1.0008e-09
553,5.53,3.25598,1.00224e-09
554,5.54,3.25585,1.00019e-09
555,5.55,3.25595,1.00207e-09
556,5.56,3.25532,1.00213e-09
557,5.57,3.25582,1.00208e-09
558,5.58,3.25509,1.00284e-09
559,5.59,3.25473,1.0014e-09
560,5.6,3.25491,1.00234e-09
561,5.61,3.25481,1.00218e-09
562,5.62,3.25555,9.99904e-10
563,5.63,3.25543,1.00234e-09
564,5.64,3.25602,1.00131e-09
565,5.65,3.25542,1.00068e-09
566,5.66,3.25529,1.00176e-09
567,5.67,3.25489,1.00011e-09
568,5.68,3.25464,1.0021e-09
569,5.69,3.25631,1.00205e-09
570,5.7,3.2549,1.00177e-09
571,5.71,3.25519,1.0018e-09
572,5.72,3.25583,1.00164e-09
573,5.73,3.25603,1.00229e-09
574,5.74,3.25602,1.00024e-09
575,5.75,3.25606,1.00249e-09
576,5.76,3.2556,1.00035e-09
577,5.77,3.25593,1.00192e-09
578,5.78,3.25603,1.00155e-09
579,5.79,3.25562,1.00034e-09
580,5.8,3.25603,1.00184e-09
581,5.81,3.25487,1.00199e-09
582,5.82,3.25484,1.002e-09
583,5.83,3.2548,1.00111e-09
584,5.84,3.25461,1.00153e-09
585,5.85,3.25461,1.00216e-09
586,5.86,3.25513,1.00193e-09
587,5.87,3.25471,9.99588e-10
588,5.88,3.25583,1.00202e-09
589,5.89,3.25345,1.00082e-09
590,5.9,3.25552,1.00226e-09
591,5.91,3.2546,1.00198e-09
592,5.92,3.25361,1.00086e-09
593,5.93,3.25571,1.0025e-09
594,5.94,3.25503,1.0018e-09
595,5.95,3.2552,1.00281e-09
596,5.96,3.25573,1.00142e-09
597,5.97,3.25464,1.00173e-09
598,5.98,3.25458,1.00218e-09
599,5.99,3.2554,1.00162e-09
600,6.0,3.25458,1.00019e-09
601,6.01,3.25501,1.00181e-09
602,6.02,3.2555,1.00148e-09
603,6.03,3.25501,1.00221e-09
604,6.04,3.25565,1.00188e-09
605,6.05,3.25552,1.00188e-09
606,6.06,3.25457,1.00193e-09
607,6.07,3.25552,1.00174e-09
608,6.08,3.25497,1.0021e-09
609,6.09,3.2549,1.00167e-09
610,6.1,3.25565,1.00213e-09
611,6.11,3.25504,1.00183e-09
612,6.12,3.25573,1.00152e-09
613,6.13,3.25593,1.00187e-09
614,6.14,3.25583,1.00196e-09
615,6.15,3.25418,1.00256e-09
616,6.16,3.25585,1.00214e-09
617,6.17,3.25477,1.00174e-09
618,6.18,3.2547,1.00289e-09
619,6.19,3.25517,1.00197e-09
620,6.2,3.25523,1.00213e-09
621,6.21,3.25514,1.00027e-09
622,6.22,3.2555,1.00148e-09
623,6.23,3.2547,1.00208e-09
624,6.24,3.25371,1.00095e-09
625,6.25,3.25477,1.00199e-09
626,6.26,3.25581,1.00212e-09
627,6.27,3.2555,1.00006e-09
628,6.28,3.2549,1.00078e-09
629,6.29,3.25556,1.00197e-09
630,6.3,3.25441,1.00093e-09
631,6.31,3.25516,1.00221e-09
632,6.32,3.25563,1.00196e-09
633,6.33,3.25552,1.00218e-09
634,6.34,3.25553,1.00007e-09
635,6.35,3.25545,1.00208e-09
636,6.36,3.25552,1.00069e-09
637,6.37,3.255,1.00158e-09
638,6.38,3.25476,1.0028e-09
639,6.39,3.25507,1.00035e-09
640,6.4,3.25517,1.00219e-09
641,6.41,3.25533,1.00219e-09
642,6.42,3.25458,1.00024e-09
643,6.43,3.25566,1.0021e-09
644,6.44,3.25433,1.00266e-09
645,6.45,3.25579,1.00092e-09
646,6.46,3.25469,1.00053e-09
647,6.47,3.25417,1.00235e-09
648,6.48,3.25573,1.00198e-09
649,6.49,3.25527,1.00187e-09
650,6.5,3.25356,1.00142e-09
651,6.51,3.25585,1.00208e-09
652,6.52,3.25578,1.00192e-09
653,6.53,3.25602,1.00245e-09
654,6.54,3.25601,1.00035e-09
655,6.55,3.25506,1.00046e-09
656,6.56,3.25616,1.0017e-09
657,6.57,3.25592,1.00182e-09
658,6.58,3.25596,1.00196e-09
659,6.59,3.25545,1.00186e-09
660,6.6,3.25533,1.00209e-09
661,6.61,3.25591,1.00158e-09
662,6.62,3.25609,1.00173e-09
663,6.63,3.25593,1.00227e-09
664,6.64,3.25593,1.00198e-09
665,6.65,3.25506,1.00083e-09
666,6.66,3.2551,1.0019e-09
667,6.67,3.25545,1.0019e-09
668,6.68,3.25613,1.00227e-09
669,6.69,3.25562,1.00177e-09
670,6.7,3.25491,1.00024e-09
671,6.71,3.25517,1.00181e-09
672,6.72,3.25545,1.00192e-09
673,6.73,3.25494,1.00224e-09
674,6.74,3.25568,1.00042e-09
675,6.75,3.25486,1.00231e-09
676,6.76,3.25539,1.00189e-09
677,6.77,3.25565,1.0016e-09
678,6.78,3.25578,1.00183e-09
679,6.79,3.25603,9.99972e-10
680,6.8,3.25473,1.00059e-09
681,6.81,3.25525,1.00037e-09
682,6.82,3.25571,1.0021e-09
683,6.83,3.25499,1.00208e-09
684,6.84,3.25537,1.00189e-09
685,6.85,3.25519,1.00224e-09
686,6.86,3.25504,1.00201e-09
687,6.87,3.25513,1.00175e-09
688,6.88,3.25494,1.00175e-09
689,6.89,3.25487,1.00191e-09
690,6.9,3.25581,1.00207e-09
691,6.91,3.2553,1.00069e-09
692,6.92,3.25522,1.00174e-09
693,6.93,3.25578,1.00192e-09
694,6.94,3.25483,1.00171e-09
695,6.95,3.25523,1.00237e-09
696,6.96,3.25546,1.00152e-09
697,6.97,3.25414,1.00241e-09
698,6.98,3.25507,1.00188e-09
699,6.99,3.2552,1.00189e-09
700,7.0,3.25535,1.00205e-09
701,7.01,3.25517,1.00216e-09
702,7.02,3.25497,1.00192e-09
703,7.03,3.25571,1.00186e-09
704,7.04,3.25579,1.00013e-09
705,7.05,3.25479,1.00024e-09
706,7.06,3.25514,1.00208e-09
707,7.07,3.25644,1.00155e-09
708,7.08,3.25503,1.00236e-09
709,7.09,3.25516,1.00178e-09
710,7.1,3.25435,1.00225e-09
711,7.11,3.25535,1.00204e-09
712,7.12,3.25526,1.00017e-09
713,7.13,3.25527,1.00245e-09
714,7.14,3.25543,1.00175e-09
715,7.15,3.25476,1.00221e-09
716,7.16,3.25506,1.00237e-09
717,7.17,3.2554,1.00181e-09
718,7.18,3.25516,1.00191e-09
719,7.19,3.25591,1.00214e-09
720,7.2,3.25487,1.00139e-09
721,7.21,3.25499,1.00207e-09
722,7.22,3.25527,9.99947e-10
723,7.23,3.25489,1.00221e-09
724,7.24,3.25484,1.00165e-09
725,7.25,3.25476,1.00198e-09
726,7.26,3.25443,1.00287e-09
727,7.27,3.25496,1.00163e-09
728,7.28,3.25545,1.00227e-09
729,7.29,3.25364,1.00082e-09
730,7.3,3.25483,1.00186e-09
731,7.31,3.25571,1.00248e-09
732,7.32,3.25615,1.00144e-09
733,7.33,3.25598,1.00199e-09
734,7.34,3.25527,1.00009e-09
735,7.35,3.25447,1.00027e-09
