,Time,V1,currIn
464,4.63,3.25921,
465,4.64,3.25884,
466,4.65,3.25937,
467,4.66,3.25859,
468,4.67,3.25973,
469,4.68,3.2591,
470,4.69,3.25927,
471,4.7,3.26026,
472,4.71,3.25928,
473,4.72,3.25815,
474,4.73,3.25836,
475,4.74,3.25917,
476,4.75,3.25934,
477,4.76,3.25908,
478,4.77,3.25963,
479,4.78,3.2596,
480,4.79,3.25868,
481,4.8,3.25756,
482,4.81,3.2597,
483,4.82,3.26066,
484,4.83,3.25971,
485,4.84,3.25961,
486,4.85,3.26025,
487,4.86,3.25838,
488,4.87,3.25839,
489,4.88,3.25888,
490,4.89,3.25964,
491,4.9,3.259,
492,4.91,3.25999,
493,4.92,3.26,
494,4.93,3.26006,
495,4.94,3.25994,
496,4.95,3.25882,
497,4.96,3.25832,
498,4.97,3.25826,
499,4.98,3.25938,
500,4.99,3.26,
501,5,3.25976,
502,5.01,3.2582,
503,5.02,3.25901,
504,5.03,3.25925,
505,5.04,3.25789,
506,5.05,3.25928,
507,5.06,3.25933,
508,5.07,3.26069,
509,5.08,3.25805,
510,5.09,3.25917,
511,5.1,3.25892,
512,5.11,3.25928,
513,5.12,3.25922,
514,5.13,3.26043,
515,5.14,3.25996,
516,5.15,3.25961,
517,5.16,3.2593,
518,5.17,3.259,
519,5.18,3.25838,
520,5.19,3.2581,
521,5.2,3.25937,
522,5.21,3.25931,
523,5.22,3.25966,
524,5.23,3.25904,
525,5.24,3.26043,
526,5.25,3.25875,
527,5.26,3.25835,
528,5.27,3.25925,
529,5.28,3.25831,
530,5.29,3.25986,
531,5.3,3.25806,
532,5.31,3.25914,
533,5.32,3.26069,
534,5.33,3.25878,
535,5.34,3.25931,
536,5.35,3.25933,
537,5.36,3.25908,
538,5.37,3.26012,
539,5.38,3.25977,
540,5.39,3.25922,
541,5.4,3.25938,
542,5.41,3.25931,
543,5.42,3.25997,
544,5.43,3.25835,
545,5.44,3.25979,
546,5.45,3.2591,
547,5.46,3.25918,
548,5.47,3.25822,
549,5.48,3.25891,
550,5.49,3.25924,
551,5.5,3.25861,
552,5.51,3.25871,
553,5.52,3.2582,
554,5.53,3.25947,
555,5.54,3.25967,
556,5.55,3.25714,
557,5.56,3.25905,
558,5.57,3.25826,
559,5.58,3.2598,
560,5.59,3.25849,
561,5.6,3.25905,
562,5.61,3.25834,
563,5.62,3.25856,
564,5.63,3.2595,
565,5.64,3.25869,
566,5.65,3.25864,
567,5.66,3.2599,
568,5.67,3.25864,
569,5.68,3.25882,
570,5.69,3.25858,
571,5.7,3.25898,
572,5.71,3.25967,
573,5.72,3.25895,
574,5.73,3.26062,
575,5.74,3.25931,
576,5.75,3.25946,
577,5.76,3.2588,
578,5.77,3.25881,
579,5.78,3.25907,
580,5.79,3.25815,
581,5.8,3.25882,
582,5.81,3.26016,
583,5.82,3.25989,
584,5.83,3.25966,
585,5.84,3.25971,
586,5.85,3.2593,
587,5.86,3.25854,
588,5.87,3.25976,
589,5.88,3.26041,
590,5.89,3.25898,
591,5.9,3.2602,
592,5.91,3.25897,
593,5.92,3.25943,
594,5.93,3.25951,
595,5.94,3.25874,
596,5.95,3.25974,
597,5.96,3.25977,
598,5.97,3.25924,
599,5.98,3.25894,
600,5.99,3.25973,
601,6,3.25918,
602,6.01,3.25849,
603,6.02,3.25911,
604,6.03,3.26042,
605,6.04,3.2598,
606,6.05,3.25946,
607,6.06,3.25862,
608,6.07,3.2588,
609,6.08,3.25825,
610,6.09,3.25953,
611,6.1,3.25904,
612,6.11,3.25894,
613,6.12,3.2592,
614,6.13,3.25882,
615,6.14,3.25979,
616,6.15,3.25931,
617,6.16,3.25826,
618,6.17,3.25914,
619,6.18,3.25958,
620,6.19,3.25866,
621,6.2,3.25874,
622,6.21,3.25914,
623,6.22,3.25921,
624,6.23,3.25888,
625,6.24,3.26033,
626,6.25,3.25895,
627,6.26,3.2593,
628,6.27,3.25951,
629,6.28,3.259,
630,6.29,3.25921,
631,6.3,3.25948,
632,6.31,3.25979,
633,6.32,3.25841,
634,6.33,3.25887,
635,6.34,3.25851,
636,6.35,3.25941,
637,6.36,3.25901,
638,6.37,3.25865,
639,6.38,3.25915,
640,6.39,3.25971,
641,6.4,3.25989,
642,6.41,3.25848,
643,6.42,3.25977,
644,6.43,3.26035,
645,6.44,3.25834,
646,6.45,3.25877,
647,6.46,3.2578,
648,6.47,3.25888,
649,6.48,3.25844,
650,6.49,3.25951,
651,6.5,3.25971,
652,6.51,3.25925,
653,6.52,3.25846,
654,6.53,3.25973,
655,6.54,3.25943,
656,6.55,3.25933,
657,6.56,3.25922,
658,6.57,3.25869,
659,6.58,3.26027,
660,6.59,3.25898,
661,6.6,3.25882,
662,6.61,3.25874,
663,6.62,3.25997,
664,6.63,3.2592,
665,6.64,3.25898,
666,6.65,3.25884,
667,6.66,3.25898,
668,6.67,3.25947,
669,6.68,3.25895,
670,6.69,3.25934,
671,6.7,3.25892,
672,6.71,3.25901,
673,6.72,3.2591,
674,6.73,3.25888,
675,6.74,3.25958,
676,6.75,3.25824,
677,6.76,3.26012,
678,6.77,3.25874,
679,6.78,3.2595,
680,6.79,3.25958,
681,6.8,3.25946,
682,6.81,3.25961,
683,6.82,3.25938,
684,6.83,3.25769,
685,6.84,3.25898,
686,6.85,3.25989,
687,6.86,3.25844,
688,6.87,3.25882,
689,6.88,3.25941,
690,6.89,3.25977,
691,6.9,3.25925,
692,6.91,3.25944,
693,6.92,3.25944,
694,6.93,3.25788,
695,6.94,3.26019,
696,6.95,3.25868,
697,6.96,3.26026,
698,6.97,3.25854,
699,6.98,3.25839,
700,6.99,3.25842,
701,7,3.25943,
702,7.01,3.25934,
703,7.02,3.26036,
704,7.03,3.26012,
705,7.04,3.25954,
706,7.05,3.25846,
707,7.06,3.25871,
708,7.07,3.25874,
709,7.08,3.25824,
710,7.09,3.25888,
711,7.1,3.25855,
712,7.11,3.26045,
713,7.12,3.26012,
714,7.13,3.26,
715,7.14,3.25901,
716,7.15,3.25967,
717,7.16,3.25869,
718,7.17,3.25966,
719,7.18,3.25829,
720,7.19,3.259,
721,7.2,3.25946,
722,7.21,3.25908,
723,7.22,3.25775,
724,7.23,3.25902,
725,7.24,3.25941,
726,7.25,3.25921,
727,7.26,3.25966,
728,7.27,3.25947,
729,7.28,3.258,
730,7.29,3.25798,
731,7.3,3.26041,
732,7.31,3.26036,
733,7.32,3.2582,
734,7.33,3.25861,
735,7.34,3.25884,
736,7.35,3.2603,
737,7.36,3.25914,
738,7.37,3.25809,
739,7.38,3.25956,
740,7.39,3.25967,
741,7.4,3.2596,
742,7.41,3.26013,
743,7.42,3.26036,
744,7.43,3.25832,
745,7.44,3.25911,
746,7.45,3.25976,
747,7.46,3.25997,
748,7.47,3.25922,
749,7.48,3.25982,
750,7.49,3.25759,
751,7.5,3.25921,
752,7.51,3.26042,
753,7.52,3.25881,
754,7.53,3.25894,
755,7.54,3.2603,
756,7.55,3.25832,
757,7.56,3.25874,
758,7.57,3.25882,
759,7.58,3.25871,
760,7.59,3.25861,
761,7.6,3.25922,
762,7.61,3.25866,
763,7.62,3.25844,
764,7.63,3.2591,
765,7.64,3.25834,
766,7.65,3.25983,
767,7.66,3.25958,
768,7.67,3.25824,
769,7.68,3.25944,
770,7.69,3.25973,
771,7.7,3.25925,
772,7.71,3.25816,
773,7.72,3.25898,
774,7.73,3.25696,
775,7.74,3.25844,
776,7.75,3.25862,
777,7.76,3.25877,
778,7.77,3.25894,
779,7.78,3.25979,
780,7.79,3.25894,
781,7.8,3.25881,
782,7.81,3.26009,
783,7.82,3.25812,
784,7.83,3.25983,
785,7.84,3.2588,
786,7.85,3.2594,
787,7.86,3.25922,
788,7.87,3.25908,
789,7.88,3.2588,
790,7.89,3.25891,
791,7.9,3.25825,
792,7.91,3.2597,
793,7.92,3.26041,
794,7.93,3.25824,
795,7.94,3.25931,
796,7.95,3.25953,
797,7.96,3.26029,
798,7.97,3.26032,
799,7.98,3.25881,
800,7.99,3.25891,
801,8,3.25783,
802,8.01,3.25892,
803,8.02,3.25825,
804,8.03,3.25894,
805,8.04,3.25944,
806,8.05,3.25967,
807,8.06,3.25887,
808,8.07,3.25773,
809,8.08,3.25844,
810,8.09,3.25767,
811,8.1,3.25938,
812,8.11,3.2599,
813,8.12,3.25882,
814,8.13,3.25802,
815,8.14,3.25877,
816,8.15,3.25888,
817,8.16,3.26,
818,8.17,3.25986,
819,8.18,3.25862,
820,8.19,3.25996,
821,8.2,3.25927,
822,8.21,3.25865,
823,8.22,3.25845,
824,8.23,3.25967,
825,8.24,3.2588,
826,8.25,3.25856,
827,8.26,3.25983,
828,8.27,3.25887,
829,8.28,3.25983,
830,8.29,3.25904,
831,8.3,3.25963,
832,8.31,3.25838,
833,8.32,3.26005,
834,8.33,3.25845,
835,8.34,3.25937,
836,8.35,3.26032,
837,8.36,3.25904,
838,8.37,3.25885,
839,8.38,3.25914,
840,8.39,3.25859,
841,8.4,3.25904,
842,8.41,3.25925,
843,8.42,3.25858,
844,8.43,3.25917,
845,8.44,3.25907,
846,8.45,3.25911,
847,8.46,3.25915,
848,8.47,3.25888,
849,8.48,3.25898,
850,8.49,3.25842,
851,8.5,3.25839,
852,8.51,3.25734,
853,8.52,3.25912,
854,8.53,3.25912,
855,8.54,3.25979,
856,8.55,3.25936,
857,8.56,3.25855,
858,8.57,3.25979,
859,8.58,3.25835,
860,8.59,3.25878,
861,8.6,3.25902,
862,8.61,3.25927,
863,8.62,3.25897,
864,8.63,3.25872,
865,8.64,3.25763,
866,8.65,3.2598,
867,8.66,3.25915,
868,8.67,3.25933,
869,8.68,3.25982,
870,8.69,3.26027,
871,8.7,3.25941,
872,8.71,3.25874,
873,8.72,3.25961,
874,8.73,3.25855,
875,8.74,3.25888,
876,8.75,3.25927,
877,8.76,3.2591,
878,8.77,3.25918,
879,8.78,3.25933,
880,8.79,3.25878,
881,8.8,3.25989,
882,8.81,3.25785,
883,8.82,3.25803,
884,8.83,3.25828,
885,8.84,3.25948,
886,8.85,3.25852,
887,8.86,3.2592,
888,8.87,3.25834,
889,8.88,3.25838,
890,8.89,3.25849,
891,8.9,3.25881,
892,8.91,3.25836,
893,8.92,3.25872,
894,8.93,3.25904,
895,8.94,3.25964,
896,8.95,3.25961,
897,8.96,3.25902,
898,8.97,3.25973,
899,8.98,3.26017,
900,8.99,3.25905,
901,9,3.25878,
902,9.01,3.25871,
903,9.02,3.26076,
904,9.03,3.25846,
905,9.04,3.25915,
906,9.05,3.2591,
907,9.06,3.2589,
908,9.07,3.25769,
909,9.08,3.2596,
910,9.09,3.25866,
911,9.1,3.2593,
912,9.11,3.25971,
913,9.12,3.25834,
914,9.13,3.25831,
915,9.14,3.25967,
916,9.15,3.25912,
917,9.16,3.26007,
918,9.17,3.25901,
919,9.18,3.25908,
920,9.19,3.25982,
921,9.2,3.26036,
922,9.21,3.25877,
923,9.22,3.26039,
924,9.23,3.25892,
925,9.24,3.2591,
926,9.25,3.2581,
927,9.26,3.25884,
928,9.27,3.25877,
929,9.28,3.25888,
930,9.29,3.25835,
931,9.3,3.26035,
932,9.31,3.25829,
933,9.32,3.25977,
934,9.33,3.25885,
935,9.34,3.25964,
936,9.35,3.25964,
937,9.36,3.25976,
938,9.37,3.25869,
939,9.38,3.2603,
940,9.39,3.25907,
941,9.4,3.25908,
942,9.41,3.25979,
943,9.42,3.25979,
944,9.43,3.25855,
945,9.44,3.25882,
946,9.45,3.25888,
947,9.46,3.25871,
948,9.47,3.26133,
949,9.48,3.25836,
950,9.49,3.25933,
951,9.5,3.25963,
952,9.51,3.25902,
953,9.52,3.2589,
954,9.53,3.25947,
955,9.54,3.25874,
956,9.55,3.25849,
957,9.56,3.25852,
958,9.57,3.2593,
959,9.58,3.25908,
960,9.59,3.25961,
961,9.6,3.25907,
962,9.61,3.2596,
963,9.62,3.26022,
964,9.63,3.25878,
965,9.64,3.2597,
966,9.65,3.25971,
967,9.66,3.25941,
968,9.67,3.25838,
969,9.68,3.2581,
970,9.69,3.26033,
971,9.7,3.25912,
972,9.71,3.25897,
973,9.72,3.25941,
974,9.73,3.25934,
975,9.74,3.2593,
976,9.75,3.259,
977,9.76,3.25927,
978,9.77,3.25828,
979,9.78,3.25936,
980,9.79,3.25943,
981,9.8,3.25943,
982,9.81,3.25862,
983,9.82,3.25881,
984,9.83,3.25936,
985,9.84,3.258,
986,9.85,3.25974,
987,9.86,3.25894,
988,9.87,3.25911,
989,9.88,3.25944,
990,9.89,3.2594,
991,9.9,3.25865,
992,9.91,3.26003,
993,9.92,3.25824,
994,9.93,3.25813,
995,9.94,3.25986,
996,9.95,3.25958,
997,9.96,3.25901,
998,9.97,3.25925,
999,9.98,3.25989,
