,currIn,v2
182,4.73422e-10,-1.12918
183,3.67687e-10,-1.11969
184,2.73719e-10,-1.10604
185,1.86828e-10,-1.09569
186,1.23644e-10,-1.08663
187,5.69618e-11,-1.08031
188,3.4976e-12,-1.07283
189,-6.16479e-11,-1.06392
190,-1.08973e-10,-1.05299
191,-1.53654e-10,-1.04595
192,-1.95692e-10,-1.03848
193,-2.37559e-10,-1.03129
194,-2.53761e-10,-1.02611
195,-2.54102e-10,-1.01993
196,-2.60497e-10,-1.01662
197,-2.63567e-10,-1.01418
198,-2.51032e-10,-1.01504
199,-2.29288e-10,-1.01605
200,-2.17862e-10,-1.01519
201,-1.9518e-10,-1.01591
202,-1.77188e-10,-1.01605
203,-1.57235e-10,-1.02065
204,-1.33871e-10,-1.0195
205,-1.2543e-10,-1.01979
206,-1.12724e-10,-1.01921
207,-1.03345e-10,-1.02252
208,-8.54373e-11,-1.02137
209,-8.17716e-11,-1.02324
210,-4.76634e-11,-1.02482
211,-4.10116e-11,-1.02913
212,-1.89281e-11,-1.03158
213,-8.52585e-12,-1.03388
214,1.194e-11,-1.03316
215,2.45595e-11,-1.03905
216,4.4769e-11,-1.04135
217,5.56827e-11,-1.04336
218,8.76594e-11,-1.05213
219,1.28163e-10,-1.05975
220,1.6807e-10,-1.0678
221,1.97573e-10,-1.07599
222,2.30829e-10,-1.08361
223,2.66982e-10,-1.09281
224,3.03308e-10,-1.10173
225,3.51741e-10,-1.11064
226,3.74764e-10,-1.12185
227,3.9395e-10,-1.12918
228,4.14586e-10,-1.14011
229,4.30531e-10,-1.14269
230,4.50996e-10,-1.15204
231,4.61143e-10,-1.15678
232,4.66515e-10,-1.16742
233,4.84422e-10,-1.17461
234,5.03949e-10,-1.18338
235,5.18104e-10,-1.19186
236,5.27056e-10,-1.1989
237,5.40786e-10,-1.20825
238,5.35583e-10,-1.21069
239,5.64491e-10,-1.22406
240,5.76684e-10,-1.23455
241,5.96552e-10,-1.24361
242,6.06188e-10,-1.25022
243,6.12839e-10,-1.25698
244,6.38846e-10,-1.2738
245,6.65195e-10,-1.28343
246,7.01776e-10,-1.30283
247,7.28892e-10,-1.31232
248,7.55155e-10,-1.32699
249,7.66411e-10,-1.3323
250,7.8355e-10,-1.34222
251,7.8227e-10,-1.35257
252,7.84317e-10,-1.36034
253,8.0086e-10,-1.37255
254,8.02139e-10,-1.37802
255,8.04952e-10,-1.3921
256,8.06829e-10,-1.39742
257,7.86364e-10,-1.41022
258,7.64194e-10,-1.41093
259,7.34434e-10,-1.41798
260,7.17636e-10,-1.41697
261,6.77644e-10,-1.42229
262,6.42343e-10,-1.42157
263,5.84273e-10,-1.41999
264,5.47607e-10,-1.422
265,5.11026e-10,-1.42028
266,4.82119e-10,-1.422
267,4.39143e-10,-1.41942
268,4.06911e-10,-1.42172
269,3.79881e-10,-1.42157
270,3.61207e-10,-1.42114
271,3.18912e-10,-1.41927
272,2.97339e-10,-1.41669
273,2.78835e-10,-1.41899
274,2.45922e-10,-1.41367
275,2.27588e-10,-1.41783
276,1.92627e-10,-1.41165
277,1.65511e-10,-1.41352
278,1.48884e-10,-1.40576
279,1.12559e-10,-1.40547
280,9.87446e-11,-1.40475
281,5.61953e-11,-1.39742
282,2.55942e-12,-1.38837
283,-4.86863e-11,-1.37528
284,-7.55465e-11,-1.3737
285,-1.0846e-10,-1.3645
286,-1.58684e-10,-1.36206
287,-2.0149e-10,-1.34984
288,-2.37474e-10,-1.33963
289,-2.73032e-10,-1.32885
290,-3.02621e-10,-1.32095
291,-3.28798e-10,-1.31376
292,-3.40906e-10,-1.30614
293,-3.64697e-10,-1.30154
294,-3.83712e-10,-1.29335
295,-3.99743e-10,-1.28817
296,-4.1117e-10,-1.27451
297,-4.22851e-10,-1.27193
298,-4.48347e-10,-1.26416
299,-4.56277e-10,-1.25439
300,-4.83052e-10,-1.24821
301,-4.69921e-10,-1.23944
302,-4.90983e-10,-1.23513
303,-5.19547e-10,-1.22018
304,-5.43168e-10,-1.21587
305,-5.44958e-10,-1.20494
306,-5.52376e-10,-1.19991
307,-5.7898e-10,-1.18539
308,-6.04562e-10,-1.17245
309,-6.4694e-10,-1.16009
310,-6.73716e-10,-1.14543
311,-7.02792e-10,-1.1368
312,-7.16436e-10,-1.12056
313,-7.30164e-10,-1.11855
314,-7.36475e-10,-1.10704
315,-7.44148e-10,-1.10072
316,-7.53187e-10,-1.08994
317,-7.69645e-10,-1.08131
318,-7.59242e-10,-1.07125
319,-7.65551e-10,-1.06061
320,-7.54722e-10,-1.05371
321,-7.37839e-10,-1.04595
322,-7.10553e-10,-1.04638
323,-6.78661e-10,-1.04049
324,-6.49925e-10,-1.04063
325,-6.25709e-10,-1.03589
326,-5.81368e-10,-1.03733
327,-5.40268e-10,-1.0392
328,-4.97463e-10,-1.0392
329,-4.64122e-10,-1.04049
330,-4.29076e-10,-1.0392
331,-3.9258e-10,-1.0425
332,-3.70325e-10,-1.0392
333,-3.27435e-10,-1.04207
334,-2.99636e-10,-1.04624
335,-2.84032e-10,-1.04509
336,-2.45234e-10,-1.04566
337,-2.26303e-10,-1.04537
338,-1.91854e-10,-1.04839
339,-1.72157e-10,-1.05242
340,-1.43847e-10,-1.05357
341,-1.14601e-10,-1.05874
342,-9.7034e-11,-1.05731
343,-7.82752e-11,-1.06493
344,-3.83687e-11,-1.06392
345,3.83854e-12,-1.07643
346,5.38921e-11,-1.08289
347,9.32026e-11,-1.09008
348,1.34729e-10,-1.09842
349,1.61077e-10,-1.10561
350,2.05077e-10,-1.11438
351,2.43959e-10,-1.12243
352,2.84293e-10,-1.13493
353,3.22834e-10,-1.14284
354,3.43044e-10,-1.15362
355,3.58734e-10,-1.1552
356,3.73912e-10,-1.16325
357,3.91904e-10,-1.17073
358,4.11942e-10,-1.18122
359,4.30787e-10,-1.19028
360,4.49035e-10,-1.19516
361,4.61996e-10,-1.20436
362,4.7436e-10,-1.21155
363,4.87492e-10,-1.22319
364,4.9474e-10,-1.2242
365,5.03438e-10,-1.23484
366,5.26886e-10,-1.2416
367,5.5315e-10,-1.25166
368,5.59715e-10,-1.26402
369,5.69692e-10,-1.26877
370,5.88793e-10,-1.28343
371,6.16164e-10,-1.29234
372,6.57861e-10,-1.30973
373,6.82334e-10,-1.32123
374,7.18318e-10,-1.33403
375,7.32473e-10,-1.34064
376,7.34264e-10,-1.35214
377,7.49782e-10,-1.36206
378,7.57457e-10,-1.37183
379,7.72464e-10,-1.37902
380,7.81162e-10,-1.38765
381,7.74e-10,-1.39915
382,7.80225e-10,-1.40749
383,7.71015e-10,-1.41611
384,7.59674e-10,-1.42071
385,7.33582e-10,-1.42545
386,7.0928e-10,-1.43034
387,6.82079e-10,-1.43264
388,6.40637e-10,-1.43753
389,6.02436e-10,-1.43307
390,5.57924e-10,-1.43508
391,5.21429e-10,-1.43092
392,4.67794e-10,-1.43753
393,4.48352e-10,-1.43121
394,4.08788e-10,-1.43408
395,3.81671e-10,-1.4279
396,3.50207e-10,-1.43092
397,3.31361e-10,-1.43408
398,2.98021e-10,-1.43163
399,2.73123e-10,-1.43149
400,2.52402e-10,-1.4266
401,2.29975e-10,-1.42905
402,1.90495e-10,-1.42589
403,1.71394e-10,-1.42359
404,1.47349e-10,-1.41985
405,1.15799e-10,-1.4187
406,1.0173e-10,-1.41669
407,6.77919e-11,-1.4151
408,1.7482e-11,-1.40274
409,-3.52132e-11,-1.39325
410,-7.06005e-11,-1.38592
411,-1.0846e-10,-1.38075
412,-1.37197e-10,-1.37385
413,-1.81878e-10,-1.36292
414,-2.19055e-10,-1.3543
415,-2.65443e-10,-1.34467
416,-2.9938e-10,-1.33676
417,-3.29139e-10,-1.32943
418,-3.40565e-10,-1.32238
419,-3.65806e-10,-1.3162
420,-3.75526e-10,-1.30715
421,-3.95224e-10,-1.30197
422,-4.14836e-10,-1.29191
423,-4.26092e-10,-1.2863
424,-4.47665e-10,-1.27423
425,-4.59688e-10,-1.26747
426,-4.74781e-10,-1.26143
427,-4.79215e-10,-1.25583
428,-4.89447e-10,-1.24821
429,-5.1085e-10,-1.23383
430,-5.41973e-10,-1.22765
431,-5.52462e-10,-1.2196
432,-5.57323e-10,-1.21098
433,-5.725e-10,-1.20163
434,-6.0388e-10,-1.18956
435,-6.39267e-10,-1.1772
436,-6.6553e-10,-1.16282
437,-6.94863e-10,-1.14974
438,-7.13707e-10,-1.13493
439,-7.29227e-10,-1.13033
440,-7.42017e-10,-1.12185
441,-7.46963e-10,-1.11409
442,-7.62397e-10,-1.10058
443,-7.62568e-10,-1.09324
444,-7.68962e-10,-1.0839
445,-7.65467e-10,-1.07714
446,-7.6035e-10,-1.06852
447,-7.50033e-10,-1.06191
448,-7.24878e-10,-1.05443
449,-7.04072e-10,-1.05314
450,-6.79344e-10,-1.05113
451,-6.39437e-10,-1.04839
452,-6.02174e-10,-1.04768
453,-5.54508e-10,-1.04624
454,-5.18354e-10,-1.04811
455,-4.77253e-10,-1.04839
456,-4.54401e-10,-1.04926
457,-4.1151e-10,-1.04911
458,-3.83371e-10,-1.04911
459,-3.53016e-10,-1.04825
460,-3.24194e-10,-1.05227
461,-3.01e-10,-1.04854
462,-2.68342e-10,-1.05371
463,-2.45404e-10,-1.05343
464,-2.25878e-10,-1.05731
465,-1.89382e-10,-1.05803
466,-1.63203e-10,-1.05788
467,-1.34041e-10,-1.06392
468,-1.18693e-10,-1.06306
469,-8.69727e-11,-1.07269
470,-6.73604e-11,-1.07111
471,-1.74785e-11,-1.07815
472,2.71177e-11,-1.08476
473,6.53183e-11,-1.09641
474,1.03434e-10,-1.10302
475,1.34217e-10,-1.10719
476,1.79325e-10,-1.11725
477,2.25285e-10,-1.12487
478,2.66982e-10,-1.13996
479,3.03819e-10,-1.14643
480,3.23261e-10,-1.15793
481,3.51315e-10,-1.16138
482,3.62827e-10,-1.16987
483,3.83462e-10,-1.17461
484,3.98469e-10,-1.18366
485,4.18252e-10,-1.19143
486,4.37609e-10,-1.19948
487,4.48267e-10,-1.2071
488,4.64895e-10,-1.21515
489,4.88771e-10,-1.22607
490,4.86468e-10,-1.22851
491,4.98918e-10,-1.23944
492,5.14266e-10,-1.24691
493,5.49397e-10,-1.2587
494,5.61762e-10,-1.26546
495,5.6108e-10,-1.27135
496,5.80692e-10,-1.28429
497,5.97063e-10,-1.29349
498,6.38676e-10,-1.31088
499,6.63064e-10,-1.32354
500,6.98365e-10,-1.33662
501,7.21388e-10,-1.34582
502,7.32985e-10,-1.35617
503,7.36481e-10,-1.36551
504,7.50039e-10,-1.37126
505,7.58651e-10,-1.38506
506,7.78178e-10,-1.38908
507,7.78605e-10,-1.4059
508,7.72123e-10,-1.40892
509,7.74938e-10,-1.42215
510,7.6786e-10,-1.42704
511,7.43814e-10,-1.43537
512,7.1738e-10,-1.43466
513,6.77133e-10,-1.43983
514,6.5735e-10,-1.44141
515,6.19745e-10,-1.4417
516,5.80777e-10,-1.4417
517,5.32514e-10,-1.4404
518,4.97042e-10,-1.44299
519,4.54663e-10,-1.43796
520,4.25245e-10,-1.44069
521,4.00175e-10,-1.44184
522,3.61804e-10,-1.44026
523,3.40912e-10,-1.44127
524,3.06122e-10,-1.43494
525,2.87106e-10,-1.44012
526,2.56324e-10,-1.43466
527,2.34921e-10,-1.43767
528,2.05247e-10,-1.43293
529,1.7779e-10,-1.43408
530,1.54767e-10,-1.42675
531,1.34559e-10,-1.42818
532,1.05395e-10,-1.42459
533,8.84271e-11,-1.42114
534,4.81796e-11,-1.41625
535,-4.09126e-12,-1.40432
536,-4.98807e-11,-1.39843
537,-8.58641e-11,-1.39009
538,-1.19375e-10,-1.38434
539,-1.61072e-10,-1.37701
540,-1.9987e-10,-1.36767
541,-2.51203e-10,-1.35545
542,-2.84117e-10,-1.34812
543,-3.12682e-10,-1.33834
544,-3.37241e-10,-1.33245
545,-3.47047e-10,-1.32555
546,-3.73139e-10,-1.31865
547,-3.82689e-10,-1.31361
548,-4.13812e-10,-1.30197
549,-4.20208e-10,-1.29723
550,-4.37176e-10,-1.28846
551,-4.51161e-10,-1.2817
552,-4.65486e-10,-1.2748
553,-4.82455e-10,-1.26416
554,-4.81347e-10,-1.25885
555,-5.08292e-10,-1.24792
556,-5.33446e-10,-1.23915
557,-5.48625e-10,-1.23081
558,-5.59368e-10,-1.2219
559,-5.66446e-10,-1.21313
560,-5.97484e-10,-1.2035
561,-6.27159e-10,-1.19071
562,-6.63483e-10,-1.17389
563,-6.82073e-10,-1.16239
564,-7.10978e-10,-1.14888
565,-7.23513e-10,-1.14284
566,-7.35025e-10,-1.13292
567,-7.43637e-10,-1.1253
568,-7.48583e-10,-1.11351
569,-7.61714e-10,-1.10604
570,-7.71435e-10,-1.09324
571,-7.7621e-10,-1.08807
572,-7.64784e-10,-1.077
573,-7.63334e-10,-1.07068
574,-7.43893e-10,-1.06205
575,-7.18567e-10,-1.05946
576,-6.93499e-10,-1.05688
577,-6.65103e-10,-1.05242
578,-6.27073e-10,-1.05285
579,-5.8367e-10,-1.05285
580,-5.42827e-10,-1.05501
581,-5.01641e-10,-1.05544
582,-4.63952e-10,-1.05328
583,-4.26347e-10,-1.05501
584,-3.98719e-10,-1.05458
585,-3.64953e-10,-1.0586
586,-3.42442e-10,-1.05759
587,-3.0714e-10,-1.05903
588,-2.81473e-10,-1.05673
589,-2.61179e-10,-1.06076
590,-2.33551e-10,-1.06363
591,-2.04048e-10,-1.06262
592,-1.63887e-10,-1.06406
593,-1.45383e-10,-1.06651
594,-1.26452e-10,-1.06952
595,-9.71198e-11,-1.0747
596,-7.99799e-11,-1.07686
597,-3.80278e-11,-1.07844
598,-2.53916e-13,-1.08749
599,5.00548e-11,-1.09454
600,8.79157e-11,-1.10374
601,1.23047e-10,-1.11179
602,1.55535e-10,-1.11682
603,1.9834e-10,-1.12602
604,2.41317e-10,-1.13536
605,2.76533e-10,-1.15003
606,3.14052e-10,-1.15434
607,3.40912e-10,-1.16512
608,3.53277e-10,-1.169
609,3.70756e-10,-1.17921
610,3.97362e-10,-1.18438
611,4.12369e-10,-1.192
612,4.22686e-10,-1.20206
613,4.44942e-10,-1.20566
614,4.58244e-10,-1.22018
615,4.68988e-10,-1.2255
616,4.89624e-10,-1.23412
617,4.84934e-10,-1.23815
618,5.0105e-10,-1.24677
619,5.30298e-10,-1.26028
620,5.57158e-10,-1.26661
621,5.63211e-10,-1.27595
622,5.58608e-10,-1.2807
623,5.80606e-10,-1.29335
624,6.10793e-10,-1.30513
625,6.55644e-10,-1.32296
626,6.82675e-10,-1.33374
627,7.10132e-10,-1.34625
628,7.32132e-10,-1.35401
629,7.31791e-10,-1.3645
630,7.50209e-10,-1.3727
631,7.49698e-10,-1.38204
632,7.61976e-10,-1.39153
633,7.73659e-10,-1.40202
634,7.76472e-10,-1.41208
635,7.69054e-10,-1.41669
636,7.66581e-10,-1.42977
637,7.57884e-10,-1.43523
638,7.22497e-10,-1.4417
639,7.06551e-10,-1.44299
640,6.67583e-10,-1.44328
641,6.42257e-10,-1.44845
642,5.93823e-10,-1.44587
643,5.45732e-10,-1.44831
644,5.13585e-10,-1.44601
645,4.76577e-10,-1.44716
646,4.43321e-10,-1.445
647,4.12198e-10,-1.4463
648,3.78431e-10,-1.44544
649,3.59075e-10,-1.44371
650,3.23431e-10,-1.44587
651,2.99727e-10,-1.4404
652,2.70565e-10,-1.44472
653,2.45409e-10,-1.43969
654,2.10449e-10,-1.44199
655,1.90752e-10,-1.43494
656,1.71907e-10,-1.43609
657,1.45047e-10,-1.43077
658,1.10939e-10,-1.42948
659,8.60393e-11,-1.42473
660,6.01172e-11,-1.42359
661,1.72257e-11,-1.41525
662,-2.84791e-11,-1.40562
663,-7.64847e-11,-1.39872
664,-1.09996e-10,-1.38923
665,-1.47003e-10,-1.38563
666,-1.95862e-10,-1.37845
667,-2.35428e-10,-1.36637
668,-2.63481e-10,-1.35717
669,-3.07481e-10,-1.34452
670,-3.25558e-10,-1.34107
671,-3.52589e-10,-1.33029
672,-3.71007e-10,-1.32957
673,-3.91984e-10,-1.31778
674,-3.96076e-10,-1.3139
675,-4.15092e-10,-1.30197
676,-4.19611e-10,-1.29637
677,-4.44766e-10,-1.28846
678,-4.65827e-10,-1.27825
679,-4.76316e-10,-1.27337
680,-4.88254e-10,-1.26258
681,-5.00191e-10,-1.26043
682,-5.07951e-10,-1.24749
683,-5.41632e-10,-1.24145
684,-5.4709e-10,-1.23081
685,-5.58175e-10,-1.22478
686,-5.73523e-10,-1.21227
687,-6.03027e-10,-1.20063
688,-6.41739e-10,-1.18668
689,-6.71158e-10,-1.17101
690,-6.97507e-10,-1.16268
691,-7.2087e-10,-1.1483
692,-7.24195e-10,-1.14226
693,-7.32893e-10,-1.13048
694,-7.47389e-10,-1.12473
695,-7.52761e-10,-1.11495
696,-7.67512e-10,-1.10489
697,-7.72544e-10,-1.09454
698,-7.60435e-10,-1.08419
699,-7.70497e-10,-1.08031
700,-7.52164e-10,-1.06665
701,-7.398e-10,-1.06809
702,-7.03475e-10,-1.0622
703,-6.79855e-10,-1.06277
704,-6.42507e-10,-1.0563
705,-6.09763e-10,-1.05702
706,-5.61501e-10,-1.0586
707,-5.24408e-10,-1.05702
708,-4.8399e-10,-1.0586
709,-4.53037e-10,-1.05529
710,-4.16541e-10,-1.06176
711,-3.78425e-10,-1.05874
712,-3.51821e-10,-1.06306
713,-3.25388e-10,-1.06018
714,-2.9793e-10,-1.06464
715,-2.61691e-10,-1.06162
716,-2.52993e-10,-1.06392
717,-2.19482e-10,-1.06435
718,-1.88273e-10,-1.06679
719,-1.59026e-10,-1.07111
720,-1.31569e-10,-1.07096
721,-1.1153e-10,-1.07657
722,-9.63521e-11,-1.07499
723,-7.15387e-11,-1.08246
724,-2.36177e-11,-1.08591
725,1.34742e-11,-1.09555
726,6.60861e-11,-1.10489
727,1.01047e-10,-1.10949
728,1.37713e-10,-1.11826
729,1.75743e-10,-1.12286
730,2.21363e-10,-1.13925
731,2.63487e-10,-1.14643
732,2.94526e-10,-1.15707
733,3.27269e-10,-1.16181
734,3.38525e-10,-1.17245
735,3.70756e-10,-1.17835
736,3.88664e-10,-1.18453
737,4.00602e-10,-1.19358
738,4.16377e-10,-1.19775
739,4.27887e-10,-1.21198
740,4.52189e-10,-1.21385
741,4.63872e-10,-1.22909
742,4.76151e-10,-1.2324
743,4.89367e-10,-1.24346
744,4.93886e-10,-1.2439
745,5.13926e-10,-1.25511
746,5.43599e-10,-1.26603
747,5.56731e-10,-1.27451
748,5.60739e-10,-1.28285
749,5.76087e-10,-1.29076
750,5.97746e-10,-1.30513
751,6.2904e-10,-1.31534
752,6.70993e-10,-1.3313
753,6.92908e-10,-1.34265
754,7.11155e-10,-1.35344
755,7.28124e-10,-1.36479
756,7.35286e-10,-1.36939
757,7.48759e-10,-1.38377
758,7.50465e-10,-1.38679
759,7.60442e-10,-1.40375
760,7.75876e-10,-1.40935
761,7.6283e-10,-1.4197
762,7.74084e-10,-1.42574
763,7.53876e-10,-1.43508
764,7.45349e-10,-1.44385
765,7.05357e-10,-1.44342
766,6.83613e-10,-1.44673
767,6.48652e-10,-1.44687
768,6.18638e-10,-1.45262
769,5.76344e-10,-1.44874
770,5.3115e-10,-1.45205
771,4.90817e-10,-1.44989
772,4.63531e-10,-1.44889
773,4.13477e-10,-1.44802
774,3.91221e-10,-1.44702
775,3.60098e-10,-1.44831
776,3.26587e-10,-1.44529
777,3.04928e-10,-1.44759
778,2.82843e-10,-1.44314
779,2.58285e-10,-1.44817
780,2.24519e-10,-1.44069
781,1.97488e-10,-1.44472
782,1.70883e-10,-1.4394
783,1.52465e-10,-1.43854
784,1.18271e-10,-1.43466
785,9.22644e-11,-1.4279
786,7.70009e-11,-1.42919
787,3.50475e-11,-1.42085
788,-1.09124e-11,-1.41841
789,-5.62751e-11,-1.40475
790,-9.24301e-11,-1.399
791,-1.29608e-10,-1.39067
792,-1.67638e-10,-1.38607
793,-2.04134e-10,-1.37687
794,-2.47024e-10,-1.36292
795,-2.89659e-10,-1.35717
796,-3.23086e-10,-1.34323
797,-3.36814e-10,-1.34165
798,-3.51224e-10,-1.33202
799,-3.72883e-10,-1.32986
800,-3.94286e-10,-1.31965
801,-4.05456e-10,-1.31333
802,-4.23789e-10,-1.30125
803,-4.44083e-10,-1.29464
804,-4.48518e-10,-1.28745
805,-4.74867e-10,-1.27768
806,-4.80238e-10,-1.2715
807,-4.86037e-10,-1.26445
808,-5.13664e-10,-1.26
809,-5.32764e-10,-1.24375
810,-5.51354e-10,-1.23887
811,-5.505e-10,-1.23053
812,-5.64144e-10,-1.2242
813,-5.91431e-10,-1.21069
814,-6.25794e-10,-1.19674
815,-6.61522e-10,-1.18525
816,-6.8446e-10,-1.16828
817,-7.11319e-10,-1.16167
818,-7.21382e-10,-1.14888
819,-7.3673e-10,-1.14313
820,-7.47815e-10,-1.1312
821,-7.59242e-10,-1.12156
822,-7.60777e-10,-1.11538
823,-7.77575e-10,-1.10158
824,-7.71265e-10,-1.09669
825,-7.66063e-10,-1.08131
826,-7.6342e-10,-1.07959
827,-7.47559e-10,-1.06981
828,-7.1004e-10,-1.07111
829,-6.88126e-10,-1.06449
830,-6.59475e-10,-1.06334
831,-6.28096e-10,-1.05831
832,-5.79919e-10,-1.06004
833,-5.42997e-10,-1.05989
834,-5.05734e-10,-1.05932
835,-4.71029e-10,-1.06334
836,-4.27626e-10,-1.06047
837,-4.03324e-10,-1.06421
838,-3.69813e-10,-1.05946
839,-3.45596e-10,-1.06536
840,-3.1652e-10,-1.06493
841,-2.75505e-10,-1.06593
842,-2.57342e-10,-1.06665
843,-2.3466e-10,-1.06679
844,-2.09847e-10,-1.07068
845,-1.78212e-10,-1.06938
846,-1.49475e-10,-1.07614
847,-1.29778e-10,-1.07657
848,-1.05306e-10,-1.08289
849,-7.18796e-11,-1.08146
850,-4.42529e-11,-1.08591
851,1.96338e-12,-1.09439
852,3.68381e-11,-1.10043
