,currIn,v2
0,9.98437e-10,-2.22735
1,9.95795e-10,-2.5009
2,-1.91844e-11,-2.10258
3,-3.75614e-10,-2.35112
4,5.80866e-10,-2.32452
5,-7.6803e-10,-2.12328
6,3.91736e-10,-2.48954
7,-3.99888e-11,-2.12888
8,-3.86102e-10,-2.36837
9,5.73789e-10,-2.34105
10,-7.65728e-10,-2.13406
11,3.821e-10,-2.50032
12,-3.2059e-11,-2.14053
13,-3.84653e-10,-2.37512
14,5.76688e-10,-2.34896
15,-7.72122e-10,-2.1388
16,3.73232e-10,-2.50521
17,-2.37882e-11,-2.14527
18,-3.94886e-10,-2.37598
19,5.9289e-10,-2.356
20,-7.72378e-10,-2.13794
21,3.5524e-10,-2.50679
22,-1.83308e-11,-2.14915
23,-4.07846e-10,-2.37512
24,5.89052e-10,-2.35873
25,-7.73828e-10,-2.13809
26,3.68372e-10,-2.50809
27,-2.72632e-12,-2.15131
28,-3.98296e-10,-2.37527
29,5.90417e-10,-2.36075
30,-7.56006e-10,-2.1378
31,3.63085e-10,-2.50866
32,3.32713e-12,-2.15332
33,-3.98808e-10,-2.37411
34,5.95192e-10,-2.36348
35,-7.63595e-10,-2.13507
36,3.54729e-10,-2.50794
37,4.60625e-12,-2.15462
38,-4.00598e-10,-2.37225
39,6.09262e-10,-2.36722
40,-7.70843e-10,-2.13449
41,3.50294e-10,-2.50823
42,1.54364e-11,-2.15663
43,-4.11087e-10,-2.37081
44,6.09603e-10,-2.36794
45,-7.56263e-10,-2.13478
46,3.38613e-10,-2.50895
47,2.41339e-11,-2.1585
48,-4.12365e-10,-2.36966
49,6.15487e-10,-2.37297
50,-7.62572e-10,-2.13104
51,3.26078e-10,-2.50823
52,3.94821e-11,-2.16123
53,-4.13389e-10,-2.36664
54,6.27766e-10,-2.37498
55,-7.57456e-10,-2.13004
56,3.32558e-10,-2.50852
57,4.38309e-11,-2.16353
58,-4.13389e-10,-2.36607
59,6.34246e-10,-2.37713
60,-7.54642e-10,-2.13032
61,3.25395e-10,-2.50924
62,5.30398e-11,-2.16496
63,-4.24645e-10,-2.36535
64,6.43286e-10,-2.38245
65,-7.39975e-10,-2.12932
66,3.21643e-10,-2.50952
67,6.53195e-11,-2.1677
68,-4.26435e-10,-2.36377
69,6.45161e-10,-2.38576
70,-7.34689e-10,-2.1296
71,3.1286e-10,-2.50938
72,6.18231e-11,-2.1687
73,-4.30528e-10,-2.3642
74,6.45161e-10,-2.3872
75,-7.38525e-10,-2.12932
76,3.03481e-10,-2.5101
77,6.88159e-11,-2.17072
78,-4.31552e-10,-2.36247
79,6.61106e-10,-2.39223
80,-7.30169e-10,-2.12846
81,3.04675e-10,-2.51067
82,7.93886e-11,-2.17388
83,-4.33683e-10,-2.36118
84,6.62471e-10,-2.39453
85,-7.21813e-10,-2.13032
86,3.02031e-10,-2.5101
87,9.29475e-11,-2.17388
88,-4.33002e-10,-2.36204
89,6.71766e-10,-2.39726
90,-7.1627e-10,-2.13032
91,2.92736e-10,-2.51211
92,9.23502e-11,-2.17589
93,-4.37009e-10,-2.36003
94,6.76626e-10,-2.40128
95,-7.13968e-10,-2.1296
96,2.87791e-10,-2.51082
97,1.10427e-10,-2.18006
98,-4.41613e-10,-2.35773
99,6.84556e-10,-2.40516
