,V1,currIn
96,0.750458,1.00169e-09
97,0.751925,1.00176e-09
98,0.765033,1.00127e-09
99,0.784564,1.00072e-09
100,0.809712,1.00069e-09
101,0.841835,1.00006e-09
102,0.876098,1.00042e-09
103,0.900183,1.00062e-09
104,0.912199,1.00088e-09
105,0.91697,1.00136e-09
106,0.90987,1.00159e-09
107,0.895483,1.00197e-09
108,0.876412,1.00206e-09
109,0.850616,1.0028e-09
110,0.827363,1.00198e-09
111,0.817187,1.00196e-09
112,0.810533,1.00188e-09
113,0.810244,1.00169e-09
114,0.821083,1.00111e-09
115,0.839505,1.00105e-09
116,0.863147,1.0007e-09
117,0.893674,9.99827e-10
118,0.927906,1.0001e-09
119,0.954006,1.0006e-09
120,0.966711,1.00106e-09
121,0.972431,1.00145e-09
122,0.966897,1.00193e-09
123,0.952094,1.00191e-09
124,0.933139,1.00208e-09
125,0.907743,1.00276e-09
126,0.881946,1.00215e-09
127,0.869629,1.00215e-09
128,0.862386,1.00203e-09
129,0.860085,1.00161e-09
130,0.867991,1.0013e-09
131,0.885928,1.00113e-09
132,0.908017,1.00077e-09
133,0.936847,1.00029e-09
134,0.970893,1.0003e-09
135,0.999076,1.00048e-09
136,1.01244,1.0007e-09
137,1.01924,1.00117e-09
138,1.0151,1.00156e-09
139,1.0005,1.0021e-09
140,0.981686,1.00226e-09
141,0.957255,1.00283e-09
142,0.928955,1.00227e-09
143,0.914369,1.00206e-09
144,0.906451,1.00194e-09
145,0.902455,1.00156e-09
146,0.907815,1.00131e-09
147,0.924559,1.00125e-09
148,0.945396,1.00105e-09
149,0.972431,1.00049e-09
150,1.00619,1.00006e-09
151,1.03597,1.00044e-09
152,1.05043,1.00121e-09
153,1.05735,1.00103e-09
154,1.05524,1.00169e-09
155,1.04116,1.00198e-09
156,1.02232,1.00225e-09
157,0.99843,1.00241e-09
158,0.969083,1.00231e-09
159,0.951879,1.00211e-09
160,0.943098,1.00213e-09
161,0.938356,1.00196e-09
162,0.941086,1.00147e-09
163,0.956032,1.00115e-09
164,0.976326,1.00074e-09
165,1.00179,1.0004e-09
166,1.03421,1.00024e-09
167,1.06526,1.00057e-09
168,1.08151,1.00098e-09
169,1.08946,1.00096e-09
170,1.08801,1.00136e-09
171,1.07512,1.00198e-09
172,1.05649,1.00204e-09
173,1.03331,1.00271e-09
174,1.00399,1.00273e-09
175,0.984302,1.00222e-09
176,0.974083,1.00209e-09
177,0.968263,1.00181e-09
178,0.969541,1.00144e-09
179,0.982907,1.00128e-09
180,1.00211,1.00064e-09
181,1.02638,1.00062e-09
182,1.05773,1.00038e-09
183,1.08952,1.00036e-09
184,1.10784,1.00102e-09
185,1.11619,1.00101e-09
186,1.11632,1.00143e-09
187,1.10438,1.00186e-09
188,1.08674,1.00194e-09
189,1.06352,1.0026e-09
190,1.03457,1.00265e-09
191,1.01251,1.00207e-09
192,1.00137,1.00229e-09
193,0.994749,1.00198e-09
194,0.994577,1.00157e-09
195,1.00605,1.00128e-09
196,1.02417,1.00088e-09
197,1.04728,1.00075e-09
198,1.07773,1.00028e-09
199,1.1099,1.00053e-09
200,1.13012,1.00098e-09
201,1.13893,1.00105e-09
202,1.14057,1.00135e-09
203,1.12934,1.00175e-09
204,1.11188,1.00189e-09
205,1.08958,1.00223e-09
206,1.06112,1.00272e-09
207,1.03676,1.00187e-09
208,1.02447,1.00216e-09
209,1.01703,1.00181e-09
210,1.01517,1.00186e-09
211,1.02529,1.00152e-09
212,1.04228,1.00103e-09
213,1.06414,1.00086e-09
214,1.09333,1.00019e-09
215,1.1254,1.00047e-09
216,1.14791,1.00088e-09
217,1.15676,1.00113e-09
218,1.15921,1.00119e-09
219,1.15002,1.00173e-09
220,1.13259,1.00199e-09
221,1.1114,1.0025e-09
222,1.0835,1.0029e-09
223,1.05676,1.00223e-09
224,1.04363,1.00214e-09
225,1.03549,1.00202e-09
226,1.0319,1.00177e-09
227,1.04031,1.00137e-09
228,1.05678,1.00109e-09
229,1.07749,1.00068e-09
230,1.1053,1.00054e-09
231,1.13703,1.00029e-09
232,1.16112,1.00079e-09
233,1.17134,1.00095e-09
234,1.1743,1.00128e-09
235,1.16647,1.00149e-09
236,1.15001,1.00185e-09
237,1.12924,1.00232e-09
238,1.10238,1.00278e-09
239,1.07423,1.00251e-09
240,1.05967,1.00221e-09
241,1.05063,1.00192e-09
242,1.04619,1.0015e-09
243,1.05204,1.00129e-09
244,1.0679,1.0015e-09
245,1.08794,1.00081e-09
246,1.11422,1.00064e-09
247,1.14607,1.00023e-09
248,1.17158,1.00052e-09
249,1.1824,1.00107e-09
250,1.18625,1.00123e-09
251,1.18027,1.00178e-09
252,1.16441,1.00194e-09
253,1.14463,1.00235e-09
254,1.11836,1.00279e-09
255,1.0892,1.00265e-09
256,1.07272,1.00192e-09
257,1.06313,1.00215e-09
258,1.05788,1.00184e-09
259,1.06146,1.00139e-09
260,1.07642,1.00128e-09
261,1.09548,1.00091e-09
262,1.1202,1.00024e-09
263,1.15155,1.00036e-09
264,1.17877,1.00065e-09
265,1.19095,1.00101e-09
266,1.19544,1.00134e-09
267,1.19134,1.00176e-09
268,1.17605,1.00205e-09
269,1.15663,1.00212e-09
270,1.13199,1.0025e-09
271,1.10199,1.00235e-09
272,1.08354,1.00217e-09
273,1.07342,1.00222e-09
274,1.06773,1.00178e-09
275,1.06891,1.00129e-09
276,1.08279,1.00129e-09
277,1.10149,1.00068e-09
278,1.12483,1.00073e-09
279,1.15531,1.00032e-09
280,1.18385,1.0005e-09
281,1.19722,1.00106e-09
282,1.2025,1.00129e-09
283,1.20021,1.00186e-09
284,1.18594,1.00179e-09
285,1.16704,1.00194e-09
286,1.14394,1.00248e-09
287,1.11361,1.00255e-09
288,1.09261,1.0022e-09
289,1.08209,1.00187e-09
290,1.07545,1.00215e-09
291,1.07499,1.00182e-09
292,1.08766,1.00128e-09
293,1.10553,1.00096e-09
294,1.12782,1.00063e-09
295,1.15752,1.00007e-09
296,1.18674,1.00071e-09
297,1.20219,1.00091e-09
298,1.20801,1.00146e-09
299,1.20729,1.00161e-09
300,1.19425,1.0018e-09
301,1.17614,1.00208e-09
302,1.15365,1.0025e-09
303,1.12447,1.00283e-09
304,1.10089,1.0023e-09
305,1.089,1.00183e-09
306,1.08189,1.00204e-09
307,1.08019,1.0014e-09
308,1.09108,1.00127e-09
309,1.10797,1.0011e-09
310,1.12943,1.00076e-09
311,1.1583,1.00036e-09
312,1.18789,1.00073e-09
313,1.20606,1.00075e-09
314,1.21248,1.0011e-09
315,1.21296,1.00138e-09
316,1.2018,1.00144e-09
317,1.18378,1.00194e-09
318,1.16192,1.00227e-09
319,1.13387,1.00282e-09
320,1.10811,1.00203e-09
321,1.09529,1.00186e-09
322,1.08755,1.00194e-09
323,1.08456,1.00175e-09
324,1.0933,1.00112e-09
325,1.11014,1.00092e-09
326,1.13081,1.00076e-09
327,1.15783,1.00003e-09
328,1.18807,1.00049e-09
329,1.20856,1.00059e-09
330,1.21593,1.00108e-09
331,1.21733,1.00123e-09
332,1.2079,1.00163e-09
333,1.19067,1.00207e-09
334,1.1696,1.00199e-09
335,1.14252,1.00272e-09
336,1.11461,1.00215e-09
337,1.10071,1.00174e-09
338,1.09254,1.00192e-09
339,1.0884,1.00173e-09
340,1.09511,1.00108e-09
341,1.11133,1.00116e-09
342,1.13092,1.00101e-09
343,1.15712,1.00032e-09
344,1.1872,1.00025e-09
345,1.21002,1.00076e-09
346,1.21833,1.00113e-09
347,1.22059,1.00127e-09
348,1.2134,1.00163e-09
349,1.19672,1.00177e-09
350,1.17625,1.002e-09
351,1.1502,1.00258e-09
352,1.12135,1.00221e-09
353,1.1059,1.00215e-09
354,1.09649,1.00209e-09
355,1.09212,1.00186e-09
356,1.09655,1.00126e-09
357,1.11184,1.00121e-09
358,1.13102,1.00095e-09
359,1.15604,1.00025e-09
360,1.18567,1.00029e-09
361,1.21057,1.00069e-09
362,1.22052,1.00126e-09
363,1.22336,1.00123e-09
364,1.2181,1.00156e-09
365,1.20208,1.00183e-09
366,1.18232,1.00205e-09
367,1.1572,1.00252e-09
368,1.12783,1.00235e-09
369,1.1102,1.00192e-09
370,1.10069,1.00193e-09
371,1.09514,1.00185e-09
372,1.09797,1.00131e-09
373,1.11164,1.00102e-09
374,1.13033,1.00074e-09
375,1.15451,1.00033e-09
376,1.18367,1.00013e-09
377,1.21,1.0008e-09
378,1.22207,1.00114e-09
379,1.22566,1.00137e-09
380,1.22184,1.0014e-09
381,1.20719,1.0017e-09
382,1.18817,1.00215e-09
383,1.16404,1.00235e-09
384,1.13424,1.00274e-09
385,1.11483,1.00204e-09
386,1.10429,1.00204e-09
387,1.09808,1.00152e-09
388,1.09895,1.00152e-09
389,1.11159,1.00125e-09
390,1.12967,1.00099e-09
391,1.15277,1.00057e-09
392,1.18135,1.00036e-09
393,1.20898,1.00059e-09
394,1.22283,1.00089e-09
395,1.22783,1.00122e-09
396,1.22527,1.00139e-09
397,1.21158,1.00165e-09
398,1.19314,1.00197e-09
399,1.17016,1.00222e-09
400,1.14098,1.00247e-09
401,1.11852,1.00226e-09
402,1.10744,1.00182e-09
403,1.10073,1.00186e-09
404,1.09978,1.00151e-09
405,1.11139,1.00119e-09
406,1.12857,1.00107e-09
407,1.15076,1.00065e-09
408,1.17917,9.9999e-10
409,1.20749,1.00054e-09
410,1.22323,1.00098e-09
411,1.22916,1.00118e-09
412,1.22789,1.00148e-09
413,1.2159,1.0019e-09
414,1.19825,1.00194e-09
415,1.17573,1.00232e-09
416,1.14702,1.00276e-09
417,1.12295,1.00215e-09
418,1.11063,1.00223e-09
419,1.103,1.00192e-09
420,1.10091,1.00164e-09
421,1.11096,1.00144e-09
422,1.12753,1.00129e-09
423,1.1489,1.00099e-09
424,1.17606,1.0003e-09
425,1.20494,1.00065e-09
426,1.22349,1.0007e-09
427,1.23019,1.0013e-09
428,1.2303,1.00152e-09
429,1.21999,1.0019e-09
430,1.2025,1.00195e-09
431,1.18131,1.00235e-09
432,1.15346,1.00271e-09
433,1.12701,1.0025e-09
434,1.11368,1.0022e-09
435,1.10547,1.00163e-09
436,1.10247,1.00182e-09
437,1.11034,1.00114e-09
438,1.12648,1.00124e-09
439,1.14686,1.00071e-09
440,1.17338,1.0003e-09
441,1.20247,1.00036e-09
442,1.2231,1.0008e-09
443,1.23078,1.00106e-09
444,1.23226,1.00125e-09
445,1.22384,1.00161e-09
446,1.20658,1.00224e-09
447,1.186,1.00223e-09
448,1.15939,1.00274e-09
449,1.13138,1.0022e-09
450,1.117,1.00191e-09
451,1.1081,1.002e-09
452,1.1038,1.00181e-09
453,1.1098,1.00129e-09
454,1.12538,1.00121e-09
455,1.14499,1.00116e-09
456,1.17049,1.00048e-09
457,1.19958,1.00062e-09
458,1.2225,1.00097e-09
459,1.23109,1.00118e-09
460,1.23371,1.00125e-09
461,1.22709,1.00174e-09
462,1.2105,1.00195e-09
463,1.19084,1.00199e-09
464,1.16544,1.00249e-09
465,1.13591,1.00253e-09
466,1.11991,1.00208e-09
467,1.11073,1.0018e-09
468,1.10536,1.0016e-09
469,1.10942,1.00147e-09
470,1.12424,1.00113e-09
471,1.14295,1.00059e-09
472,1.16723,1.00053e-09
473,1.19654,1.0003e-09
474,1.22138,1.00075e-09
475,1.23138,1.00122e-09
476,1.23506,1.00123e-09
477,1.23006,1.00162e-09
478,1.21448,1.00181e-09
479,1.19552,1.00204e-09
480,1.17062,1.00269e-09
481,1.14105,1.0023e-09
482,1.12299,1.00179e-09
483,1.11317,1.00221e-09
484,1.10695,1.00205e-09
485,1.10892,1.00134e-09
486,1.12267,1.00126e-09
487,1.14143,1.00098e-09
488,1.16406,1.00041e-09
489,1.19302,1.0003e-09
490,1.21938,1.00031e-09
491,1.23147,1.00097e-09
492,1.23587,1.00132e-09
493,1.23259,1.0015e-09
494,1.21826,1.00175e-09
495,1.19952,1.0021e-09
496,1.17606,1.00221e-09
497,1.1466,1.00246e-09
498,1.12563,1.0019e-09
499,1.11533,1.00181e-09
500,1.10886,1.00212e-09
501,1.10885,1.00148e-09
502,1.12127,1.00138e-09
503,1.13971,1.00082e-09
504,1.16105,1.00062e-09
505,1.18947,1.00029e-09
506,1.21741,1.00047e-09
507,1.23155,1.00099e-09
508,1.23628,1.00127e-09
509,1.23502,1.00146e-09
510,1.22194,1.00186e-09
511,1.20352,1.00221e-09
512,1.18145,1.00227e-09
513,1.15204,1.00283e-09
514,1.12881,1.00192e-09
515,1.11777,1.00194e-09
516,1.11067,1.00197e-09
517,1.10902,1.00183e-09
518,1.12017,1.00134e-09
519,1.13719,1.00099e-09
520,1.15853,1.00071e-09
521,1.18634,1.00034e-09
522,1.21452,1.00058e-09
523,1.23127,1.0006e-09
524,1.23722,1.00123e-09
525,1.23692,1.00155e-09
526,1.22507,1.00207e-09
527,1.20754,1.00202e-09
528,1.18603,1.00215e-09
529,1.15774,1.00259e-09
530,1.13236,1.00203e-09
531,1.1202,1.00215e-09
532,1.11259,1.00181e-09
533,1.10971,1.00166e-09
534,1.11858,1.00128e-09
535,1.13533,1.00118e-09
536,1.15599,1.0008e-09
537,1.18278,1.00045e-09
538,1.2115,1.00063e-09
539,1.23048,1.00081e-09
540,1.23713,1.00091e-09
541,1.23811,1.00167e-09
542,1.22872,1.00171e-09
543,1.21119,1.00176e-09
544,1.19019,1.00247e-09
545,1.16343,1.00256e-09
546,1.1359,1.0022e-09
547,1.12234,1.002e-09
548,1.11457,1.00209e-09
549,1.1105,1.00175e-09
550,1.11726,1.00136e-09
551,1.13367,1.00102e-09
552,1.15362,1.00068e-09
553,1.17903,1.00024e-09
554,1.2084,1.00039e-09
555,1.2295,1.00099e-09
556,1.23726,1.00099e-09
557,1.23933,1.00138e-09
558,1.23164,1.00183e-09
559,1.2148,1.00193e-09
560,1.19467,1.00242e-09
561,1.16884,1.00273e-09
562,1.14027,1.00222e-09
563,1.12493,1.00217e-09
564,1.11632,1.00188e-09
565,1.11128,1.00153e-09
566,1.11639,1.00132e-09
567,1.13177,1.00105e-09
568,1.15117,1.00069e-09
569,1.17565,1.00065e-09
570,1.20488,1.00024e-09
571,1.22841,1.00088e-09
572,1.23723,1.00107e-09
573,1.24025,1.00135e-09
574,1.23447,1.00173e-09
575,1.21856,1.00167e-09
576,1.19883,1.0024e-09
577,1.17407,1.00263e-09
578,1.14486,1.00229e-09
579,1.12762,1.00213e-09
580,1.11815,1.00173e-09
581,1.11276,1.00183e-09
582,1.11572,1.00134e-09
583,1.12983,1.00132e-09
584,1.14869,1.00115e-09
585,1.17205,1.00059e-09
586,1.20097,1.00048e-09
587,1.22652,1.00071e-09
588,1.2372,1.00108e-09
589,1.24078,1.0013e-09
590,1.23666,1.00163e-09
591,1.22201,1.00185e-09
592,1.2027,1.0022e-09
593,1.1791,1.00278e-09
594,1.14959,1.00244e-09
595,1.13018,1.00199e-09
596,1.11996,1.00198e-09
597,1.11395,1.00185e-09
598,1.1154,1.00129e-09
599,1.12818,1.00132e-09
600,1.14643,1.00082e-09
601,1.16914,1.00078e-09
602,1.19726,1.00034e-09
603,1.22411,1.00066e-09
604,1.23722,1.00091e-09
605,1.24133,1.00126e-09
606,1.23878,1.00177e-09
607,1.22524,1.00181e-09
608,1.20673,1.0021e-09
609,1.18401,1.00224e-09
610,1.15474,1.00261e-09
611,1.13315,1.002e-09
612,1.12204,1.00203e-09
613,1.11559,1.00191e-09
614,1.11503,1.00159e-09
615,1.1266,1.00116e-09
616,1.14404,1.00096e-09
617,1.16576,1.00091e-09
618,1.19337,1.00042e-09
619,1.22109,1.00036e-09
620,1.23676,1.00086e-09
621,1.24156,1.00139e-09
622,1.24075,1.00154e-09
623,1.22845,1.0018e-09
624,1.21087,1.00209e-09
625,1.18864,1.00224e-09
626,1.15983,1.00272e-09
627,1.13607,1.00211e-09
628,1.12437,1.00195e-09
629,1.11713,1.00198e-09
630,1.11483,1.00146e-09
631,1.12489,1.00129e-09
632,1.14182,1.00121e-09
633,1.16303,1.00087e-09
634,1.19012,1.00024e-09
635,1.21813,1.0006e-09
636,1.23554,1.00079e-09
637,1.24176,1.00123e-09
638,1.24233,1.00129e-09
639,1.23152,1.00182e-09
640,1.21432,1.00187e-09
641,1.19279,1.00226e-09
642,1.16531,1.00288e-09
643,1.13935,1.00194e-09
644,1.12655,1.00196e-09
645,1.11851,1.00187e-09
646,1.11526,1.00176e-09
647,1.12356,1.00123e-09
648,1.14021,1.00126e-09
649,1.15978,1.00088e-09
650,1.18598,1.00019e-09
651,1.21491,1.00044e-09
652,1.23489,1.00081e-09
653,1.2421,1.00102e-09
654,1.24354,1.00146e-09
655,1.2345,1.00176e-09
656,1.21777,1.00193e-09
657,1.19735,1.00226e-09
658,1.17078,1.00279e-09
659,1.143,1.00242e-09
660,1.12894,1.00193e-09
661,1.12003,1.00186e-09
662,1.11582,1.00175e-09
663,1.1221,1.00151e-09
664,1.13766,1.00122e-09
665,1.15708,1.00071e-09
666,1.18249,1.00036e-09
667,1.2113,1.00043e-09
668,1.23331,1.00094e-09
669,1.24193,1.00099e-09
670,1.24412,1.00131e-09
671,1.23746,1.00169e-09
672,1.22103,1.00165e-09
673,1.20114,1.00216e-09
674,1.17568,1.00266e-09
675,1.14666,1.00236e-09
676,1.13095,1.00207e-09
677,1.12171,1.00198e-09
678,1.1169,1.00166e-09
679,1.12078,1.00127e-09
680,1.13536,1.00122e-09
681,1.15468,1.00077e-09
682,1.17835,1.00044e-09
683,1.20748,1.00047e-09
684,1.23187,1.00091e-09
685,1.24156,1.00105e-09
686,1.24458,1.00139e-09
687,1.24012,1.00175e-09
688,1.22422,1.00174e-09
689,1.20489,1.00222e-09
690,1.18075,1.00244e-09
691,1.1513,1.00255e-09
692,1.13296,1.00182e-09
693,1.12384,1.00186e-09
694,1.11754,1.00157e-09
695,1.11971,1.00134e-09
696,1.1338,1.00111e-09
697,1.15205,1.00095e-09
698,1.17473,1.00041e-09
699,1.20354,1.00043e-09
700,1.2295,1.00086e-09
701,1.24111,1.00098e-09
702,1.24518,1.00123e-09
703,1.24205,1.00138e-09
704,1.22731,1.00179e-09
705,1.2087,1.00205e-09
706,1.18539,1.00225e-09
707,1.15604,1.0027e-09
708,1.13562,1.00224e-09
709,1.12539,1.0021e-09
710,1.11852,1.00175e-09
711,1.11889,1.00157e-09
712,1.13176,1.00122e-09
713,1.14943,1.00083e-09
714,1.17142,1.0003e-09
715,1.19965,1.00036e-09
716,1.2269,1.00048e-09
717,1.24061,1.00093e-09
718,1.24511,1.00121e-09
719,1.24368,1.00152e-09
720,1.2304,1.00182e-09
721,1.21237,1.00212e-09
722,1.18966,1.00233e-09
723,1.16079,1.00261e-09
724,1.13834,1.00204e-09
725,1.1269,1.00203e-09
726,1.12004,1.0019e-09
727,1.11875,1.00138e-09
728,1.12983,1.001e-09
729,1.14719,1.00107e-09
730,1.16832,1.00056e-09
731,1.1956,1.00034e-09
732,1.224,1.00042e-09
733,1.23973,1.00083e-09
734,1.24521,1.0011e-09
735,1.24516,1.00145e-09
736,1.23347,1.0019e-09
737,1.21562,1.00185e-09
738,1.19429,1.00228e-09
739,1.16585,1.00293e-09
740,1.14111,1.00193e-09
741,1.12895,1.00191e-09
742,1.12144,1.00187e-09
743,1.11869,1.00169e-09
744,1.12808,1.00113e-09
745,1.14515,1.00106e-09
746,1.16537,1.0008e-09
747,1.19209,1.00027e-09
748,1.2204,1.00052e-09
749,1.23874,1.00096e-09
750,1.24537,1.00119e-09
751,1.24619,1.00134e-09
752,1.23625,1.0018e-09
753,1.21909,1.00202e-09
754,1.19834,1.00211e-09
755,1.17082,1.00259e-09
756,1.14429,1.00208e-09
757,1.13084,1.00189e-09
758,1.12273,1.00215e-09
759,1.11904,1.00159e-09
760,1.12648,1.00121e-09
761,1.14285,1.00111e-09
762,1.1625,1.00094e-09
763,1.18785,1.00024e-09
764,1.21668,1.00061e-09
765,1.23749,1.00101e-09
766,1.24516,1.00124e-09
767,1.24685,1.0013e-09
768,1.23893,1.00183e-09
769,1.22234,1.00181e-09
770,1.20202,1.00244e-09
771,1.17624,1.00274e-09
772,1.14807,1.00231e-09
773,1.13286,1.00218e-09
774,1.12412,1.00192e-09
775,1.11967,1.00185e-09
776,1.12468,1.00134e-09
777,1.141,1.0012e-09
778,1.15969,1.00085e-09
779,1.18413,1.00038e-09
780,1.21294,1.00024e-09
781,1.23607,1.00108e-09
782,1.24465,1.00107e-09
783,1.24765,1.00129e-09
784,1.24133,1.00172e-09
785,1.22545,1.00168e-09
786,1.20584,1.00219e-09
787,1.18115,1.00251e-09
788,1.15175,1.00252e-09
789,1.13496,1.00214e-09
790,1.12599,1.00186e-09
791,1.12053,1.00184e-09
792,1.12362,1.00155e-09
793,1.13853,1.00128e-09
794,1.15688,1.00078e-09
795,1.18048,1.0003e-09
796,1.20911,1.00036e-09
797,1.23391,1.00088e-09
798,1.2443,1.00084e-09
799,1.24801,1.00113e-09
800,1.24361,1.00177e-09
801,1.22841,1.00192e-09
802,1.20967,1.0021e-09
803,1.18585,1.00247e-09
804,1.15629,1.00241e-09
805,1.13762,1.00191e-09
806,1.12757,1.00194e-09
807,1.12158,1.00186e-09
808,1.1228,1.00131e-09
809,1.13608,1.00107e-09
810,1.15436,1.00113e-09
811,1.1767,1.00053e-09
812,1.20495,1.00064e-09
813,1.23132,1.00067e-09
814,1.24367,1.00091e-09
815,1.24801,1.00152e-09
816,1.24555,1.00147e-09
817,1.23151,1.00186e-09
818,1.21293,1.00177e-09
819,1.19003,1.0025e-09
820,1.16109,1.00279e-09
821,1.13991,1.00178e-09
822,1.12914,1.0019e-09
823,1.12231,1.00177e-09
824,1.12237,1.00175e-09
825,1.1338,1.00108e-09
826,1.15175,1.00094e-09
827,1.17352,1.00063e-09
828,1.20114,1.00027e-09
829,1.22846,1.00072e-09
830,1.24327,1.00077e-09
831,1.24788,1.00109e-09
832,1.24682,1.00172e-09
833,1.23474,1.00198e-09
834,1.21648,1.0021e-09
835,1.19435,1.00233e-09
836,1.16613,1.00272e-09
837,1.14254,1.00216e-09
838,1.13061,1.00175e-09
839,1.12361,1.0018e-09
840,1.12201,1.00156e-09
841,1.13206,1.00115e-09
842,1.14932,1.00095e-09
843,1.17013,1.0007e-09
844,1.19716,1.00005e-09
845,1.22545,1.00065e-09
846,1.24219,1.00115e-09
847,1.24774,1.00113e-09
848,1.24812,1.00127e-09
849,1.23756,1.00171e-09
850,1.21987,1.00193e-09
851,1.19851,1.00211e-09
852,1.1709,1.0025e-09
853,1.14563,1.00207e-09
854,1.13256,1.00162e-09
855,1.12464,1.00185e-09
856,1.12187,1.00163e-09
857,1.13028,1.00138e-09
858,1.14703,1.00134e-09
859,1.16698,1.00095e-09
860,1.19301,1.00037e-09
861,1.22152,1.00063e-09
862,1.24072,1.00073e-09
863,1.24791,1.00098e-09
864,1.24882,1.00123e-09
865,1.24009,1.00188e-09
866,1.22326,1.002e-09
867,1.2025,1.00212e-09
868,1.17589,1.00253e-09
869,1.14884,1.00222e-09
870,1.13447,1.0022e-09
871,1.12627,1.0018e-09
872,1.12252,1.00194e-09
873,1.12857,1.00125e-09
874,1.14458,1.00088e-09
875,1.16434,1.00097e-09
876,1.1889,1.0002e-09
877,1.21738,1.0003e-09
878,1.23957,1.00078e-09
879,1.24731,1.00076e-09
880,1.24929,1.00153e-09
881,1.24269,1.00181e-09
882,1.22619,1.00204e-09
883,1.20612,1.00223e-09
884,1.18094,1.00252e-09
885,1.15254,1.00225e-09
886,1.13646,1.00204e-09
887,1.12791,1.00184e-09
888,1.12282,1.00171e-09
889,1.12714,1.00149e-09
890,1.14258,1.00117e-09
891,1.16133,1.00092e-09
892,1.18512,1.00076e-09
893,1.21381,1.00021e-09
894,1.23776,1.00049e-09
895,1.24718,1.00122e-09
896,1.24999,1.00115e-09
897,1.24495,1.00149e-09
898,1.22964,1.00165e-09
899,1.21018,1.00205e-09
900,1.18552,1.0026e-09
901,1.15659,1.00244e-09
902,1.13896,1.002e-09
903,1.1294,1.00186e-09
904,1.12349,1.00149e-09
905,1.12589,1.0014e-09
906,1.14019,1.00118e-09
907,1.15846,1.00099e-09
908,1.18184,1.00033e-09
909,1.2099,1.00021e-09
910,1.23546,1.00076e-09
911,1.24687,1.00104e-09
912,1.25028,1.00129e-09
913,1.24662,1.00154e-09
914,1.23269,1.00206e-09
915,1.21346,1.00215e-09
916,1.18996,1.00237e-09
917,1.16099,1.00252e-09
918,1.14123,1.00209e-09
919,1.13066,1.00186e-09
920,1.12456,1.00181e-09
921,1.12503,1.00146e-09
922,1.13804,1.00107e-09
923,1.15604,1.00072e-09
924,1.178,1.00067e-09
925,1.20569,1.00016e-09
926,1.23247,1.00044e-09
927,1.24607,1.00092e-09
928,1.25022,1.0012e-09
929,1.24856,1.00177e-09
930,1.23542,1.00181e-09
931,1.21694,1.00192e-09
