,Row 1
13361,1.08434
13362,1.08807
13363,1.09167
13364,1.0898
13365,1.09224
13366,1.09655
13367,1.09411
13368,1.09612
13369,1.09584
13370,1.09627
13371,1.10029
13372,1.10101
13373,1.1023
13374,1.10317
13375,1.10216
13376,1.10029
13377,1.10044
13378,1.09972
13379,1.09713
13380,1.09684
13381,1.09655
13382,1.09497
13383,1.09512
13384,1.09095
13385,1.08922
13386,1.08764
13387,1.08506
13388,1.08779
13389,1.07988
13390,1.08103
13391,1.08232
13392,1.08305
13393,1.08333
13394,1.08362
13395,1.08319
13396,1.08592
13397,1.09124
13398,1.08994
13399,1.09426
13400,1.09569
13401,1.09584
13402,1.0977
13403,1.09914
13404,1.09986
13405,1.10302
13406,1.1013
13407,1.10489
13408,1.10317
13409,1.10115
13410,1.10115
13411,1.09742
13412,1.09684
13413,1.09756
13414,1.09699
13415,1.09239
13416,1.09037
13417,1.08922
13418,1.08779
13419,1.08966
13420,1.08678
13421,1.08405
13422,1.08362
13423,1.08103
13424,1.08592
13425,1.08549
13426,1.08419
13427,1.08592
13428,1.08635
13429,1.0875
13430,1.09325
13431,1.09109
13432,1.09095
13433,1.09411
13434,1.0954
13435,1.0967
13436,1.09756
13437,1.09842
13438,1.1
13439,1.10417
13440,1.10086
13441,1.10417
13442,1.10331
13443,1.10058
13444,1.1
13445,1.10345
13446,1.09727
13447,1.09756
13448,1.0931
13449,1.09138
13450,1.09138
13451,1.08951
13452,1.08563
13453,1.08592
13454,1.08606
13455,1.08089
13456,1.08305
13457,1.08089
13458,1.0829
13459,1.08448
13460,1.08434
13461,1.08577
13462,1.08822
13463,1.08678
13464,1.09267
13465,1.09181
13466,1.09253
13467,1.09569
13468,1.09655
13469,1.0967
13470,1.09943
13471,1.1023
13472,1.10101
13473,1.10374
13474,1.1013
13475,1.10086
13476,1.10058
13477,1.09885
13478,1.09871
13479,1.09842
13480,1.0967
13481,1.09742
13482,1.09224
13483,1.08822
13484,1.09081
13485,1.08879
13486,1.08894
13487,1.08779
13488,1.08549
13489,1.0829
13490,1.08463
13491,1.0829
13492,1.08348
13493,1.08577
13494,1.08218
13495,1.08779
13496,1.08865
13497,1.08994
13498,1.09368
13499,1.09109
13500,1.09339
13501,1.09699
13502,1.09914
13503,1.0967
13504,1.1
13505,1.10029
13506,1.10446
13507,1.1046
13508,1.10202
13509,1.10015
13510,1.10187
13511,1.10044
13512,1.09742
13513,1.09699
13514,1.09339
13515,1.09354
13516,1.0898
13517,1.08951
13518,1.09009
13519,1.08563
13520,1.08074
13521,1.08491
13522,1.08232
13523,1.08405
13524,1.08419
13525,1.08232
13526,1.08448
13527,1.0885
13528,1.08606
13529,1.0885
13530,1.09023
13531,1.08779
13532,1.09224
13533,1.09354
13534,1.09497
13535,1.09584
13536,1.09497
13537,1.09871
13538,1.10331
13539,1.09972
13540,1.10158
13541,1.10273
13542,1.10202
13543,1.10317
13544,1.10403
13545,1.09799
13546,1.09914
13547,1.09813
13548,1.09468
13549,1.09195
13550,1.09066
13551,1.08736
13552,1.08779
13553,1.08362
13554,1.08549
13555,1.08391
13556,1.08089
13557,1.08046
13558,1.08348
13559,1.08448
13560,1.0852
13561,1.08534
13562,1.08908
13563,1.09081
13564,1.0931
13565,1.0931
13566,1.09325
13567,1.0967
13568,1.09584
13569,1.10101
13570,1.09569
13571,1.10101
13572,1.10101
13573,1.10058
13574,1.10101
13575,1.09914
13576,1.09943
13577,1.09972
13578,1.10058
13579,1.09584
13580,1.09684
13581,1.09454
13582,1.0931
13583,1.09124
13584,1.09109
13585,1.08879
13586,1.0885
13587,1.08577
13588,1.08463
13589,1.08463
13590,1.08232
13591,1.08218
13592,1.08175
13593,1.08218
13594,1.08707
13595,1.08807
13596,1.08592
13597,1.0885
13598,1.09081
13599,1.09195
13600,1.09512
13601,1.09584
13602,1.09497
13603,1.09986
13604,1.09943
13605,1.10288
13606,1.10345
13607,1.10044
13608,1.10144
13609,1.10187
13610,1.10101
13611,1.10331
13612,1.09943
13613,1.09598
13614,1.09641
13615,1.09411
13616,1.09167
13617,1.08966
13618,1.08707
13619,1.08621
13620,1.08793
13621,1.08577
13622,1.08448
13623,1.08333
13624,1.08146
13625,1.08477
13626,1.0885
13627,1.08348
13628,1.0875
13629,1.08563
13630,1.08836
13631,1.09411
13632,1.09195
13633,1.09224
13634,1.09684
13635,1.09799
13636,1.09612
13637,1.09871
13638,1.10029
13639,1.10158
13640,1.10115
13641,1.09986
13642,1.10245
13643,1.10288
13644,1.09828
13645,1.09972
13646,1.09742
13647,1.09699
13648,1.09555
13649,1.09138
13650,1.08994
13651,1.09009
13652,1.08937
13653,1.08491
13654,1.0852
13655,1.08175
13656,1.08189
13657,1.08132
13658,1.08376
13659,1.08319
13660,1.08506
13661,1.08491
13662,1.08764
13663,1.08779
13664,1.08736
13665,1.09339
13666,1.09282
13667,1.09713
13668,1.09928
13669,1.09828
13670,1.09885
13671,1.10187
13672,1.10101
13673,1.10101
13674,1.10115
13675,1.10015
13676,1.10158
13677,1.10158
13678,1.09799
13679,1.10086
13680,1.09512
13681,1.09325
13682,1.09411
13683,1.09195
13684,1.08879
13685,1.09066
13686,1.08764
13687,1.08793
13688,1.08606
13689,1.08132
13690,1.0806
13691,1.08448
13692,1.0852
13693,1.08649
13694,1.08319
13695,1.08362
13696,1.0885
13697,1.08922
13698,1.08937
13699,1.09282
13700,1.0921
13701,1.09411
13702,1.09928
13703,1.09641
13704,1.10245
13705,1.10216
13706,1.10144
13707,1.1013
13708,1.10475
13709,1.10273
13710,1.10187
13711,1.10044
13712,1.09699
13713,1.09828
13714,1.09569
13715,1.09239
13716,1.08908
13717,1.08692
13718,1.08937
13719,1.08836
13720,1.08376
13721,1.08319
13722,1.08261
13723,1.08247
13724,1.0852
13725,1.08664
13726,1.08606
13727,1.08577
13728,1.08836
13729,1.08908
13730,1.08994
13731,1.09152
13732,1.08966
13733,1.09339
13734,1.09468
13735,1.09742
13736,1.09914
13737,1.09756
13738,1.09914
13739,1.10245
13740,1.10245
13741,1.1023
13742,1.10115
13743,1.10273
13744,1.10202
13745,1.1023
13746,1.10058
13747,1.0967
13748,1.09454
13749,1.09037
13750,1.09483
13751,1.08779
13752,1.08764
13753,1.08606
13754,1.08118
13755,1.08391
13756,1.08017
13757,1.08003
13758,1.08276
13759,1.08419
13760,1.08232
13761,1.08692
13762,1.08707
13763,1.08951
13764,1.09138
13765,1.09167
13766,1.09382
13767,1.09785
13768,1.09727
13769,1.0977
13770,1.09928
13771,1.10029
13772,1.10259
13773,1.09986
13774,1.10015
13775,1.1036
13776,1.10273
13777,1.09885
13778,1.09885
13779,1.09713
13780,1.09569
13781,1.09483
13782,1.0921
13783,1.09081
13784,1.09167
13785,1.08937
13786,1.08836
13787,1.08506
13788,1.08132
13789,1.08391
13790,1.08348
13791,1.08362
13792,1.08664
13793,1.08549
13794,1.08448
13795,1.08836
13796,1.08807
13797,1.08865
13798,1.09109
13799,1.0921
13800,1.09584
13801,1.09813
13802,1.09813
13803,1.09871
13804,1.1
13805,1.09871
13806,1.1023
13807,1.10647
13808,1.10086
13809,1.10273
13810,1.10086
13811,1.099
13812,1.10259
13813,1.09655
13814,1.09253
13815,1.09282
13816,1.09239
13817,1.0898
13818,1.08779
13819,1.08635
13820,1.08419
13821,1.08448
13822,1.08232
13823,1.08118
13824,1.08333
13825,1.08089
13826,1.08606
13827,1.08592
13828,1.08678
13829,1.09023
13830,1.08764
13831,1.08908
13832,1.0931
13833,1.09612
13834,1.09612
13835,1.09655
13836,1.0954
13837,1.09957
13838,1.1
13839,1.10216
13840,1.10058
13841,1.10072
13842,1.10015
13843,1.10345
13844,1.09943
13845,1.09627
13846,1.09972
13847,1.09526
13848,1.09512
13849,1.09426
13850,1.08994
13851,1.09037
13852,1.08879
13853,1.08592
13854,1.08333
13855,1.08362
13856,1.08046
13857,1.08074
13858,1.08333
13859,1.08434
13860,1.08764
13861,1.08434
13862,1.08477
13863,1.09066
13864,1.09138
13865,1.0921
13866,1.0954
13867,1.09526
13868,1.09914
13869,1.09914
13870,1.09885
13871,1.10058
13872,1.10331
13873,1.10245
13874,1.10259
13875,1.10058
13876,1.09957
13877,1.09957
13878,1.09842
13879,1.0954
13880,1.09612
13881,1.09152
13882,1.09138
13883,1.09426
13884,1.08793
13885,1.08879
13886,1.08736
13887,1.08434
13888,1.08534
13889,1.08391
13890,1.08319
13891,1.08477
13892,1.08621
13893,1.08348
13894,1.08577
13895,1.08592
13896,1.08692
13897,1.08764
13898,1.09023
13899,1.09354
13900,1.09699
13901,1.09339
13902,1.09555
13903,1.09785
13904,1.10029
13905,1.10403
13906,1.10388
13907,1.10158
13908,1.1046
13909,1.1036
13910,1.10216
13911,1.10044
13912,1.09857
13913,1.09555
13914,1.09555
13915,1.0931
13916,1.09282
13917,1.09138
13918,1.08577
13919,1.08606
13920,1.08491
13921,1.08376
13922,1.08118
13923,1.08017
13924,1.08333
13925,1.0875
13926,1.08635
13927,1.08707
13928,1.08549
13929,1.08966
13930,1.08951
13931,1.09426
13932,1.09138
13933,1.09426
13934,1.0954
13935,1.09468
13936,1.099
13937,1.09972
13938,1.09813
13939,1.09972
13940,1.10158
13941,1.10101
13942,1.10388
13943,1.10044
13944,1.10072
13945,1.0977
13946,1.09799
13947,1.09684
13948,1.09569
13949,1.09109
13950,1.09052
13951,1.09037
13952,1.08836
13953,1.08563
13954,1.08362
13955,1.07974
13956,1.08189
13957,1.08348
13958,1.08232
13959,1.08506
13960,1.08405
13961,1.08506
13962,1.08779
13963,1.08966
13964,1.09109
13965,1.0921
13966,1.09253
13967,1.09641
13968,1.0977
13969,1.09569
13970,1.09972
13971,1.10216
13972,1.10015
13973,1.10561
13974,1.10331
13975,1.10086
13976,1.1036
13977,1.09871
13978,1.1
13979,1.09857
13980,1.09468
13981,1.09426
13982,1.09354
13983,1.09224
13984,1.09095
13985,1.08822
13986,1.08534
13987,1.08592
13988,1.08822
13989,1.0806
13990,1.08333
13991,1.08419
13992,1.08405
13993,1.08664
13994,1.08391
13995,1.08434
13996,1.08922
13997,1.09066
13998,1.09052
13999,1.09152
14000,1.09325
14001,1.09555
14002,1.09612
14003,1.09799
14004,1.09943
14005,1.10101
14006,1.09972
14007,1.1046
14008,1.10273
14009,1.10202
14010,1.10101
14011,1.09813
14012,1.0977
14013,1.099
14014,1.09512
14015,1.09368
14016,1.09325
14017,1.08822
14018,1.0885
14019,1.08649
14020,1.08405
14021,1.08218
14022,1.08031
14023,1.0829
14024,1.08491
14025,1.08419
14026,1.08089
14027,1.08635
14028,1.08678
14029,1.08951
14030,1.09239
14031,1.09009
14032,1.0931
14033,1.09641
14034,1.09569
14035,1.09684
14036,1.09684
14037,1.09627
14038,1.10029
14039,1.10086
14040,1.10331
14041,1.10388
14042,1.10029
14043,1.09842
14044,1.10173
14045,1.09957
14046,1.09756
14047,1.09684
14048,1.09411
14049,1.09497
14050,1.09426
14051,1.08922
14052,1.08721
14053,1.08606
14054,1.08276
14055,1.08707
14056,1.08031
14057,1.08204
14058,1.08348
14059,1.08247
14060,1.08218
14061,1.08649
14062,1.08707
14063,1.08707
14064,1.09124
14065,1.09023
14066,1.09612
14067,1.09655
14068,1.0954
14069,1.09885
14070,1.10029
14071,1.10044
14072,1.10202
14073,1.10216
14074,1.10144
14075,1.10158
14076,1.10072
14077,1.1
14078,1.09785
14079,1.09627
14080,1.09555
14081,1.09426
14082,1.09124
14083,1.0898
14084,1.09037
14085,1.08707
14086,1.0885
14087,1.08606
14088,1.08276
14089,1.08419
14090,1.08362
14091,1.08549
14092,1.08434
14093,1.08405
14094,1.08419
14095,1.08664
14096,1.08836
14097,1.09037
14098,1.09181
14099,1.09152
14100,1.09296
14101,1.09641
14102,1.09569
14103,1.09828
14104,1.09957
14105,1.10273
14106,1.10604
14107,1.10245
14108,1.10518
14109,1.10086
14110,1.10101
14111,1.1
14112,1.10245
14113,1.09598
14114,1.0954
14115,1.09239
14116,1.09023
14117,1.09124
14118,1.08793
14119,1.08348
14120,1.08434
14121,1.08534
14122,1.08031
14123,1.0829
14124,1.08161
14125,1.08305
14126,1.08592
14127,1.08391
14128,1.08707
14129,1.08937
14130,1.08879
14131,1.09253
14132,1.09282
14133,1.09512
14134,1.09598
14135,1.09468
14136,1.09512
14137,1.10044
14138,1.10302
14139,1.09986
14140,1.10403
14141,1.10029
14142,1.10158
14143,1.10202
14144,1.09928
14145,1.0977
14146,1.09727
14147,1.09512
14148,1.09627
14149,1.09296
14150,1.08922
14151,1.08922
14152,1.0875
14153,1.08621
14154,1.08736
14155,1.08534
14156,1.08074
14157,1.08419
14158,1.08348
14159,1.08592
14160,1.08606
14161,1.08362
14162,1.08664
14163,1.08894
14164,1.09095
14165,1.09354
14166,1.09382
14167,1.0944
14168,1.09612
14169,1.10044
14170,1.09742
14171,1.10158
14172,1.10158
14173,1.10144
14174,1.10518
14175,1.10158
14176,1.10015
14177,1.10173
14178,1.09943
14179,1.09641
14180,1.09454
14181,1.09282
14182,1.09411
14183,1.08966
14184,1.0885
14185,1.08678
14186,1.08477
14187,1.08391
14188,1.08534
14189,1.08074
14190,1.08218
14191,1.08434
14192,1.08261
14193,1.08506
14194,1.08678
14195,1.0875
14196,1.0898
14197,1.09138
14198,1.08951
14199,1.09382
14200,1.09397
14201,1.09598
14202,1.09713
14203,1.09612
14204,1.10158
14205,1.10245
14206,1.10058
14207,1.09785
14208,1.10245
14209,1.10245
14210,1.10259
14211,1.10317
14212,1.09684
14213,1.09857
14214,1.09742
14215,1.09195
14216,1.09081
14217,1.08937
14218,1.08563
14219,1.08592
14220,1.08448
14221,1.08506
14222,1.08362
14223,1.08118
14224,1.08003
14225,1.08577
14226,1.08563
14227,1.08477
14228,1.08649
14229,1.08764
14230,1.09239
14231,1.09512
14232,1.09253
14233,1.09382
14234,1.09655
14235,1.09655
14236,1.10086
14237,1.09713
14238,1.1
14239,1.10029
14240,1.10101
14241,1.10115
14242,1.10115
14243,1.09986
14244,1.09655
14245,1.10187
14246,1.09612
14247,1.09713
14248,1.0954
14249,1.09138
14250,1.09124
14251,1.09138
14252,1.08764
14253,1.08807
14254,1.08448
14255,1.08276
14256,1.08189
14257,1.08247
14258,1.08463
14259,1.08232
14260,1.08175
14261,1.08348
14262,1.08779
14263,1.08865
14264,1.08966
14265,1.09138
14266,1.09339
14267,1.09842
14268,1.09756
14269,1.09713
14270,1.10015
14271,1.10115
14272,1.10317
14273,1.10288
14274,1.10187
14275,1.10417
14276,1.10029
14277,1.09928
14278,1.09957
14279,1.099
14280,1.09569
14281,1.09354
14282,1.09267
14283,1.09167
14284,1.09009
14285,1.08678
14286,1.08463
14287,1.08721
14288,1.08419
14289,1.08405
14290,1.08391
14291,1.08391
14292,1.08434
14293,1.08793
14294,1.08491
14295,1.08736
14296,1.08807
14297,1.08879
14298,1.09454
14299,1.09267
14300,1.09253
14301,1.09641
14302,1.09842
14303,1.09641
14304,1.10072
14305,1.099
14306,1.10187
14307,1.10345
14308,1.10101
14309,1.10158
14310,1.10173
14311,1.09785
14312,1.1
14313,1.09727
14314,1.09397
14315,1.09239
14316,1.09037
14317,1.08894
14318,1.09023
14319,1.08922
14320,1.0829
14321,1.08448
14322,1.08189
14323,1.08118
14324,1.08434
14325,1.08391
14326,1.08376
14327,1.08463
14328,1.08635
14329,1.09081
14330,1.09037
14331,1.08563
14332,1.09354
14333,1.09512
14334,1.09699
14335,1.09972
14336,1.10015
14337,1.09799
14338,1.10288
14339,1.10216
14340,1.1023
14341,1.10216
14342,1.09799
14343,1.10086
14344,1.10058
14345,1.09986
14346,1.10015
14347,1.09368
14348,1.09152
14349,1.09339
14350,1.09296
14351,1.08836
14352,1.08793
14353,1.08592
14354,1.08477
14355,1.08606
14356,1.08232
14357,1.0806
14358,1.08448
14359,1.08448
14360,1.08506
14361,1.08606
14362,1.08621
14363,1.08966
14364,1.08793
14365,1.09167
14366,1.09483
14367,1.09454
14368,1.09382
14369,1.0977
14370,1.09914
14371,1.10202
14372,1.10317
14373,1.09914
14374,1.1013
14375,1.10388
14376,1.10216
14377,1.10331
14378,1.10101
14379,1.09526
14380,1.09584
14381,1.09339
14382,1.09195
14383,1.09052
14384,1.08764
14385,1.08664
14386,1.08807
14387,1.08348
14388,1.08232
14389,1.08333
14390,1.08463
14391,1.08592
14392,1.08822
14393,1.08376
14394,1.08606
14395,1.08894
14396,1.08807
14397,1.09138
14398,1.09181
14399,1.09152
14400,1.09584
14401,1.09354
14402,1.09756
14403,1.10029
14404,1.09871
14405,1.09943
14406,1.10158
14407,1.10317
14408,1.10173
14409,1.10158
14410,1.10202
14411,1.10216
14412,1.10072
14413,1.09699
14414,1.09411
14415,1.09468
14416,1.09152
14417,1.09325
14418,1.08635
14419,1.08649
14420,1.08506
14421,1.08175
14422,1.08089
14423,1.0806
14424,1.08089
14425,1.08276
14426,1.08549
14427,1.08477
14428,1.08721
14429,1.0875
14430,1.0885
14431,1.0921
14432,1.09454
14433,1.09512
14434,1.09756
14435,1.09699
14436,1.09871
14437,1.10058
14438,1.09986
14439,1.10158
14440,1.1
14441,1.099
14442,1.10273
14443,1.10202
14444,1.09914
14445,1.09641
14446,1.09627
14447,1.09454
14448,1.09598
14449,1.09296
14450,1.08908
14451,1.08994
14452,1.08822
14453,1.0875
14454,1.08649
14455,1.08132
14456,1.08146
14457,1.08218
14458,1.08247
14459,1.08635
14460,1.08692
14461,1.08477
14462,1.08678
14463,1.08865
14464,1.09109
14465,1.09239
14466,1.09239
14467,1.09325
14468,1.099
14469,1.09857
14470,1.10144
14471,1.10158
14472,1.10015
14473,1.10245
14474,1.10647
14475,1.10015
14476,1.10216
14477,1.09957
14478,1.09857
14479,1.10072
14480,1.0954
14481,1.09253
14482,1.09167
14483,1.09095
14484,1.08649
14485,1.08836
14486,1.08549
14487,1.08448
14488,1.08261
14489,1.08132
14490,1.08362
14491,1.08649
14492,1.08175
14493,1.08621
14494,1.08549
14495,1.08721
14496,1.08922
14497,1.08836
14498,1.09109
14499,1.09397
14500,1.09641
14501,1.09483
14502,1.09871
14503,1.09828
14504,1.09871
14505,1.10115
14506,1.10288
14507,1.10187
14508,1.10302
14509,1.10015
14510,1.10158
14511,1.09943
14512,1.0954
14513,1.09742
14514,1.0954
14515,1.09339
14516,1.09426
14517,1.09181
14518,1.08865
14519,1.08822
14520,1.08563
14521,1.08276
14522,1.08232
14523,1.08031
14524,1.08477
14525,1.08477
14526,1.08362
14527,1.08649
14528,1.08506
14529,1.08664
14530,1.09124
14531,1.09354
14532,1.09195
14533,1.09555
14534,1.09526
14535,1.09972
14536,1.1013
14537,1.09828
14538,1.09871
14539,1.1023
14540,1.10345
14541,1.10245
14542,1.10029
14543,1.09799
14544,1.10086
14545,1.09742
14546,1.09569
14547,1.09584
14548,1.09239
14549,1.08994
14550,1.09239
14551,1.08707
14552,1.08894
14553,1.08664
14554,1.08175
14555,1.08089
14556,1.08448
14557,1.08405
14558,1.08534
14559,1.0829
14560,1.08132
14561,1.08807
14562,1.08879
14563,1.08793
14564,1.08908
14565,1.08966
14566,1.09382
14567,1.09842
14568,1.09382
14569,1.09713
14570,1.09972
14571,1.10044
14572,1.10317
14573,1.10503
14574,1.10158
14575,1.10331
14576,1.10345
14577,1.09943
14578,1.10044
14579,1.09857
14580,1.09339
14581,1.09124
14582,1.09066
14583,1.09181
14584,1.09152
14585,1.08434
14586,1.08405
14587,1.08563
14588,1.08491
14589,1.08232
14590,1.0829
14591,1.08506
14592,1.08606
14593,1.08807
14594,1.0875
14595,1.08678
14596,1.09109
14597,1.08908
14598,1.09512
14599,1.09195
14600,1.09454
14601,1.09627
14602,1.09468
14603,1.09684
14604,1.09857
14605,1.09986
14606,1.1013
14607,1.10173
14608,1.09914
14609,1.10202
14610,1.10029
14611,1.09957
14612,1.09914
14613,1.09813
14614,1.09468
14615,1.09512
14616,1.09267
14617,1.09037
14618,1.08908
14619,1.08448
14620,1.08534
14621,1.08204
14622,1.08017
14623,1.08362
14624,1.08362
14625,1.08103
14626,1.08276
14627,1.08362
14628,1.08635
14629,1.08966
14630,1.09037
14631,1.09239
14632,1.0944
14633,1.09512
14634,1.09813
14635,1.09699
14636,1.09526
14637,1.09957
14638,1.10202
14639,1.10072
14640,1.10489
14641,1.10431
14642,1.1013
14643,1.10158
14644,1.09957
14645,1.09871
14646,1.09699
14647,1.0921
14648,1.09382
14649,1.09354
14650,1.0921
14651,1.08865
14652,1.08635
14653,1.08391
14654,1.08506
14655,1.08707
14656,1.08031
14657,1.08362
14658,1.08319
14659,1.08491
14660,1.08664
14661,1.0852
14662,1.08534
14663,1.08894
14664,1.09224
14665,1.09095
14666,1.09382
14667,1.09555
14668,1.09526
14669,1.09742
14670,1.09785
14671,1.10058
14672,1.10317
14673,1.099
14674,1.10403
14675,1.10302
14676,1.10158
14677,1.10173
14678,1.0977
14679,1.09612
14680,1.09713
14681,1.09598
14682,1.09152
14683,1.09167
14684,1.08793
14685,1.08721
14686,1.08678
14687,1.08448
14688,1.08175
14689,1.08161
14690,1.08132
14691,1.0852
14692,1.08463
14693,1.08247
14694,1.08621
14695,1.0852
14696,1.08966
14697,1.09382
14698,1.09382
14699,1.09411
14700,1.0967
14701,1.09641
14702,1.09799
14703,1.09857
14704,1.09842
14705,1.10158
14706,1.10446
14707,1.10144
14708,1.10431
14709,1.10101
14710,1.09914
14711,1.10044
14712,1.09986
14713,1.09612
14714,1.09655
14715,1.09138
14716,1.09354
14717,1.09224
14718,1.08822
14719,1.08664
14720,1.08477
14721,1.08491
14722,1.08218
14723,1.0796
14724,1.08074
14725,1.08448
14726,1.08477
14727,1.08348
14728,1.08664
14729,1.08649
14730,1.08807
14731,1.09426
14732,1.09023
14733,1.09512
14734,1.0967
14735,1.09584
14736,1.09842
14737,1.10158
14738,1.10202
14739,1.10216
14740,1.10331
14741,1.10101
14742,1.10245
14743,1.10086
14744,1.09813
14745,1.09627
14746,1.09569
14747,1.09512
14748,1.09526
14749,1.0898
14750,1.0885
14751,1.08865
14752,1.08779
14753,1.08865
14754,1.08549
14755,1.08218
14756,1.08463
14757,1.08534
14758,1.08434
14759,1.08491
14760,1.08391
14761,1.08348
14762,1.08592
14763,1.08879
14764,1.09195
14765,1.09397
14766,1.09095
14767,1.09239
14768,1.09742
14769,1.09799
14770,1.09813
14771,1.09972
14772,1.10216
14773,1.10575
14774,1.10489
14775,1.10431
14776,1.10173
14777,1.10273
14778,1.10115
14779,1.10072
14780,1.09397
14781,1.09426
14782,1.09181
14783,1.08649
14784,1.09009
14785,1.08736
14786,1.08319
14787,1.08146
14788,1.08376
14789,1.08003
14790,1.08463
14791,1.08218
14792,1.08463
14793,1.08448
14794,1.08635
14795,1.08721
14796,1.0898
14797,1.09124
14798,1.09224
14799,1.09426
14800,1.09468
14801,1.09655
14802,1.09684
14803,1.09612
14804,1.1
14805,1.10101
14806,1.10101
14807,1.10259
14808,1.10029
14809,1.10115
14810,1.10144
14811,1.09914
14812,1.09799
14813,1.09756
14814,1.09454
14815,1.09411
14816,1.09253
14817,1.0875
14818,1.08894
14819,1.08764
14820,1.08362
14821,1.08577
14822,1.08463
14823,1.08132
14824,1.08434
14825,1.08175
14826,1.08434
14827,1.08664
14828,1.08506
14829,1.08922
14830,1.08994
14831,1.09239
14832,1.0944
14833,1.09612
14834,1.09468
14835,1.09799
14836,1.10288
14837,1.09785
14838,1.10245
14839,1.10173
14840,1.1013
14841,1.10518
14842,1.09972
14843,1.09842
14844,1.10086
14845,1.10029
14846,1.0967
14847,1.09296
14848,1.0921
14849,1.09138
14850,1.09009
14851,1.08721
14852,1.08635
14853,1.08635
14854,1.08218
14855,1.08419
14856,1.08319
14857,1.08348
14858,1.08491
14859,1.08175
14860,1.08419
14861,1.08793
14862,1.08994
14863,1.08908
14864,1.09023
14865,1.09081
14866,1.09454
14867,1.09497
14868,1.09497
14869,1.09612
14870,1.10015
14871,1.10086
14872,1.10302
14873,1.10302
14874,1.09914
14875,1.10345
14876,1.09742
14877,1.10187
14878,1.1036
14879,1.09785
14880,1.09555
14881,1.09584
14882,1.09181
14883,1.09181
14884,1.08951
14885,1.08348
14886,1.08491
14887,1.08362
14888,1.08348
14889,1.08463
14890,1.08189
14891,1.08003
14892,1.08506
14893,1.08577
14894,1.08534
14895,1.08894
14896,1.08922
14897,1.0921
14898,1.09555
14899,1.0931
14900,1.09584
14901,1.09641
14902,1.0967
14903,1.10086
14904,1.09885
14905,1.10015
14906,1.10202
14907,1.1013
14908,1.09986
14909,1.10216
14910,1.09914
14911,1.09756
14912,1.10015
14913,1.09354
14914,1.09641
14915,1.09468
14916,1.09023
14917,1.09095
14918,1.08894
14919,1.08707
14920,1.08635
14921,1.08405
14922,1.07988
14923,1.08204
14924,1.08333
14925,1.08405
14926,1.08161
14927,1.08434
14928,1.08606
14929,1.0885
14930,1.08736
14931,1.09009
14932,1.09411
14933,1.09483
14934,1.09828
14935,1.099
14936,1.09871
14937,1.10187
14938,1.10259
14939,1.1036
14940,1.10331
14941,1.1013
14942,1.10086
14943,1.09957
14944,1.09986
14945,1.09972
14946,1.0977
14947,1.09296
14948,1.09095
14949,1.09267
14950,1.08966
14951,1.08779
14952,1.08692
14953,1.0875
14954,1.08707
14955,1.08305
14956,1.08419
14957,1.08319
14958,1.08606
14959,1.08463
14960,1.0885
14961,1.08477
14962,1.08678
14963,1.08966
14964,1.08922
14965,1.09282
14966,1.09382
14967,1.09224
14968,1.09468
14969,1.09871
14970,1.09799
14971,1.10259
14972,1.09943
14973,1.10202
14974,1.10317
14975,1.10144
14976,1.10144
14977,1.1013
14978,1.09885
14979,1.09928
14980,1.09641
14981,1.09483
14982,1.09325
14983,1.08879
14984,1.08549
14985,1.08606
14986,1.08707
14987,1.08333
14988,1.08348
14989,1.08003
14990,1.08333
14991,1.08419
14992,1.08434
14993,1.08391
14994,1.08692
14995,1.0875
14996,1.09167
14997,1.09066
14998,1.09081
14999,1.09339
15000,1.09584
15001,1.0954
15002,1.10015
15003,1.10158
15004,1.09986
15005,1.10302
15006,1.10101
15007,1.1036
15008,1.10273
15009,1.099
15010,1.09914
15011,1.10029
15012,1.09857
15013,1.09871
15014,1.09411
15015,1.0921
15016,1.09167
15017,1.0921
15018,1.08563
15019,1.08721
15020,1.08534
15021,1.08348
15022,1.08405
15023,1.08189
15024,1.08146
15025,1.08621
15026,1.08333
15027,1.08362
15028,1.08491
15029,1.08692
15030,1.09009
15031,1.09023
15032,1.09267
15033,1.09426
15034,1.09598
15035,1.09612
15036,1.10029
15037,1.09928
15038,1.10029
15039,1.10273
15040,1.10115
15041,1.10202
15042,1.10345
15043,1.10058
15044,1.10015
15045,1.09986
15046,1.09526
15047,1.09468
15048,1.09282
15049,1.09138
15050,1.08966
15051,1.08664
15052,1.08822
15053,1.08563
15054,1.08261
15055,1.07974
15056,1.08305
15057,1.0829
15058,1.08563
15059,1.0875
15060,1.08463
15061,1.08807
15062,1.0898
15063,1.08937
15064,1.09066
15065,1.09152
15066,1.09124
15067,1.0967
15068,1.09612
15069,1.09871
15070,1.10086
15071,1.09943
15072,1.09986
15073,1.1036
15074,1.10302
15075,1.10187
15076,1.10317
15077,1.10072
15078,1.10216
15079,1.10115
15080,1.09512
15081,1.0931
15082,1.09354
15083,1.09152
15084,1.09167
15085,1.0852
15086,1.08434
15087,1.0829
15088,1.08161
15089,1.08074
15090,1.08189
15091,1.08232
15092,1.08232
15093,1.08649
15094,1.08362
15095,1.08865
15096,1.09152
15097,1.08951
15098,1.09296
15099,1.09512
15100,1.09569
15101,1.09799
15102,1.09699
15103,1.09813
15104,1.10072
15105,1.10187
15106,1.1023
15107,1.09943
15108,1.09857
15109,1.10101
15110,1.10144
15111,1.09842
15112,1.09655
