,Row 1
216,1.08477
217,1.08247
218,1.08563
219,1.08534
220,1.08592
221,1.08894
222,1.09009
223,1.08879
224,1.09181
225,1.0954
226,1.09339
227,1.09928
228,1.09569
229,1.09972
230,1.10086
231,1.0977
232,1.09699
233,1.09871
234,1.09641
235,1.09727
236,1.09325
237,1.09181
238,1.08879
239,1.08664
240,1.08362
241,1.08592
242,1.08577
243,1.07888
244,1.08031
245,1.0783
246,1.07816
247,1.07773
248,1.07888
249,1.07888
250,1.08118
251,1.08161
252,1.08448
253,1.08649
254,1.08477
255,1.08836
256,1.09009
257,1.09052
258,1.09569
259,1.09584
260,1.09397
261,1.09828
262,1.0967
263,1.10044
264,1.099
265,1.09584
266,1.0967
267,1.09526
268,1.09555
269,1.09584
270,1.09181
271,1.08937
272,1.08635
273,1.08908
274,1.08405
275,1.08534
276,1.08175
277,1.08074
278,1.08161
279,1.0783
280,1.07758
281,1.07988
282,1.07873
283,1.07988
284,1.08003
285,1.08204
286,1.08549
287,1.08491
288,1.08793
289,1.08764
290,1.09224
291,1.08994
292,1.09584
293,1.0944
294,1.09813
295,1.09943
296,1.09655
297,1.099
298,1.10058
299,1.0977
300,1.09526
301,1.09526
302,1.09253
303,1.0931
304,1.0875
305,1.08822
306,1.08463
307,1.08592
308,1.08333
309,1.08448
310,1.08003
311,1.07687
312,1.07801
313,1.07672
314,1.07945
315,1.08362
316,1.07816
317,1.08161
318,1.08448
319,1.08189
320,1.08793
321,1.08606
322,1.08764
323,1.08937
324,1.09095
325,1.09267
326,1.09598
327,1.09468
328,1.09368
329,1.09842
330,1.099
331,1.09928
332,1.09986
333,1.0954
334,1.0977
335,1.09655
336,1.09382
337,1.09037
338,1.08966
339,1.08606
340,1.08678
341,1.08463
342,1.08175
343,1.07916
344,1.07744
345,1.07658
346,1.07643
347,1.07687
348,1.07687
349,1.08319
350,1.07888
351,1.08419
352,1.08261
353,1.08391
354,1.08793
355,1.09052
356,1.09037
357,1.0921
358,1.09426
359,1.09426
360,1.09497
361,1.09526
362,1.09684
363,1.09569
364,1.0954
365,1.09756
366,1.09828
367,1.09325
368,1.09167
369,1.09109
370,1.09224
371,1.09037
372,1.0875
373,1.08664
374,1.08506
375,1.08305
376,1.08161
377,1.08118
378,1.07816
379,1.07845
380,1.07845
381,1.07672
382,1.08261
383,1.08218
384,1.07888
385,1.08218
386,1.08218
387,1.08664
388,1.08807
389,1.08707
390,1.09181
391,1.09468
392,1.09296
393,1.09655
394,1.09655
395,1.09813
396,1.09627
397,1.1013
398,1.09727
399,1.09799
400,1.09655
401,1.0931
402,1.09627
403,1.09095
404,1.08621
405,1.08836
406,1.0875
407,1.08391
408,1.08419
409,1.08146
410,1.08017
411,1.07888
412,1.07629
413,1.07672
414,1.08103
415,1.07873
416,1.08204
417,1.08319
418,1.08204
419,1.08419
420,1.08247
421,1.08491
422,1.09037
423,1.09138
424,1.09066
425,1.09555
426,1.09397
427,1.09483
428,1.09569
429,1.09828
430,1.09655
431,1.09785
432,1.09598
433,1.09842
434,1.09699
435,1.09037
436,1.09181
437,1.09009
438,1.08894
439,1.08951
440,1.08534
441,1.08362
442,1.08247
443,1.07902
444,1.07859
445,1.07888
446,1.076
447,1.07787
448,1.07945
449,1.08146
450,1.08319
451,1.08132
452,1.0806
453,1.08391
454,1.0885
455,1.08764
456,1.09195
457,1.09109
458,1.09382
459,1.09569
460,1.09497
461,1.09584
462,1.09799
463,1.0977
464,1.09627
465,1.09756
466,1.09526
467,1.0954
468,1.09325
469,1.09095
470,1.08994
471,1.08606
472,1.08448
473,1.08865
474,1.08362
475,1.08592
476,1.08089
477,1.07945
478,1.0783
479,1.07916
480,1.07701
481,1.07931
482,1.08103
483,1.07916
484,1.08376
485,1.08132
486,1.08319
487,1.08405
488,1.08563
489,1.08951
490,1.09397
491,1.09037
492,1.09138
493,1.09569
494,1.0954
495,1.09742
496,1.10029
497,1.09799
498,1.09857
499,1.09871
500,1.09512
501,1.09555
502,1.09354
503,1.0875
504,1.08793
505,1.08592
506,1.08664
507,1.08577
508,1.08146
509,1.08003
510,1.07902
511,1.07931
512,1.07888
513,1.0773
514,1.08017
515,1.08089
516,1.08333
517,1.08549
518,1.08276
519,1.08463
520,1.08391
521,1.08951
522,1.08822
523,1.08937
524,1.09109
525,1.09124
526,1.09368
527,1.0921
528,1.09641
529,1.09598
530,1.09885
531,1.09555
532,1.09943
533,1.09684
534,1.09497
535,1.0944
536,1.09426
537,1.09066
538,1.09052
539,1.08577
540,1.08463
541,1.08463
542,1.08103
543,1.08118
544,1.07658
545,1.076
546,1.07744
547,1.07931
548,1.07715
549,1.07758
550,1.08003
551,1.08175
552,1.08391
553,1.08635
554,1.08664
555,1.09023
556,1.08966
557,1.09267
558,1.09397
559,1.0931
560,1.09497
561,1.09569
562,1.09742
563,1.09972
564,1.09885
565,1.09641
566,1.09655
567,1.09468
568,1.09397
569,1.09411
570,1.09023
571,1.08793
572,1.08937
573,1.08506
574,1.0852
575,1.08348
576,1.0806
577,1.07974
578,1.08118
579,1.07758
580,1.0773
581,1.0783
582,1.07916
583,1.08319
584,1.08118
585,1.08017
586,1.08491
587,1.0885
588,1.08534
589,1.09081
590,1.08894
591,1.09267
592,1.09339
593,1.09339
594,1.09641
595,1.09828
596,1.0954
597,1.09957
598,1.0977
599,1.09885
600,1.09526
601,1.09339
602,1.09195
603,1.09354
604,1.08994
605,1.08549
606,1.08649
607,1.08204
608,1.08276
609,1.08017
610,1.08003
611,1.07758
612,1.07687
613,1.07902
614,1.08003
615,1.0796
616,1.07715
617,1.08132
618,1.08189
619,1.08319
620,1.08807
621,1.08994
622,1.08894
623,1.09167
624,1.09009
625,1.0921
626,1.0954
627,1.09325
628,1.0977
629,1.09727
630,1.09756
631,1.10015
632,1.09468
633,1.09512
634,1.0944
635,1.09569
636,1.09239
637,1.09109
638,1.08894
639,1.08865
640,1.08635
641,1.08146
642,1.0806
643,1.08175
644,1.07845
645,1.0783
646,1.07586
647,1.07672
648,1.07787
649,1.07758
650,1.07988
651,1.08204
652,1.08074
653,1.08204
654,1.0898
655,1.08865
656,1.09195
657,1.09124
658,1.09037
659,1.09339
660,1.09684
661,1.09612
662,1.09928
663,1.09828
664,1.09512
665,1.09684
666,1.09497
667,1.09569
668,1.09138
669,1.0898
670,1.09138
671,1.09181
672,1.08649
673,1.08232
674,1.08333
675,1.08161
676,1.08189
677,1.0829
678,1.07787
679,1.08046
680,1.07801
681,1.07859
682,1.08046
683,1.08031
684,1.0796
685,1.08146
686,1.08362
687,1.08721
688,1.08922
689,1.08836
690,1.08764
691,1.09195
692,1.09339
693,1.0954
694,1.09627
695,1.09885
696,1.10202
697,1.10015
698,1.09986
699,1.09727
700,1.09612
701,1.09325
702,1.0967
703,1.09138
704,1.08894
705,1.08692
706,1.08463
707,1.08261
708,1.08161
709,1.07758
710,1.07859
711,1.07873
712,1.07528
713,1.08103
714,1.07845
715,1.08017
716,1.0806
717,1.08189
718,1.08333
719,1.08491
720,1.08621
721,1.08836
722,1.08951
723,1.08922
724,1.09124
725,1.09109
726,1.09195
727,1.09555
728,1.09828
729,1.09627
730,1.09785
731,1.09512
732,1.09857
733,1.09699
734,1.09411
735,1.09253
736,1.09325
737,1.09023
738,1.09052
739,1.08707
740,1.0829
741,1.08305
742,1.08103
743,1.07816
744,1.08074
745,1.07988
746,1.07557
747,1.07845
748,1.07715
749,1.08046
750,1.08204
751,1.07945
752,1.08391
753,1.08664
754,1.08707
755,1.09009
756,1.08994
757,1.09138
758,1.09152
759,1.09727
760,1.09368
761,1.09727
762,1.0977
763,1.09627
764,1.10058
765,1.09655
766,1.09526
767,1.09555
768,1.0944
769,1.0921
770,1.09095
771,1.08664
772,1.08692
773,1.0852
774,1.08362
775,1.08118
776,1.08074
777,1.07701
778,1.08103
779,1.0783
780,1.07974
781,1.08017
782,1.07701
783,1.07916
784,1.08261
785,1.08448
786,1.08448
787,1.08692
788,1.08678
789,1.0898
790,1.08894
791,1.09267
792,1.09138
793,1.0944
794,1.09569
795,1.09799
796,1.09842
797,1.09512
798,1.09828
799,1.09526
800,1.09584
801,1.09799
802,1.09397
803,1.09124
804,1.09095
805,1.08592
806,1.08577
807,1.08419
808,1.08089
809,1.08146
810,1.08003
811,1.07672
812,1.08031
813,1.07701
814,1.07687
815,1.07945
816,1.08161
817,1.08276
818,1.08376
819,1.08348
820,1.08894
821,1.09009
822,1.08793
823,1.08879
824,1.09282
825,1.09368
826,1.09411
827,1.09339
828,1.09483
829,1.09857
830,1.09713
831,1.09497
832,1.09684
833,1.09339
834,1.09411
835,1.09584
836,1.09081
837,1.09339
838,1.08951
839,1.08477
840,1.08491
841,1.0852
842,1.0829
843,1.0806
844,1.0783
845,1.076
846,1.0773
847,1.07643
848,1.07845
849,1.07859
850,1.0773
851,1.08232
852,1.08463
853,1.08348
854,1.08549
855,1.08707
856,1.08922
857,1.09253
858,1.09598
859,1.09426
860,1.0954
861,1.09928
862,1.09957
863,1.09871
864,1.09742
865,1.09584
866,1.09641
867,1.09267
868,1.0954
869,1.09339
870,1.08894
871,1.08606
872,1.08577
873,1.08477
874,1.08463
875,1.08031
876,1.08333
877,1.08103
878,1.07945
879,1.07816
880,1.07845
881,1.08146
882,1.0796
883,1.08376
884,1.08046
885,1.08405
886,1.08376
887,1.08333
888,1.0885
889,1.08707
890,1.08836
891,1.09066
892,1.09454
893,1.09397
894,1.09828
895,1.09742
896,1.09813
897,1.09914
898,1.09799
899,1.09526
900,1.09756
901,1.09483
902,1.0954
903,1.09181
904,1.08822
905,1.08793
906,1.08276
907,1.08161
908,1.08319
909,1.08261
910,1.07801
911,1.0773
912,1.07586
913,1.07615
914,1.07816
915,1.08003
916,1.0796
917,1.08391
918,1.08261
919,1.08592
920,1.08678
921,1.08534
922,1.08966
923,1.08937
924,1.09167
925,1.09584
926,1.09598
927,1.09512
928,1.09612
929,1.09555
930,1.09799
931,1.09742
932,1.09569
933,1.09584
934,1.09699
935,1.09325
936,1.0944
937,1.09009
938,1.08664
939,1.08592
940,1.08649
941,1.08276
942,1.08232
943,1.07988
944,1.07816
945,1.07945
946,1.07801
947,1.07615
948,1.07744
949,1.07974
950,1.07945
951,1.08348
952,1.08132
953,1.08621
954,1.08707
955,1.08736
956,1.08922
957,1.09109
958,1.09081
959,1.09684
960,1.09497
961,1.09957
962,1.09857
963,1.09655
964,1.09426
965,1.09828
966,1.09857
967,1.0954
968,1.09497
969,1.09052
970,1.09167
971,1.08664
972,1.08448
973,1.08362
974,1.08189
975,1.08118
976,1.08146
977,1.07816
978,1.07615
979,1.07773
980,1.07643
981,1.07758
982,1.08391
983,1.08132
984,1.08146
985,1.0852
986,1.08448
987,1.0875
988,1.0885
989,1.08649
990,1.09095
991,1.0921
992,1.09296
993,1.09742
994,1.09426
995,1.09684
996,1.09727
997,1.09885
998,1.09813
999,1.09813
1000,1.09598
1001,1.09684
1002,1.09641
1003,1.09052
1004,1.08922
1005,1.08922
1006,1.08448
1007,1.08592
1008,1.08146
1009,1.08003
1010,1.07988
1011,1.07643
1012,1.07571
1013,1.07586
1014,1.07715
1015,1.07715
1016,1.08161
1017,1.08003
1018,1.08549
1019,1.08635
1020,1.08506
1021,1.08879
1022,1.09152
1023,1.09095
1024,1.09138
1025,1.09253
1026,1.09339
1027,1.09598
1028,1.0944
1029,1.0977
1030,1.09526
1031,1.09426
1032,1.0954
1033,1.0977
1034,1.09411
1035,1.09195
1036,1.09066
1037,1.08951
1038,1.09009
1039,1.08937
1040,1.08305
1041,1.08405
1042,1.08305
1043,1.0806
1044,1.07974
1045,1.07672
1046,1.07744
1047,1.07744
1048,1.07658
1049,1.08089
1050,1.08232
1051,1.08118
1052,1.08103
1053,1.08534
1054,1.0875
1055,1.09037
1056,1.08922
1057,1.0931
1058,1.0954
1059,1.09454
1060,1.0954
1061,1.09756
1062,1.09914
1063,1.09813
1064,1.09957
1065,1.09627
1066,1.09655
1067,1.09497
1068,1.09253
1069,1.09181
1070,1.0898
1071,1.08534
1072,1.08635
1073,1.08563
1074,1.08161
1075,1.08391
1076,1.07902
1077,1.07873
1078,1.0796
1079,1.07672
1080,1.07945
1081,1.07931
1082,1.08046
1083,1.08189
1084,1.08232
1085,1.08247
1086,1.08549
1087,1.08534
1088,1.0852
1089,1.09095
1090,1.0931
1091,1.09052
1092,1.09282
1093,1.09296
1094,1.09512
1095,1.09699
1096,1.09699
1097,1.09713
1098,1.09885
1099,1.0967
1100,1.09569
1101,1.09483
1102,1.09081
1103,1.09138
1104,1.08908
1105,1.08606
1106,1.08908
1107,1.08592
1108,1.08132
1109,1.08161
1110,1.07816
1111,1.07873
1112,1.0783
1113,1.07586
1114,1.07931
1115,1.07988
1116,1.08031
1117,1.08261
1118,1.08261
1119,1.08319
1120,1.08534
1121,1.09181
1122,1.0885
1123,1.09282
1124,1.09253
1125,1.0931
1126,1.09655
1127,1.09512
1128,1.09426
1129,1.09857
1130,1.09742
1131,1.09727
1132,1.09526
1133,1.0954
1134,1.09512
1135,1.09195
1136,1.0898
1137,1.08865
1138,1.08879
1139,1.08405
1140,1.08707
1141,1.08333
1142,1.08376
1143,1.08046
1144,1.07629
1145,1.07615
1146,1.07945
1147,1.07873
1148,1.0796
1149,1.08161
1150,1.0783
1151,1.08146
1152,1.08103
1153,1.08563
1154,1.08649
1155,1.08736
1156,1.08879
1157,1.09368
1158,1.09296
1159,1.09167
1160,1.09512
1161,1.09555
1162,1.09828
1163,1.1013
1164,1.09699
1165,1.09842
1166,1.09742
1167,1.09382
1168,1.09325
1169,1.09224
1170,1.0885
1171,1.0875
1172,1.08621
1173,1.08477
1174,1.08621
1175,1.08089
1176,1.07715
1177,1.07888
1178,1.07888
1179,1.07773
1180,1.07916
1181,1.08161
1182,1.08362
1183,1.08391
1184,1.08276
1185,1.0829
1186,1.08649
1187,1.08621
1188,1.09066
1189,1.08836
1190,1.09023
1191,1.0931
1192,1.09224
1193,1.09253
1194,1.09483
1195,1.09512
1196,1.09655
1197,1.10072
1198,1.09555
1199,1.10029
1200,1.09598
1201,1.09325
1202,1.09339
1203,1.09282
1204,1.08836
1205,1.08764
1206,1.08649
1207,1.08463
1208,1.08232
1209,1.07974
1210,1.0783
1211,1.07586
1212,1.07342
1213,1.07672
1214,1.07988
1215,1.07816
1216,1.07945
1217,1.07916
1218,1.08232
1219,1.08534
1220,1.0875
1221,1.08779
1222,1.08966
1223,1.09325
1224,1.0944
1225,1.09397
1226,1.09454
1227,1.09512
1228,1.09641
1229,1.09555
1230,1.10086
1231,1.09871
1232,1.09426
1233,1.09468
1234,1.09325
1235,1.09497
1236,1.09195
1237,1.08764
1238,1.08951
1239,1.08822
1240,1.08592
1241,1.08419
1242,1.08204
1243,1.08189
1244,1.07672
1245,1.07945
1246,1.07615
1247,1.07931
1248,1.07988
1249,1.07787
1250,1.0829
1251,1.08175
1252,1.08074
1253,1.08419
1254,1.08779
1255,1.08822
1256,1.09195
1257,1.09023
1258,1.09239
1259,1.09497
1260,1.09641
1261,1.09569
1262,1.09828
1263,1.09598
1264,1.1
1265,1.09699
1266,1.0954
1267,1.09598
1268,1.09138
1269,1.09037
1270,1.0898
1271,1.08951
1272,1.0852
1273,1.08376
1274,1.08017
1275,1.08089
1276,1.08003
1277,1.07988
1278,1.07456
1279,1.07687
1280,1.07715
1281,1.08204
1282,1.08089
1283,1.07845
1284,1.08391
1285,1.08362
1286,1.08419
1287,1.08937
1288,1.0898
1289,1.0898
1290,1.09109
1291,1.09066
1292,1.09368
1293,1.09555
1294,1.09382
1295,1.09655
1296,1.09928
1297,1.0977
1298,1.09799
1299,1.09627
1300,1.0944
1301,1.09468
1302,1.09382
1303,1.0898
1304,1.0898
1305,1.08678
1306,1.08635
1307,1.08534
1308,1.08232
1309,1.07931
1310,1.08031
1311,1.07859
1312,1.07615
1313,1.07816
1314,1.07643
1315,1.08074
1316,1.07916
1317,1.08089
1318,1.08232
1319,1.08247
1320,1.08506
1321,1.09052
1322,1.08779
1323,1.09354
1324,1.09239
1325,1.09138
1326,1.09397
1327,1.09713
1328,1.09957
1329,1.09813
1330,1.09727
1331,1.09569
1332,1.09655
1333,1.09512
1334,1.09354
1335,1.09239
1336,1.08966
1337,1.09023
1338,1.08836
1339,1.08391
1340,1.08261
1341,1.08276
1342,1.07945
1343,1.08017
1344,1.08175
1345,1.07845
1346,1.07715
1347,1.0796
1348,1.07687
1349,1.0796
1350,1.08074
1351,1.07988
1352,1.08434
1353,1.08391
1354,1.08894
1355,1.09037
1356,1.08879
1357,1.08922
1358,1.09195
1359,1.09454
1360,1.09756
1361,1.09799
1362,1.09986
1363,1.10015
1364,1.10058
1365,1.09699
1366,1.09483
1367,1.09627
1368,1.09239
1369,1.09497
1370,1.08879
1371,1.08736
1372,1.08549
1373,1.08247
1374,1.08132
1375,1.07974
1376,1.07845
1377,1.07629
1378,1.07916
1379,1.07643
1380,1.08017
1381,1.07888
1382,1.0783
1383,1.08232
1384,1.08434
1385,1.08305
1386,1.08692
1387,1.08721
1388,1.09009
1389,1.09066
1390,1.08879
1391,1.09224
1392,1.09095
1393,1.0921
1394,1.09627
1395,1.09857
1396,1.0967
1397,1.09555
1398,1.09641
1399,1.09397
1400,1.09627
1401,1.09627
1402,1.09167
1403,1.09152
1404,1.09023
1405,1.08908
1406,1.08721
1407,1.08232
1408,1.08146
1409,1.08003
1410,1.07787
1411,1.0796
1412,1.07873
1413,1.07744
1414,1.07687
1415,1.07715
1416,1.07988
1417,1.08333
1418,1.08132
1419,1.08477
1420,1.08937
1421,1.08908
1422,1.0921
1423,1.09138
1424,1.09239
1425,1.09282
1426,1.09713
1427,1.09555
1428,1.09756
1429,1.09727
1430,1.09756
1431,1.09828
1432,1.0954
1433,1.09325
1434,1.09397
1435,1.09397
1436,1.08951
1437,1.09181
1438,1.08678
1439,1.08635
1440,1.08563
1441,1.08204
1442,1.08074
1443,1.0806
1444,1.07773
1445,1.07931
1446,1.0783
1447,1.07916
1448,1.07974
1449,1.07859
1450,1.07888
1451,1.08175
1452,1.08635
1453,1.08448
1454,1.08836
1455,1.08649
1456,1.09095
1457,1.09124
1458,1.09267
1459,1.09224
1460,1.09555
1461,1.09713
1462,1.09914
1463,1.09756
1464,1.09555
1465,1.09699
1466,1.09598
1467,1.09282
1468,1.09684
1469,1.09411
1470,1.08922
1471,1.08937
1472,1.0852
1473,1.08563
1474,1.08448
1475,1.07873
1476,1.08031
1477,1.07902
1478,1.07873
1479,1.07888
1480,1.07744
1481,1.07888
1482,1.07873
1483,1.08348
1484,1.08146
1485,1.0852
1486,1.08463
1487,1.09095
1488,1.09224
1489,1.09095
1490,1.08966
1491,1.0931
1492,1.0931
1493,1.0944
1494,1.09497
1495,1.09655
1496,1.09871
1497,1.09526
1498,1.09641
1499,1.0954
1500,1.09641
1501,1.09138
1502,1.09411
1503,1.08966
1504,1.09066
1505,1.0885
1506,1.08276
1507,1.08434
1508,1.08491
1509,1.0806
1510,1.07859
1511,1.07744
1512,1.07629
1513,1.07845
1514,1.07658
1515,1.07974
1516,1.07859
1517,1.07931
1518,1.08218
1519,1.08736
1520,1.08577
1521,1.08549
1522,1.08951
1523,1.09009
1524,1.09354
1525,1.09727
1526,1.09368
1527,1.09684
1528,1.099
1529,1.09655
1530,1.09742
1531,1.09598
1532,1.0954
1533,1.09354
1534,1.09368
1535,1.0931
1536,1.09296
1537,1.0875
1538,1.08391
1539,1.08606
1540,1.08477
1541,1.08463
1542,1.08218
1543,1.08118
1544,1.08132
1545,1.0796
1546,1.07859
1547,1.07902
1548,1.08118
1549,1.07859
1550,1.08391
1551,1.08218
1552,1.08348
1553,1.08477
1554,1.08592
1555,1.08721
1556,1.08937
1557,1.0885
1558,1.09138
1559,1.09627
1560,1.09382
1561,1.09813
1562,1.09727
1563,1.09842
1564,1.09813
1565,1.09756
1566,1.09641
1567,1.09555
1568,1.09454
1569,1.09411
1570,1.0898
1571,1.08707
1572,1.08621
1573,1.08232
1574,1.08046
1575,1.08204
1576,1.08132
1577,1.07557
1578,1.075
1579,1.07456
1580,1.07744
1581,1.07945
1582,1.0796
1583,1.08204
1584,1.08232
1585,1.08218
1586,1.08664
1587,1.08836
1588,1.08807
1589,1.08922
1590,1.09167
1591,1.09239
1592,1.0967
1593,1.09612
1594,1.09397
1595,1.09756
1596,1.09512
1597,1.09799
1598,1.09842
1599,1.09426
1600,1.09598
1601,1.0954
1602,1.09325
1603,1.09282
1604,1.08922
1605,1.08635
1606,1.08391
1607,1.08764
1608,1.08161
1609,1.08161
1610,1.07945
1611,1.07672
1612,1.07916
1613,1.07629
1614,1.07615
1615,1.08031
1616,1.08074
1617,1.08003
1618,1.08376
1619,1.08333
1620,1.08692
1621,1.08736
1622,1.08894
1623,1.09052
1624,1.09368
1625,1.09095
1626,1.09641
1627,1.09713
1628,1.09785
1629,1.0977
1630,1.09526
1631,1.09627
1632,1.09785
1633,1.09655
1634,1.09368
1635,1.09368
1636,1.08966
1637,1.08764
1638,1.0852
1639,1.08635
1640,1.08146
1641,1.08232
1642,1.08132
1643,1.08161
1644,1.07916
1645,1.07284
1646,1.07758
1647,1.07687
1648,1.07859
1649,1.08276
1650,1.08261
1651,1.08261
1652,1.08577
1653,1.08477
1654,1.0875
1655,1.08951
1656,1.0885
1657,1.09195
1658,1.09195
1659,1.09569
1660,1.09785
1661,1.09612
1662,1.0954
1663,1.09713
1664,1.1
1665,1.0967
1666,1.09727
1667,1.09411
1668,1.0967
1669,1.09382
1670,1.08836
1671,1.08621
1672,1.08678
1673,1.08506
1674,1.08132
1675,1.08204
1676,1.07816
1677,1.07945
1678,1.07615
1679,1.07543
1680,1.07787
1681,1.07672
1682,1.07643
1683,1.08419
1684,1.08089
1685,1.08707
1686,1.08491
1687,1.08692
1688,1.08879
1689,1.09138
1690,1.09138
1691,1.09426
1692,1.09526
1693,1.09354
1694,1.09699
1695,1.09684
1696,1.0967
1697,1.09497
1698,1.09339
1699,1.09627
1700,1.09713
1701,1.0921
1702,1.08894
1703,1.08894
1704,1.0875
1705,1.08649
1706,1.08692
1707,1.0829
1708,1.0829
1709,1.08261
1710,1.07801
1711,1.07916
1712,1.07801
1713,1.07586
1714,1.07787
1715,1.0773
1716,1.08103
1717,1.08276
1718,1.08132
1719,1.0829
1720,1.08563
1721,1.08879
1722,1.09095
1723,1.09095
1724,1.09411
1725,1.09497
1726,1.0977
1727,1.09842
1728,1.0977
1729,1.09957
1730,1.09598
1731,1.09957
1732,1.09497
1733,1.09497
1734,1.0931
1735,1.09095
1736,1.09095
1737,1.08621
1738,1.08405
1739,1.08391
1740,1.08463
1741,1.08132
1742,1.08319
1743,1.07945
1744,1.07845
1745,1.07859
1746,1.07859
1747,1.07888
1748,1.08074
1749,1.08017
1750,1.0806
1751,1.0829
1752,1.0829
1753,1.08692
1754,1.08491
1755,1.08779
1756,1.09124
1757,1.09253
1758,1.09109
1759,1.09267
1760,1.09483
1761,1.09598
1762,1.09684
1763,1.09842
1764,1.0967
1765,1.09756
1766,1.09526
1767,1.09584
1768,1.09512
1769,1.09037
1770,1.08865
1771,1.08721
1772,1.08635
1773,1.08606
1774,1.08333
1775,1.07931
1776,1.07916
1777,1.07787
1778,1.07615
1779,1.07816
1780,1.07773
1781,1.07888
1782,1.08189
1783,1.08103
1784,1.08419
1785,1.08491
1786,1.08376
1787,1.0875
1788,1.09167
1789,1.09109
1790,1.09066
1791,1.09181
1792,1.09354
1793,1.09727
1794,1.0954
1795,1.09584
1796,1.09914
1797,1.09871
1798,1.09325
1799,1.09598
1800,1.09339
1801,1.09382
1802,1.09167
1803,1.08908
1804,1.08807
1805,1.08692
1806,1.0829
1807,1.08506
1808,1.08261
1809,1.08175
1810,1.07916
1811,1.07701
1812,1.07615
1813,1.07945
1814,1.08161
1815,1.07816
1816,1.08189
1817,1.07988
1818,1.08333
1819,1.08333
1820,1.08649
1821,1.08721
1822,1.0875
1823,1.09023
1824,1.09382
1825,1.09354
1826,1.09282
1827,1.09555
1828,1.09684
1829,1.0977
1830,1.10058
1831,1.09828
1832,1.09598
1833,1.09655
1834,1.09267
1835,1.09282
1836,1.09224
1837,1.08606
1838,1.08707
1839,1.08506
1840,1.08577
1841,1.08477
1842,1.07916
1843,1.07845
1844,1.07715
1845,1.07888
1846,1.07801
1847,1.07945
1848,1.08031
1849,1.08232
1850,1.08506
1851,1.08017
1852,1.08419
1853,1.08779
1854,1.08736
1855,1.08994
1856,1.09138
1857,1.09195
1858,1.09325
1859,1.09138
1860,1.0944
1861,1.09612
1862,1.09584
1863,1.09598
1864,1.09986
1865,1.09584
1866,1.09727
1867,1.09468
1868,1.09181
1869,1.09138
1870,1.09195
1871,1.08635
1872,1.08678
1873,1.08534
1874,1.08247
