,Row 1
50321,1.07485
50322,1.0773
50323,1.07744
50324,1.08003
50325,1.08463
50326,1.08319
50327,1.08434
50328,1.08635
50329,1.08477
50330,1.0875
50331,1.09066
50332,1.08922
50333,1.09325
50334,1.09354
50335,1.09411
50336,1.10015
50337,1.09584
50338,1.09627
50339,1.0977
50340,1.09785
50341,1.09742
50342,1.09612
50343,1.09253
50344,1.0954
50345,1.09253
50346,1.08836
50347,1.08448
50348,1.08621
50349,1.08305
50350,1.08405
50351,1.07945
50352,1.07571
50353,1.07672
50354,1.07586
50355,1.07543
50356,1.07931
50357,1.07816
50358,1.0796
50359,1.08305
50360,1.08146
50361,1.08822
50362,1.08736
50363,1.08491
50364,1.08879
50365,1.09267
50366,1.09296
50367,1.09512
50368,1.09468
50369,1.09282
50370,1.09813
50371,1.09885
50372,1.09641
50373,1.09612
50374,1.09124
50375,1.09468
50376,1.09684
50377,1.09152
50378,1.0898
50379,1.08822
50380,1.08635
50381,1.0875
50382,1.08779
50383,1.08305
50384,1.08189
50385,1.08161
50386,1.07816
50387,1.07873
50388,1.07773
50389,1.07629
50390,1.07902
50391,1.0783
50392,1.08175
50393,1.08232
50394,1.08232
50395,1.08463
50396,1.08606
50397,1.08908
50398,1.09037
50399,1.09167
50400,1.0944
50401,1.09684
50402,1.09828
50403,1.09871
50404,1.099
50405,1.09986
50406,1.09555
50407,1.09885
50408,1.09411
50409,1.09368
50410,1.09267
50411,1.08908
50412,1.0898
50413,1.08491
50414,1.08204
50415,1.08319
50416,1.08305
50417,1.08017
50418,1.08118
50419,1.07859
50420,1.07845
50421,1.07859
50422,1.07902
50423,1.07888
50424,1.08175
50425,1.08031
50426,1.08175
50427,1.08491
50428,1.08549
50429,1.08793
50430,1.0852
50431,1.08721
50432,1.0921
50433,1.0944
50434,1.09167
50435,1.09339
50436,1.09454
50437,1.09684
50438,1.09857
50439,1.0977
50440,1.09512
50441,1.09713
50442,1.09454
50443,1.0954
50444,1.0931
50445,1.08764
50446,1.08879
50447,1.08434
50448,1.0852
50449,1.08534
50450,1.08276
50451,1.07888
50452,1.07773
50453,1.07629
50454,1.07672
50455,1.07758
50456,1.07687
50457,1.07931
50458,1.08276
50459,1.08118
50460,1.0852
50461,1.08563
50462,1.08534
50463,1.08836
50464,1.09195
50465,1.08937
50466,1.09282
50467,1.09296
50468,1.0931
50469,1.09813
50470,1.09742
50471,1.09584
50472,1.09857
50473,1.09756
50474,1.0944
50475,1.09512
50476,1.09081
50477,1.09253
50478,1.08922
50479,1.08692
50480,1.08577
50481,1.08592
50482,1.08333
50483,1.08463
50484,1.08017
50485,1.08391
50486,1.07931
50487,1.07687
50488,1.07586
50489,1.07988
50490,1.08218
50491,1.07988
50492,1.08103
50493,1.07816
50494,1.08376
50495,1.08592
50496,1.08721
50497,1.08779
50498,1.08836
50499,1.09282
50500,1.09468
50501,1.0931
50502,1.0931
50503,1.09655
50504,1.09742
50505,1.09799
50506,1.09957
50507,1.09785
50508,1.09497
50509,1.0954
50510,1.09124
50511,1.09253
50512,1.09081
50513,1.08477
50514,1.08606
50515,1.08621
50516,1.08477
50517,1.08305
50518,1.07715
50519,1.0773
50520,1.07758
50521,1.0783
50522,1.07801
50523,1.08003
50524,1.08089
50525,1.08261
50526,1.08333
50527,1.08204
50528,1.08563
50529,1.08937
50530,1.0875
50531,1.09109
50532,1.09037
50533,1.09267
50534,1.09339
50535,1.09325
50536,1.09454
50537,1.09655
50538,1.09713
50539,1.09497
50540,1.09857
50541,1.09526
50542,1.09655
50543,1.09454
50544,1.09095
50545,1.09167
50546,1.09066
50547,1.08491
50548,1.08592
50549,1.08376
50550,1.08046
50551,1.08017
50552,1.07773
50553,1.07758
50554,1.07399
50555,1.075
50556,1.07902
50557,1.08175
50558,1.08089
50559,1.07888
50560,1.08261
50561,1.08434
50562,1.08937
50563,1.09095
50564,1.08779
50565,1.09267
50566,1.09339
50567,1.09641
50568,1.0954
50569,1.09584
50570,1.09526
50571,1.09699
50572,1.09584
50573,1.09713
50574,1.09684
50575,1.09468
50576,1.09023
50577,1.09167
50578,1.09081
50579,1.08951
50580,1.08592
50581,1.08621
50582,1.08678
50583,1.08549
50584,1.08305
50585,1.08003
50586,1.07945
50587,1.07687
50588,1.0796
50589,1.07744
50590,1.08118
50591,1.08017
50592,1.08017
50593,1.08189
50594,1.0829
50595,1.08319
50596,1.08649
50597,1.0898
50598,1.08764
50599,1.09468
50600,1.0921
50601,1.09426
50602,1.0967
50603,1.09598
50604,1.09857
50605,1.09885
50606,1.09555
50607,1.09727
50608,1.09612
50609,1.09483
50610,1.09181
50611,1.09009
50612,1.08678
50613,1.08764
50614,1.08707
50615,1.08132
50616,1.08247
50617,1.08031
50618,1.07873
50619,1.07974
50620,1.07701
50621,1.07571
50622,1.07816
50623,1.07931
50624,1.08161
50625,1.08232
50626,1.07931
50627,1.08276
50628,1.08736
50629,1.08707
50630,1.09095
50631,1.09037
50632,1.08994
50633,1.09368
50634,1.09339
50635,1.09526
50636,1.09785
50637,1.09454
50638,1.09727
50639,1.09799
50640,1.09569
50641,1.09713
50642,1.09526
50643,1.09195
50644,1.09167
50645,1.09397
50646,1.08793
50647,1.08621
50648,1.08448
50649,1.08305
50650,1.08391
50651,1.07974
50652,1.07629
50653,1.07945
50654,1.07672
50655,1.07586
50656,1.07715
50657,1.07916
50658,1.08132
50659,1.08046
50660,1.08204
50661,1.08434
50662,1.08793
50663,1.0875
50664,1.09066
50665,1.09066
50666,1.09354
50667,1.09512
50668,1.09339
50669,1.09497
50670,1.09957
50671,1.099
50672,1.09641
50673,1.09727
50674,1.09382
50675,1.09598
50676,1.09325
50677,1.09124
50678,1.08894
50679,1.08807
50680,1.08736
50681,1.08606
50682,1.08232
50683,1.0796
50684,1.08146
50685,1.07787
50686,1.0796
50687,1.08089
50688,1.07687
50689,1.07816
50690,1.08118
50691,1.07974
50692,1.08261
50693,1.08146
50694,1.08031
50695,1.08649
50696,1.08922
50697,1.08865
50698,1.09181
50699,1.09023
50700,1.08966
50701,1.0944
50702,1.0954
50703,1.0977
50704,1.10015
50705,1.09857
50706,1.09943
50707,1.09957
50708,1.09512
50709,1.09468
50710,1.09368
50711,1.09023
50712,1.09109
50713,1.08879
50714,1.08376
50715,1.08348
50716,1.08003
50717,1.07873
50718,1.07801
50719,1.07758
50720,1.07586
50721,1.07974
50722,1.07543
50723,1.08146
50724,1.08247
50725,1.08089
50726,1.08319
50727,1.08419
50728,1.08563
50729,1.08966
50730,1.08994
50731,1.08937
50732,1.09152
50733,1.09167
50734,1.09296
50735,1.0921
50736,1.09483
50737,1.09727
50738,1.1
50739,1.09368
50740,1.09569
50741,1.09497
50742,1.09454
50743,1.09584
50744,1.09224
50745,1.08951
50746,1.08951
50747,1.08764
50748,1.08649
50749,1.08376
50750,1.08103
50751,1.0773
50752,1.07773
50753,1.07658
50754,1.07902
50755,1.07873
50756,1.07571
50757,1.07888
50758,1.07974
50759,1.08118
50760,1.08348
50761,1.08319
50762,1.08736
50763,1.09167
50764,1.09066
50765,1.09368
50766,1.09282
50767,1.09325
50768,1.09296
50769,1.10072
50770,1.09756
50771,1.09885
50772,1.0967
50773,1.09382
50774,1.09828
50775,1.09426
50776,1.09081
50777,1.09181
50778,1.09037
50779,1.08764
50780,1.08894
50781,1.08362
50782,1.08448
50783,1.08132
50784,1.07945
50785,1.07715
50786,1.0806
50787,1.07643
50788,1.07816
50789,1.07816
50790,1.07859
50791,1.08161
50792,1.08017
50793,1.07945
50794,1.08678
50795,1.08721
50796,1.08678
50797,1.08894
50798,1.08822
50799,1.09239
50800,1.09325
50801,1.09397
50802,1.09426
50803,1.0977
50804,1.09828
50805,1.09914
50806,1.09713
50807,1.09339
50808,1.09684
50809,1.09483
50810,1.09152
50811,1.09354
50812,1.09023
50813,1.08621
50814,1.08664
50815,1.08247
50816,1.08319
50817,1.08204
50818,1.07471
50819,1.07873
50820,1.0783
50821,1.0796
50822,1.07845
50823,1.07801
50824,1.07816
50825,1.08232
50826,1.08534
50827,1.08247
50828,1.08563
50829,1.08635
50830,1.09037
50831,1.09224
50832,1.09124
50833,1.09239
50834,1.09339
50835,1.09569
50836,1.09612
50837,1.09699
50838,1.09641
50839,1.09555
50840,1.09468
50841,1.09454
50842,1.0944
50843,1.09296
50844,1.08937
50845,1.09009
50846,1.0875
50847,1.0875
50848,1.08678
50849,1.08074
50850,1.08247
50851,1.08074
50852,1.08103
50853,1.07715
50854,1.07859
50855,1.07571
50856,1.07859
50857,1.08031
50858,1.08074
50859,1.08175
50860,1.08189
50861,1.08434
50862,1.08879
50863,1.08592
50864,1.08779
50865,1.09181
50866,1.09167
50867,1.09612
50868,1.09699
50869,1.09555
50870,1.09799
50871,1.09986
50872,1.09569
50873,1.09569
50874,1.09526
50875,1.09253
50876,1.09382
50877,1.0921
50878,1.09009
50879,1.08908
50880,1.08477
50881,1.08333
50882,1.08477
50883,1.08261
50884,1.08118
50885,1.07945
50886,1.08218
50887,1.07974
50888,1.07974
50889,1.07916
50890,1.07931
50891,1.08261
50892,1.07974
50893,1.08549
50894,1.08463
50895,1.08448
50896,1.08649
50897,1.08649
50898,1.08894
50899,1.09167
50900,1.09152
50901,1.09267
50902,1.09641
50903,1.09569
50904,1.10086
50905,1.09742
50906,1.09584
50907,1.09598
50908,1.09713
50909,1.0944
50910,1.0944
50911,1.09138
50912,1.08736
50913,1.0875
50914,1.08448
50915,1.08419
50916,1.08089
50917,1.07902
50918,1.07945
50919,1.07845
50920,1.07543
50921,1.07615
50922,1.07701
50923,1.07801
50924,1.08089
50925,1.08175
50926,1.08261
50927,1.08463
50928,1.08736
50929,1.08793
50930,1.08908
50931,1.08951
50932,1.08994
50933,1.09354
50934,1.0931
50935,1.09727
50936,1.09699
50937,1.09756
50938,1.09713
50939,1.09584
50940,1.09569
50941,1.09569
50942,1.09468
50943,1.09512
50944,1.09339
50945,1.09138
50946,1.08779
50947,1.08621
50948,1.08434
50949,1.08247
50950,1.08592
50951,1.07931
50952,1.07902
50953,1.07672
50954,1.07687
50955,1.08031
50956,1.07845
50957,1.07615
50958,1.0796
50959,1.08175
50960,1.08146
50961,1.08606
50962,1.08664
50963,1.08707
50964,1.09081
50965,1.09037
50966,1.0931
50967,1.0967
50968,1.09339
50969,1.09713
50970,1.0977
50971,1.09943
50972,1.09871
50973,1.0944
50974,1.09339
50975,1.09454
50976,1.09555
50977,1.09152
50978,1.08951
50979,1.08707
50980,1.08419
50981,1.08434
50982,1.08276
50983,1.08089
50984,1.08146
50985,1.0783
50986,1.07888
50987,1.07701
50988,1.07528
50989,1.07988
50990,1.0796
50991,1.0806
50992,1.08348
50993,1.08448
50994,1.08405
50995,1.08736
50996,1.08736
50997,1.08879
50998,1.09195
50999,1.08908
51000,1.09354
51001,1.09598
51002,1.09684
51003,1.09871
51004,1.09742
51005,1.09641
51006,1.09799
51007,1.09756
51008,1.09382
51009,1.09454
51010,1.0931
51011,1.0921
51012,1.09152
51013,1.0875
51014,1.08333
51015,1.08448
51016,1.08146
51017,1.08017
51018,1.07916
51019,1.076
51020,1.07629
51021,1.07629
51022,1.07787
51023,1.07945
51024,1.07816
51025,1.07859
51026,1.08333
51027,1.08463
51028,1.08836
51029,1.08879
51030,1.08764
51031,1.08966
51032,1.09397
51033,1.09354
51034,1.09497
51035,1.0967
51036,1.0931
51037,1.09885
51038,1.09756
51039,1.0967
51040,1.09627
51041,1.09239
51042,1.09339
51043,1.09512
51044,1.09023
51045,1.08793
51046,1.08822
51047,1.0852
51048,1.08592
51049,1.08678
51050,1.08146
51051,1.08089
51052,1.08089
51053,1.07442
51054,1.07758
51055,1.07787
51056,1.076
51057,1.07945
51058,1.07902
51059,1.08089
51060,1.08376
51061,1.08391
51062,1.08534
51063,1.08879
51064,1.09138
51065,1.09167
51066,1.09411
51067,1.09512
51068,1.09799
51069,1.09871
51070,1.09756
51071,1.09842
51072,1.09972
51073,1.09468
51074,1.09914
51075,1.09325
51076,1.09253
51077,1.09066
51078,1.08764
51079,1.08736
51080,1.08577
51081,1.08204
51082,1.08146
51083,1.08434
51084,1.07931
51085,1.08132
51086,1.07658
51087,1.07615
51088,1.07859
51089,1.08031
51090,1.07945
51091,1.08333
51092,1.08218
51093,1.08118
51094,1.08448
51095,1.08577
51096,1.08937
51097,1.08764
51098,1.08879
51099,1.09109
51100,1.09555
51101,1.09468
51102,1.09382
51103,1.0944
51104,1.09598
51105,1.09957
51106,1.09813
51107,1.09584
51108,1.09742
51109,1.0944
51110,1.09526
51111,1.09109
51112,1.0885
51113,1.08779
51114,1.08477
51115,1.08261
51116,1.08405
51117,1.08261
51118,1.0783
51119,1.07758
51120,1.07485
51121,1.07571
51122,1.0796
51123,1.0783
51124,1.08017
51125,1.08463
51126,1.08261
51127,1.08793
51128,1.08592
51129,1.08721
51130,1.08966
51131,1.09325
51132,1.09195
51133,1.09382
51134,1.09454
51135,1.09526
51136,1.09756
51137,1.09655
51138,1.09468
51139,1.09742
51140,1.09713
51141,1.09224
51142,1.09627
51143,1.09195
51144,1.09195
51145,1.08865
51146,1.08606
51147,1.08621
51148,1.08491
51149,1.08118
51150,1.08261
51151,1.08103
51152,1.08031
51153,1.07773
51154,1.07571
51155,1.07557
51156,1.07945
51157,1.08132
51158,1.08017
51159,1.08348
51160,1.07988
51161,1.08448
51162,1.08779
51163,1.08836
51164,1.08922
51165,1.0898
51166,1.09239
51167,1.09569
51168,1.09555
51169,1.09325
51170,1.09684
51171,1.09857
51172,1.09684
51173,1.09972
51174,1.09727
51175,1.09368
51176,1.09569
51177,1.09009
51178,1.09009
51179,1.08937
51180,1.08305
51181,1.0852
51182,1.08261
51183,1.08146
51184,1.08189
51185,1.0773
51186,1.07643
51187,1.07629
51188,1.08046
51189,1.0783
51190,1.08103
51191,1.08017
51192,1.08391
51193,1.08577
51194,1.08419
51195,1.08592
51196,1.08937
51197,1.08922
51198,1.09138
51199,1.08951
51200,1.09138
51201,1.0954
51202,1.09397
51203,1.09655
51204,1.09641
51205,1.09914
51206,1.09497
51207,1.09742
51208,1.09454
51209,1.09742
51210,1.09382
51211,1.08879
51212,1.08951
51213,1.08937
51214,1.08477
51215,1.08477
51216,1.08232
51217,1.07888
51218,1.07988
51219,1.076
51220,1.07687
51221,1.07485
51222,1.07715
51223,1.07916
51224,1.08218
51225,1.0806
51226,1.0806
51227,1.08333
51228,1.08577
51229,1.08994
51230,1.09296
51231,1.08922
51232,1.09195
51233,1.09468
51234,1.09411
51235,1.09641
51236,1.09627
51237,1.09655
51238,1.09627
51239,1.09641
51240,1.09584
51241,1.0967
51242,1.09397
51243,1.09066
51244,1.09037
51245,1.09081
51246,1.08894
51247,1.08606
51248,1.08477
51249,1.0852
51250,1.0829
51251,1.08204
51252,1.07916
51253,1.07916
51254,1.07715
51255,1.08074
51256,1.07888
51257,1.07873
51258,1.08017
51259,1.08132
51260,1.08247
51261,1.0829
51262,1.08534
51263,1.0875
51264,1.0921
51265,1.08879
51266,1.09468
51267,1.09426
51268,1.09526
51269,1.09742
51270,1.09756
51271,1.09842
51272,1.09914
51273,1.0977
51274,1.09526
51275,1.09526
51276,1.09368
51277,1.09124
51278,1.0875
51279,1.08563
51280,1.08692
51281,1.08577
51282,1.08017
51283,1.07945
51284,1.07845
51285,1.07744
51286,1.07931
51287,1.07744
51288,1.07715
51289,1.08074
51290,1.08161
51291,1.08189
51292,1.08247
51293,1.08204
51294,1.08333
51295,1.08635
51296,1.08764
51297,1.09282
51298,1.09339
51299,1.08894
51300,1.0931
51301,1.09454
51302,1.09598
51303,1.09713
51304,1.09526
51305,1.09828
51306,1.09914
51307,1.09627
51308,1.09684
51309,1.0944
51310,1.09239
51311,1.08922
51312,1.09066
51313,1.08707
51314,1.08606
51315,1.08405
51316,1.07873
51317,1.08218
51318,1.07916
51319,1.07571
51320,1.07816
51321,1.07701
51322,1.07658
51323,1.0806
51324,1.07902
51325,1.08132
51326,1.08189
51327,1.08305
51328,1.08391
51329,1.08879
51330,1.0875
51331,1.0921
51332,1.09282
51333,1.09339
51334,1.09512
51335,1.09497
51336,1.09612
51337,1.09842
51338,1.09885
51339,1.09627
51340,1.09713
51341,1.09354
51342,1.09483
51343,1.09253
51344,1.09009
51345,1.08563
51346,1.08664
51347,1.08563
51348,1.08592
51349,1.08333
51350,1.07701
51351,1.0806
51352,1.07787
51353,1.08031
51354,1.08074
51355,1.0796
51356,1.07988
51357,1.08132
51358,1.08074
51359,1.08232
51360,1.08405
51361,1.08232
51362,1.08592
51363,1.08836
51364,1.09167
51365,1.09354
51366,1.09167
51367,1.09152
51368,1.09569
51369,1.09799
51370,1.09756
51371,1.09857
51372,1.09641
51373,1.09943
51374,1.09842
51375,1.09368
51376,1.09296
51377,1.09325
51378,1.0885
51379,1.08707
51380,1.08621
51381,1.08305
51382,1.08376
51383,1.08003
51384,1.0773
51385,1.08017
51386,1.07643
51387,1.07413
51388,1.07945
51389,1.07701
51390,1.08305
51391,1.08305
51392,1.08017
51393,1.08391
51394,1.08621
51395,1.08678
51396,1.0875
51397,1.09066
51398,1.08937
51399,1.0931
51400,1.0931
51401,1.09325
51402,1.09627
51403,1.09468
51404,1.09612
51405,1.09914
51406,1.0954
51407,1.09411
51408,1.09426
51409,1.09368
51410,1.09497
51411,1.09267
51412,1.08692
51413,1.08764
51414,1.08736
51415,1.08477
51416,1.08247
51417,1.07988
51418,1.07571
51419,1.07701
51420,1.07643
51421,1.07672
51422,1.08003
51423,1.0773
51424,1.07787
51425,1.08074
51426,1.08362
51427,1.08664
51428,1.08549
51429,1.0885
51430,1.09037
51431,1.09368
51432,1.09468
51433,1.09296
51434,1.09612
51435,1.09368
51436,1.10101
51437,1.09713
51438,1.0977
51439,1.0967
51440,1.09224
51441,1.09555
51442,1.0931
51443,1.08994
51444,1.09023
51445,1.08937
51446,1.08376
51447,1.08836
51448,1.08391
51449,1.08333
51450,1.08132
51451,1.07931
51452,1.0796
51453,1.08003
51454,1.07629
51455,1.07859
51456,1.07945
51457,1.0783
51458,1.08247
51459,1.08074
51460,1.08089
51461,1.08649
51462,1.08707
51463,1.0875
51464,1.09009
51465,1.0898
51466,1.09167
51467,1.09483
51468,1.09598
51469,1.0954
51470,1.09957
51471,1.09957
51472,1.09842
51473,1.09742
51474,1.09124
51475,1.09397
51476,1.09468
51477,1.09138
51478,1.09195
51479,1.08836
51480,1.0829
51481,1.08448
51482,1.08103
51483,1.08247
51484,1.0806
51485,1.07672
51486,1.07615
51487,1.0806
51488,1.07902
51489,1.08031
51490,1.07845
51491,1.07888
51492,1.08089
51493,1.08736
51494,1.08463
51495,1.08707
51496,1.08664
51497,1.0898
51498,1.09282
51499,1.09138
51500,1.09239
51501,1.09555
51502,1.09526
51503,1.09483
51504,1.09885
51505,1.09641
51506,1.09641
51507,1.09354
51508,1.0931
51509,1.09354
51510,1.09354
51511,1.08822
51512,1.09052
51513,1.08678
51514,1.08678
51515,1.08463
51516,1.0806
51517,1.08017
51518,1.0796
51519,1.07801
51520,1.07615
51521,1.07988
51522,1.07672
51523,1.0783
51524,1.07888
51525,1.07945
51526,1.08132
51527,1.08232
51528,1.08577
51529,1.0898
51530,1.08966
51531,1.08807
51532,1.09224
51533,1.09267
51534,1.09684
51535,1.09828
51536,1.09713
51537,1.09799
51538,1.09972
51539,1.09727
51540,1.09497
51541,1.09397
51542,1.09109
51543,1.09397
51544,1.09095
51545,1.08879
51546,1.08922
51547,1.08276
51548,1.08261
51549,1.08204
51550,1.08175
51551,1.08089
51552,1.07758
51553,1.0783
51554,1.0796
51555,1.08132
51556,1.07873
51557,1.07873
51558,1.08132
51559,1.08218
51560,1.08448
51561,1.08606
51562,1.08577
51563,1.08937
51564,1.0885
51565,1.0898
51566,1.09267
51567,1.09239
51568,1.09368
51569,1.09684
51570,1.09584
51571,1.10101
51572,1.099
51573,1.09497
51574,1.0954
51575,1.09655
51576,1.09354
51577,1.09224
51578,1.09052
51579,1.08563
51580,1.08649
51581,1.08276
51582,1.08319
51583,1.07902
51584,1.07816
51585,1.07816
51586,1.07758
51587,1.07543
51588,1.07643
51589,1.07816
51590,1.07974
51591,1.08161
51592,1.08333
51593,1.08204
51594,1.08592
51595,1.08922
51596,1.08879
51597,1.09124
51598,1.08894
51599,1.09253
51600,1.09368
51601,1.09382
51602,1.09612
51603,1.09627
51604,1.09612
51605,1.09454
51606,1.09526
51607,1.09756
51608,1.09512
51609,1.09339
51610,1.09224
51611,1.09382
51612,1.09109
51613,1.08836
51614,1.08463
51615,1.08419
51616,1.0829
51617,1.08434
51618,1.07758
51619,1.07744
51620,1.07586
51621,1.07514
51622,1.07916
51623,1.07816
51624,1.0783
51625,1.07931
51626,1.08305
51627,1.08247
51628,1.08908
51629,1.08721
51630,1.08908
51631,1.09138
51632,1.09138
51633,1.09454
51634,1.09713
51635,1.09454
51636,1.09655
51637,1.09727
51638,1.09799
51639,1.09727
51640,1.09454
51641,1.09325
51642,1.09368
51643,1.09483
51644,1.08836
51645,1.08836
51646,1.08621
51647,1.08434
51648,1.08534
51649,1.08276
51650,1.0806
51651,1.08247
51652,1.0773
51653,1.07801
51654,1.07801
51655,1.07543
51656,1.07873
51657,1.08046
51658,1.08118
51659,1.08391
51660,1.0852
51661,1.08448
51662,1.08951
51663,1.08822
51664,1.08879
51665,1.09239
51666,1.09109
51667,1.09468
51668,1.09785
51669,1.09713
51670,1.09785
51671,1.09785
51672,1.09497
51673,1.09497
51674,1.09885
51675,1.09483
51676,1.09339
51677,1.09138
51678,1.08994
51679,1.09023
51680,1.08563
51681,1.08175
51682,1.08305
51683,1.08161
51684,1.07873
51685,1.07902
51686,1.07413
51687,1.07571
51688,1.07643
51689,1.07816
51690,1.07945
51691,1.08074
51692,1.08074
51693,1.08491
51694,1.08577
51695,1.08951
51696,1.08951
51697,1.08894
51698,1.08879
51699,1.09368
51700,1.09584
51701,1.0954
51702,1.09713
51703,1.09339
51704,1.09713
51705,1.09641
51706,1.09684
51707,1.09584
51708,1.09354
51709,1.09397
51710,1.0931
51711,1.08894
51712,1.08549
51713,1.08721
51714,1.08362
51715,1.08405
51716,1.08534
51717,1.08046
51718,1.07988
51719,1.0806
51720,1.075
51721,1.07701
51722,1.07773
51723,1.07744
51724,1.08089
51725,1.08118
51726,1.0829
51727,1.08477
51728,1.0852
51729,1.08592
51730,1.08937
51731,1.09066
51732,1.0921
51733,1.09468
51734,1.0954
51735,1.09713
51736,1.10058
51737,1.09713
51738,1.09799
51739,1.09742
51740,1.0944
51741,1.09727
51742,1.09368
51743,1.09124
51744,1.08879
51745,1.08836
51746,1.08592
51747,1.08463
51748,1.08247
51749,1.07916
51750,1.08204
51751,1.07845
51752,1.08103
51753,1.07873
51754,1.07773
51755,1.07758
51756,1.08132
51757,1.07974
51758,1.08362
51759,1.08305
51760,1.08161
51761,1.08534
51762,1.0875
51763,1.08922
51764,1.08865
51765,1.08865
51766,1.09109
51767,1.09598
51768,1.09497
51769,1.09483
51770,1.09699
51771,1.09727
51772,1.1
51773,1.09756
51774,1.09468
51775,1.09627
51776,1.09555
51777,1.0931
51778,1.08937
51779,1.08736
51780,1.08577
51781,1.08434
51782,1.0806
51783,1.08103
51784,1.08017
51785,1.07658
51786,1.075
51787,1.07701
51788,1.0773
51789,1.07945
51790,1.0773
51791,1.08232
51792,1.08577
51793,1.08434
51794,1.08678
51795,1.08822
51796,1.09023
51797,1.09023
51798,1.09382
51799,1.09037
51800,1.09267
51801,1.09584
51802,1.09569
51803,1.09871
51804,1.09684
51805,1.09368
51806,1.09684
51807,1.09497
51808,1.09296
51809,1.0967
51810,1.09023
51811,1.08922
51812,1.08922
51813,1.08621
51814,1.08664
51815,1.08391
51816,1.07945
51817,1.0796
51818,1.08046
51819,1.07816
51820,1.07787
51821,1.07687
51822,1.07586
51823,1.0806
51824,1.08146
51825,1.07974
51826,1.08391
51827,1.08232
51828,1.0852
51829,1.08908
51830,1.08966
51831,1.09109
51832,1.09023
51833,1.09267
51834,1.0967
51835,1.09785
51836,1.09411
51837,1.09756
51838,1.09871
51839,1.0954
51840,1.09871
51841,1.09584
51842,1.09282
51843,1.09497
51844,1.08793
51845,1.08822
51846,1.08822
51847,1.08348
51848,1.08405
51849,1.08305
51850,1.08204
51851,1.07931
51852,1.07845
51853,1.07571
51854,1.07787
51855,1.08132
51856,1.07715
51857,1.08175
51858,1.08161
51859,1.08362
51860,1.08664
51861,1.08376
51862,1.08592
51863,1.09023
51864,1.09052
51865,1.09124
51866,1.0931
51867,1.0921
51868,1.09497
51869,1.09555
51870,1.09727
51871,1.09756
51872,1.09742
51873,1.09239
51874,1.09756
51875,1.09426
51876,1.09569
51877,1.09296
51878,1.08506
51879,1.08664
51880,1.08721
51881,1.08506
51882,1.08333
51883,1.08118
51884,1.07543
51885,1.07801
51886,1.07658
51887,1.07744
51888,1.07801
51889,1.0783
51890,1.07974
51891,1.08419
51892,1.08189
51893,1.08175
51894,1.08534
51895,1.08491
51896,1.09037
51897,1.09339
51898,1.09095
51899,1.09397
51900,1.09497
51901,1.0944
51902,1.09684
51903,1.0977
51904,1.09483
51905,1.0967
51906,1.09684
51907,1.09569
51908,1.09684
51909,1.09267
51910,1.08951
51911,1.0898
51912,1.0875
51913,1.08721
51914,1.08606
51915,1.08419
51916,1.08506
51917,1.08204
51918,1.07888
51919,1.07672
51920,1.07816
51921,1.07672
51922,1.08132
51923,1.07859
51924,1.07873
51925,1.08175
51926,1.0829
51927,1.08305
51928,1.08606
51929,1.08319
51930,1.08707
51931,1.09339
51932,1.09023
51933,1.09684
51934,1.09426
51935,1.09584
51936,1.0967
51937,1.09928
51938,1.0977
51939,1.09842
51940,1.09727
51941,1.09354
51942,1.09397
51943,1.09325
51944,1.0898
51945,1.08577
51946,1.08434
51947,1.08549
51948,1.0852
51949,1.08118
51950,1.07845
51951,1.07701
51952,1.07859
51953,1.07916
51954,1.07787
51955,1.07945
51956,1.08046
51957,1.08276
51958,1.08247
51959,1.08391
51960,1.08506
51961,1.08534
51962,1.08621
51963,1.08678
51964,1.09382
51965,1.09339
51966,1.09066
51967,1.09354
51968,1.09468
51969,1.09828
51970,1.09756
51971,1.09526
51972,1.0977
51973,1.099
51974,1.09655
51975,1.09598
51976,1.09468
51977,1.09239
51978,1.08692
51979,1.09009
51980,1.08376
51981,1.08534
51982,1.08232
51983,1.0783
51984,1.08089
51985,1.0773
51986,1.07456
51987,1.07615
51988,1.07801
51989,1.07773
51990,1.08103
51991,1.07988
51992,1.08204
51993,1.08448
51994,1.08635
51995,1.08649
51996,1.09109
51997,1.08937
51998,1.09224
51999,1.09354
52000,1.09468
52001,1.09713
52002,1.09555
52003,1.09569
52004,1.09828
52005,1.09914
52006,1.09598
52007,1.09526
52008,1.09253
52009,1.09325
52010,1.09339
52011,1.09095
52012,1.08592
52013,1.08721
52014,1.08362
52015,1.08577
52016,1.08276
52017,1.07744
52018,1.07945
52019,1.0773
52020,1.07773
52021,1.07974
52022,1.08031
52023,1.07945
52024,1.08146
52025,1.08046
52026,1.08391
52027,1.08664
52028,1.08635
52029,1.08764
52030,1.0898
52031,1.09152
52032,1.09426
52033,1.09354
52034,1.09167
52035,1.09641
52036,1.09957
52037,1.09828
52038,1.09828
52039,1.09699
52040,1.09871
52041,1.09799
52042,1.09382
52043,1.09224
52044,1.09152
52045,1.08894
52046,1.08534
52047,1.08549
52048,1.08204
52049,1.08419
52050,1.07902
52051,1.07687
52052,1.07773
52053,1.07586
52054,1.075
52055,1.08031
52056,1.07859
52057,1.08333
52058,1.08161
52059,1.08118
52060,1.08434
52061,1.08793
52062,1.08865
52063,1.08865
52064,1.09095
52065,1.0898
52066,1.09368
52067,1.09454
52068,1.09483
52069,1.09641
52070,1.09497
