,Row 1
9972,1.07983
9973,1.08272
9974,1.08577
9975,1.08751
9976,1.0905
9977,1.09067
9978,1.08975
9979,1.08701
9980,1.08499
9981,1.0807
9982,1.07804
9983,1.07489
9984,1.07266
9985,1.07226
9986,1.07437
9987,1.07594
9988,1.07929
9989,1.08203
9990,1.08515
9991,1.08754
9992,1.09044
9993,1.09063
9994,1.09017
9995,1.08795
9996,1.08509
9997,1.08095
9998,1.07844
9999,1.07534
10000,1.07285
10001,1.07232
10002,1.07384
10003,1.07573
10004,1.0785
10005,1.08175
10006,1.08502
10007,1.08728
10008,1.08953
10009,1.09071
10010,1.09022
10011,1.08814
10012,1.08574
10013,1.08173
10014,1.07866
10015,1.07574
10016,1.07275
10017,1.07223
10018,1.07347
10019,1.07583
10020,1.07828
10021,1.08123
10022,1.08429
10023,1.08713
10024,1.08923
10025,1.09123
10026,1.09001
10027,1.0887
10028,1.08603
10029,1.08267
10030,1.0787
10031,1.07649
10032,1.07331
10033,1.07229
10034,1.07347
10035,1.07544
10036,1.07725
10037,1.08113
10038,1.08394
10039,1.0864
10040,1.08897
10041,1.09061
10042,1.09055
10043,1.08894
10044,1.08601
10045,1.08253
10046,1.07958
10047,1.07653
10048,1.07404
10049,1.07212
10050,1.07321
10051,1.07479
10052,1.07708
10053,1.08027
10054,1.08363
10055,1.0858
10056,1.08877
10057,1.09074
10058,1.09116
10059,1.08893
10060,1.08723
10061,1.08324
10062,1.08032
10063,1.07702
10064,1.07445
10065,1.07194
10066,1.0731
10067,1.07432
10068,1.07699
10069,1.07956
10070,1.08323
10071,1.08499
10072,1.08845
10073,1.09034
10074,1.09104
10075,1.08958
10076,1.08729
10077,1.08414
10078,1.08052
10079,1.07746
10080,1.07443
10081,1.07256
10082,1.07228
10083,1.07443
10084,1.0762
10085,1.07962
10086,1.08255
10087,1.08548
10088,1.08709
10089,1.09052
10090,1.09081
10091,1.09002
10092,1.08768
10093,1.08485
10094,1.08054
10095,1.07834
10096,1.07516
10097,1.07285
10098,1.07218
10099,1.07427
10100,1.07624
10101,1.07917
10102,1.08196
10103,1.08515
10104,1.08758
10105,1.08978
10106,1.09111
10107,1.08946
10108,1.08792
10109,1.08542
10110,1.08157
10111,1.07818
10112,1.07573
10113,1.07256
10114,1.07233
10115,1.07364
10116,1.07578
10117,1.07832
10118,1.08199
10119,1.08414
10120,1.08741
10121,1.08912
10122,1.09117
10123,1.09014
10124,1.0886
10125,1.08551
10126,1.08226
10127,1.07858
10128,1.0761
10129,1.07321
10130,1.07203
10131,1.07307
10132,1.07549
10133,1.07779
10134,1.08133
10135,1.08399
10136,1.0867
10137,1.08915
10138,1.09076
10139,1.09021
10140,1.0885
10141,1.08657
10142,1.08269
10143,1.07919
10144,1.0765
10145,1.07374
10146,1.07199
10147,1.07348
10148,1.07491
10149,1.0779
10150,1.08044
10151,1.084
10152,1.08584
10153,1.08877
10154,1.09031
10155,1.0911
10156,1.08896
10157,1.0868
10158,1.0833
10159,1.07917
10160,1.07685
10161,1.07388
10162,1.07183
10163,1.07256
10164,1.07518
10165,1.0766
10166,1.08019
10167,1.08305
10168,1.0859
10169,1.08821
10170,1.09106
10171,1.09027
10172,1.08963
10173,1.08662
10174,1.08384
10175,1.07973
10176,1.07716
10177,1.07436
10178,1.0722
10179,1.07245
10180,1.07429
10181,1.0761
10182,1.07939
10183,1.08269
10184,1.08541
10185,1.08798
10186,1.08991
10187,1.09091
10188,1.08942
10189,1.08771
10190,1.0842
10191,1.08051
10192,1.07791
10193,1.07478
10194,1.07196
10195,1.07292
10196,1.07394
10197,1.07617
10198,1.07902
10199,1.08256
10200,1.08469
10201,1.08779
10202,1.08955
10203,1.09116
10204,1.08935
10205,1.08813
10206,1.08476
10207,1.08134
10208,1.07794
10209,1.07554
10210,1.07233
10211,1.07243
10212,1.07361
10213,1.07653
10214,1.07804
10215,1.08228
10216,1.08489
10217,1.08716
10218,1.08955
10219,1.09084
10220,1.08991
10221,1.08835
10222,1.08541
10223,1.08126
10224,1.07851
10225,1.07573
10226,1.07337
10227,1.07183
10228,1.07397
10229,1.07527
10230,1.07817
10231,1.08113
10232,1.08465
10233,1.08629
10234,1.08946
10235,1.09122
10236,1.08991
10237,1.0884
10238,1.08617
10239,1.08253
10240,1.07926
10241,1.07654
10242,1.0731
10243,1.07228
10244,1.07307
10245,1.07519
10246,1.07733
10247,1.08088
10248,1.08337
10249,1.08642
10250,1.08871
10251,1.09091
10252,1.0904
10253,1.08899
10254,1.08623
10255,1.08307
10256,1.07922
10257,1.07651
10258,1.07363
10259,1.07216
10260,1.07286
10261,1.07465
10262,1.07716
10263,1.08061
10264,1.08379
10265,1.08593
10266,1.08851
10267,1.09014
10268,1.09042
10269,1.08891
10270,1.08705
10271,1.08338
10272,1.08002
10273,1.07706
10274,1.07436
10275,1.07205
10276,1.07294
10277,1.07435
10278,1.07683
10279,1.07983
10280,1.08333
10281,1.08564
10282,1.08813
10283,1.09028
10284,1.09061
10285,1.08936
10286,1.08706
10287,1.08417
10288,1.07982
10289,1.07758
10290,1.07446
10291,1.07254
10292,1.07208
10293,1.07439
10294,1.07567
10295,1.07959
10296,1.08249
10297,1.08555
10298,1.08764
10299,1.09038
10300,1.09048
10301,1.08995
10302,1.08713
10303,1.08446
10304,1.08073
10305,1.07808
10306,1.07472
10307,1.07266
10308,1.0719
10309,1.07403
10310,1.07565
10311,1.07899
10312,1.08183
10313,1.08486
10314,1.08758
10315,1.08966
10316,1.09126
10317,1.08965
10318,1.08823
10319,1.08473
10320,1.08165
10321,1.07772
10322,1.07601
10323,1.07284
10324,1.07208
10325,1.07378
10326,1.07562
10327,1.078
10328,1.08206
10329,1.08449
10330,1.08687
10331,1.08906
10332,1.09129
10333,1.08962
10334,1.08859
10335,1.08557
10336,1.0818
10337,1.07863
10338,1.0763
10339,1.07289
10340,1.0724
10341,1.07314
10342,1.07535
10343,1.07732
10344,1.08116
10345,1.08413
10346,1.08666
10347,1.08949
10348,1.09067
10349,1.09063
10350,1.08837
10351,1.08639
10352,1.08218
10353,1.07937
10354,1.07601
10355,1.07376
10356,1.07173
10357,1.07328
10358,1.07486
10359,1.07772
10360,1.08028
10361,1.08357
10362,1.08621
10363,1.08887
10364,1.09044
10365,1.09101
10366,1.08903
10367,1.08683
10368,1.08361
10369,1.07943
10370,1.07667
10371,1.07419
10372,1.07222
10373,1.07266
10374,1.07496
10375,1.07666
10376,1.08032
10377,1.08291
10378,1.08597
10379,1.08797
10380,1.09083
10381,1.09041
10382,1.08936
10383,1.08715
10384,1.08392
10385,1.08015
10386,1.07752
10387,1.07409
10388,1.07208
10389,1.07265
10390,1.07476
10391,1.076
10392,1.07992
10393,1.08297
10394,1.08567
10395,1.088
10396,1.09048
10397,1.09074
10398,1.08929
10399,1.08728
10400,1.08397
10401,1.08075
10402,1.07756
10403,1.07511
10404,1.07186
10405,1.07236
10406,1.0738
10407,1.0759
10408,1.07904
10409,1.08259
10410,1.08465
10411,1.08815
10412,1.08985
10413,1.09111
10414,1.08985
10415,1.088
10416,1.08452
10417,1.0813
10418,1.07814
10419,1.07534
10420,1.07271
10421,1.07189
10422,1.07384
10423,1.07574
10424,1.07883
10425,1.08193
10426,1.08529
10427,1.08686
10428,1.09004
10429,1.09087
10430,1.09005
10431,1.088
10432,1.08562
10433,1.0813
10434,1.07874
10435,1.07568
10436,1.07304
10437,1.07183
10438,1.07373
10439,1.07528
10440,1.07808
10441,1.08126
10442,1.08417
10443,1.08654
10444,1.08923
10445,1.09111
10446,1.09002
10447,1.08821
10448,1.08613
10449,1.08202
10450,1.0783
10451,1.07637
10452,1.0733
10453,1.07199
10454,1.07327
10455,1.07518
10456,1.07699
10457,1.08137
10458,1.0836
10459,1.08644
10460,1.08894
10461,1.09093
10462,1.09004
10463,1.08903
10464,1.08644
10465,1.08252
10466,1.07948
10467,1.07667
10468,1.07388
10469,1.07213
10470,1.07288
10471,1.07452
10472,1.07752
10473,1.08025
10474,1.08351
10475,1.08588
10476,1.08876
10477,1.09045
10478,1.09101
10479,1.08874
10480,1.08689
10481,1.08301
10482,1.08018
10483,1.07676
10484,1.07435
10485,1.0716
10486,1.07305
10487,1.0744
10488,1.07718
10489,1.07983
10490,1.08311
10491,1.08554
10492,1.08811
10493,1.09005
10494,1.0913
10495,1.08877
10496,1.08741
10497,1.08346
10498,1.08037
10499,1.07738
10500,1.07472
10501,1.07228
10502,1.07236
10503,1.07437
10504,1.07614
10505,1.07963
10506,1.08282
10507,1.08521
10508,1.08733
10509,1.09015
10510,1.09047
10511,1.08974
10512,1.08761
10513,1.08496
10514,1.08022
10515,1.0782
10516,1.07528
10517,1.07254
10518,1.07246
10519,1.07419
10520,1.0761
10521,1.07868
10522,1.08211
10523,1.08472
10524,1.08736
10525,1.08966
10526,1.0912
10527,1.08956
10528,1.08824
10529,1.08479
10530,1.08175
10531,1.07828
10532,1.07562
10533,1.07259
10534,1.0723
10535,1.07387
10536,1.07564
10537,1.07818
10538,1.08163
10539,1.0846
10540,1.0866
10541,1.08955
10542,1.09071
10543,1.08998
10544,1.08817
10545,1.08613
10546,1.08165
10547,1.07922
10548,1.07568
10549,1.07328
10550,1.07184
10551,1.07371
10552,1.07462
10553,1.07817
10554,1.08098
10555,1.08446
10556,1.08654
10557,1.08923
10558,1.09097
10559,1.09051
10560,1.08863
10561,1.08578
10562,1.08256
10563,1.07886
10564,1.07674
10565,1.07322
10566,1.07222
10567,1.07259
10568,1.07512
10569,1.07697
10570,1.08087
10571,1.08341
10572,1.08604
10573,1.08808
10574,1.09078
10575,1.0902
10576,1.08938
10577,1.08621
10578,1.0833
10579,1.07949
10580,1.07697
10581,1.07344
10582,1.07254
10583,1.07269
10584,1.07479
10585,1.07705
10586,1.08012
10587,1.08305
10588,1.0861
10589,1.08821
10590,1.09038
10591,1.09035
10592,1.0892
10593,1.08733
10594,1.08353
10595,1.08009
10596,1.07696
10597,1.07459
10598,1.07194
10599,1.0725
10600,1.07452
10601,1.07676
10602,1.07982
10603,1.08346
10604,1.08463
10605,1.08781
10606,1.08986
10607,1.09104
10608,1.08933
10609,1.08754
10610,1.08407
10611,1.08037
10612,1.07751
10613,1.07482
10614,1.07213
10615,1.0722
10616,1.07391
10617,1.07605
10618,1.07916
10619,1.08239
10620,1.08499
10621,1.08719
10622,1.0903
10623,1.09054
10624,1.08982
10625,1.08779
10626,1.08519
10627,1.08038
10628,1.0786
10629,1.07475
10630,1.07279
10631,1.07245
10632,1.07409
10633,1.07527
10634,1.0788
10635,1.08165
10636,1.08468
10637,1.08728
10638,1.08979
10639,1.09091
10640,1.09021
10641,1.0881
10642,1.08535
10643,1.08176
10644,1.07851
10645,1.0758
10646,1.07317
10647,1.07163
10648,1.0734
10649,1.07555
10650,1.07792
10651,1.08156
10652,1.08442
10653,1.08676
10654,1.08881
10655,1.091
10656,1.08999
10657,1.08877
10658,1.0858
10659,1.08233
10660,1.07857
10661,1.07633
10662,1.07341
10663,1.07215
10664,1.07331
10665,1.07587
10666,1.07725
10667,1.08106
10668,1.08417
10669,1.0865
10670,1.08894
10671,1.09126
10672,1.09024
10673,1.08905
10674,1.08675
10675,1.08243
10676,1.07958
10677,1.07618
10678,1.07388
10679,1.0719
10680,1.07324
10681,1.07465
10682,1.07732
10683,1.08002
10684,1.08382
10685,1.08596
10686,1.08869
10687,1.09032
10688,1.09107
10689,1.08887
10690,1.08677
10691,1.08333
10692,1.07969
10693,1.07718
10694,1.07412
10695,1.07235
10696,1.07271
10697,1.07482
10698,1.07639
10699,1.07996
10700,1.08262
10701,1.0855
10702,1.08764
10703,1.09066
10704,1.09058
10705,1.08975
10706,1.08687
10707,1.08432
10708,1.08002
10709,1.07759
10710,1.0744
10711,1.07248
10712,1.07215
10713,1.07442
10714,1.07595
10715,1.07913
10716,1.08256
10717,1.08567
10718,1.08736
10719,1.09015
10720,1.09107
10721,1.08906
10722,1.08791
10723,1.0844
10724,1.08071
10725,1.07769
10726,1.07503
10727,1.07184
10728,1.07228
10729,1.07371
10730,1.07587
10731,1.07883
10732,1.08238
10733,1.08429
10734,1.08745
10735,1.08969
10736,1.09087
10737,1.08996
10738,1.08801
10739,1.08448
10740,1.0812
10741,1.07815
10742,1.07549
10743,1.07258
10744,1.07177
10745,1.07331
10746,1.07552
10747,1.0783
10748,1.08211
10749,1.08458
10750,1.08698
10751,1.08879
10752,1.09103
10753,1.09002
10754,1.08857
10755,1.08562
10756,1.08173
10757,1.07892
10758,1.07577
10759,1.07279
10760,1.07222
10761,1.07345
10762,1.07498
10763,1.07792
10764,1.08098
10765,1.08413
10766,1.08672
10767,1.08923
10768,1.09061
10769,1.0908
10770,1.08859
10771,1.0865
10772,1.08268
10773,1.07909
10774,1.07626
10775,1.07394
10776,1.07159
10777,1.07331
10778,1.07489
10779,1.07762
10780,1.08024
10781,1.0838
10782,1.0855
10783,1.08873
10784,1.09038
10785,1.09067
10786,1.08883
10787,1.08665
10788,1.08297
10789,1.0796
10790,1.07639
10791,1.07424
10792,1.07192
10793,1.07302
10794,1.07465
10795,1.07683
10796,1.08038
10797,1.08335
10798,1.08572
10799,1.08823
10800,1.09104
10801,1.09044
10802,1.08952
10803,1.08679
10804,1.08341
10805,1.07983
10806,1.07762
10807,1.0738
10808,1.07226
10809,1.07258
10810,1.07468
10811,1.0764
10812,1.08001
10813,1.08256
10814,1.08581
10815,1.08777
10816,1.09034
10817,1.09111
10818,1.08952
10819,1.08757
10820,1.08382
10821,1.08063
10822,1.07764
10823,1.07508
10824,1.07194
10825,1.07219
10826,1.07383
10827,1.07615
10828,1.07883
10829,1.08284
10830,1.08495
10831,1.08774
10832,1.08978
10833,1.09119
10834,1.08956
10835,1.08791
10836,1.08475
10837,1.08169
10838,1.07811
10839,1.07535
10840,1.07276
10841,1.07223
10842,1.0739
10843,1.07621
10844,1.0786
10845,1.08206
10846,1.08498
10847,1.08679
10848,1.08965
10849,1.09093
10850,1.08984
10851,1.08825
10852,1.08565
10853,1.08144
10854,1.07884
10855,1.07541
10856,1.07314
10857,1.07164
10858,1.07396
10859,1.07498
10860,1.0784
10861,1.0812
10862,1.08423
10863,1.08669
10864,1.08927
10865,1.09073
10866,1.09076
10867,1.0883
10868,1.08614
10869,1.08154
10870,1.07906
10871,1.07614
10872,1.07344
10873,1.072
10874,1.07354
10875,1.07555
10876,1.07736
10877,1.08126
10878,1.08323
10879,1.08654
10880,1.08884
10881,1.091
10882,1.0902
10883,1.08923
10884,1.08649
10885,1.08285
10886,1.07929
10887,1.07673
10888,1.0736
10889,1.07212
10890,1.07272
10891,1.07496
10892,1.07656
10893,1.08042
10894,1.08377
10895,1.08587
10896,1.08811
10897,1.09081
10898,1.09061
10899,1.08879
10900,1.08726
10901,1.0835
10902,1.07923
10903,1.0771
10904,1.07397
10905,1.07184
10906,1.07291
10907,1.07416
10908,1.07686
10909,1.08029
10910,1.08347
10911,1.08547
10912,1.08825
10913,1.09031
10914,1.09104
10915,1.08884
10916,1.08775
10917,1.08357
10918,1.08064
10919,1.07705
10920,1.07472
10921,1.07184
10922,1.07282
10923,1.07391
10924,1.07624
10925,1.07914
10926,1.08321
10927,1.08496
10928,1.08789
10929,1.08981
10930,1.09084
10931,1.08958
10932,1.08815
10933,1.08407
10934,1.08107
10935,1.07776
10936,1.07511
10937,1.07264
10938,1.07239
10939,1.07391
10940,1.07615
10941,1.07913
10942,1.08213
10943,1.08469
10944,1.08731
10945,1.08975
10946,1.09106
10947,1.09001
10948,1.08736
10949,1.08531
10950,1.08097
10951,1.07846
10952,1.07567
10953,1.07305
10954,1.07127
10955,1.07383
10956,1.07549
10957,1.07877
10958,1.08119
10959,1.08498
10960,1.08636
10961,1.08971
10962,1.09067
10963,1.0904
10964,1.08817
10965,1.08594
10966,1.08143
10967,1.07873
10968,1.07585
10969,1.07338
10970,1.07163
10971,1.07366
10972,1.07502
10973,1.07765
10974,1.08143
10975,1.08406
10976,1.08627
10977,1.08877
10978,1.09114
10979,1.08975
10980,1.08896
10981,1.08571
10982,1.08253
10983,1.07926
10984,1.07617
10985,1.0734
10986,1.07192
10987,1.07315
10988,1.07524
10989,1.07756
10990,1.08085
10991,1.08328
10992,1.08646
10993,1.08861
10994,1.09087
10995,1.09025
10996,1.0892
10997,1.0865
10998,1.0832
10999,1.07933
11000,1.07689
11001,1.0739
11002,1.07226
11003,1.07243
11004,1.07482
11005,1.07669
11006,1.08038
11007,1.08281
11008,1.08578
11009,1.08874
11010,1.09032
11011,1.09096
11012,1.08919
11013,1.08709
11014,1.08305
11015,1.08037
11016,1.07686
11017,1.0744
11018,1.07216
11019,1.07256
11020,1.07416
11021,1.07669
11022,1.07945
11023,1.08323
11024,1.08492
11025,1.08801
11026,1.09001
11027,1.091
11028,1.08932
11029,1.08745
11030,1.08436
11031,1.08039
11032,1.07761
11033,1.07468
11034,1.07216
11035,1.07236
11036,1.07429
11037,1.07603
11038,1.07929
11039,1.08241
11040,1.0847
11041,1.08748
11042,1.09005
11043,1.09096
11044,1.09002
11045,1.08784
11046,1.08489
11047,1.0809
11048,1.07817
11049,1.07542
11050,1.07268
11051,1.07213
11052,1.07442
11053,1.07545
11054,1.0788
11055,1.08218
11056,1.08481
11057,1.08675
11058,1.08999
11059,1.09061
11060,1.08986
11061,1.08825
11062,1.0854
11063,1.0813
11064,1.07878
11065,1.07552
11066,1.07305
11067,1.07225
11068,1.07355
11069,1.07506
11070,1.07847
11071,1.08147
11072,1.0847
11073,1.08675
11074,1.08943
11075,1.09077
11076,1.09063
11077,1.08794
11078,1.08604
11079,1.08212
11080,1.07893
11081,1.07548
11082,1.07352
11083,1.07174
11084,1.0737
11085,1.07465
11086,1.07794
11087,1.08104
11088,1.08371
11089,1.08606
11090,1.08912
11091,1.09073
11092,1.0907
11093,1.08867
11094,1.08631
11095,1.08305
11096,1.07897
11097,1.07673
11098,1.07373
11099,1.07202
11100,1.07289
11101,1.07555
11102,1.07708
11103,1.08061
11104,1.08368
11105,1.08614
11106,1.08833
11107,1.09098
11108,1.09035
11109,1.08902
11110,1.08691
11111,1.08338
11112,1.07958
11113,1.07728
11114,1.07371
11115,1.07225
11116,1.07328
11117,1.07473
11118,1.07664
11119,1.08051
11120,1.08274
11121,1.08541
11122,1.08835
11123,1.09031
11124,1.09083
11125,1.08917
11126,1.08757
11127,1.08382
11128,1.08049
11129,1.07728
11130,1.07469
11131,1.07156
11132,1.07259
11133,1.07413
11134,1.0766
11135,1.0795
11136,1.08288
11137,1.08509
11138,1.08788
11139,1.0902
11140,1.09034
11141,1.08992
11142,1.08723
11143,1.08443
11144,1.08055
11145,1.07801
11146,1.0746
11147,1.07281
11148,1.07213
11149,1.07423
11150,1.07574
11151,1.0788
11152,1.08187
11153,1.08506
11154,1.08729
11155,1.08971
11156,1.09106
11157,1.08982
11158,1.08784
11159,1.08515
11160,1.08097
11161,1.07814
11162,1.07585
11163,1.07223
11164,1.07189
11165,1.07344
11166,1.07607
11167,1.0781
11168,1.08196
11169,1.08399
11170,1.08711
11171,1.08891
11172,1.09134
11173,1.08988
11174,1.08853
11175,1.08537
11176,1.08205
11177,1.07847
11178,1.07617
11179,1.07296
11180,1.07177
11181,1.07367
11182,1.07522
11183,1.07719
11184,1.08192
11185,1.08414
11186,1.08652
11187,1.0889
11188,1.09106
11189,1.09024
11190,1.08899
11191,1.08606
11192,1.08249
11193,1.07902
11194,1.07629
11195,1.07335
11196,1.07189
11197,1.07317
11198,1.07503
11199,1.07774
11200,1.08042
11201,1.08386
11202,1.08613
11203,1.08876
11204,1.0908
11205,1.0911
11206,1.08851
11207,1.08662
11208,1.08281
11209,1.07989
11210,1.07661
11211,1.07407
11212,1.07156
11213,1.07295
11214,1.07445
11215,1.07718
11216,1.07995
11217,1.0834
11218,1.08542
11219,1.08867
11220,1.09051
11221,1.09127
11222,1.08886
11223,1.08711
11224,1.08354
11225,1.07976
11226,1.07693
11227,1.07483
11228,1.07187
11229,1.07249
11230,1.07416
11231,1.07664
11232,1.07942
11233,1.08363
11234,1.08529
11235,1.08797
11236,1.09022
11237,1.09076
11238,1.08949
11239,1.08754
11240,1.08433
11241,1.08018
11242,1.07781
11243,1.07437
11244,1.07236
11245,1.07252
11246,1.07449
11247,1.07587
11248,1.07963
11249,1.08252
11250,1.08519
11251,1.08744
11252,1.09042
11253,1.09087
11254,1.08976
11255,1.08736
11256,1.08514
11257,1.08074
11258,1.07802
11259,1.07527
11260,1.07222
11261,1.07222
11262,1.07368
11263,1.07594
11264,1.07853
11265,1.08229
11266,1.08435
11267,1.08747
11268,1.08959
11269,1.09127
11270,1.09008
11271,1.08847
11272,1.08515
11273,1.08218
11274,1.07831
11275,1.07574
11276,1.07289
11277,1.07242
11278,1.0735
11279,1.07573
11280,1.07759
11281,1.08175
11282,1.08452
11283,1.08703
11284,1.08923
11285,1.0912
11286,1.09031
11287,1.08831
11288,1.08629
11289,1.08163
11290,1.07903
11291,1.07607
11292,1.07334
11293,1.0715
11294,1.07366
11295,1.07506
11296,1.07766
11297,1.08087
11298,1.08403
11299,1.0863
11300,1.08877
11301,1.0912
11302,1.09002
11303,1.08887
11304,1.08608
11305,1.08281
11306,1.07922
11307,1.07713
11308,1.07373
11309,1.07197
11310,1.0731
11311,1.07535
11312,1.0768
11313,1.08114
11314,1.08328
11315,1.08634
11316,1.08876
11317,1.09066
11318,1.09025
11319,1.0893
11320,1.08679
11321,1.08301
11322,1.07989
11323,1.07659
11324,1.07403
11325,1.07183
11326,1.07288
11327,1.07401
11328,1.07692
11329,1.07952
11330,1.08334
11331,1.08577
11332,1.08831
11333,1.09011
11334,1.09106
11335,1.08919
11336,1.08719
11337,1.08393
11338,1.08058
11339,1.07722
11340,1.0746
11341,1.07197
11342,1.07274
11343,1.07414
11344,1.07651
11345,1.07916
11346,1.08294
11347,1.08498
11348,1.08791
11349,1.0902
11350,1.09134
11351,1.08975
11352,1.08754
11353,1.08459
11354,1.08047
11355,1.07788
11356,1.07503
11357,1.07256
11358,1.07173
11359,1.07439
11360,1.07524
11361,1.07884
11362,1.08213
11363,1.08509
11364,1.08647
11365,1.09014
11366,1.09041
11367,1.08971
11368,1.08797
11369,1.08512
11370,1.08104
11371,1.07815
11372,1.07503
11373,1.07266
11374,1.07239
11375,1.07377
11376,1.07571
11377,1.07866
11378,1.08177
11379,1.08416
11380,1.08706
11381,1.08925
11382,1.09091
11383,1.08985
11384,1.08835
11385,1.08544
11386,1.0816
11387,1.07811
11388,1.07597
11389,1.07271
11390,1.07212
11391,1.0731
11392,1.07559
11393,1.07785
11394,1.08162
11395,1.08374
11396,1.08708
11397,1.08881
11398,1.09104
11399,1.09077
11400,1.0887
11401,1.0862
11402,1.08243
11403,1.07922
11404,1.0758
11405,1.07404
11406,1.07134
11407,1.07315
11408,1.07495
11409,1.07752
11410,1.08051
11411,1.08422
11412,1.08598
11413,1.08897
11414,1.0906
11415,1.09091
11416,1.08867
11417,1.08699
11418,1.08249
11419,1.07952
11420,1.07664
11421,1.07347
11422,1.07206
11423,1.07288
11424,1.07508
11425,1.07656
11426,1.08047
11427,1.08321
11428,1.08594
11429,1.08814
11430,1.09086
11431,1.09034
11432,1.08929
11433,1.08676
11434,1.08346
11435,1.07966
11436,1.07733
11437,1.07413
11438,1.0722
11439,1.07268
11440,1.07443
11441,1.07644
11442,1.08002
11443,1.08301
11444,1.08526
11445,1.08844
11446,1.08969
11447,1.09093
11448,1.08939
11449,1.08741
11450,1.08399
11451,1.08067
11452,1.07708
11453,1.07511
11454,1.07222
11455,1.0725
11456,1.07355
11457,1.07634
11458,1.07907
11459,1.08285
11460,1.08509
11461,1.08787
11462,1.0902
11463,1.09113
11464,1.08953
11465,1.08811
11466,1.0846
11467,1.08114
11468,1.07779
11469,1.07527
11470,1.07232
11471,1.07209
11472,1.07361
11473,1.07583
11474,1.07868
11475,1.08235
11476,1.08453
11477,1.08761
11478,1.08978
11479,1.0912
11480,1.08932
11481,1.08824
11482,1.08578
11483,1.0813
11484,1.07864
11485,1.07551
11486,1.07284
11487,1.07192
11488,1.07412
11489,1.07534
11490,1.07818
11491,1.08176
11492,1.08409
11493,1.08693
11494,1.08965
11495,1.09058
11496,1.0906
11497,1.08838
11498,1.08587
11499,1.08193
11500,1.07892
11501,1.07587
11502,1.07342
11503,1.07182
11504,1.07341
11505,1.07496
11506,1.07812
11507,1.08061
11508,1.0841
11509,1.08647
11510,1.0892
11511,1.09116
11512,1.09037
11513,1.08873
11514,1.0859
11515,1.08264
11516,1.07904
11517,1.07685
11518,1.07342
11519,1.07216
11520,1.07264
11521,1.07516
11522,1.07716
11523,1.08078
11524,1.08366
11525,1.08656
11526,1.0881
11527,1.09052
11528,1.09055
11529,1.08916
11530,1.08687
11531,1.08331
11532,1.0797
11533,1.0765
11534,1.07442
11535,1.07154
11536,1.07312
11537,1.07433
11538,1.07699
11539,1.08005
11540,1.08325
11541,1.08551
11542,1.08828
11543,1.09047
11544,1.09077
11545,1.08927
11546,1.08729
11547,1.08386
11548,1.08032
11549,1.07749
11550,1.07429
11551,1.07248
11552,1.07238
11553,1.07445
11554,1.07637
11555,1.07996
11556,1.08226
11557,1.08558
11558,1.08761
11559,1.09045
11560,1.09008
11561,1.08953
11562,1.08723
11563,1.08475
11564,1.08054
11565,1.07814
11566,1.07447
11567,1.07271
11568,1.07218
11569,1.07427
11570,1.07574
11571,1.07958
11572,1.08185
11573,1.08491
11574,1.08744
11575,1.08935
11576,1.09098
11577,1.09025
11578,1.08803
11579,1.08484
11580,1.0814
11581,1.07794
11582,1.07547
11583,1.07235
11584,1.07172
11585,1.07332
11586,1.07591
11587,1.07837
11588,1.08209
11589,1.08436
11590,1.08693
11591,1.08955
11592,1.09093
11593,1.08945
11594,1.08843
11595,1.08538
11596,1.08162
11597,1.07858
11598,1.07595
11599,1.07276
11600,1.07183
11601,1.07324
11602,1.07554
11603,1.07758
11604,1.08147
11605,1.08419
11606,1.0868
11607,1.08909
11608,1.09083
11609,1.09037
11610,1.08838
11611,1.0865
11612,1.08206
11613,1.07913
11614,1.07639
11615,1.07361
11616,1.07113
11617,1.07342
11618,1.07493
11619,1.07769
11620,1.08075
11621,1.08397
11622,1.08639
11623,1.0891
11624,1.09037
11625,1.09074
11626,1.08884
11627,1.08691
11628,1.08275
11629,1.07966
11630,1.07663
11631,1.07377
11632,1.07223
11633,1.07279
11634,1.07505
11635,1.07689
11636,1.07991
11637,1.08344
11638,1.08577
11639,1.08851
11640,1.09067
11641,1.09086
11642,1.08889
11643,1.08689
11644,1.0838
11645,1.07979
11646,1.07755
11647,1.07417
11648,1.07249
11649,1.07258
11650,1.07481
11651,1.07663
11652,1.07993
11653,1.08301
11654,1.08597
11655,1.08747
11656,1.09052
11657,1.09122
11658,1.08972
11659,1.08721
11660,1.08429
11661,1.08019
11662,1.07768
11663,1.07498
11664,1.07235
11665,1.07239
11666,1.0743
11667,1.07595
11668,1.07917
11669,1.08256
11670,1.0854
11671,1.08771
11672,1.0903
11673,1.0909
11674,1.09001
11675,1.08825
11676,1.08495
11677,1.08095
11678,1.07812
11679,1.07508
11680,1.07252
11681,1.07248
11682,1.074
11683,1.07591
11684,1.07877
11685,1.08242
11686,1.08423
11687,1.08749
11688,1.08965
11689,1.09081
11690,1.08986
11691,1.08827
11692,1.08508
11693,1.08165
11694,1.07825
11695,1.07585
11696,1.07252
11697,1.07232
11698,1.07357
11699,1.07569
11700,1.07834
11701,1.08183
11702,1.08402
11703,1.08732
11704,1.08887
11705,1.09124
11706,1.08975
11707,1.0882
11708,1.0858
11709,1.08209
11710,1.07798
11711,1.07634
11712,1.07296
11713,1.07219
11714,1.07328
11715,1.07549
11716,1.07756
11717,1.08129
11718,1.0842
11719,1.08666
11720,1.08902
11721,1.09093
