# sweep_type: output
# time: 1675791994.2460895
# time_str: 07/02/2023 12:46
# t_int: 1.6666666666666667e-05
# delay: 0.1
# pulsed: False
# Drain voltage [V],Source current (Vg = 0.0) [A],Drain current (Vg = 0.0) [A],Gate current (Vg = 0.0) [A],Source current (Vg = 1.0) [A],Drain current (Vg = 1.0) [A],Gate current (Vg = 1.0) [A],Source current (Vg = 2.0) [A],Drain current (Vg = 2.0) [A],Gate current (Vg = 2.0) [A],Source current (Vg = 3.0) [A],Drain current (Vg = 3.0) [A],Gate current (Vg = 3.0) [A],Source current (Vg = 4.0) [A],Drain current (Vg = 4.0) [A],Gate current (Vg = 4.0) [A],Source current (Vg = 5.0) [A],Drain current (Vg = 5.0) [A],Gate current (Vg = 5.0) [A],Source current (Vg = 6.0) [A],Drain current (Vg = 6.0) [A],Gate current (Vg = 6.0) [A],Source current (Vg = 7.0) [A],Drain current (Vg = 7.0) [A],Gate current (Vg = 7.0) [A],Source current (Vg = 8.0) [A],Drain current (Vg = 8.0) [A],Gate current (Vg = 8.0) [A],Source current (Vg = 9.0) [A],Drain current (Vg = 9.0) [A],Gate current (Vg = 9.0) [A],Source current (Vg = 10.0) [A],Drain current (Vg = 10.0) [A],Gate current (Vg = 10.0) [A]
8.400000000000000355e+00,2.940538899999999920e-08,9.656890000000000967e-10,2.843969999999999889e-08,7.072766559999999088e-05,7.069859999999999426e-05,2.906559999999999856e-08,7.799440527899999904e-04,7.799429999999999558e-04,1.052790000000000042e-09,2.073389569079999838e-03,2.073390000000000042e-03,-4.309199999999999967e-10,3.754750577644999816e-03,3.754749999999999841e-03,5.776450000000000251e-10,5.540519892293999799e-03,5.540520000000000167e-03,-1.077060000000000001e-10,7.747390284634999430e-03,7.747389999999999832e-03,2.846350000000000206e-10,1.005889956297500130e-02,1.005890000000000083e-02,-4.370249999999999979e-10,1.251610051093400046e-02,1.251610000000000049e-02,5.109340000000000474e-10,1.753938000000000025e-02,1.504089999999999941e-02,2.498479999999999972e-03,2.986729999999999940e-02,1.733780000000000043e-02,1.252950000000000071e-02
8.500000000000000000e+00,2.712904799999999968e-08,9.680479999999999642e-10,2.616099999999999848e-08,7.311758009999998946e-05,7.308809999999999569e-05,2.948009999999999873e-08,7.815952673209999174e-04,7.815949999999999460e-04,2.673210000000000222e-10,2.075969550880000028e-03,2.075969999999999899e-03,-4.491199999999999959e-10,3.756700580818000002e-03,3.756699999999999970e-03,5.808180000000000513e-10,5.479419867735999504e-03,5.479419999999999603e-03,-1.322639999999999995e-10,7.757710310855999922e-03,7.757710000000000126e-03,3.108560000000000172e-10,1.006749954143800092e-02,1.006750000000000006e-02,-4.585619999999999825e-10,1.252040050292000002e-02,1.252039999999999924e-02,5.029199999999999549e-10,1.758235000000000006e-02,1.505809999999999961e-02,2.524250000000000018e-03,2.988870000000000068e-02,1.734640000000000140e-02,1.254229999999999928e-02
8.599999999999999645e+00,2.752082100000000124e-08,9.655210000000001031e-10,2.655530000000000155e-08,7.217528630000000320e-05,7.214750000000000676e-05,2.778630000000000113e-08,7.831202551270000350e-04,7.831199999999999967e-04,2.551270000000000021e-10,2.078119527837000036e-03,2.078120000000000141e-03,-4.721629999999999752e-10,3.766590592673000303e-03,3.766590000000000216e-03,5.926730000000000067e-10,5.577949845182999557e-03,5.577949999999999922e-03,-1.548169999999999887e-10,7.761580331898999298e-03,7.761579999999999695e-03,3.318990000000000033e-10,1.004599952223900021e-02,1.004599999999999937e-02,-4.777610000000000214e-10,1.253330049640800047e-02,1.253330000000000069e-02,4.964080000000000295e-10,1.755614000000000133e-02,1.505380000000000086e-02,2.502340000000000033e-03,2.985439999999999969e-02,1.734209999999999918e-02,1.251230000000000050e-02
8.700000000000001066e+00,2.617267300000000049e-08,9.641729999999999129e-10,2.520850000000000037e-08,7.321978030000000676e-05,7.319400000000000428e-05,2.578029999999999958e-08,7.865932506170000621e-04,7.865930000000000361e-04,2.506169999999999836e-10,2.083709506964999923e-03,2.083709999999999903e-03,-4.930350000000000454e-10,3.770040586829000000e-03,3.770040000000000110e-03,5.868290000000000215e-10,5.607639826973999896e-03,5.607639999999999673e-03,-1.730259999999999875e-10,7.763740354446000205e-03,7.763739999999999877e-03,3.544460000000000186e-10,1.025669950137000040e-02,1.025670000000000054e-02,-4.986299999999999625e-10,1.256340048642499985e-02,1.256340000000000061e-02,4.864250000000000031e-10,1.760342999999999977e-02,1.507960000000000030e-02,2.523829999999999910e-03,2.980710000000000304e-02,1.731200000000000100e-02,1.249510000000000030e-02
8.800000000000000711e+00,2.345559399999999803e-08,9.661939999999999828e-10,2.248939999999999887e-08,7.240560759999999888e-05,7.238059999999999611e-05,2.500759999999999955e-08,7.878642441019999970e-04,7.878639999999999905e-04,2.441019999999999807e-10,2.086719488931999822e-03,2.086719999999999808e-03,-5.110679999999999561e-10,3.772620583489000139e-03,3.772619999999999967e-03,5.834890000000000103e-10,5.612799802082000557e-03,5.612800000000000254e-03,-1.979180000000000087e-10,7.767180374821000023e-03,7.767180000000000265e-03,3.748210000000000129e-10,1.001159948033500044e-02,1.001160000000000071e-02,-5.196649999999999834e-10,1.256770038270299886e-02,1.256769999999999936e-02,3.827030000000000070e-10,1.758150999999999811e-02,1.507099999999999933e-02,2.510510000000000085e-03,2.985439999999999969e-02,1.732919999999999947e-02,1.252520000000000022e-02
8.900000000000000355e+00,2.344070000000000158e-08,9.666999999999999808e-10,2.247399999999999994e-08,7.355411179999999727e-05,7.352869999999999957e-05,2.541179999999999863e-08,7.904482292350000329e-04,7.904480000000000187e-04,2.292350000000000102e-10,2.096179471065000039e-03,2.096180000000000005e-03,-5.289349999999999938e-10,3.773050578647000122e-03,3.773050000000000015e-03,5.786470000000000388e-10,5.619679779027999915e-03,5.619680000000000161e-03,-2.209720000000000048e-10,7.766750393025999982e-03,7.766750000000000216e-03,3.930260000000000033e-10,1.009759946647800083e-02,1.009759999999999998e-02,-5.335219999999999491e-10,1.256340036750300086e-02,1.256340000000000061e-02,3.675029999999999974e-10,1.759913999999999923e-02,1.509250000000000001e-02,2.506640000000000083e-03,2.970800000000000177e-02,1.719570000000000126e-02,1.251230000000000050e-02
9.000000000000000000e+00,2.279090500000000155e-08,9.672050000000000737e-10,2.182370000000000106e-08,7.308223060000000821e-05,7.305840000000000511e-05,2.383060000000000165e-08,7.956572188779999959e-04,7.956569999999999615e-04,2.188780000000000066e-10,2.098759454533999803e-03,2.098759999999999862e-03,-5.454660000000000476e-10,3.790690576977000237e-03,3.790690000000000205e-03,5.769769999999999815e-10,5.623559751963999945e-03,5.623559999999999670e-03,-2.480360000000000211e-10,7.780080414569999839e-03,7.780079999999999982e-03,4.145699999999999963e-10,1.009329944644399984e-02,1.009329999999999949e-02,-5.535559999999999649e-10,1.258490034545600017e-02,1.258489999999999956e-02,3.454559999999999804e-10,1.757935000000000053e-02,1.505809999999999961e-02,2.521250000000000054e-03,2.970369999999999955e-02,1.720429999999999876e-02,1.249940000000000079e-02
9.099999999999999645e+00,2.074327899999999880e-08,9.678790000000000654e-10,1.977539999999999853e-08,7.323402710000000268e-05,7.321100000000000090e-05,2.302710000000000044e-08,7.981142010040000612e-04,7.981140000000000500e-04,2.010040000000000123e-10,2.102199440507999777e-03,2.102199999999999815e-03,-5.594920000000000155e-10,3.791120572133999719e-03,3.791119999999999820e-03,5.721340000000000015e-10,5.623989724732999552e-03,5.623989999999999718e-03,-2.752669999999999967e-10,7.773200433776000437e-03,7.773200000000000075e-03,4.337759999999999918e-10,1.009329943208699988e-02,1.009329999999999949e-02,-5.679129999999999806e-10,1.253760032390999896e-02,1.253759999999999944e-02,3.239100000000000219e-10,1.761673999999999879e-02,1.507960000000000030e-02,2.537139999999999795e-03,2.974679999999999686e-02,1.723879999999999857e-02,1.250800000000000002e-02
9.200000000000001066e+00,1.939424399999999985e-08,9.707439999999999309e-10,1.842349999999999950e-08,7.299301840000001315e-05,7.296950000000000669e-05,2.351840000000000101e-08,7.979451812930000261e-04,7.979449999999999911e-04,1.812930000000000015e-10,2.112959427484000213e-03,2.112960000000000099e-03,-5.725159999999999697e-10,3.806180571081999985e-03,3.806180000000000153e-03,5.710819999999999724e-10,5.630009699507000122e-03,5.630010000000000396e-03,-3.004929999999999879e-10,7.789540458995000173e-03,7.789540000000000179e-03,4.589949999999999747e-10,1.007609942073399954e-02,1.007609999999999929e-02,-5.792659999999999723e-10,1.256770030403399872e-02,1.256769999999999936e-02,3.040340000000000174e-10,1.756345000000000128e-02,1.506240000000000009e-02,2.501049999999999888e-03,2.990589999999999915e-02,1.736359999999999987e-02,1.254229999999999928e-02
9.300000000000000711e+00,1.934898600000000224e-08,9.715859999999999162e-10,1.837740000000000149e-08,7.415613800000000371e-05,7.413460000000000676e-05,2.153800000000000069e-08,8.012061620820000018e-04,8.012060000000000536e-04,1.620819999999999889e-10,2.111669415629000013e-03,2.111669999999999953e-03,-5.843710000000000286e-10,3.812200540341999840e-03,3.812199999999999964e-03,5.403420000000000351e-10,5.633019676620000006e-03,5.633019999999999868e-03,-3.233800000000000248e-10,7.781370477701000411e-03,7.781370000000000127e-03,4.777010000000000237e-10,1.009759941155199958e-02,1.009759999999999998e-02,-5.884479999999999515e-10,1.255050027931399990e-02,1.255049999999999916e-02,2.793140000000000242e-10,1.759269999999999931e-02,1.509680000000000050e-02,2.495900000000000115e-03,2.986300000000000066e-02,1.736789999999999862e-02,1.249510000000000030e-02
9.400000000000000355e+00,1.708753899999999918e-08,9.734389999999999924e-10,1.611410000000000001e-08,7.416450219999999984e-05,7.414299999999999808e-05,2.150220000000000046e-08,7.994701401990000206e-04,7.994700000000000417e-04,1.401990000000000088e-10,2.122849412623000007e-03,2.122849999999999911e-03,-5.873769999999999663e-10,3.818220534495000117e-03,3.818220000000000208e-03,5.344950000000000242e-10,5.646359654734999824e-03,5.646359999999999574e-03,-3.452649999999999963e-10,7.796000500748000335e-03,7.795999999999999978e-03,5.007480000000000372e-10,1.010189940904700039e-02,1.010190000000000046e-02,-5.909530000000000375e-10,1.261070025693299991e-02,1.261070000000000073e-02,2.569329999999999853e-10,1.755485999999999852e-02,1.505809999999999961e-02,2.496760000000000212e-03,2.994030000000000302e-02,1.738510000000000055e-02,1.255520000000000073e-02
9.500000000000000000e+00,1.537406099999999882e-08,9.754609999999999674e-10,1.439860000000000030e-08,7.392718450000000695e-05,7.390580000000000651e-05,2.138449999999999869e-08,8.053571226590000706e-04,8.053570000000000347e-04,1.226590000000000104e-10,2.128009408449000033e-03,2.128010000000000058e-03,-5.915509999999999976e-10,3.828550528813999976e-03,3.828550000000000009e-03,5.288139999999999897e-10,5.651089629175000059e-03,5.651090000000000106e-03,-3.708250000000000093e-10,7.951720519787000563e-03,7.951720000000000663e-03,5.197869999999999960e-10,1.014059941255299885e-02,1.014059999999999961e-02,-5.874470000000000498e-10,1.260640024006300097e-02,1.260640000000000024e-02,2.400630000000000219e-10,1.759784000000000001e-02,1.507529999999999981e-02,2.522540000000000199e-03,2.995329999999999868e-02,1.740239999999999843e-02,1.255090000000000025e-02
9.600000000000001421e+00,1.547186700000000178e-08,9.759669999999999655e-10,1.449590000000000078e-08,7.457857639999999856e-05,7.455820000000000047e-05,2.037639999999999842e-08,8.093811046179999946e-04,8.093809999999999677e-04,1.046180000000000052e-10,2.131879402937999959e-03,2.131880000000000060e-03,-5.970620000000000213e-10,3.828980519458000109e-03,3.828980000000000057e-03,5.194579999999999654e-10,5.652809607290000364e-03,5.652810000000000300e-03,-3.927099999999999808e-10,7.804600535320000212e-03,7.804600000000000079e-03,5.353199999999999671e-10,1.013629941255300010e-02,1.013630000000000086e-02,-5.874470000000000498e-10,1.260640021935200035e-02,1.260640000000000024e-02,2.193519999999999886e-10,1.762363000000000124e-02,1.508819999999999953e-02,2.535429999999999975e-03,2.995319999999999927e-02,1.738079999999999833e-02,1.257239999999999920e-02
9.700000000000001066e+00,1.384156800000000040e-08,9.791680000000000250e-10,1.286239999999999975e-08,7.425521509999999945e-05,7.423619999999999915e-05,1.901510000000000065e-08,8.132780840716000116e-04,8.132779999999999610e-04,8.407160000000000620e-11,2.143929398597000172e-03,2.143930000000000054e-03,-6.014030000000000376e-10,3.842320511773000043e-03,3.842320000000000197e-03,5.117730000000000069e-10,5.666149583568000012e-03,5.666150000000000006e-03,-4.164319999999999946e-10,7.814920553690998806e-03,7.814919999999999506e-03,5.536909999999999856e-10,1.009329941622599987e-02,1.009329999999999949e-02,-5.837739999999999737e-10,1.261070020264900074e-02,1.261070000000000073e-02,2.026490000000000102e-10,1.760300999999999880e-02,1.510109999999999925e-02,2.501909999999999985e-03,2.991459999999999952e-02,1.737649999999999958e-02,1.253809999999999994e-02
9.800000000000000711e+00,1.225688700000000054e-08,9.870870000000000263e-10,1.126980000000000010e-08,7.510381769999999852e-05,7.508360000000000056e-05,2.021769999999999978e-08,8.147180626897999401e-04,8.147179999999999743e-04,6.268980000000000617e-11,2.151669395425000186e-03,2.151670000000000058e-03,-6.045749999999999518e-10,3.855230508599000010e-03,3.855229999999999855e-03,5.085989999999999722e-10,5.670879562350999298e-03,5.670879999999999671e-03,-4.376489999999999742e-10,7.817930565382000610e-03,7.817930000000000712e-03,5.653819999999999818e-10,1.013199942423999994e-02,1.013200000000000038e-02,-5.757599999999999846e-10,1.259780018460999844e-02,1.259779999999999928e-02,1.846099999999999963e-10,1.758279999999999912e-02,1.507529999999999981e-02,2.507500000000000180e-03,2.985009999999999747e-02,1.736789999999999862e-02,1.248220000000000059e-02
9.900000000000000355e+00,1.222491700000000029e-08,9.960169999999999117e-10,1.122890000000000038e-08,7.448889849999999681e-05,7.446930000000000205e-05,1.959849999999999844e-08,8.195470464863000579e-04,8.195470000000000055e-04,4.648630000000000236e-11,2.154679393254000166e-03,2.154679999999999963e-03,-6.067459999999999642e-10,3.861680499242999953e-03,3.861680000000000147e-03,4.992430000000000512e-10,5.682069541302000280e-03,5.682070000000000003e-03,-4.586980000000000118e-10,7.822240575903000037e-03,7.822239999999999402e-03,5.759029999999999706e-10,1.012769942707800012e-02,1.012769999999999990e-02,-5.729220000000000405e-10,1.262360016573700096e-02,1.262360000000000045e-02,1.657369999999999882e-10,1.760944999999999871e-02,1.508819999999999953e-02,2.521250000000000054e-03,2.999630000000000005e-02,1.743250000000000008e-02,1.256379999999999997e-02
1.000000000000000000e+01,6.132170000000000342e-09,9.604890000000000319e-09,-3.472719999999999977e-09,7.551316990000000030e-05,7.549459999999999374e-05,1.856990000000000140e-08,8.236130299486999363e-04,8.236129999999999493e-04,2.994870000000000304e-11,2.158119389913999969e-03,2.158119999999999917e-03,-6.100859999999999754e-10,3.878030491891999981e-03,3.878030000000000192e-03,4.918919999999999595e-10,5.696699514571999974e-03,5.696699999999999854e-03,-4.854280000000000322e-10,7.836430580079000591e-03,7.836430000000000132e-03,5.800790000000000190e-10,1.010619943325499932e-02,1.010619999999999921e-02,-5.667449999999999904e-10,1.261500014753099905e-02,1.261499999999999948e-02,1.475309999999999892e-10,1.764210999999999904e-02,1.510539999999999973e-02,2.536710000000000180e-03,2.989740000000000106e-02,1.738510000000000055e-02,1.251230000000000050e-02
