# sweep_type: output
# time: 1675699413.7879877
# time_str: 06/02/2023 11:03
# t_int: 0.001
# delay: -1
# pulsed: False
# Drain voltage [V],Source current (Vg = 4.0) [A],Drain current (Vg = 4.0) [A],Gate current (Vg = 4.0) [A],Source current (Vg = 5.0) [A],Drain current (Vg = 5.0) [A],Gate current (Vg = 5.0) [A],Source current (Vg = 6.0) [A],Drain current (Vg = 6.0) [A],Gate current (Vg = 6.0) [A],Source current (Vg = 7.0) [A],Drain current (Vg = 7.0) [A],Gate current (Vg = 7.0) [A],Source current (Vg = 8.0) [A],Drain current (Vg = 8.0) [A],Gate current (Vg = 8.0) [A],Source current (Vg = 9.0) [A],Drain current (Vg = 9.0) [A],Gate current (Vg = 9.0) [A],Source current (Vg = 10.0) [A],Drain current (Vg = 10.0) [A],Gate current (Vg = 10.0) [A]
2.500000000000000000e+00,5.206200999999999928e-04,-4.715590000000000027e-05,5.677759999999999795e-04,6.754969999999999464e-04,-1.887849999999999891e-04,8.642819999999999626e-04,7.602900000000000543e-04,-1.888220000000000024e-04,9.491120000000000025e-04,8.467539999999999095e-04,-1.886760000000000076e-04,1.035429999999999944e-03,9.337449999999999310e-04,-1.894950000000000009e-04,1.123239999999999959e-03,1.030990999999999982e-03,-1.902689999999999904e-04,1.221260000000000054e-03,1.120911000000000043e-03,-1.888989999999999951e-04,1.309810000000000011e-03
2.600000000000000089e+00,5.618867000000000696e-04,-3.036529999999999877e-05,5.922520000000000345e-04,6.677210000000000263e-04,-1.720729999999999905e-04,8.397940000000000439e-04,7.532380000000000412e-04,-1.730419999999999875e-04,9.262800000000000287e-04,8.393609999999999483e-04,-1.728889999999999908e-04,1.012249999999999912e-03,9.252579999999999832e-04,-1.727219999999999906e-04,1.097979999999999920e-03,1.019483999999999972e-03,-1.739560000000000130e-04,1.193440000000000039e-03,1.110653999999999982e-03,-1.720659999999999887e-04,1.282719999999999997e-03
2.700000000000000178e+00,5.639374000000000600e-04,-1.392160000000000068e-05,5.778590000000000115e-04,6.597460000000000086e-04,-1.552609999999999895e-04,8.150069999999999711e-04,7.449629999999999620e-04,-1.572119999999999984e-04,9.021749999999999605e-04,8.279380000000000680e-04,-1.570569999999999974e-04,9.849950000000000112e-04,9.159900000000000984e-04,-1.559300000000000063e-04,1.071920000000000078e-03,1.009144000000000013e-03,-1.574760000000000081e-04,1.166619999999999940e-03,1.102188999999999947e-03,-1.554109999999999932e-04,1.257599999999999994e-03
2.800000000000000266e+00,5.646588499999999648e-04,-2.856150000000000174e-06,5.675149999999999900e-04,6.517420000000000765e-04,-1.386650000000000014e-04,7.904070000000000236e-04,7.352119999999999532e-04,-1.410919999999999969e-04,8.763039999999999502e-04,8.183139999999999989e-04,-1.410080000000000025e-04,9.593219999999999742e-04,9.059619999999999566e-04,-1.391780000000000014e-04,1.045139999999999958e-03,9.997339999999999526e-04,-1.407860000000000036e-04,1.140519999999999902e-03,1.093627999999999918e-03,-1.391420000000000037e-04,1.232770000000000003e-03
2.900000000000000355e+00,5.672558719000000233e-04,-6.712809999999999611e-08,5.673230000000000026e-04,6.436379999999999792e-04,-1.224590000000000010e-04,7.660969999999999802e-04,7.265260000000000164e-04,-1.248680000000000113e-04,8.513940000000000006e-04,8.097949999999999810e-04,-1.245530000000000118e-04,9.343479999999999928e-04,8.978580000000000762e-04,-1.227219999999999949e-04,1.020580000000000098e-03,9.909549999999999609e-04,-1.241249999999999949e-04,1.115080000000000064e-03,1.085316000000000015e-03,-1.230539999999999911e-04,1.208370000000000060e-03
3.000000000000000000e+00,5.201026999999999560e-04,-4.749930000000000108e-05,5.676019999999999503e-04,6.354920000000000881e-04,-1.065570000000000032e-04,7.420490000000000506e-04,7.184469999999999875e-04,-1.085699999999999990e-04,8.270169999999999865e-04,8.014340000000000656e-04,-1.080309999999999962e-04,9.094650000000000347e-04,8.945339999999998891e-04,-1.066860000000000014e-04,1.001219999999999931e-03,9.817929999999999019e-04,-1.076070000000000016e-04,1.089399999999999917e-03,1.078688999999999863e-03,-1.073509999999999959e-04,1.186039999999999968e-03
3.100000000000000089e+00,5.618757999999999305e-04,-3.070119999999999669e-05,5.925769999999999475e-04,6.278586999999999320e-04,-9.163330000000000238e-05,7.194919999999999614e-04,7.108843999999999797e-04,-9.169659999999999888e-05,8.025810000000000192e-04,7.936736999999999698e-04,-9.107929999999999379e-05,8.847529999999999501e-04,8.851220000000000138e-04,-9.262899999999999693e-05,9.777510000000000107e-04,9.720199000000000547e-04,-9.078010000000000181e-05,1.062800000000000029e-03,1.070186400000000017e-03,-9.249359999999999819e-05,1.162679999999999920e-03
3.200000000000000178e+00,5.637835000000000546e-04,-1.431649999999999922e-05,5.781000000000000114e-04,6.218343000000000308e-04,-7.629870000000000185e-05,6.981329999999999784e-04,7.024509999999999869e-04,-7.534400000000000233e-05,7.777949999999999621e-04,7.847505999999999536e-04,-7.483040000000000102e-05,8.595809999999999952e-04,8.760522000000000621e-04,-7.723580000000000343e-05,9.532880000000000520e-04,9.637561999999999258e-04,-7.492380000000000253e-05,1.038679999999999942e-03,1.064305599999999970e-03,-7.710439999999999991e-05,1.141410000000000037e-03
3.300000000000000266e+00,5.646827499999999833e-04,-2.855249999999999895e-06,5.675380000000000268e-04,6.138704000000000036e-04,-6.123159999999999833e-05,6.751020000000000154e-04,6.949003999999999511e-04,-5.936759999999999721e-05,7.542679999999999958e-04,7.768487000000000352e-04,-5.916330000000000325e-05,8.360120000000000181e-04,8.651670000000000194e-04,-6.166499999999999998e-05,9.268320000000000464e-04,9.558512000000000345e-04,-5.940879999999999946e-05,1.015260000000000034e-03,1.052139599999999883e-03,-6.164040000000000025e-05,1.113779999999999978e-03
3.400000000000000355e+00,5.669478626999999160e-04,-7.613730000000000508e-08,5.670239999999999569e-04,6.045968999999999779e-04,-4.622809999999999875e-05,6.508249999999999496e-04,6.875047999999999706e-04,-4.396319999999999948e-05,7.314679999999999837e-04,7.692216999999999675e-04,-4.388730000000000246e-05,8.131090000000000106e-04,8.555188000000000462e-04,-4.614920000000000193e-05,9.016680000000000007e-04,9.497298999999999412e-04,-4.443309999999999984e-05,9.941629999999999478e-04,1.040629499999999900e-03,-4.613050000000000158e-05,1.086759999999999983e-03
3.500000000000000000e+00,5.213080999999999835e-04,-4.560989999999999847e-05,5.669180000000000226e-04,5.949551999999999445e-04,-3.136379999999999946e-05,6.263189999999999643e-04,6.802518999999999710e-04,-2.924410000000000009e-05,7.094959999999999982e-04,7.632016999999999404e-04,-2.937029999999999898e-05,7.925719999999999597e-04,8.467401999999999741e-04,-3.091080000000000227e-05,8.776510000000000171e-04,9.412217000000000283e-04,-3.049829999999999902e-05,9.717200000000000273e-04,1.030380299999999897e-03,-3.093969999999999788e-05,1.061319999999999928e-03
3.600000000000000089e+00,5.619245999999999833e-04,-2.870439999999999914e-05,5.906289999999999587e-04,5.865784999999999879e-04,-1.717950000000000043e-05,6.037580000000000290e-04,6.743526000000000121e-04,-1.561440000000000080e-05,6.899669999999999892e-04,7.565992000000000117e-04,-1.581380000000000096e-05,7.724130000000000058e-04,8.381263999999999381e-04,-1.638459999999999895e-05,8.545109999999999642e-04,9.324779000000000054e-04,-1.679310000000000020e-05,9.492710000000000124e-04,1.020936500000000019e-03,-1.638349999999999992e-05,1.037319999999999996e-03
3.700000000000000178e+00,5.640250000000000081e-04,-1.254100000000000071e-05,5.765660000000000359e-04,5.771954100000000615e-04,-6.917589999999999781e-06,5.841130000000000367e-04,6.650971699999999901e-04,-7.270830000000000316e-06,6.723680000000000108e-04,7.462905599999999700e-04,-7.473439999999999719e-06,7.537639999999999748e-04,8.282992900000000396e-04,-5.827709999999999977e-06,8.341270000000000455e-04,9.189326099999999648e-04,-7.481390000000000211e-06,9.264139999999999701e-04,1.010931709999999834e-03,-5.808290000000000085e-06,1.016739999999999918e-03
3.800000000000000266e+00,5.652762999999999668e-04,-1.618700000000000062e-06,5.668949999999999857e-04,5.726810760000000363e-04,-2.049239999999999892e-07,5.728859999999999899e-04,6.608311599999999730e-04,-3.198399999999999841e-07,6.611510000000000130e-04,7.396951680000000452e-04,-2.668320000000000166e-07,7.399620000000000416e-04,8.208760399999999544e-04,-2.189599999999999966e-07,8.210949999999999846e-04,9.103314280000000336e-04,-1.915719999999999899e-07,9.105229999999999964e-04,1.002197022999999935e-03,-1.929769999999999948e-07,1.002389999999999922e-03
3.900000000000000355e+00,5.675641384000000133e-04,-3.986160000000000140e-08,5.676039999999999818e-04,5.724416346000000752e-04,-8.336540000000000083e-08,5.725250000000000521e-04,6.487546550000000689e-04,-1.753450000000000127e-07,6.489300000000000363e-04,7.297067369999999786e-04,-1.482630000000000088e-07,7.298549999999999569e-04,8.160828939999999893e-04,-7.251060000000000080e-07,8.168080000000000306e-04,9.005194416999999420e-04,-2.955829999999999873e-08,9.005489999999999459e-04,9.986220829000000236e-04,-8.391710000000000172e-08,9.987060000000000295e-04
4.000000000000000000e+00,5.661320473599999346e-04,2.047359999999999845e-09,5.661299999999999753e-04,5.705424794800000293e-04,-8.520519999999999855e-09,5.705509999999999792e-04,6.474052828999999612e-04,-9.471710000000000579e-08,6.474999999999999636e-04,7.284686094999999690e-04,-5.739050000000000029e-08,7.285259999999999566e-04,8.151787390000000359e-04,-1.926099999999999956e-08,8.151980000000000511e-04,9.020750190199999970e-04,-2.980980000000000184e-09,9.020779999999999511e-04,9.905829094299998909e-04,-9.090570000000000383e-09,9.905919999999999916e-04
4.100000000000000533e+00,5.642911354100000210e-04,-4.864590000000000052e-09,5.642960000000000467e-04,5.702762904499999747e-04,-5.709549999999999996e-09,5.702819999999999721e-04,6.471165228100000336e-04,-2.477189999999999797e-09,6.471190000000000362e-04,7.280581472199999316e-04,-6.852780000000000400e-09,7.280649999999999622e-04,8.092028544499999801e-04,-1.145550000000000040e-09,8.092039999999999997e-04,8.933882631900000185e-04,-2.736810000000000189e-09,8.933909999999999985e-04,9.871626681100000283e-04,-4.331890000000000020e-09,9.871669999999999490e-04
4.200000000000000178e+00,5.639640336399999888e-04,4.033640000000000145e-09,5.639599999999999605e-04,5.703720952400000025e-04,5.095239999999999871e-09,5.703670000000000094e-04,6.375629667165999374e-04,-3.328339999999999851e-11,6.375629999999999535e-04,7.197654273299999763e-04,4.427329999999999848e-09,7.197609999999999685e-04,8.019129012026000695e-04,-9.879739999999999582e-11,8.019130000000000182e-04,8.884828423699999344e-04,2.842369999999999977e-09,8.884799999999999772e-04,9.795868699700000740e-04,3.869969999999999614e-09,9.795830000000000162e-04
4.299999999999999822e+00,5.645908970000000074e-04,-4.321029999999999882e-07,5.650230000000000009e-04,5.706680171099999185e-04,-4.982890000000000357e-09,5.706729999999999485e-04,6.280921704230000560e-04,1.704229999999999914e-10,6.280920000000000166e-04,7.102570013200000445e-04,-4.998680000000000361e-09,7.102620000000000244e-04,7.935921121699999331e-04,1.121699999999999988e-10,7.935919999999999737e-04,8.771114461299999929e-04,-3.553869999999999847e-09,8.771150000000000344e-04,9.690214626199999568e-04,-4.537379999999999897e-09,9.690260000000000019e-04
4.400000000000000355e+00,5.687791789999999863e-04,-3.268209999999999855e-07,5.691059999999999956e-04,5.702239446499999522e-04,4.944649999999999877e-09,5.702189999999999559e-04,6.096779667269999758e-04,9.667269999999999022e-10,6.096769999999999837e-04,6.951055755700000878e-04,5.575570000000000010e-09,6.951000000000000364e-04,7.765979545669999531e-04,9.545670000000000187e-10,7.765969999999999644e-04,8.613253013199999005e-04,5.301320000000000053e-09,8.613199999999999459e-04,9.515946807599999632e-04,5.680760000000000140e-09,9.515889999999999722e-04
4.500000000000000000e+00,5.703165580000000125e-04,-3.124420000000000127e-07,5.706290000000000147e-04,5.747142253000000513e-04,2.722530000000000027e-08,5.746870000000000494e-04,5.953629936999999938e-04,1.399369999999999977e-08,5.953490000000000084e-04,6.806414086100000607e-04,2.408610000000000019e-09,6.806390000000000270e-04,7.627117514000000646e-04,1.375140000000000030e-08,7.626980000000000218e-04,8.439713406199999797e-04,1.340620000000000071e-09,8.439699999999999850e-04,9.342759170700000535e-04,1.917069999999999874e-09,9.342740000000000202e-04
4.600000000000000533e+00,5.696918239999999509e-04,-7.901760000000000474e-07,5.704819999999999770e-04,5.743479999999999159e-04,2.789999999999999969e-07,5.740689999999999682e-04,5.888522339999999926e-04,1.162339999999999938e-07,5.887359999999999685e-04,6.715902459999998969e-04,1.352459999999999923e-07,6.714549999999999469e-04,7.554477580000000265e-04,1.187579999999999971e-07,7.553290000000000047e-04,8.354518800000000286e-04,1.408800000000000015e-07,8.353110000000000396e-04,9.242941979999999514e-04,1.391980000000000001e-07,9.241549999999999635e-04
4.700000000000000178e+00,5.716289500000000219e-04,-6.470500000000000137e-07,5.722760000000000347e-04,5.772281400000000336e-04,2.383139999999999938e-06,5.748450000000000434e-04,5.810178000000000261e-04,9.637999999999999879e-07,5.800539999999999863e-04,6.682271149999999445e-04,9.931150000000000622e-07,6.672339999999999478e-04,7.452379650000000950e-04,9.789649999999999520e-07,7.442590000000000447e-04,8.321421470000000794e-04,9.971469999999999755e-07,8.311450000000000391e-04,9.213619290000000725e-04,9.889289999999999213e-07,9.203730000000000461e-04
4.800000000000000711e+00,5.703965669999999351e-04,-6.504330000000000116e-07,5.710469999999999826e-04,5.829107799999999878e-04,7.678780000000000365e-06,5.752319999999999569e-04,5.813827500000000098e-04,3.859749999999999764e-06,5.775230000000000337e-04,6.600250199999999848e-04,3.865019999999999970e-06,6.561600000000000332e-04,7.404709400000000557e-04,3.911940000000000022e-06,7.365590000000000201e-04,8.234384799999999380e-04,3.907479999999999729e-06,8.195309999999999704e-04,9.111633500000000012e-04,3.918350000000000355e-06,9.072449999999999916e-04
4.900000000000000355e+00,5.748629199999999960e-04,-5.570800000000000094e-07,5.754199999999999897e-04,5.885693999999999692e-04,1.599440000000000055e-05,5.725749999999999720e-04,5.872720800000000166e-04,8.889079999999999603e-06,5.783830000000000221e-04,6.567793000000000155e-04,8.934300000000000162e-06,6.478449999999999747e-04,7.389765200000000030e-04,9.007519999999999438e-06,7.299690000000000172e-04,8.206539100000000142e-04,9.026910000000000619e-06,8.116269999999999865e-04,9.076928800000000439e-04,9.031879999999999320e-06,8.986610000000000344e-04
5.000000000000000000e+00,5.706949370000000046e-04,-6.090629999999999528e-07,5.713040000000000175e-04,5.934561999999999780e-04,2.031119999999999961e-05,5.731449999999999479e-04,5.954361000000000029e-04,1.547410000000000148e-05,5.799619999999999472e-04,6.553544999999999813e-04,1.559150000000000141e-05,6.397630000000000070e-04,7.405932999999999961e-04,1.568929999999999902e-05,7.249039999999999564e-04,8.197286000000000242e-04,1.575259999999999890e-05,8.039759999999999745e-04,9.059894999999999017e-04,1.578949999999999850e-05,8.901999999999999540e-04
5.100000000000000533e+00,5.717715499999999687e-04,-6.954500000000000500e-07,5.724670000000000062e-04,5.932339000000000665e-04,2.165389999999999947e-05,5.715800000000000264e-04,6.036044000000000175e-04,2.313839999999999856e-05,5.804659999999999681e-04,6.576870000000000068e-04,2.334999999999999836e-05,6.343370000000000085e-04,7.420133999999999454e-04,2.348339999999999949e-05,7.185299999999999934e-04,8.234682000000000113e-04,2.358020000000000168e-05,7.998880000000000096e-04,9.070251000000000311e-04,2.365410000000000109e-05,8.833709999999999826e-04
5.200000000000000178e+00,5.733810919999999351e-04,-5.919080000000000087e-07,5.739729999999999745e-04,5.946589999999999862e-04,2.398300000000000060e-05,5.706759999999999958e-04,6.101508999999999319e-04,3.151789999999999854e-05,5.786329999999999469e-04,6.582294999999999292e-04,3.182749999999999978e-05,6.264019999999999701e-04,7.414029000000000365e-04,3.200889999999999774e-05,7.093940000000000185e-04,8.250962000000000574e-04,3.215419999999999785e-05,7.929420000000000392e-04,9.086579000000000877e-04,3.225190000000000202e-05,8.764060000000000383e-04
5.300000000000000711e+00,5.742367830000000110e-04,-7.022169999999999676e-07,5.749390000000000056e-04,5.973376000000000727e-04,2.528260000000000083e-05,5.720550000000000244e-04,6.182019000000000620e-04,4.068490000000000073e-05,5.775170000000000477e-04,6.597062999999999148e-04,4.088630000000000188e-05,6.188199999999999604e-04,7.418069000000000008e-04,4.116090000000000092e-05,7.006459999999999728e-04,8.266952000000000805e-04,4.132820000000000184e-05,7.853670000000000312e-04,9.112541999999999734e-04,4.146420000000000189e-05,8.697899999999999512e-04
5.400000000000000355e+00,5.734683500000000572e-04,-7.846499999999999752e-07,5.742530000000000464e-04,6.006867000000000369e-04,2.713070000000000097e-05,5.735560000000000224e-04,6.290595000000000171e-04,5.127050000000000319e-05,5.777889999999999936e-04,6.614594000000000116e-04,5.038139999999999844e-05,6.110780000000000335e-04,7.437931000000000056e-04,5.073810000000000131e-05,6.930550000000000382e-04,8.264923000000000625e-04,5.095730000000000084e-05,7.755350000000000481e-04,9.128315000000000777e-04,5.111949999999999735e-05,8.617120000000000465e-04
5.500000000000000000e+00,5.731547909999999647e-04,-5.622090000000000284e-07,5.737169999999999553e-04,5.990732999999999822e-04,2.724729999999999915e-05,5.718259999999999966e-04,6.422793000000000425e-04,6.261430000000000121e-05,5.796650000000000413e-04,6.621882000000000375e-04,6.027520000000000187e-05,6.019130000000000357e-04,7.463315999999999137e-04,6.070460000000000152e-05,6.856269999999999596e-04,8.271975999999999895e-04,6.097759999999999704e-05,7.662199999999999653e-04,9.156700000000000473e-04,6.116999999999999879e-05,8.545000000000000078e-04
5.600000000000000533e+00,5.721847119999999695e-04,-6.322879999999999507e-07,5.728169999999999876e-04,5.995150000000000088e-04,2.778000000000000169e-05,5.717349999999999733e-04,6.549251000000000291e-04,7.418809999999999532e-05,5.807370000000000067e-04,6.636596999999999505e-04,7.046069999999999439e-05,5.931989999999999832e-04,7.491450999999999232e-04,7.096209999999999606e-05,6.781829999999999543e-04,8.294939000000000305e-04,7.128389999999999694e-05,7.582100000000000471e-04,9.172727000000000311e-04,7.150470000000000675e-05,8.457679999999999972e-04
5.700000000000000178e+00,5.743797279999999887e-04,-7.052720000000000171e-07,5.750850000000000276e-04,6.028722999999999504e-04,2.962330000000000147e-05,5.732489999999999591e-04,6.679187000000000058e-04,8.657770000000000288e-05,5.813409999999999758e-04,6.678218000000000305e-04,8.092779999999999451e-05,5.868940000000000224e-04,7.519435999999999135e-04,8.149360000000000187e-05,6.704499999999999522e-04,8.324532999999999195e-04,8.187930000000000056e-05,7.505739999999999461e-04,9.171087999999999766e-04,8.214779999999999977e-05,8.349609999999999498e-04
5.800000000000000711e+00,5.728249419999999117e-04,-4.440580000000000181e-07,5.732689999999999488e-04,6.018483999999999076e-04,2.948840000000000044e-05,5.723599999999999478e-04,6.809062000000000708e-04,9.934119999999999680e-05,5.815650000000000333e-04,6.758641000000000128e-04,9.155310000000000271e-05,5.843110000000000101e-04,7.547335999999999325e-04,9.221459999999999629e-05,6.625189999999999768e-04,8.356651000000000096e-04,9.267210000000000334e-05,7.429929999999999521e-04,9.189528999999999883e-04,9.298790000000000462e-05,8.259650000000000108e-04
5.900000000000000355e+00,5.730327540000000348e-04,-3.662459999999999829e-07,5.733990000000000441e-04,6.034839999999999432e-04,3.082799999999999690e-05,5.726559999999999463e-04,6.911849999999999765e-04,1.137340000000000058e-04,5.774509999999999843e-04,6.864969999999999970e-04,1.023709999999999995e-04,5.841260000000000245e-04,7.576229999999999120e-04,1.031479999999999957e-04,6.544749999999999570e-04,8.391049999999999291e-04,1.036570000000000004e-04,7.354479999999999828e-04,9.219290000000000427e-04,1.040180000000000060e-04,8.179110000000000503e-04
6.000000000000000000e+00,5.728870389999999582e-04,-2.379609999999999958e-07,5.731249999999999583e-04,6.050332000000000062e-04,3.137720000000000174e-05,5.736559999999999706e-04,7.010189999999999911e-04,1.221809999999999877e-04,5.788380000000000304e-04,6.974810000000000124e-04,1.133589999999999967e-04,5.841219999999999616e-04,7.617300000000000676e-04,1.141980000000000068e-04,6.475320000000000338e-04,8.430670000000000785e-04,1.148049999999999960e-04,7.282620000000000282e-04,9.253370000000000345e-04,1.151999999999999948e-04,8.101370000000000533e-04
6.100000000000000533e+00,5.742854119999999882e-04,-1.545880000000000076e-07,5.744399999999999550e-04,6.060160000000000199e-04,3.209599999999999899e-05,5.739200000000000074e-04,7.024299999999999815e-04,1.222739999999999884e-04,5.801559999999999660e-04,7.087029999999999805e-04,1.245139999999999940e-04,5.841890000000000407e-04,7.665179999999999954e-04,1.254109999999999958e-04,6.411070000000000267e-04,8.473490000000000622e-04,1.261459999999999947e-04,7.212030000000000133e-04,9.289699999999999911e-04,1.265790000000000090e-04,8.023909999999999550e-04
6.200000000000000178e+00,5.742951952999999707e-04,3.019530000000000304e-08,5.742650000000000185e-04,6.064689999999999968e-04,3.303199999999999816e-05,5.734369999999999919e-04,7.052080000000000284e-04,1.250880000000000058e-04,5.801200000000000497e-04,7.201030000000000408e-04,1.357650000000000122e-04,5.843380000000000015e-04,7.698769999999999745e-04,1.367680000000000024e-04,6.331089999999999721e-04,8.524819999999998926e-04,1.375699999999999991e-04,7.149119999999999477e-04,9.328389999999999772e-04,1.381029999999999888e-04,7.947359999999999884e-04
6.300000000000000711e+00,5.732428201999999976e-04,8.582019999999999446e-08,5.731570000000000284e-04,6.073801999999999890e-04,3.300220000000000058e-05,5.743779999999999546e-04,7.077379999999999652e-04,1.269400000000000010e-04,5.807979999999999914e-04,7.321260000000000441e-04,1.472690000000000023e-04,5.848570000000000418e-04,7.740849999999999858e-04,1.482060000000000105e-04,6.258789999999999753e-04,8.588539999999999326e-04,1.490440000000000048e-04,7.098099999999999549e-04,9.369200000000000488e-04,1.496950000000000093e-04,7.872250000000000124e-04
6.400000000000000355e+00,5.736958679999999353e-04,2.328679999999999912e-07,5.734629999999999676e-04,6.081837000000000094e-04,3.391969999999999984e-05,5.742640000000000028e-04,7.090579999999999323e-04,1.284830000000000097e-04,5.805749999999999496e-04,7.470130000000000390e-04,1.600569999999999890e-04,5.869560000000000229e-04,7.776260000000000117e-04,1.598199999999999979e-04,6.178060000000000409e-04,8.634910000000000849e-04,1.607330000000000076e-04,7.027580000000000502e-04,9.412000000000000010e-04,1.614479999999999897e-04,7.797519999999999842e-04
6.500000000000000000e+00,5.726877429999999592e-04,3.937430000000000073e-07,5.722939999999999928e-04,6.096253000000000262e-04,3.480430000000000150e-05,5.748209999999999908e-04,7.082780000000000109e-04,1.294300000000000127e-04,5.788479999999999711e-04,7.627590000000000064e-04,1.733320000000000000e-04,5.894270000000000065e-04,7.795820000000000180e-04,1.715350000000000034e-04,6.080470000000000146e-04,8.687359999999999440e-04,1.724399999999999956e-04,6.962960000000000026e-04,9.471989999999999143e-04,1.731969999999999885e-04,7.740019999999999799e-04
6.600000000000000533e+00,5.732889079999999807e-04,4.319080000000000053e-07,5.728569999999999669e-04,6.091596000000000554e-04,3.559560000000000187e-05,5.735640000000000399e-04,7.097260000000000417e-04,1.308749999999999963e-04,5.788510000000000183e-04,7.777190000000000665e-04,1.866509999999999990e-04,5.910680000000000404e-04,7.829570000000000323e-04,1.834010000000000013e-04,5.995560000000000039e-04,8.729989999999999539e-04,1.843220000000000015e-04,6.886769999999999524e-04,9.532949999999999454e-04,1.850859999999999962e-04,7.682089999999999492e-04
6.700000000000000178e+00,5.730230900000000526e-04,6.440900000000000454e-07,5.723790000000000301e-04,6.102090999999999375e-04,3.649909999999999754e-05,5.737099999999999535e-04,7.111689999999999939e-04,1.322030000000000080e-04,5.789659999999999859e-04,7.922829999999999630e-04,2.006049999999999945e-04,5.916779999999999956e-04,7.886519999999999295e-04,1.952830000000000071e-04,5.933689999999999494e-04,8.750459999999999836e-04,1.963120000000000002e-04,6.787339999999999563e-04,9.577730000000000878e-04,1.970650000000000114e-04,7.607080000000000222e-04
6.800000000000000711e+00,5.732130509999999474e-04,7.770509999999999613e-07,5.724359999999999518e-04,6.110516999999999555e-04,3.723169999999999795e-05,5.738199999999999508e-04,7.118549999999999531e-04,1.327160000000000080e-04,5.791389999999999993e-04,8.051819999999999897e-04,2.149449999999999961e-04,5.902369999999999665e-04,7.979689999999999353e-04,2.072210000000000002e-04,5.907479999999999893e-04,8.776249999999999329e-04,2.084010000000000127e-04,6.692239999999999474e-04,9.630940000000000594e-04,2.091399999999999932e-04,7.539540000000000391e-04
6.900000000000000355e+00,5.725988809999999580e-04,9.938810000000000308e-07,5.716049999999999864e-04,6.132545000000000964e-04,3.912549999999999665e-05,5.741290000000000456e-04,7.138959999999999967e-04,1.346940000000000084e-04,5.792020000000000154e-04,8.156689999999999861e-04,2.310989999999999908e-04,5.845699999999999681e-04,8.097539999999999859e-04,2.192100000000000103e-04,5.905440000000000298e-04,8.811739999999999764e-04,2.205019999999999973e-04,6.606719999999999520e-04,9.670149999999999970e-04,2.212829999999999886e-04,7.457320000000000355e-04
7.000000000000000000e+00,5.723709349999999470e-04,9.449349999999999576e-07,5.714259999999999869e-04,6.126792000000000479e-04,3.980520000000000304e-05,5.728740000000000178e-04,7.136059999999999843e-04,1.345720000000000119e-04,5.790339999999999723e-04,8.255149999999999728e-04,2.410939999999999926e-04,5.844210000000000073e-04,8.218410000000000212e-04,2.313070000000000132e-04,5.905339999999999808e-04,8.851510000000000367e-04,2.326990000000000026e-04,6.524519999999999799e-04,9.692270000000000225e-04,2.335729999999999946e-04,7.356539999999999737e-04
7.100000000000000533e+00,5.749816800000000097e-04,1.080679999999999960e-06,5.739010000000000335e-04,6.135089000000000037e-04,4.055890000000000227e-05,5.729500000000000218e-04,7.144420000000000284e-04,1.350020000000000061e-04,5.794399999999999681e-04,8.268469999999999119e-04,2.421819999999999930e-04,5.846649999999999460e-04,8.339299999999999794e-04,2.434050000000000048e-04,5.905249999999999475e-04,8.891939999999999436e-04,2.448899999999999948e-04,6.443039999999999488e-04,9.731230000000000002e-04,2.458820000000000016e-04,7.272409999999999985e-04
7.200000000000000178e+00,5.735113400000000153e-04,1.290339999999999999e-06,5.722210000000000360e-04,6.155460999999999442e-04,4.194409999999999708e-05,5.736019999999999877e-04,7.152150000000000564e-04,1.361079999999999918e-04,5.791070000000000375e-04,8.286530000000000501e-04,2.439900000000000001e-04,5.846630000000000230e-04,8.461930000000000753e-04,2.556009999999999944e-04,5.905920000000000267e-04,8.933180000000000417e-04,2.571879999999999913e-04,6.361300000000000504e-04,9.780179999999999863e-04,2.582679999999999742e-04,7.197500000000000122e-04
7.300000000000000711e+00,5.735932599999999998e-04,1.183259999999999916e-06,5.724099999999999761e-04,6.159717999999999357e-04,4.239279999999999839e-05,5.735789999999999509e-04,7.159889999999999918e-04,1.370850000000000063e-04,5.789039999999999854e-04,8.303639999999999936e-04,2.456410000000000017e-04,5.847229999999999919e-04,8.587749999999999898e-04,2.680320000000000250e-04,5.907430000000000190e-04,8.976179999999999836e-04,2.694999999999999913e-04,6.281179999999999923e-04,9.831600000000000669e-04,2.706550000000000167e-04,7.125049999999999960e-04
7.400000000000000355e+00,5.739536499999999897e-04,1.384649999999999948e-06,5.725689999999999859e-04,6.166452999999999691e-04,4.392730000000000208e-05,5.727179999999999467e-04,7.164899999999999654e-04,1.373179999999999887e-04,5.791719999999999768e-04,8.330599999999999420e-04,2.483599999999999870e-04,5.846999999999999550e-04,8.733050000000000014e-04,2.818200000000000089e-04,5.914849999999999925e-04,9.022009999999999362e-04,2.819009999999999832e-04,6.202999999999999530e-04,9.883380000000000637e-04,2.831190000000000247e-04,7.052189999999999848e-04
