# sweep_type: output
# time: 1675792457.5683117
# time_str: 07/02/2023 12:54
# t_int: 1.6666666666666667e-05
# delay: 0.1
# pulsed: False
# Drain voltage [V],Source current (Vg = 0.0) [A],Drain current (Vg = 0.0) [A],Gate current (Vg = 0.0) [A],Source current (Vg = 1.0) [A],Drain current (Vg = 1.0) [A],Gate current (Vg = 1.0) [A],Source current (Vg = 2.0) [A],Drain current (Vg = 2.0) [A],Gate current (Vg = 2.0) [A],Source current (Vg = 3.0) [A],Drain current (Vg = 3.0) [A],Gate current (Vg = 3.0) [A],Source current (Vg = 4.0) [A],Drain current (Vg = 4.0) [A],Gate current (Vg = 4.0) [A],Source current (Vg = 5.0) [A],Drain current (Vg = 5.0) [A],Gate current (Vg = 5.0) [A]
5.400000000000000355e+00,1.091009200000000096e-08,3.078919999999999745e-10,1.060220000000000047e-08,6.919528799999999174e-05,6.916719999999999737e-05,2.808799999999999979e-08,7.488508077800000223e-04,7.488450000000000445e-04,5.807779999999999977e-09,2.004719561327000365e-03,2.004720000000000200e-03,-4.386730000000000215e-10,3.665920585923999886e-03,3.665920000000000029e-03,5.859240000000000128e-10,5.633956081520000679e-03,5.633950000000000416e-03,6.081520000000000316e-09
5.500000000000000000e+00,-1.918010999999999985e-09,2.935789999999999744e-10,-2.211589999999999804e-09,6.904725679999999788e-05,6.901899999999999767e-05,2.825679999999999862e-08,7.500359131799999579e-04,7.500299999999999459e-04,5.913180000000000047e-09,2.009019556483999849e-03,2.009019999999999816e-03,-4.435160000000000016e-10,3.672800585923999793e-03,3.672799999999999936e-03,5.859240000000000128e-10,5.638696016029999709e-03,5.638690000000000022e-03,6.016030000000000369e-09
5.600000000000000533e+00,2.265793999999999755e-08,1.425400000000000062e-10,2.251539999999999858e-08,6.925262880000000450e-05,6.922649999999999865e-05,2.612880000000000101e-08,7.513069991399999896e-04,7.513010000000000087e-04,5.999139999999999614e-09,2.009879547131999868e-03,2.009879999999999913e-03,-4.528679999999999917e-10,3.676240587092999973e-03,3.676239999999999890e-03,5.870930000000000115e-10,5.642565966919999357e-03,5.642559999999999590e-03,5.966919999999999905e-09
5.700000000000000178e+00,2.119905300000000045e-08,5.003529999999999574e-10,2.069869999999999926e-08,6.864182100000000824e-05,6.861670000000000323e-05,2.512100000000000042e-08,7.519850769099998980e-04,7.519789999999999504e-04,6.076909999999999853e-09,2.015469540451000127e-03,2.015470000000000109e-03,-4.595490000000000227e-10,3.683130588262000047e-03,3.683130000000000171e-03,5.882620000000000103e-10,5.651175927009999614e-03,5.651169999999999631e-03,5.927009999999999781e-09
5.800000000000000711e+00,1.990497799999999818e-08,5.060779999999999558e-10,1.939889999999999843e-08,6.936645070000001202e-05,6.934090000000000555e-05,2.555069999999999863e-08,7.513491823100000013e-04,7.513430000000000195e-04,6.182309999999999923e-09,2.015469532602000031e-03,2.015470000000000109e-03,-4.673980000000000438e-10,3.682270582750999874e-03,3.682270000000000074e-03,5.827509999999999866e-10,5.646865857430000309e-03,5.646860000000000074e-03,5.857429999999999697e-09
5.900000000000000355e+00,1.932037900000000199e-08,4.996789999999999658e-10,1.882070000000000057e-08,7.012348900000000369e-05,7.009890000000000066e-05,2.458899999999999936e-08,7.559233322200000242e-04,7.559170000000000472e-04,6.332219999999999874e-09,2.013319522248000013e-03,2.013319999999999867e-03,-4.777520000000000476e-10,3.683560582082999642e-03,3.683559999999999786e-03,5.820830000000000464e-10,5.652035786830000158e-03,5.652029999999999728e-03,5.786830000000000375e-09
6.000000000000000000e+00,1.758348799999999941e-08,4.873879999999999924e-10,1.709609999999999848e-08,6.962193209999999741e-05,6.959919999999999594e-05,2.273210000000000011e-08,7.536363706000000348e-04,7.536300000000000334e-04,6.370600000000000314e-09,2.016759514064999682e-03,2.016759999999999820e-03,-4.859350000000000389e-10,3.683990579481999979e-03,3.683989999999999834e-03,5.794819999999999641e-10,5.664515767389999810e-03,5.664510000000000205e-03,5.767389999999999871e-09
6.100000000000000533e+00,1.565813700000000097e-08,4.759369999999999872e-10,1.518220000000000078e-08,6.925391059999999469e-05,6.923080000000000130e-05,2.311059999999999917e-08,7.570254893000000771e-04,7.570190000000000512e-04,6.489299999999999914e-09,2.015039505713999909e-03,2.015040000000000060e-03,-4.942860000000000238e-10,3.696460563450999770e-03,3.696459999999999937e-03,5.634509999999999602e-10,5.668385719809999543e-03,5.668379999999999773e-03,5.719809999999999917e-09
6.200000000000000178e+00,1.545122900000000072e-08,4.685290000000000268e-10,1.498269999999999956e-08,6.967255309999999735e-05,6.964999999999999891e-05,2.255309999999999897e-08,7.546955537700000133e-04,7.546890000000000109e-04,6.553769999999999796e-09,2.021929502707999794e-03,2.021929999999999908e-03,-4.972919999999999615e-10,3.694310559277000274e-03,3.694310000000000128e-03,5.592770000000000323e-10,5.663225623120000073e-03,5.663220000000000059e-03,5.623120000000000327e-09
6.300000000000000711e+00,1.338262700000000001e-08,4.520270000000000149e-10,1.293059999999999999e-08,6.952291049999999675e-05,6.950179999999999921e-05,2.111049999999999901e-08,7.580416908900000379e-04,7.580350000000000022e-04,6.690889999999999836e-09,2.024079494858999941e-03,2.024080000000000150e-03,-5.051409999999999827e-10,3.690190556939000003e-03,3.690189999999999877e-03,5.569390000000000348e-10,5.669245578090000189e-03,5.669239999999999870e-03,5.578090000000000121e-09
6.400000000000000355e+00,1.211295099999999994e-08,4.412510000000000100e-10,1.167170000000000055e-08,6.950594119999999672e-05,6.948480000000000260e-05,2.114120000000000140e-08,7.600318034600000170e-04,7.600250000000000018e-04,6.803459999999999996e-09,2.024079490183000336e-03,2.024080000000000150e-03,-5.098169999999999777e-10,3.704390528218000269e-03,3.704390000000000113e-03,5.282180000000000468e-10,5.676995549960000068e-03,5.676989999999999814e-03,5.549959999999999723e-09
6.500000000000000000e+00,1.194323700000000091e-08,4.301370000000000006e-10,1.151310000000000070e-08,6.974283430000000029e-05,6.972199999999999416e-05,2.083429999999999949e-08,7.575758264800000214e-04,7.575690000000000375e-04,6.826480000000000191e-09,2.023219482501000237e-03,2.023220000000000053e-03,-5.174990000000000138e-10,3.698370524377000024e-03,3.698369999999999869e-03,5.243769999999999770e-10,5.680005468609999886e-03,5.680000000000000153e-03,5.468609999999999792e-09
6.600000000000000533e+00,-3.542733999999999856e-09,4.240760000000000150e-10,-3.966809999999999871e-09,6.941934619999999014e-05,6.940019999999999327e-05,1.914619999999999909e-08,7.589738802000000435e-04,7.589670000000000400e-04,6.880200000000000291e-09,2.029669477157000114e-03,2.029669999999999912e-03,-5.228429999999999491e-10,3.706970523709000181e-03,3.706969999999999970e-03,5.237090000000000368e-10,5.685595416939999772e-03,5.685589999999999915e-03,5.416939999999999701e-09
6.700000000000000178e+00,3.311246300000000430e-08,2.036629999999999976e-10,3.290880000000000283e-08,6.946575409999998713e-05,6.944669999999999359e-05,1.905409999999999855e-08,7.601589748600000524e-04,7.601520000000000499e-04,6.974859999999999631e-09,2.034839474484999994e-03,2.034839999999999999e-03,-5.255150000000000201e-10,3.708700524377000259e-03,3.708700000000000104e-03,5.243769999999999770e-10,5.690335375500000376e-03,5.690330000000000388e-03,5.375499999999999894e-09
6.800000000000000711e+00,3.100757900000000356e-08,7.547790000000000464e-10,3.025280000000000207e-08,6.992387029999999582e-05,6.990409999999999365e-05,1.977030000000000068e-08,7.606250418900000572e-04,7.606180000000000146e-04,7.041889999999999968e-09,2.026659465298999950e-03,2.026660000000000007e-03,-5.347010000000000336e-10,3.714290523040999700e-03,3.714289999999999866e-03,5.230409999999999932e-10,5.693775314100000227e-03,5.693769999999999908e-03,5.314100000000000085e-09
6.900000000000000355e+00,2.918296800000000038e-08,7.569680000000000065e-10,2.842599999999999924e-08,6.941823099999999019e-05,6.940019999999999327e-05,1.803100000000000112e-08,7.619810838400000548e-04,7.619740000000000063e-04,7.083840000000000221e-09,2.034839461625000036e-03,2.034839999999999999e-03,-5.383750000000000149e-10,3.713860519700999934e-03,3.713859999999999818e-03,5.197009999999999820e-10,5.690765197969999308e-03,5.690759999999999569e-03,5.197969999999999991e-09
7.000000000000000000e+00,2.911064300000000043e-08,7.512430000000000082e-10,2.835940000000000114e-08,7.034581519999999748e-05,7.032759999999999392e-05,1.821519999999999889e-08,7.626161350100000647e-04,7.626090000000000299e-04,7.135009999999999745e-09,2.034839457616999941e-03,2.034839999999999999e-03,-5.423829999999999664e-10,3.718590517864999931e-03,3.718589999999999916e-03,5.178650000000000516e-10,5.702815183129999847e-03,5.702809999999999997e-03,5.183130000000000071e-09
7.100000000000000533e+00,2.642426000000000239e-08,7.463599999999999952e-10,2.567790000000000125e-08,7.075689139999999518e-05,7.073840000000000022e-05,1.849139999999999841e-08,7.652421938499999248e-04,7.652349999999999604e-04,7.193849999999999927e-09,2.036129448932999953e-03,2.036130000000000145e-03,-5.510670000000000162e-10,3.721170516529000334e-03,3.721170000000000207e-03,5.165289999999999644e-10,5.707115140669999538e-03,5.707109999999999614e-03,5.140670000000000199e-09
7.200000000000000178e+00,2.491586700000000019e-08,7.372669999999999522e-10,2.417859999999999920e-08,7.105593119999999304e-05,7.103899999999999527e-05,1.693119999999999877e-08,7.669362158499999464e-04,7.669289999999999614e-04,7.215850000000000058e-09,2.041289443588999684e-03,2.041289999999999858e-03,-5.564109999999999514e-10,3.723760514859000056e-03,3.723760000000000004e-03,5.148590000000000105e-10,5.710125090020000058e-03,5.710119999999999953e-03,5.090020000000000172e-09
7.300000000000000711e+00,2.477379400000000119e-08,7.333940000000000215e-10,2.404040000000000065e-08,7.109753319999999495e-05,7.108139999999999337e-05,1.613320000000000050e-08,7.641831743999999600e-04,7.641759999999999829e-04,7.174400000000000371e-09,2.041719437910999996e-03,2.041719999999999906e-03,-5.620889999999999601e-10,3.728490513356000173e-03,3.728490000000000103e-03,5.133560000000000417e-10,5.714864983600000115e-03,5.714860000000000426e-03,4.983600000000000037e-09
7.400000000000000355e+00,2.292223299999999987e-08,7.241329999999999850e-10,2.219810000000000010e-08,7.007321399999999001e-05,7.005659999999999600e-05,1.661399999999999908e-08,7.676561831000000297e-04,7.676490000000000223e-04,7.183100000000000145e-09,2.042149430562999798e-03,2.042149999999999955e-03,-5.694370000000000262e-10,3.727200508512999895e-03,3.727199999999999958e-03,5.085129999999999582e-10,5.713564913000000224e-03,5.713560000000000340e-03,4.912999999999999888e-09
7.500000000000000000e+00,2.096714499999999832e-08,7.187449999999999825e-10,2.024839999999999886e-08,7.090618119999999333e-05,7.089079999999999557e-05,1.538120000000000144e-08,7.671050480300000297e-04,7.670980000000000203e-04,7.048030000000000114e-09,2.047309429393000084e-03,2.047310000000000102e-03,-5.706070000000000335e-10,3.728490504338999919e-03,3.728490000000000103e-03,5.043390000000000303e-10,5.717444860299999987e-03,5.717439999999999849e-03,4.860299999999999853e-09
7.600000000000000533e+00,2.077996299999999958e-08,7.106630000000000305e-10,2.006929999999999893e-08,7.024964820000000705e-05,7.023440000000000640e-05,1.524819999999999952e-08,7.717210771900000037e-04,7.717139999999999504e-04,7.077189999999999629e-09,2.048169424884000236e-03,2.048170000000000199e-03,-5.751160000000000435e-10,3.737530505675000329e-03,3.737530000000000192e-03,5.056750000000000141e-10,5.727774839330000180e-03,5.727770000000000084e-03,4.839329999999999666e-09
7.700000000000000178e+00,1.946255400000000041e-08,7.032539999999999581e-10,1.875929999999999911e-08,7.041551830000000105e-05,7.039960000000000271e-05,1.591830000000000034e-08,7.719760403499999896e-04,7.719689999999999538e-04,7.040350000000000405e-09,2.050759420207999995e-03,2.050759999999999996e-03,-5.797920000000000385e-10,3.743550504840000102e-03,3.743550000000000003e-03,5.048399999999999855e-10,5.728634763100000533e-03,5.728630000000000180e-03,4.763099999999999816e-09
7.800000000000000711e+00,1.752399299999999971e-08,6.939930000000000249e-10,1.682999999999999916e-08,7.107908549999999884e-05,7.106439999999999675e-05,1.468549999999999938e-08,7.733310224399999851e-04,7.733240000000000383e-04,7.022440000000000412e-09,2.055489418538000018e-03,2.055490000000000095e-03,-5.814619999999999924e-10,3.740970500999000244e-03,3.740970000000000146e-03,5.009990000000000191e-10,5.731214700679999365e-03,5.731209999999999603e-03,4.700679999999999943e-09
7.900000000000000355e+00,1.652304200000000193e-08,6.857419999999999673e-10,1.583730000000000113e-08,7.085825120000000140e-05,7.084420000000000181e-05,1.405120000000000045e-08,7.754910214200000027e-04,7.754840000000000040e-04,7.021420000000000348e-09,2.061509417034999847e-03,2.061509999999999905e-03,-5.829649999999999613e-10,3.752590501500000040e-03,3.752590000000000092e-03,5.014999999999999743e-10,5.731644615239999720e-03,5.731639999999999652e-03,4.615239999999999874e-09
8.000000000000000000e+00,1.586388100000000076e-08,6.764810000000000341e-10,1.518740000000000072e-08,7.132429439999999406e-05,7.131010000000000018e-05,1.419439999999999970e-08,7.762959738399999397e-04,7.762889999999999938e-04,6.973840000000000394e-09,2.061079414696999779e-03,2.061079999999999857e-03,-5.853029999999999588e-10,3.750870498326999789e-03,3.750869999999999899e-03,4.983270000000000515e-10,5.730784499620000805e-03,5.730780000000000422e-03,4.499620000000000226e-09
8.099999999999999645e+00,1.350706699999999963e-08,6.685669999999999723e-10,1.283849999999999945e-08,7.127350180000001031e-05,7.125920000000000377e-05,1.430180000000000039e-08,7.759138669000000639e-04,7.759070000000000506e-04,6.866899999999999934e-09,2.064949410688999686e-03,2.064949999999999859e-03,-5.893110000000000136e-10,3.753020496658000024e-03,3.753020000000000141e-03,4.966580000000000028e-10,5.738954476600000021e-03,5.738949999999999607e-03,4.476600000000000030e-09
8.200000000000001066e+00,1.213537899999999919e-08,6.631789999999999698e-10,1.147219999999999932e-08,7.173401739999999414e-05,7.172079999999999948e-05,1.321740000000000029e-08,7.787098551299999468e-04,7.787029999999999473e-04,6.855130000000000087e-09,2.064949411857999913e-03,2.064949999999999859e-03,-5.881420000000000148e-10,3.753450490813000241e-03,3.753450000000000189e-03,4.908130000000000090e-10,5.743694413159999845e-03,5.743690000000000080e-03,4.413160000000000092e-09
8.300000000000000711e+00,1.239777500000000065e-08,6.594750000000000414e-10,1.173830000000000030e-08,7.130623040000000704e-05,7.129310000000000356e-05,1.313039999999999924e-08,7.765497563799999420e-04,7.765429999999999815e-04,6.756379999999999782e-09,2.060219408518000096e-03,2.060220000000000194e-03,-5.914820000000000260e-10,3.753020486806000165e-03,3.753020000000000141e-03,4.868059999999999628e-10,5.753594333860000305e-03,5.753590000000000267e-03,4.333860000000000169e-09
8.400000000000000355e+00,-3.433859999999999969e-09,6.557700000000000009e-10,-4.089630000000000073e-09,7.227995929999999508e-05,7.226709999999999796e-05,1.285929999999999922e-08,7.821397343800000086e-04,7.821329999999999602e-04,6.734379999999999651e-09,2.073989410522000115e-03,2.073989999999999948e-03,-5.894779999999999986e-10,3.761190480961000386e-03,3.761190000000000193e-03,4.809609999999999690e-10,5.750144233070000367e-03,5.750139999999999939e-03,4.233069999999999735e-09
8.500000000000000000e+00,3.371440900000000134e-08,4.372090000000000254e-10,3.327719999999999837e-08,7.064424920000000093e-05,7.063250000000000518e-05,1.174920000000000074e-08,7.815886161900000104e-04,7.815819999999999582e-04,6.616189999999999670e-09,2.077859409687000079e-03,2.077859999999999950e-03,-5.903130000000000273e-10,3.766790473446999816e-03,3.766789999999999895e-03,4.734470000000000299e-10,5.755314190599999415e-03,5.755309999999999593e-03,4.190599999999999984e-09
8.599999999999999645e+00,3.818068000000000013e-08,6.914580000000000332e-09,3.126610000000000228e-08,7.227015999999999519e-05,7.225859999999999965e-05,1.156000000000000061e-08,7.834525583699999962e-04,7.834460000000000339e-04,6.558370000000000380e-09,2.077429407516000106e-03,2.077429999999999902e-03,-5.924840000000000397e-10,3.772810476953000237e-03,3.772810000000000139e-03,4.769530000000000176e-10,5.763914118469999626e-03,5.763909999999999693e-03,4.118470000000000151e-09
8.700000000000001066e+00,4.582413000000000231e-08,7.107129999999999631e-09,3.871700000000000186e-08,7.280791669999998948e-05,7.279649999999999327e-05,1.141669999999999926e-08,7.842144673000000024e-04,7.842079999999999971e-04,6.467299999999999784e-09,2.077429406346999879e-03,2.077429999999999902e-03,-5.936530000000000385e-10,3.775390479124000019e-03,3.775389999999999996e-03,4.791240000000000300e-10,5.766924067310000117e-03,5.766920000000000032e-03,4.067309999999999679e-09
8.800000000000000711e+00,5.154697999999999853e-08,8.603080000000000033e-09,4.294389999999999850e-08,7.298908570000000923e-05,7.297860000000000631e-05,1.048570000000000071e-08,7.886614176700000025e-04,7.886549999999999767e-04,6.417669999999999822e-09,2.084309403841999673e-03,2.084309999999999809e-03,-5.961580000000000211e-10,3.786580478121999785e-03,3.786579999999999894e-03,4.781220000000000163e-10,5.775534001310000422e-03,5.775530000000000073e-03,4.001310000000000113e-09
8.900000000000000355e+00,5.257002000000000661e-08,8.919920000000000771e-09,4.365010000000000253e-08,7.257364070000001002e-05,7.256360000000000436e-05,1.004070000000000070e-08,7.883653066400000313e-04,7.883589999999999782e-04,6.306640000000000051e-09,2.086899402005000168e-03,2.086900000000000040e-03,-5.979949999999999600e-10,3.780990469940000240e-03,3.780990000000000132e-03,4.699400000000000336e-10,5.775533897959999989e-03,5.775530000000000073e-03,3.897960000000000051e-09
9.000000000000000000e+00,5.326803000000000056e-08,9.070429999999999251e-09,4.419760000000000131e-08,7.331505293000000823e-05,7.330890000000000550e-05,6.152929999999999762e-09,7.910752442200000420e-04,7.910690000000000386e-04,6.244220000000000178e-09,2.090339400167999951e-03,2.090339999999999993e-03,-5.998320000000000024e-10,3.789600468270000206e-03,3.789600000000000173e-03,4.682699999999999763e-10,5.781563853449999887e-03,5.781559999999999824e-03,3.853450000000000171e-09
9.099999999999999645e+00,5.366466000000000191e-08,9.236759999999999855e-09,4.442790000000000040e-08,7.268409383000000077e-05,7.268209999999999992e-05,1.993829999999999928e-09,7.935741587699999839e-04,7.935680000000000294e-04,6.158770000000000230e-09,2.099369400668999949e-03,2.099370000000000142e-03,-5.993310000000000472e-10,3.795620464095999895e-03,3.795619999999999983e-03,4.640959999999999967e-10,5.783283749090000272e-03,5.783280000000000018e-03,3.749089999999999923e-09
9.200000000000001066e+00,5.345111999999999853e-08,9.309720000000000397e-09,4.414139999999999979e-08,7.313273749999999785e-05,7.313100000000000167e-05,1.737500000000000049e-09,7.926000436500000310e-04,7.925939999999999808e-04,6.043650000000000321e-09,2.098079396827999803e-03,2.098079999999999997e-03,-6.031720000000000136e-10,3.797770459753999853e-03,3.797769999999999792e-03,4.597540000000000235e-10,5.791883668249999881e-03,5.791880000000000119e-03,3.668250000000000025e-09
9.300000000000000711e+00,5.334854999999999896e-08,9.381149999999999601e-09,4.396740000000000101e-08,7.387778834000000743e-05,7.387630000000000282e-05,1.488340000000000053e-09,7.962849745800000024e-04,7.962789999999999972e-04,5.974579999999999856e-09,2.106259398999000155e-03,2.106259999999999990e-03,-6.010010000000000011e-10,3.808100455747000061e-03,3.808100000000000027e-03,4.557469999999999773e-10,5.792743558770000259e-03,5.792740000000000215e-03,3.558770000000000109e-09
9.400000000000000355e+00,5.357425000000000078e-08,9.510749999999999650e-09,4.406350000000000278e-08,7.399614276000000303e-05,7.399490000000000537e-05,1.242759999999999956e-09,7.989528870899999984e-04,7.989470000000000469e-04,5.887089999999999778e-09,2.107549395659000149e-03,2.107550000000000135e-03,-6.043410000000000123e-10,3.818860452406999759e-03,3.818859999999999876e-03,4.524070000000000178e-10,5.803933487650000077e-03,5.803929999999999680e-03,3.487650000000000049e-09
9.500000000000000000e+00,6.244207000000000004e-08,9.237270000000000301e-09,5.320480000000000139e-08,7.432520760000000672e-05,7.426590000000000329e-05,5.930760000000000228e-08,8.026798200599999855e-04,8.026739999999999656e-04,5.820060000000000269e-09,2.113139393654000012e-03,2.113139999999999897e-03,-6.063460000000000483e-10,3.821010441887000200e-03,3.821010000000000118e-03,4.418869999999999858e-10,5.810823441100000826e-03,5.810820000000000395e-03,3.441100000000000039e-09
9.600000000000001421e+00,6.734183000000000050e-08,9.180130000000000227e-09,5.816169999999999862e-08,7.452628210000000069e-05,7.446499999999999940e-05,6.128209999999999789e-08,8.042036967500000057e-04,8.041980000000000005e-04,5.696750000000000206e-09,2.120889395658999855e-03,2.120889999999999841e-03,-6.043410000000000123e-10,3.833060439048000326e-03,3.833060000000000113e-03,4.390479999999999815e-10,5.819423388909999474e-03,5.819419999999999628e-03,3.388910000000000036e-09
9.700000000000001066e+00,6.722397000000000397e-08,9.067369999999999884e-09,5.815660000000000078e-08,7.492259400000001032e-05,7.486300000000000474e-05,5.959399999999999749e-08,8.058135800899999656e-04,8.058079999999999800e-04,5.580089999999999908e-09,2.124329394155999827e-03,2.124329999999999795e-03,-6.058439999999999812e-10,3.839940433538000224e-03,3.839940000000000020e-03,4.335380000000000181e-10,5.825023293750000372e-03,5.825020000000000198e-03,3.293750000000000129e-09
9.800000000000000711e+00,6.764108999999999891e-08,8.993390000000000105e-09,5.864770000000000046e-08,7.479555840000000420e-05,7.474020000000000652e-05,5.535840000000000024e-08,8.080154818599999617e-04,8.080099999999999566e-04,5.481859999999999927e-09,2.132499395324000038e-03,2.132499999999999847e-03,-6.046759999999999910e-10,3.851130429697000122e-03,3.851129999999999918e-03,4.296970000000000000e-10,5.826313086550000304e-03,5.826310000000000343e-03,3.086549999999999852e-09
9.900000000000000355e+00,7.008797999999999230e-08,8.897979999999999914e-09,6.118999999999999404e-08,7.401507450000000248e-05,7.396100000000000558e-05,5.407449999999999892e-08,8.094133779899999066e-04,8.094079999999999591e-04,5.377990000000000368e-09,2.132499391148999848e-03,2.132499999999999847e-03,-6.088510000000000309e-10,3.860170421849000184e-03,3.860170000000000008e-03,4.218489999999999874e-10,5.840942978090000494e-03,5.840940000000000194e-03,2.978090000000000001e-09
1.000000000000000000e+01,6.814902999999999995e-08,8.795430000000000098e-09,5.935360000000000150e-08,7.495123020000000699e-05,7.489690000000000453e-05,5.433020000000000166e-08,8.129282894700000329e-04,8.129230000000000093e-04,5.289470000000000347e-09,2.145839395491999906e-03,2.145839999999999987e-03,-6.045079999999999974e-10,3.866620415335999834e-03,3.866619999999999866e-03,4.153360000000000017e-10,5.847822798000000197e-03,5.847820000000000101e-03,2.798000000000000057e-09
