# sweep_type: output
# time: 1675792851.7252045
# time_str: 07/02/2023 13:00
# t_int: 1.6666666666666667e-05
# delay: 0.1
# pulsed: False
# Drain voltage [V],Source current (Vg = 0.0) [A],Drain current (Vg = 0.0) [A],Gate current (Vg = 0.0) [A],Source current (Vg = 1.0) [A],Drain current (Vg = 1.0) [A],Gate current (Vg = 1.0) [A],Source current (Vg = 2.0) [A],Drain current (Vg = 2.0) [A],Gate current (Vg = 2.0) [A],Source current (Vg = 3.0) [A],Drain current (Vg = 3.0) [A],Gate current (Vg = 3.0) [A],Source current (Vg = 4.0) [A],Drain current (Vg = 4.0) [A],Gate current (Vg = 4.0) [A],Source current (Vg = 5.0) [A],Drain current (Vg = 5.0) [A],Gate current (Vg = 5.0) [A]
5.700000000000000178e+00,3.274712100000000417e-08,6.990210000000000411e-10,3.204810000000000227e-08,6.892817410000000235e-05,6.891330000000000307e-05,1.487410000000000016e-08,7.521664883999999891e-04,7.521620000000000129e-04,4.488400000000000341e-09,2.009119909742799939e-03,2.009120000000000090e-03,-9.025720000000000602e-11,3.682511035930000152e-03,3.682509999999999950e-03,1.035929999999999958e-09,5.653869834252999750e-03,5.653870000000000076e-03,-1.657469999999999964e-10
5.800000000000000711e+00,3.168330999999999944e-08,6.948100000000000026e-10,3.098849999999999985e-08,6.855026879999999857e-05,6.853630000000000312e-05,1.396879999999999999e-08,7.536482183599999950e-04,7.536440000000000370e-04,4.218359999999999896e-09,2.012559884704999934e-03,2.012560000000000043e-03,-1.152950000000000010e-10,3.685530169688999626e-03,3.685529999999999796e-03,1.696890000000000020e-10,5.656019810044000604e-03,5.656020000000000318e-03,-1.899560000000000004e-10
5.900000000000000355e+00,3.201487900000000359e-08,6.885790000000000062e-10,3.132630000000000172e-08,6.934286720000000276e-05,6.932830000000000503e-05,1.456719999999999991e-08,7.535629089400000275e-04,7.535589999999999997e-04,3.908940000000000359e-09,2.018579860835000017e-03,2.018579999999999854e-03,-1.391650000000000049e-10,3.686820143642000145e-03,3.686819999999999941e-03,1.436419999999999988e-10,5.655589784999000627e-03,5.655590000000000270e-03,-2.150009999999999899e-10
6.000000000000000000e+00,3.015071599999999860e-08,6.825160000000000035e-10,2.946820000000000046e-08,6.905849200000000105e-05,6.904459999999999959e-05,1.389199999999999959e-08,7.550446931100000206e-04,7.550410000000000238e-04,3.693109999999999875e-09,2.014279833459999697e-03,2.014279999999999803e-03,-1.665400000000000008e-10,3.688970118930000146e-03,3.688970000000000183e-03,1.189299999999999967e-10,5.668929766132000357e-03,5.668929999999999976e-03,-2.338680000000000241e-10
6.100000000000000533e+00,2.861718399999999985e-08,6.794840000000000495e-10,2.793769999999999876e-08,6.865943779999999596e-05,6.864639999999999382e-05,1.303779999999999979e-08,7.545363806200000231e-04,7.545330000000000483e-04,3.380619999999999851e-09,2.020299811092000127e-03,2.020300000000000047e-03,-1.889080000000000057e-10,3.691980092882800064e-03,3.691980000000000088e-03,9.288279999999999435e-11,5.669789741923000198e-03,5.669790000000000073e-03,-2.580769999999999764e-10
6.200000000000000178e+00,2.828099499999999866e-08,6.708949999999999875e-10,2.761009999999999919e-08,6.990888379999999030e-05,6.989579999999999578e-05,1.308380000000000067e-08,7.574999980600000083e-04,7.574969999999999880e-04,2.998059999999999881e-09,2.015139780378999695e-03,2.015139999999999900e-03,-2.196209999999999957e-10,3.690690064330799745e-03,3.690689999999999943e-03,6.433079999999999565e-11,5.673659720551999311e-03,5.673659999999999641e-03,-2.794479999999999846e-10
6.300000000000000711e+00,2.699205300000000144e-08,6.668529999999999512e-10,2.632520000000000004e-08,6.909087000000001093e-05,6.907840000000000594e-05,1.247000000000000016e-08,7.561027464299999818e-04,7.561000000000000013e-04,2.746429999999999996e-09,2.025889754171999926e-03,2.025889999999999809e-03,-2.458280000000000014e-10,3.704020047133000336e-03,3.704020000000000142e-03,4.713300000000000283e-11,5.682269701684999376e-03,5.682269999999999682e-03,-2.983150000000000188e-10
6.400000000000000355e+00,2.503494800000000213e-08,6.599479999999999631e-10,2.437500000000000154e-08,6.969592550000000444e-05,6.968409999999999915e-05,1.182550000000000057e-08,7.574993572200000190e-04,7.574969999999999880e-04,2.357219999999999848e-09,2.025459724126000335e-03,2.025460000000000194e-03,-2.758739999999999823e-10,3.701440022254299817e-03,3.701439999999999852e-03,2.225430000000000141e-11,5.688299680814000621e-03,5.688300000000000300e-03,-3.191859999999999770e-10
6.500000000000000000e+00,2.580873799999999889e-08,6.557380000000000366e-10,2.515300000000000030e-08,6.897529120000000884e-05,6.896410000000000604e-05,1.119119999999999998e-08,7.613097890100000743e-04,7.613080000000000368e-04,1.789010000000000008e-09,2.021589695249000149e-03,2.021590000000000192e-03,-3.047510000000000160e-10,3.705740001383069776e-03,3.705739999999999902e-03,1.383070000000000083e-12,5.684859660611999571e-03,5.684859999999999913e-03,-3.393879999999999865e-10
6.600000000000000533e+00,2.402491099999999982e-08,6.532109999999999687e-10,2.337169999999999944e-08,7.072416890000000661e-05,7.071330000000000616e-05,1.086890000000000080e-08,7.584721302800000566e-04,7.584710000000000367e-04,1.130279999999999947e-09,2.031919675050999994e-03,2.031919999999999994e-03,-3.249489999999999912e-10,3.709189979010099874e-03,3.709189999999999796e-03,-2.098990000000000046e-11,5.692169637570999863e-03,5.692169999999999869e-03,-3.624290000000000003e-10
6.700000000000000178e+00,2.224355900000000222e-08,6.481589999999999535e-10,2.159540000000000093e-08,7.016859370000000655e-05,7.015840000000000238e-05,1.019370000000000048e-08,7.591482591210000101e-04,7.591479999999999626e-04,2.591209999999999885e-10,2.028909649345000260e-03,2.028910000000000088e-03,-3.506550000000000159e-10,3.713059962647799906e-03,3.713059999999999798e-03,-3.735220000000000234e-11,5.688299618370000130e-03,5.688300000000000300e-03,-3.816300000000000046e-10
6.800000000000000711e+00,2.254218999999999865e-08,6.447900000000000037e-10,2.189739999999999926e-08,7.020262990000000151e-05,7.019660000000000483e-05,6.029899999999999619e-09,7.624932507740000281e-04,7.624930000000000466e-04,2.507739999999999862e-10,2.029769624548000400e-03,2.029770000000000185e-03,-3.754519999999999976e-10,3.716069948956800088e-03,3.716070000000000137e-03,-5.104319999999999802e-11,5.698629601673999880e-03,5.698629999999999668e-03,-3.983259999999999747e-10
6.900000000000000355e+00,2.095404300000000070e-08,6.434430000000000289e-10,2.031060000000000057e-08,6.973217242000000584e-05,6.973070000000000646e-05,1.472419999999999967e-09,7.647382437630000692e-04,7.647380000000000497e-04,2.437630000000000194e-10,2.031919496152999847e-03,2.031919999999999994e-03,-5.038470000000000490e-10,3.720369928086400112e-03,3.720370000000000187e-03,-7.191359999999999763e-11,5.693889581637999638e-03,5.693890000000000062e-03,-4.183620000000000076e-10
7.000000000000000000e+00,2.002008500000000056e-08,6.410849999999999632e-10,1.937900000000000101e-08,7.013438110000000359e-05,7.007369999999999962e-05,6.068110000000000462e-08,7.661772354170000689e-04,7.661770000000000472e-04,2.354170000000000257e-10,2.037079476786000237e-03,2.037080000000000141e-03,-5.232140000000000298e-10,3.722089904544599853e-03,3.722089999999999947e-03,-9.545540000000000623e-11,5.698629563939999927e-03,5.698629999999999668e-03,-4.360599999999999914e-10
7.100000000000000533e+00,2.011273799999999871e-08,6.365380000000000409e-10,1.947619999999999939e-08,7.015539729999999575e-05,7.009910000000000110e-05,5.629730000000000080e-08,7.656272218959998994e-04,7.656269999999999526e-04,2.218959999999999956e-10,2.042669454079000090e-03,2.042669999999999902e-03,-5.459210000000000218e-10,3.724239877330000163e-03,3.724240000000000189e-03,-1.226700000000000014e-10,5.711539545573999892e-03,5.711540000000000193e-03,-4.544260000000000187e-10
7.200000000000000178e+00,1.814511699999999894e-08,6.345169999999999710e-10,1.751059999999999865e-08,6.969233399999998969e-05,6.963329999999999618e-05,5.903399999999999777e-08,7.667702103769999519e-04,7.667699999999999516e-04,2.103770000000000015e-10,2.043529400150000033e-03,2.043529999999999999e-03,-5.998499999999999500e-10,3.728539851784000003e-03,3.728539999999999806e-03,-1.482159999999999977e-10,5.710249522365999988e-03,5.710250000000000048e-03,-4.776339999999999659e-10
7.300000000000000711e+00,1.706809600000000185e-08,6.324960000000000046e-10,1.643560000000000061e-08,6.983196749999999930e-05,6.977299999999999757e-05,5.896750000000000177e-08,7.676171888439999600e-04,7.676169999999999521e-04,1.888439999999999995e-10,2.048259392970000047e-03,2.048260000000000098e-03,-6.070300000000000224e-10,3.727249826072000054e-03,3.727250000000000094e-03,-1.739279999999999964e-10,5.714989502330999893e-03,5.714989999999999654e-03,-4.976689999999999903e-10
7.400000000000000355e+00,1.740486499999999933e-08,6.262650000000000082e-10,1.677859999999999911e-08,7.041344439999999922e-05,7.035749999999999849e-05,5.594440000000000298e-08,7.683791621350000026e-04,7.683790000000000238e-04,1.621350000000000041e-10,2.049979394472999789e-03,2.049979999999999858e-03,-6.055269999999999501e-10,3.734999800360000195e-03,3.735000000000000039e-03,-1.996399999999999951e-10,5.717999482962999973e-03,5.717999999999999992e-03,-5.170369999999999796e-10
7.500000000000000000e+00,1.573464899999999890e-08,6.247490000000000312e-10,1.510989999999999887e-08,7.050419419999999504e-05,7.045069999999999956e-05,5.349420000000000000e-08,7.694801374300000094e-04,7.694800000000000121e-04,1.374300000000000104e-10,2.046109393470999654e-03,2.046109999999999856e-03,-6.065289999999999638e-10,3.728109767468000026e-03,3.728110000000000191e-03,-2.325319999999999886e-10,5.723159464262999804e-03,5.723159999999999706e-03,-5.357370000000000288e-10
7.600000000000000533e+00,1.443192300000000006e-08,6.222229999999999719e-10,1.380969999999999957e-08,7.014236489999999371e-05,7.008639999999999358e-05,5.596489999999999975e-08,7.699461112220000111e-04,7.699459999999999768e-04,1.112219999999999960e-10,2.050839399482000044e-03,2.050839999999999955e-03,-6.005179999999999936e-10,3.733709745262000102e-03,3.733709999999999894e-03,-2.547380000000000255e-10,5.723159448401999791e-03,5.723159999999999706e-03,-5.515980000000000219e-10
7.700000000000000178e+00,1.439768600000000011e-08,6.186860000000000285e-10,1.377900000000000050e-08,7.044039980000000082e-05,7.038709999999999563e-05,5.329980000000000324e-08,7.727830886864999610e-04,7.727829999999999769e-04,8.868650000000000182e-11,2.052989402320000087e-03,2.052990000000000197e-03,-5.976800000000000495e-10,3.747469720050999962e-03,3.747470000000000141e-03,-2.799489999999999915e-10,5.736509436380999791e-03,5.736510000000000220e-03,-5.636189999999999538e-10
7.800000000000000711e+00,1.413232800000000075e-08,6.195280000000000138e-10,1.351280000000000073e-08,7.130826500000000056e-05,7.125539999999999543e-05,5.286499999999999725e-08,7.700300614770999932e-04,7.700299999999999983e-04,6.147709999999999701e-11,2.058159405324999636e-03,2.058159999999999851e-03,-5.946750000000000170e-10,3.746179693503999975e-03,3.746179999999999996e-03,-3.064959999999999929e-10,5.736079424191999933e-03,5.736080000000000172e-03,-5.758079999999999828e-10
7.900000000000000355e+00,1.261729599999999981e-08,6.196960000000000074e-10,1.199759999999999918e-08,7.055885149999999693e-05,7.050569999999999819e-05,5.315149999999999787e-08,7.721900382738999639e-04,7.721899999999999641e-04,3.827390000000000315e-11,2.057299407662999992e-03,2.057300000000000188e-03,-5.923370000000000195e-10,3.744459666287999929e-03,3.744459999999999802e-03,-3.337119999999999949e-10,5.740809414841999657e-03,5.740809999999999837e-03,-5.851579999999999557e-10
8.000000000000000000e+00,1.173706500000000035e-08,6.198650000000000096e-10,1.111720000000000045e-08,7.126850259999999886e-05,7.121729999999999998e-05,5.120259999999999687e-08,7.743490190772000202e-04,7.743490000000000225e-04,1.907719999999999953e-11,2.063749416679000036e-03,2.063750000000000046e-03,-5.833210000000000167e-10,3.758659647088000069e-03,3.758660000000000039e-03,-3.529119999999999906e-10,5.740379411836999714e-03,5.740379999999999788e-03,-5.881629999999999882e-10
8.099999999999999645e+00,1.146660699999999984e-08,6.207069999999999949e-10,1.084589999999999953e-08,7.159307820000000038e-05,7.154340000000000352e-05,4.967820000000000077e-08,7.751119962081900365e-04,7.751120000000000015e-04,-3.791810000000000178e-12,2.061599417513999832e-03,2.061599999999999804e-03,-5.824859999999999880e-10,3.759519623713000313e-03,3.759520000000000136e-03,-3.762869999999999746e-10,5.741669407830000266e-03,5.741669999999999933e-03,-5.921700000000000344e-10
8.200000000000001066e+00,-4.202646000000000130e-09,6.252540000000000207e-10,-4.827899999999999841e-09,7.203480589999999492e-05,7.198390000000000040e-05,5.090590000000000058e-08,7.759159821867999502e-04,7.759159999999999755e-04,-1.781320000000000007e-11,2.065469425360999794e-03,2.065469999999999806e-03,-5.746389999999999840e-10,3.762099600337999884e-03,3.762099999999999993e-03,-3.996620000000000102e-10,5.748559402653999860e-03,5.748559999999999781e-03,-5.973459999999999760e-10
8.300000000000000711e+00,3.522354300000000152e-08,3.805429999999999855e-10,3.484300000000000303e-08,7.157497839999999107e-05,7.152639999999999335e-05,4.857840000000000174e-08,7.807859666631000294e-04,7.807860000000000017e-04,-3.333689999999999864e-11,2.062459429200999821e-03,2.062459999999999901e-03,-5.707990000000000262e-10,3.762529576462000230e-03,3.762530000000000041e-03,-4.235380000000000009e-10,5.754579399815999870e-03,5.754579999999999591e-03,-6.001840000000000235e-10
8.400000000000000355e+00,4.060036000000000185e-08,6.443260000000000351e-09,3.415709999999999819e-08,7.284011500000000183e-05,7.279280000000000548e-05,4.731499999999999719e-08,7.780759402895000504e-04,7.780760000000000497e-04,-5.971049999999999765e-11,2.069339441221999809e-03,2.069339999999999808e-03,-5.587779999999999909e-10,3.771559555759000301e-03,3.771560000000000190e-03,-4.442410000000000172e-10,5.757599398480000262e-03,5.757599999999999871e-03,-6.015200000000000073e-10
8.500000000000000000e+00,4.199748000000000292e-08,6.555580000000000227e-09,3.544190000000000186e-08,7.216410579999999559e-05,7.211519999999999693e-05,4.890579999999999711e-08,7.819709192574000141e-04,7.819710000000000116e-04,-8.074259999999999888e-11,2.078379446397999718e-03,2.078379999999999898e-03,-5.536020000000000493e-10,3.771129528711000128e-03,3.771130000000000142e-03,-4.712890000000000255e-10,5.755449395807999378e-03,5.755449999999999629e-03,-6.041919999999999749e-10
8.599999999999999645e+00,4.267034000000000012e-08,6.655139999999999830e-09,3.601519999999999946e-08,7.237822849999999894e-05,7.233119999999999621e-05,4.702850000000000319e-08,7.838768940519999420e-04,7.838769999999999896e-04,-1.059480000000000021e-10,2.076229453077000145e-03,2.076230000000000089e-03,-5.469230000000000355e-10,3.773279500994999869e-03,3.773279999999999950e-03,-4.990049999999999741e-10,5.759749393137000156e-03,5.759750000000000113e-03,-6.068630000000000373e-10
8.700000000000001066e+00,4.352477999999999701e-08,6.792980000000000255e-09,3.673179999999999676e-08,7.263524970000000071e-05,7.258950000000000016e-05,4.574969999999999971e-08,7.859508685130000118e-04,7.859510000000000107e-04,-1.314870000000000031e-10,2.080529461926000287e-03,2.080530000000000140e-03,-5.380740000000000177e-10,3.778439480291999938e-03,3.778440000000000097e-03,-5.197080000000000421e-10,5.771799399147999575e-03,5.771799999999999674e-03,-6.008519999999999637e-10
8.800000000000000711e+00,4.462136000000000193e-08,6.937459999999999740e-09,3.768390000000000301e-08,7.237628469999999768e-05,7.233119999999999621e-05,4.508470000000000004e-08,7.864598418060000018e-04,7.864600000000000020e-04,-1.581940000000000071e-10,2.085259470106999666e-03,2.085259999999999805e-03,-5.298930000000000436e-10,3.785759457584999925e-03,3.785759999999999993e-03,-5.424150000000000341e-10,5.774819399816000232e-03,5.774819999999999953e-03,-6.001840000000000235e-10
8.900000000000000355e+00,4.537248999999999497e-08,7.084489999999999800e-09,3.828799999999999848e-08,7.275692439999999325e-05,7.271229999999999838e-05,4.462439999999999823e-08,7.868828169340000810e-04,7.868830000000000486e-04,-1.830660000000000118e-10,2.084399475617000012e-03,2.084400000000000142e-03,-5.243830000000000285e-10,3.793499441054999904e-03,3.793499999999999997e-03,-5.589449999999999760e-10,5.779979401652000047e-03,5.779979999999999667e-03,-5.983479999999999897e-10
9.000000000000000000e+00,4.604424999999999886e-08,7.208549999999999886e-09,3.883570000000000146e-08,7.364742219999999902e-05,7.360599999999999966e-05,4.142220000000000281e-08,7.865437842180000080e-04,7.865440000000000235e-04,-2.157819999999999948e-10,2.085689484132000060e-03,2.085689999999999853e-03,-5.158679999999999809e-10,3.796939425026999750e-03,3.796939999999999951e-03,-5.749729999999999541e-10,5.782129404491000157e-03,5.782129999999999909e-03,-5.955090000000000371e-10
9.099999999999999645e+00,4.695449999999999869e-08,7.361199999999999768e-09,3.959329999999999892e-08,7.301583120000000116e-05,7.297490000000000498e-05,4.093120000000000192e-08,7.925567646880000202e-04,7.925570000000000488e-04,-2.353120000000000038e-10,2.100309495151999988e-03,2.100310000000000198e-03,-5.048479999999999507e-10,3.802529412672000109e-03,3.802530000000000146e-03,-5.873279999999999595e-10,5.787729407161999566e-03,5.787729999999999611e-03,-5.928379999999999746e-10
9.200000000000001066e+00,4.746172000000000182e-08,7.556220000000000610e-09,3.990549999999999956e-08,7.331959839999999606e-05,7.327989999999999613e-05,3.969839999999999766e-08,7.964947373130000638e-04,7.964950000000000372e-04,-2.626870000000000256e-10,2.099029506004000071e-03,2.099029999999999993e-03,-4.939960000000000175e-10,3.805549410166999841e-03,3.805549999999999992e-03,-5.898330000000000455e-10,5.793319409999999996e-03,5.793320000000000240e-03,-5.900000000000000305e-10
9.300000000000000711e+00,4.797423000000000381e-08,7.730830000000000279e-09,4.024340000000000022e-08,7.299180759999999676e-05,7.295369999999999915e-05,3.810759999999999774e-08,7.948427059320000614e-04,7.948430000000000469e-04,-2.940679999999999817e-10,2.104189513516999989e-03,2.104190000000000140e-03,-4.864829999999999836e-10,3.813289403989999962e-03,3.813289999999999996e-03,-5.960099999999999922e-10,5.797629413673999893e-03,5.797629999999999797e-03,-5.863260000000000492e-10
9.400000000000000355e+00,4.888526999999999739e-08,7.955970000000000600e-09,4.092929999999999844e-08,7.374055610000000130e-05,7.370339999999999639e-05,3.715609999999999745e-08,8.009406853999999788e-04,8.009410000000000010e-04,-3.145999999999999786e-10,2.114079535722999861e-03,2.114079999999999952e-03,-4.642769999999999985e-10,3.818879396977000167e-03,3.818880000000000191e-03,-6.030229999999999762e-10,5.808389421019999853e-03,5.808390000000000081e-03,-5.789800000000000004e-10
9.500000000000000000e+00,4.938595000000000026e-08,8.134150000000000082e-09,4.125180000000000017e-08,7.394768779999999399e-05,7.391089999999999737e-05,3.678780000000000070e-08,8.038626603620000225e-04,8.038630000000000385e-04,-3.396380000000000115e-10,2.111499556760999905e-03,2.111500000000000096e-03,-4.432390000000000035e-10,3.821029396141999938e-03,3.821029999999999999e-03,-6.038580000000000048e-10,5.819149426029000295e-03,5.819150000000000364e-03,-5.739710000000000438e-10
9.600000000000001421e+00,5.006812999999999717e-08,8.371030000000000612e-09,4.169709999999999821e-08,7.366610080000000221e-05,7.363140000000000115e-05,3.470080000000000325e-08,8.029726328200000648e-04,8.029730000000000114e-04,-3.671800000000000183e-10,2.120099584644000168e-03,2.120100000000000196e-03,-4.153560000000000182e-10,3.828779395140999818e-03,3.828779999999999944e-03,-6.048590000000000099e-10,5.819579428533000823e-03,5.819580000000000412e-03,-5.714669999999999664e-10
9.700000000000001066e+00,5.086038000000000216e-08,8.615579999999999318e-09,4.224480000000000119e-08,7.451607080000000722e-05,7.448270000000000433e-05,3.337079999999999730e-08,8.051746111199999546e-04,8.051749999999999879e-04,-3.888800000000000054e-10,2.125699607516999805e-03,2.125699999999999899e-03,-3.924829999999999980e-10,3.837809396142000031e-03,3.837810000000000093e-03,-6.038580000000000048e-10,5.823879433041000316e-03,5.823880000000000029e-03,-5.669589999999999650e-10
9.800000000000000711e+00,5.156680000000000354e-08,8.815200000000000744e-09,4.275160000000000279e-08,7.473634759999999615e-05,7.470289999999999927e-05,3.344760000000000101e-08,8.102135870839999613e-04,8.102139999999999646e-04,-4.129160000000000246e-10,2.133439630057999692e-03,2.133439999999999902e-03,-3.699419999999999825e-10,3.848989397311000215e-03,3.848990000000000050e-03,-6.026890000000000061e-10,5.833349439553000594e-03,5.833350000000000167e-03,-5.604470000000000396e-10
9.900000000000000355e+00,5.234621000000000509e-08,9.082709999999999544e-09,4.326350000000000223e-08,7.536556519999999630e-05,7.533399999999999396e-05,3.156520000000000263e-08,8.116105645489999319e-04,8.116109999999999514e-04,-4.354509999999999886e-10,2.138599650427000162e-03,2.138600000000000050e-03,-3.495729999999999880e-10,3.859319400315999911e-03,3.859319999999999851e-03,-5.996839999999999735e-10,5.847129447733999570e-03,5.847129999999999862e-03,-5.522659999999999621e-10
1.000000000000000000e+01,5.322698000000000431e-08,9.323680000000000212e-09,4.390330000000000244e-08,7.576594700000000102e-05,7.573630000000000195e-05,2.964700000000000071e-08,8.125425350039999512e-04,8.125429999999999892e-04,-4.649960000000000143e-10,2.142039676138999919e-03,2.142040000000000003e-03,-3.238610000000000152e-10,3.868349405826000068e-03,3.868350000000000000e-03,-5.941739999999999584e-10,5.853149451740999841e-03,5.853149999999999673e-03,-5.482590000000000193e-10
